,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
13,,size_choice,,html-keyboard-response,13,39987,0.0-1.0-14.0,0,0,18170,,751.0,,,75.0,3.0,3.0,1.0,2000.0,S-M,1.0,M,S,2.0,1.0,hairdryer,screws,hairdryer5,screws5,74.0,124.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer15.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,0.0,screws,hairdryer,S,M,1.0,2.0,screws5,hairdryer5,0.0,8.751,0.751,0.0,
14,,size_choice_confirmation,,html-keyboard-response,14,40738,0.0-1.0-15.0-0.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.749,,
15,,iti,,html-keyboard-response,15,42740,0.0-1.0-16.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,2.0,,
16,,size_choice,,html-keyboard-response,16,43344,0.0-1.0-18.0,0,0,18170,,604.0,,,75.0,4.0,4.0,1.0,3500.0,S-XL,0.0,S,XL,1.0,4.0,teabag,car,teabag4,car9,133.0,158.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car15.jpg,0.0,car,teabag,XL,S,4.0,1.0,car9,teabag4,1.0,12.104,0.604,0.0,
17,,size_choice_confirmation,,html-keyboard-response,17,44242,0.0-1.0-19.0-0.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.896,,
18,,iti,,html-keyboard-response,18,47744,0.0-1.0-20.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,3.5,,
19,,size_choice,,html-keyboard-response,19,48522,0.0-1.0-22.0,0,0,18170,,776.0,,,75.0,5.0,5.0,1.0,1500.0,M-L,1.0,L,M,3.0,2.0,cooler,handsaw,cooler10,handsaw7,9.0,86.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw5.jpg,0.0,handsaw,cooler,M,L,2.0,3.0,handsaw7,cooler10,0.0,17.276,0.776,0.0,
20,,size_choice_confirmation,,html-keyboard-response,20,49248,0.0-1.0-23.0-0.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.724,,
21,,iti,,html-keyboard-response,21,50750,0.0-1.0-24.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.5,,
22,,size_choice,,html-keyboard-response,22,51460,0.0-1.0-26.0,0,0,18170,,709.0,,,75.0,6.0,6.0,1.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,basketball,crane,basketball10,crane9,59.0,168.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball4.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,0.0,crane,basketball,XL,M,4.0,2.0,crane9,basketball10,1.0,20.209,0.709,0.0,
23,,size_choice_confirmation,,html-keyboard-response,23,52254,0.0-1.0-27.0-0.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.791,,
24,,iti,,html-keyboard-response,24,54255,0.0-1.0-28.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,,
25,,size_choice,,html-keyboard-response,25,54877,0.0-1.0-30.0,0,0,18170,,620.0,,,75.0,7.0,7.0,1.0,3000.0,M-XL,0.0,M,XL,2.0,4.0,hairdryer,dumptruck,hairdryer7,dumptruck6,76.0,175.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck2.jpg,0.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck6,hairdryer7,1.0,23.62,0.62,0.0,
26,,size_choice_confirmation,,html-keyboard-response,26,55759,0.0-1.0-31.0-0.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,0.88,,
27,,iti,,html-keyboard-response,27,58760,0.0-1.0-32.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,3.0,,
28,,size_choice,,html-keyboard-response,28,59376,0.0-1.0-34.0,0,0,18170,,614.0,,,75.0,8.0,8.0,1.0,2000.0,XL-XL,,XL,XL,4.0,4.0,van,crane,van2,crane8,191.0,167.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van4.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,0.0,crane,van,XL,XL,4.0,4.0,crane8,van2,,28.114,0.614,0.0,
29,,size_choice_confirmation,,html-keyboard-response,29,60265,0.0-1.0-35.0-0.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.886,,
30,,iti,,html-keyboard-response,30,62268,0.0-1.0-36.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,2.0,,
31,,size_choice,,html-keyboard-response,31,63363,0.0-1.0-38.0,0,0,18170,,1093.0,,,68.0,9.0,9.0,1.0,2000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher7,cooler8,26.0,7.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler5.jpg,1.0,dishwasher,cooler,L,L,3.0,3.0,dishwasher7,cooler8,,32.093,1.093,0.0,
32,,size_choice_confirmation,,html-keyboard-response,32,63771,0.0-1.0-39.0-0.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,0.407,,
33,,iti,,html-keyboard-response,33,65772,0.0-1.0-40.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,2.0,,
34,,size_choice,,html-keyboard-response,34,66765,0.0-1.0-42.0,0,0,18170,,992.0,,,68.0,10.0,10.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,garbagecan,basketball,garbagecan4,basketball4,33.0,53.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,1.0,garbagecan,basketball,L,M,3.0,2.0,garbagecan4,basketball4,1.0,35.492,0.992,0.0,
35,,size_choice_confirmation,,html-keyboard-response,35,67275,0.0-1.0-43.0-0.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.508,,
36,,iti,,html-keyboard-response,36,68277,0.0-1.0-44.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,
37,,size_choice,,html-keyboard-response,37,68907,0.0-1.0-46.0,0,0,18170,,628.0,,,68.0,11.0,11.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,screws,dishwasher8,screws8,27.0,127.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,1.0,dishwasher,screws,L,S,3.0,1.0,dishwasher8,screws8,1.0,37.628,0.628,0.0,
38,,size_choice_confirmation,,html-keyboard-response,38,69781,0.0-1.0-47.0-0.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,0.872,,
39,,iti,,html-keyboard-response,39,70793,0.0-1.0-48.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,
40,,size_choice,,html-keyboard-response,40,71787,0.0-1.0-50.0,0,0,18170,,993.0,,,68.0,12.0,12.0,1.0,1000.0,L-XL,1.0,XL,L,4.0,3.0,tractor,deskchair,tractor6,deskchair5,185.0,14.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair7.jpg,1.0,tractor,deskchair,XL,L,4.0,3.0,tractor6,deskchair5,1.0,40.493,0.993,0.0,
41,,size_choice_confirmation,,html-keyboard-response,41,72296,0.0-1.0-51.0-0.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,0.507,,
42,,iti,,html-keyboard-response,42,73297,0.0-1.0-52.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
43,,size_choice,,html-keyboard-response,43,74109,0.0-1.0-54.0,0,0,18170,,811.0,,,68.0,13.0,13.0,1.0,1000.0,S-S,,S,S,1.0,1.0,thread,die,thread10,die1,149.0,100.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die8.jpg,1.0,thread,die,S,S,1.0,1.0,thread10,die1,,42.811,0.811,0.0,
44,,size_choice_confirmation,,html-keyboard-response,44,74800,0.0-1.0-55.0-0.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,0.689,,
45,,iti,,html-keyboard-response,45,75810,0.0-1.0-56.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.0,,
46,,size_choice,,html-keyboard-response,46,76564,0.0-1.0-58.0,0,0,18170,,753.0,,,75.0,14.0,14.0,1.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,tractor,coffeemaker4,tractor4,63.0,183.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker11.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,0.0,tractor,coffeemaker,XL,M,4.0,2.0,tractor4,coffeemaker4,1.0,45.253,0.753,0.0,
47,,size_choice_confirmation,,html-keyboard-response,47,77313,0.0-1.0-59.0-0.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.747,,
48,,iti,,html-keyboard-response,48,78314,0.0-1.0-60.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,,
49,,size_choice,,html-keyboard-response,49,78921,0.0-1.0-62.0,0,0,18170,,606.0,,,75.0,15.0,15.0,1.0,3500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,van,handsaw5,van10,84.0,199.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,0.0,van,handsaw,XL,M,4.0,2.0,van10,handsaw5,1.0,47.606,0.606,0.0,
50,,size_choice_confirmation,,html-keyboard-response,50,79821,0.0-1.0-63.0-0.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,0.894,,
51,,iti,,html-keyboard-response,51,83323,0.0-1.0-64.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,3.5,,
52,,size_choice,,html-keyboard-response,52,84188,0.0-1.0-66.0,0,0,18170,,863.0,,,68.0,16.0,16.0,1.0,1500.0,XL-XL,,XL,XL,4.0,4.0,dumptruck,car,dumptruck2,car6,171.0,155.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,1.0,dumptruck,car,XL,XL,4.0,4.0,dumptruck2,car6,,52.863,0.863,0.0,
53,,size_choice_confirmation,,html-keyboard-response,53,84826,0.0-1.0-67.0-0.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,0.637,,
54,,iti,,html-keyboard-response,54,86328,0.0-1.0-68.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.5,,
55,,size_choice,,html-keyboard-response,55,86843,0.0-1.0-70.0,0,0,18170,,514.0,,,68.0,17.0,17.0,1.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,van,screws,van1,screws6,190.0,125.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws3.jpg,1.0,van,screws,XL,S,4.0,1.0,van1,screws6,1.0,55.514,0.514,0.0,
56,,size_choice_confirmation,,html-keyboard-response,56,87835,0.0-1.0-71.0-0.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,0.986,,
57,,iti,,html-keyboard-response,57,89337,0.0-1.0-72.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,1.5,,
58,,size_choice,,html-keyboard-response,58,89982,0.0-1.0-74.0,0,0,18170,,643.0,,,68.0,18.0,18.0,1.0,3500.0,M-XL,1.0,XL,M,4.0,2.0,car,basketball,car5,basketball8,154.0,57.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car11.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,1.0,car,basketball,XL,M,4.0,2.0,car5,basketball8,1.0,58.643,0.643,0.0,
59,,size_choice_confirmation,,html-keyboard-response,59,90841,0.0-1.0-75.0-0.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,0.857,,
60,,iti,,html-keyboard-response,60,94343,0.0-1.0-76.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,3.5,,
61,,size_choice,,html-keyboard-response,61,95193,0.0-1.0-78.0,0,0,18170,,850.0,,,68.0,19.0,19.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,cooler,thread,cooler7,thread7,6.0,146.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread3.jpg,1.0,cooler,thread,L,S,3.0,1.0,cooler7,thread7,1.0,63.85,0.85,0.0,
62,,size_choice_confirmation,,html-keyboard-response,62,95845,0.0-1.0-79.0-0.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,0.65,,
63,,iti,,html-keyboard-response,63,97346,0.0-1.0-80.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,1.5,,
64,,size_choice,,html-keyboard-response,64,97988,0.0-1.0-82.0,0,0,18170,,640.0,,,75.0,20.0,20.0,1.0,1000.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip8,teabag9,117.0,138.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag5.jpg,0.0,teabag,paperclip,S,S,1.0,1.0,teabag9,paperclip8,,66.64,0.64,0.0,
65,,size_choice_confirmation,,html-keyboard-response,65,98850,0.0-1.0-83.0-0.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,0.86,,
66,,iti,,html-keyboard-response,66,99852,0.0-1.0-84.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,1.0,,
67,,size_choice,,html-keyboard-response,67,100758,0.0-1.0-86.0,0,0,18170,,904.0,,,68.0,21.0,21.0,1.0,1000.0,S-S,,S,S,1.0,1.0,die,paperclip,die6,paperclip6,105.0,115.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip6.jpg,1.0,die,paperclip,S,S,1.0,1.0,die6,paperclip6,,69.404,0.904,0.0,
68,,size_choice_confirmation,,html-keyboard-response,68,101356,0.0-1.0-87.0-0.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.596,,
69,,iti,,html-keyboard-response,69,102356,0.0-1.0-88.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,,
70,,size_choice,,html-keyboard-response,70,102929,0.0-1.0-90.0,0,0,18170,,572.0,,,75.0,22.0,22.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,dishwasher,dumptruck,dishwasher3,dumptruck3,22.0,172.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck10.jpg,0.0,dumptruck,dishwasher,XL,L,4.0,3.0,dumptruck3,dishwasher3,1.0,71.572,0.572,0.0,
71,,size_choice_confirmation,,html-keyboard-response,71,103859,0.0-1.0-91.0-0.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,0.928,,
72,,iti,,html-keyboard-response,72,104861,0.0-1.0-92.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1.0,,
73,,size_choice,,html-keyboard-response,73,105635,0.0-1.0-94.0,0,0,18170,,773.0,,,68.0,23.0,23.0,1.0,3000.0,M-M,,M,M,2.0,2.0,handsaw,hairdryer,handsaw8,hairdryer3,87.0,72.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer17.jpg,1.0,handsaw,hairdryer,M,M,2.0,2.0,handsaw8,hairdryer3,,74.273,0.773,0.0,
74,,size_choice_confirmation,,html-keyboard-response,74,106364,0.0-1.0-95.0-0.0,0,0,18170,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.727,,
75,,iti,,html-keyboard-response,75,109365,0.0-1.0-96.0,0,0,18170,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.0,,
76,,size_choice,,html-keyboard-response,76,110213,0.0-1.0-98.0,0,0,18170,,847.0,,,68.0,24.0,24.0,1.0,1000.0,S-M,1.0,M,S,2.0,1.0,basketball,paperclip,basketball2,paperclip10,51.0,119.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip10.jpg,1.0,basketball,paperclip,M,S,2.0,1.0,basketball2,paperclip10,1.0,78.847,0.847,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,110868,0.0-1.0-99.0-0.0,0,0,18170,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,0.653,,
78,,iti,,html-keyboard-response,78,111870,0.0-1.0-100.0,0,0,18170,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,1.0,,
79,,size_choice,,html-keyboard-response,79,112485,0.0-1.0-102.0,0,0,18170,,614.0,,,68.0,25.0,25.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,paperclip,dishwasher10,paperclip9,29.0,118.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,1.0,dishwasher,paperclip,L,S,3.0,1.0,dishwasher10,paperclip9,1.0,81.114,0.614,0.0,
80,,size_choice_confirmation,,html-keyboard-response,80,113373,0.0-1.0-103.0-0.0,0,0,18170,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.886,,
81,,iti,,html-keyboard-response,81,115374,0.0-1.0-104.0,0,0,18170,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,2.0,,
82,,size_choice,,html-keyboard-response,82,116127,0.0-1.0-106.0,0,0,18170,,751.0,,,68.0,26.0,26.0,1.0,3000.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair10,thread2,19.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,1.0,deskchair,thread,L,S,3.0,1.0,deskchair10,thread2,1.0,84.751,0.751,0.0,
83,,size_choice_confirmation,,html-keyboard-response,83,116878,0.0-1.0-107.0-0.0,0,0,18170,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,0.749,,
84,,iti,,html-keyboard-response,84,119880,0.0-1.0-108.0,0,0,18170,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,3.0,,
85,,size_choice,,html-keyboard-response,85,120820,0.0-1.0-110.0,0,0,18170,,938.0,,,68.0,27.0,27.0,1.0,1000.0,L-L,,L,L,3.0,3.0,mailbox,garbagecan,mailbox5,garbagecan8,44.0,37.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,1.0,mailbox,garbagecan,L,L,3.0,3.0,mailbox5,garbagecan8,,89.438,0.938,0.0,
86,,size_choice_confirmation,,html-keyboard-response,86,121396,0.0-1.0-111.0-0.0,0,0,18170,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.562,,
87,,iti,,html-keyboard-response,87,122398,0.0-1.0-112.0,0,0,18170,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,1.0,,
88,,size_choice,,html-keyboard-response,88,122942,0.0-1.0-114.0,0,0,18170,,542.0,,,75.0,28.0,28.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,ketchup,mailbox,ketchup2,mailbox9,91.0,48.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,0.0,mailbox,ketchup,L,M,3.0,2.0,mailbox9,ketchup2,1.0,91.542,0.542,0.0,
89,,size_choice_confirmation,,html-keyboard-response,89,123902,0.0-1.0-115.0-0.0,0,0,18170,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,0.958,,
90,,iti,,html-keyboard-response,90,125905,0.0-1.0-116.0,0,0,18170,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,2.0,,
91,,size_choice,,html-keyboard-response,91,126444,0.0-1.0-118.0,0,0,18170,,538.0,,,75.0,29.0,29.0,1.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,die,dumptruck,die5,dumptruck9,104.0,178.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck5.jpg,0.0,dumptruck,die,XL,S,4.0,1.0,dumptruck9,die5,1.0,95.038,0.538,0.0,
92,,size_choice_confirmation,,html-keyboard-response,92,127407,0.0-1.0-119.0-0.0,0,0,18170,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,0.962,,
