,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,accuracy,onset,duration,no_response,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,size_final_tally
17,,size_choice,,html-keyboard-response,17,99257,0.0-1.0-22.0,0,0,76870,,1070.0,,,68.0,5.0,5.0,1.0,1500.0,M-L,1.0,L,M,3.0,2.0,cooler,handsaw,cooler10,handsaw7,9.0,86.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw5.jpg,1.0,17.57,1.07,0.0,1.0,cooler,handsaw,L,M,3.0,2.0,cooler10,handsaw7,
18,,size_choice_confirmation,,html-keyboard-response,18,99691,0.0-1.0-23.0-0.0,0,0,76870,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,18.0,0.43,,,,,,,,,,,
19,,iti,,html-keyboard-response,19,101192,0.0-1.0-24.0,0,0,76870,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,19.5,1.5,,,,,,,,,,,
20,,size_choice,,html-keyboard-response,20,102213,0.0-1.0-26.0,0,0,76870,,1019.0,,,75.0,6.0,6.0,1.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,basketball,crane,basketball10,crane9,59.0,168.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball4.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,1.0,20.519,1.019,0.0,0.0,crane,basketball,XL,M,4.0,2.0,crane9,basketball10,
21,,size_choice_confirmation,,html-keyboard-response,21,102697,0.0-1.0-27.0-0.0,0,0,76870,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,21.0,0.481,,,,,,,,,,,
22,,iti,,html-keyboard-response,22,104700,0.0-1.0-28.0,0,0,76870,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,23.0,2.0,,,,,,,,,,,
23,,size_choice,,html-keyboard-response,23,105463,0.0-1.0-30.0,0,0,76870,,761.0,,,75.0,7.0,7.0,1.0,3000.0,M-XL,0.0,M,XL,2.0,4.0,hairdryer,dumptruck,hairdryer7,dumptruck6,76.0,175.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck2.jpg,1.0,23.761,0.761,0.0,0.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck6,hairdryer7,
24,,size_choice_confirmation,,html-keyboard-response,24,106204,0.0-1.0-31.0-0.0,0,0,76870,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,24.5,0.739,,,,,,,,,,,
25,,iti,,html-keyboard-response,25,109206,0.0-1.0-32.0,0,0,76870,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,27.5,3.0,,,,,,,,,,,
26,,size_choice,,html-keyboard-response,26,109885,0.0-1.0-34.0,0,0,76870,,676.0,,,75.0,8.0,8.0,1.0,2000.0,XL-XL,,XL,XL,4.0,4.0,van,crane,van2,crane8,191.0,167.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van4.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,,28.176,0.676,0.0,0.0,crane,van,XL,XL,4.0,4.0,crane8,van2,
27,,size_choice_confirmation,,html-keyboard-response,27,110711,0.0-1.0-35.0-0.0,0,0,76870,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,29.0,0.824,,,,,,,,,,,
28,,iti,,html-keyboard-response,28,112714,0.0-1.0-36.0,0,0,76870,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,31.0,2.0,,,,,,,,,,,
29,,size_choice,,html-keyboard-response,29,113452,0.0-1.0-38.0,0,0,76870,,735.0,,,68.0,9.0,9.0,1.0,2000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher7,cooler8,26.0,7.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler5.jpg,,31.735,0.735,0.0,1.0,dishwasher,cooler,L,L,3.0,3.0,dishwasher7,cooler8,
30,,size_choice_confirmation,,html-keyboard-response,30,114219,0.0-1.0-39.0-0.0,0,0,76870,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,32.5,0.765,,,,,,,,,,,
31,,iti,,html-keyboard-response,31,116220,0.0-1.0-40.0,0,0,76870,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,34.5,2.0,,,,,,,,,,,
32,,size_choice,,html-keyboard-response,32,117048,0.0-1.0-42.0,0,0,76870,,826.0,,,68.0,10.0,10.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,garbagecan,basketball,garbagecan4,basketball4,33.0,53.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,1.0,35.326,0.826,0.0,1.0,garbagecan,basketball,L,M,3.0,2.0,garbagecan4,basketball4,
33,,size_choice_confirmation,,html-keyboard-response,33,117726,0.0-1.0-43.0-0.0,0,0,76870,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,36.0,0.674,,,,,,,,,,,
34,,iti,,html-keyboard-response,34,118729,0.0-1.0-44.0,0,0,76870,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,37.0,1.0,,,,,,,,,,,
35,,size_choice,,html-keyboard-response,35,120231,0.0-1.0-46.0,0,0,76870,,,,,,11.0,11.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,screws,dishwasher8,screws8,27.0,127.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,,38.5,1.5,1.0,,,,,,,,,,
36,,iti,,html-keyboard-response,36,121234,0.0-1.0-48.0,0,0,76870,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,39.5,1.0,,,,,,,,,,,
37,,size_choice,,html-keyboard-response,37,122737,0.0-1.0-50.0,0,0,76870,,,,,,12.0,12.0,1.0,1000.0,L-XL,1.0,XL,L,4.0,3.0,tractor,deskchair,tractor6,deskchair5,185.0,14.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair7.jpg,,41.0,1.5,1.0,,,,,,,,,,
38,,iti,,html-keyboard-response,38,123740,0.0-1.0-52.0,0,0,76870,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,42.0,1.0,,,,,,,,,,,
39,,size_choice,,html-keyboard-response,39,124756,0.0-1.0-54.0,0,0,76870,,1014.0,,,75.0,13.0,13.0,1.0,1000.0,S-S,,S,S,1.0,1.0,thread,die,thread10,die1,149.0,100.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die8.jpg,,43.014,1.014,0.0,0.0,die,thread,S,S,1.0,1.0,die1,thread10,
40,,size_choice_confirmation,,html-keyboard-response,40,125244,0.0-1.0-55.0-0.0,0,0,76870,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,43.5,0.486,,,,,,,,,,,
41,,iti,,html-keyboard-response,41,126246,0.0-1.0-56.0,0,0,76870,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,44.5,1.0,,,,,,,,,,,
42,,size_choice,,html-keyboard-response,42,127042,0.0-1.0-58.0,0,0,76870,,795.0,,,75.0,14.0,14.0,1.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,tractor,coffeemaker4,tractor4,63.0,183.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker11.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,1.0,45.295,0.795,0.0,0.0,tractor,coffeemaker,XL,M,4.0,2.0,tractor4,coffeemaker4,
43,,size_choice_confirmation,,html-keyboard-response,43,127750,0.0-1.0-59.0-0.0,0,0,76870,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,46.0,0.705,,,,,,,,,,,
44,,iti,,html-keyboard-response,44,128752,0.0-1.0-60.0,0,0,76870,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,47.0,1.0,,,,,,,,,,,
45,,size_choice,,html-keyboard-response,45,130255,0.0-1.0-62.0,0,0,76870,,,,,,15.0,15.0,1.0,3500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,van,handsaw5,van10,84.0,199.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,,48.5,1.5,1.0,,,,,,,,,,
46,,iti,,html-keyboard-response,46,133757,0.0-1.0-64.0,0,0,76870,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,52.0,3.5,,,,,,,,,,,
47,,size_choice,,html-keyboard-response,47,134359,0.0-1.0-66.0,0,0,76870,,601.0,,,75.0,16.0,16.0,1.0,1500.0,XL-XL,,XL,XL,4.0,4.0,dumptruck,car,dumptruck2,car6,171.0,155.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,,52.601,0.601,0.0,0.0,car,dumptruck,XL,XL,4.0,4.0,car6,dumptruck2,
48,,size_choice_confirmation,,html-keyboard-response,48,135262,0.0-1.0-67.0-0.0,0,0,76870,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,53.5,0.899,,,,,,,,,,,
49,,iti,,html-keyboard-response,49,136764,0.0-1.0-68.0,0,0,76870,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,55.0,1.5,,,,,,,,,,,
50,,size_choice,,html-keyboard-response,50,137806,0.0-1.0-70.0,0,0,76870,,1040.0,,,68.0,17.0,17.0,1.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,van,screws,van1,screws6,190.0,125.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws3.jpg,1.0,56.04,1.04,0.0,1.0,van,screws,XL,S,4.0,1.0,van1,screws6,
51,,size_choice_confirmation,,html-keyboard-response,51,138269,0.0-1.0-71.0-0.0,0,0,76870,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,56.5,0.46,,,,,,,,,,,
52,,iti,,html-keyboard-response,52,139772,0.0-1.0-72.0,0,0,76870,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,58.0,1.5,,,,,,,,,,,
53,,size_choice,,html-keyboard-response,53,140482,0.0-1.0-74.0,0,0,76870,,709.0,,,68.0,18.0,18.0,1.0,3500.0,M-XL,1.0,XL,M,4.0,2.0,car,basketball,car5,basketball8,154.0,57.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car11.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,1.0,58.709,0.709,0.0,1.0,car,basketball,XL,M,4.0,2.0,car5,basketball8,
54,,size_choice_confirmation,,html-keyboard-response,54,141275,0.0-1.0-75.0-0.0,0,0,76870,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,59.5,0.791,,,,,,,,,,,
55,,iti,,html-keyboard-response,55,144778,0.0-1.0-76.0,0,0,76870,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,63.0,3.5,,,,,,,,,,,
56,,size_choice,,html-keyboard-response,56,145704,0.0-1.0-78.0,0,0,76870,,924.0,,,75.0,19.0,19.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,cooler,thread,cooler7,thread7,6.0,146.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread3.jpg,0.0,63.924,0.924,0.0,0.0,thread,cooler,S,L,1.0,3.0,thread7,cooler7,
57,,size_choice_confirmation,,html-keyboard-response,57,146282,0.0-1.0-79.0-0.0,0,0,76870,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,64.5,0.576,,,,,,,,,,,
58,,iti,,html-keyboard-response,58,147784,0.0-1.0-80.0,0,0,76870,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,66.0,1.5,,,,,,,,,,,
59,,size_choice,,html-keyboard-response,59,149287,0.0-1.0-82.0,0,0,76870,,,,,,20.0,20.0,1.0,1000.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip8,teabag9,117.0,138.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag5.jpg,,67.5,1.5,1.0,,,,,,,,,,
60,,iti,,html-keyboard-response,60,150289,0.0-1.0-84.0,0,0,76870,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,68.5,1.0,,,,,,,,,,,
61,,size_choice,,html-keyboard-response,61,151235,0.0-1.0-86.0,0,0,76870,,945.0,,,75.0,21.0,21.0,1.0,1000.0,S-S,,S,S,1.0,1.0,die,paperclip,die6,paperclip6,105.0,115.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip6.jpg,,69.445,0.945,0.0,0.0,paperclip,die,S,S,1.0,1.0,paperclip6,die6,
62,,size_choice_confirmation,,html-keyboard-response,62,151793,0.0-1.0-87.0-0.0,0,0,76870,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,70.0,0.555,,,,,,,,,,,
63,,iti,,html-keyboard-response,63,152794,0.0-1.0-88.0,0,0,76870,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,71.0,1.0,,,,,,,,,,,
64,,size_choice,,html-keyboard-response,64,153570,0.0-1.0-90.0,0,0,76870,,774.0,,,75.0,22.0,22.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,dishwasher,dumptruck,dishwasher3,dumptruck3,22.0,172.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck10.jpg,1.0,71.774,0.774,0.0,0.0,dumptruck,dishwasher,XL,L,4.0,3.0,dumptruck3,dishwasher3,
65,,size_choice_confirmation,,html-keyboard-response,65,154298,0.0-1.0-91.0-0.0,0,0,76870,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,72.5,0.726,,,,,,,,,,,
66,,iti,,html-keyboard-response,66,155300,0.0-1.0-92.0,0,0,76870,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,73.5,1.0,,,,,,,,,,,
67,,size_choice,,html-keyboard-response,67,156528,0.0-1.0-94.0,0,0,76870,,1227.0,,,68.0,23.0,23.0,1.0,3000.0,M-M,,M,M,2.0,2.0,handsaw,hairdryer,handsaw8,hairdryer3,87.0,72.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer17.jpg,,74.727,1.227,0.0,1.0,handsaw,hairdryer,M,M,2.0,2.0,handsaw8,hairdryer3,
68,,size_choice_confirmation,,html-keyboard-response,68,156803,0.0-1.0-95.0-0.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,75.0,0.273,,,,,,,,,,,
69,,iti,,html-keyboard-response,69,159806,0.0-1.0-96.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,78.0,3.0,,,,,,,,,,,
70,,size_choice,,html-keyboard-response,70,160689,0.0-1.0-98.0,0,0,76870,,882.0,,,68.0,24.0,24.0,1.0,1000.0,S-M,1.0,M,S,2.0,1.0,basketball,paperclip,basketball2,paperclip10,51.0,119.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip10.jpg,1.0,78.882,0.882,0.0,1.0,basketball,paperclip,M,S,2.0,1.0,basketball2,paperclip10,
71,,size_choice_confirmation,,html-keyboard-response,71,161309,0.0-1.0-99.0-0.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,79.5,0.618,,,,,,,,,,,
72,,iti,,html-keyboard-response,72,162312,0.0-1.0-100.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,80.5,1.0,,,,,,,,,,,
73,,size_choice,,html-keyboard-response,73,163217,0.0-1.0-102.0,0,0,76870,,903.0,,,68.0,25.0,25.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,paperclip,dishwasher10,paperclip9,29.0,118.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,1.0,81.403,0.903,0.0,1.0,dishwasher,paperclip,L,S,3.0,1.0,dishwasher10,paperclip9,
74,,size_choice_confirmation,,html-keyboard-response,74,163827,0.0-1.0-103.0-0.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,82.0,0.597,,,,,,,,,,,
75,,iti,,html-keyboard-response,75,165833,0.0-1.0-104.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,84.0,2.0,,,,,,,,,,,
76,,size_choice,,html-keyboard-response,76,166572,0.0-1.0-106.0,0,0,76870,,737.0,,,68.0,26.0,26.0,1.0,3000.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair10,thread2,19.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,1.0,84.737,0.737,0.0,1.0,deskchair,thread,L,S,3.0,1.0,deskchair10,thread2,
77,,size_choice_confirmation,,html-keyboard-response,77,167339,0.0-1.0-107.0-0.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,85.5,0.763,,,,,,,,,,,
78,,iti,,html-keyboard-response,78,170341,0.0-1.0-108.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,88.5,3.0,,,,,,,,,,,
79,,size_choice,,html-keyboard-response,79,171570,0.0-1.0-110.0,0,0,76870,,1226.0,,,75.0,27.0,27.0,1.0,1000.0,L-L,,L,L,3.0,3.0,mailbox,garbagecan,mailbox5,garbagecan8,44.0,37.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,,89.726,1.226,0.0,0.0,garbagecan,mailbox,L,L,3.0,3.0,garbagecan8,mailbox5,
80,,size_choice_confirmation,,html-keyboard-response,80,171847,0.0-1.0-111.0-0.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,90.0,0.274,,,,,,,,,,,
81,,iti,,html-keyboard-response,81,172850,0.0-1.0-112.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,91.0,1.0,,,,,,,,,,,
82,,size_choice,,html-keyboard-response,82,173746,0.0-1.0-114.0,0,0,76870,,894.0,,,75.0,28.0,28.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,ketchup,mailbox,ketchup2,mailbox9,91.0,48.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,1.0,91.894,0.894,0.0,0.0,mailbox,ketchup,L,M,3.0,2.0,mailbox9,ketchup2,
83,,size_choice_confirmation,,html-keyboard-response,83,174354,0.0-1.0-115.0-0.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,92.5,0.606,,,,,,,,,,,
84,,iti,,html-keyboard-response,84,176357,0.0-1.0-116.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,94.5,2.0,,,,,,,,,,,
85,,size_choice,,html-keyboard-response,85,177275,0.0-1.0-118.0,0,0,76870,,916.0,,,75.0,29.0,29.0,1.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,die,dumptruck,die5,dumptruck9,104.0,178.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck5.jpg,1.0,95.416,0.916,0.0,0.0,dumptruck,die,XL,S,4.0,1.0,dumptruck9,die5,
86,,size_choice_confirmation,,html-keyboard-response,86,177861,0.0-1.0-119.0-0.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,96.0,0.584,,,,,,,,,,,
87,,iti,,html-keyboard-response,87,178863,0.0-1.0-120.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,97.0,1.0,,,,,,,,,,,
88,,size_choice,,html-keyboard-response,88,179760,0.0-1.0-122.0,0,0,76870,,896.0,,,68.0,30.0,30.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,tractor,die,tractor7,die2,186.0,101.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die9.jpg,1.0,97.896,0.896,0.0,1.0,tractor,die,XL,S,4.0,1.0,tractor7,die2,
89,,size_choice_confirmation,,html-keyboard-response,89,180367,0.0-1.0-123.0-0.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,,,,,98.5,0.604,,,,,,,,,,,
90,,iti,,html-keyboard-response,90,181372,0.0-1.0-124.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,,,,,99.5,1.0,,,,,,,,,,,
91,,size_choice,,html-keyboard-response,91,182875,0.0-1.0-126.0,0,0,76870,,,,,,31.0,31.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,garbagecan,thread,garbagecan2,thread9,31.0,148.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread8.jpg,,101.0,1.5,1.0,,,,,,,,,,
92,,iti,,html-keyboard-response,92,184377,0.0-1.0-128.0,0,0,76870,,,,,,31.0,,1.0,,,,,,,,,,,,,,,,,102.5,1.5,,,,,,,,,,,
