,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
0,True,full_screen,d06232022hr1556,fullscreen,0,8562,0.0-0.0,0,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,size_instructions,,instructions,1,81313,0.0-1.0-0.0-0.0,0,0,98,"[{""page_index"":0,""viewing_time"":14340},{""page_index"":1,""viewing_time"":12213},{""page_index"":2,""viewing_time"":21079},{""page_index"":3,""viewing_time"":13854},{""page_index"":4,""viewing_time"":9701},{""page_index"":5,""viewing_time"":1562}]",72750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,size_comprehension_check,,survey-multi-choice,2,118704,0.0-1.0-0.0-1.0,0,0,98,,37387.0,"{""Q0"":""True"",""Q1"":""Size in the real world"",""Q2"":""True"",""Q3"":""pointer finger for left and middle finger for right""}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,html-keyboard-response,3,123036,0.0-1.0-1.0,0,0,98,,4328.0,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,start_run,,html-keyboard-response,4,149738,0.0-1.0-2.0,0,0,98,,26702.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,size_choice,,html-keyboard-response,5,151003,0.0-1.0-3.0,0,0,98,,1263.0,,,50.0,0.0,0.0,1.0,4000.0,S-M,1.0,M,S,2.0,1.0,basketball,paperclip,basketball2,paperclip10,51.0,119.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip10.jpg,1.0,basketball,paperclip,M,S,2.0,1.0,basketball2,paperclip10,1.0,0.0,1.263,0.0,
6,,size_choice_confirmation,,html-keyboard-response,6,151242,0.0-1.0-4.0-0.0,0,0,98,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.263,0.237,,
7,,iti,,html-keyboard-response,7,155244,0.0-1.0-5.0,0,0,98,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4.0,,
8,,size_choice,,html-keyboard-response,8,156365,0.0-1.0-7.0,0,0,98,,1119.0,,,50.0,1.0,1.0,1.0,5500.0,S-S,,S,S,1.0,1.0,die,paperclip,die6,paperclip6,105.0,115.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip6.jpg,1.0,die,paperclip,S,S,1.0,1.0,die6,paperclip6,,5.5,1.119,0.0,
9,,size_choice_confirmation,,html-keyboard-response,9,156748,0.0-1.0-8.0-0.0,0,0,98,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.619,0.381,,
10,,iti,,html-keyboard-response,10,162252,0.0-1.0-9.0,0,0,98,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.5,,
11,,size_choice,,html-keyboard-response,11,163455,0.0-1.0-11.0,0,0,98,,1202.0,,,50.0,2.0,2.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,garbagecan,die,garbagecan6,die8,35.0,107.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan14.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die5.jpg,1.0,garbagecan,die,L,S,3.0,1.0,garbagecan6,die8,1.0,12.5,1.202,0.0,
12,,size_choice_confirmation,,html-keyboard-response,12,163755,0.0-1.0-12.0-0.0,0,0,98,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.702,0.298,,
13,,iti,,html-keyboard-response,13,165260,0.0-1.0-13.0,0,0,98,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.5,,
14,,size_choice,,html-keyboard-response,14,166361,0.0-1.0-15.0,0,0,98,,1098.0,,,51.0,3.0,3.0,1.0,500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,van,handsaw5,van10,84.0,199.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,0.0,van,handsaw,XL,M,4.0,2.0,van10,handsaw5,1.0,15.5,1.098,0.0,
15,,size_choice_confirmation,,html-keyboard-response,15,166764,0.0-1.0-16.0-0.0,0,0,98,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.598,0.402,,
16,,iti,,html-keyboard-response,16,167268,0.0-1.0-17.0,0,0,98,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.5,,
17,,size_choice,,html-keyboard-response,17,168750,0.0-1.0-19.0,0,0,98,,1481.0,,,50.0,4.0,4.0,1.0,4500.0,L-XL,1.0,XL,L,4.0,3.0,crane,deskchair,crane4,deskchair1,163.0,10.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair9.jpg,1.0,crane,deskchair,XL,L,4.0,3.0,crane4,deskchair1,1.0,17.5,1.481,0.0,
18,,size_choice_confirmation,,html-keyboard-response,18,168770,0.0-1.0-20.0-0.0,0,0,98,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.981,0.019,,
19,,iti,,html-keyboard-response,19,173271,0.0-1.0-21.0,0,0,98,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,4.5,,
20,,size_choice,,html-keyboard-response,20,174135,0.0-1.0-23.0,0,0,98,,862.0,,,50.0,5.0,5.0,1.0,500.0,S-L,1.0,L,S,3.0,1.0,dishwasher,screws,dishwasher8,screws8,27.0,127.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,1.0,dishwasher,screws,L,S,3.0,1.0,dishwasher8,screws8,1.0,23.5,0.862,0.0,
21,,size_choice_confirmation,,html-keyboard-response,21,174775,0.0-1.0-24.0-0.0,0,0,98,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.362,0.638,,
22,,iti,,html-keyboard-response,22,175279,0.0-1.0-25.0,0,0,98,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.5,,
23,,size_choice,,html-keyboard-response,23,176124,0.0-1.0-27.0,0,0,98,,843.0,,,51.0,6.0,6.0,1.0,500.0,M-XL,0.0,M,XL,2.0,4.0,ketchup,van,ketchup1,van8,90.0,197.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van10.jpg,0.0,van,ketchup,XL,M,4.0,2.0,van8,ketchup1,1.0,25.5,0.843,0.0,
24,,size_choice_confirmation,,html-keyboard-response,24,176786,0.0-1.0-28.0-0.0,0,0,98,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.343,0.657,,
25,,iti,,html-keyboard-response,25,177287,0.0-1.0-29.0,0,0,98,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.5,,
