,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
21,,size_choice_confirmation,,html-keyboard-response,21,147688,0.0-1.0-24.0-0.0,0,0,99,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.286,0.714,,
22,,iti,,html-keyboard-response,22,149193,0.0-1.0-25.0,0,0,99,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.5,,
23,,size_choice,,html-keyboard-response,23,149903,0.0-1.0-27.0,0,0,99,,709.0,,,51.0,6.0,6.0,1.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,basketball,dumptruck,basketball7,dumptruck6,56.0,175.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck2.jpg,0.0,dumptruck,basketball,XL,M,4.0,2.0,dumptruck6,basketball7,1.0,14.5,0.709,0.0,
24,,size_choice_confirmation,,html-keyboard-response,24,150696,0.0-1.0-28.0-0.0,0,0,99,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.209,0.791,,
25,,iti,,html-keyboard-response,25,151698,0.0-1.0-29.0,0,0,99,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,,
26,,size_choice,,html-keyboard-response,26,152289,0.0-1.0-31.0,0,0,99,,591.0,,,50.0,7.0,7.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,car,basketball,car7,basketball2,156.0,51.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car13.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball8.jpg,1.0,car,basketball,XL,M,4.0,2.0,car7,basketball2,1.0,17.0,0.591,0.0,
27,,size_choice_confirmation,,html-keyboard-response,27,153203,0.0-1.0-32.0-0.0,0,0,99,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.591,0.909,,
28,,iti,,html-keyboard-response,28,154705,0.0-1.0-33.0,0,0,99,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,1.5,,
29,,size_choice,,html-keyboard-response,29,155476,0.0-1.0-35.0,0,0,99,,768.0,,,50.0,8.0,8.0,1.0,500.0,S-L,1.0,L,S,3.0,1.0,mailbox,thread,mailbox4,thread1,43.0,140.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread7.jpg,1.0,mailbox,thread,L,S,3.0,1.0,mailbox4,thread1,1.0,20.0,0.768,0.0,
30,,size_choice_confirmation,,html-keyboard-response,30,156211,0.0-1.0-36.0-0.0,0,0,99,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.768,0.732,,
31,,iti,,html-keyboard-response,31,156713,0.0-1.0-37.0,0,0,99,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,0.5,,
32,,size_choice,,html-keyboard-response,32,157628,0.0-1.0-39.0,0,0,99,,914.0,,,50.0,9.0,9.0,1.0,500.0,L-XL,1.0,XL,L,4.0,3.0,van,deskchair,van2,deskchair4,191.0,13.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair6.jpg,1.0,van,deskchair,XL,L,4.0,3.0,van2,deskchair4,1.0,22.0,0.914,0.0,
33,,size_choice_confirmation,,html-keyboard-response,33,158217,0.0-1.0-40.0-0.0,0,0,99,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.914,0.586,,
34,,iti,,html-keyboard-response,34,158718,0.0-1.0-41.0,0,0,99,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,0.5,,
35,,size_choice,,html-keyboard-response,35,159512,0.0-1.0-43.0,0,0,99,,792.0,,,51.0,10.0,10.0,1.0,3500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,car,handsaw2,car2,81.0,151.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car3.jpg,0.0,car,handsaw,XL,M,4.0,2.0,car2,handsaw2,1.0,24.0,0.792,0.0,
36,,size_choice_confirmation,,html-keyboard-response,36,160225,0.0-1.0-44.0-0.0,0,0,99,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.792,0.708,,
37,,iti,,html-keyboard-response,37,163727,0.0-1.0-45.0,0,0,99,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,3.5,,
38,,size_choice,,html-keyboard-response,38,164774,0.0-1.0-47.0,0,0,99,,1045.0,,,50.0,11.0,11.0,1.0,5500.0,L-L,,L,L,3.0,3.0,mailbox,garbagecan,mailbox2,garbagecan7,41.0,36.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan16.jpg,1.0,mailbox,garbagecan,L,L,3.0,3.0,mailbox2,garbagecan7,,29.0,1.045,0.0,
39,,size_choice_confirmation,,html-keyboard-response,39,165230,0.0-1.0-48.0-0.0,0,0,99,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.045,0.455,,
40,,iti,,html-keyboard-response,40,170734,0.0-1.0-49.0,0,0,99,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,5.5,,
41,,size_choice,,html-keyboard-response,41,171452,0.0-1.0-51.0,0,0,99,,716.0,,,50.0,12.0,12.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,ketchup,dumptruck1,ketchup10,170.0,99.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup6.jpg,1.0,dumptruck,ketchup,XL,M,4.0,2.0,dumptruck1,ketchup10,1.0,36.0,0.716,0.0,
42,,size_choice_confirmation,,html-keyboard-response,42,172238,0.0-1.0-52.0-0.0,0,0,99,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,36.716,0.784,,
43,,iti,,html-keyboard-response,43,173241,0.0-1.0-53.0,0,0,99,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.0,,
44,,size_choice,,html-keyboard-response,44,174008,0.0-1.0-55.0,0,0,99,,766.0,,,50.0,13.0,13.0,1.0,1500.0,L-XL,1.0,XL,L,4.0,3.0,van,mailbox,van10,mailbox10,199.0,49.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox8.jpg,1.0,van,mailbox,XL,L,4.0,3.0,van10,mailbox10,1.0,38.5,0.766,0.0,
45,,size_choice_confirmation,,html-keyboard-response,45,174745,0.0-1.0-56.0-0.0,0,0,99,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.266,0.734,,
46,,iti,,html-keyboard-response,46,176251,0.0-1.0-57.0,0,0,99,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.5,,
47,,size_choice,,html-keyboard-response,47,176940,0.0-1.0-59.0,0,0,99,,688.0,,,51.0,14.0,14.0,1.0,500.0,M-L,0.0,M,L,2.0,3.0,basketball,mailbox,basketball8,mailbox9,57.0,48.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,0.0,mailbox,basketball,L,M,3.0,2.0,mailbox9,basketball8,1.0,41.5,0.688,0.0,
48,,size_choice_confirmation,,html-keyboard-response,48,177754,0.0-1.0-60.0-0.0,0,0,99,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.188,0.812,,
49,,iti,,html-keyboard-response,49,178255,0.0-1.0-61.0,0,0,99,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.5,,
50,,size_choice,,html-keyboard-response,50,179143,0.0-1.0-63.0,0,0,99,,887.0,,,51.0,15.0,15.0,1.0,500.0,S-L,0.0,S,L,1.0,3.0,screws,deskchair,screws2,deskchair7,121.0,16.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair4.jpg,0.0,deskchair,screws,L,S,3.0,1.0,deskchair7,screws2,1.0,43.5,0.887,0.0,
51,,size_choice_confirmation,,html-keyboard-response,51,179760,0.0-1.0-64.0-0.0,0,0,99,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.387,0.613,,
52,,iti,,html-keyboard-response,52,180262,0.0-1.0-65.0,0,0,99,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,0.5,,
53,,size_choice,,html-keyboard-response,53,181159,0.0-1.0-67.0,0,0,99,,896.0,,,50.0,16.0,16.0,1.0,2500.0,S-L,1.0,L,S,3.0,1.0,cooler,die,cooler7,die7,6.0,106.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die4.jpg,1.0,cooler,die,L,S,3.0,1.0,cooler7,die7,1.0,45.5,0.896,0.0,
54,,size_choice_confirmation,,html-keyboard-response,54,181764,0.0-1.0-68.0-0.0,0,0,99,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.396,0.604,,
55,,iti,,html-keyboard-response,55,184268,0.0-1.0-69.0,0,0,99,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,2.5,,
56,,size_choice,,html-keyboard-response,56,185484,0.0-1.0-71.0,0,0,99,,1214.0,,,50.0,17.0,17.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,tractor,paperclip7,tractor7,116.0,186.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor2.jpg,1.0,paperclip,tractor,S,XL,1.0,4.0,paperclip7,tractor7,0.0,49.5,1.214,0.0,
57,,size_choice_confirmation,,html-keyboard-response,57,185774,0.0-1.0-72.0-0.0,0,0,99,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.714,0.286,,
58,,iti,,html-keyboard-response,58,187278,0.0-1.0-73.0,0,0,99,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1.5,,
59,,size_choice,,html-keyboard-response,59,188170,0.0-1.0-75.0,0,0,99,,891.0,,,51.0,18.0,18.0,1.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,dumptruck,coffeemaker8,dumptruck5,67.0,174.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck3.jpg,0.0,dumptruck,coffeemaker,XL,M,4.0,2.0,dumptruck5,coffeemaker8,1.0,52.5,0.891,0.0,
60,,size_choice_confirmation,,html-keyboard-response,60,188782,0.0-1.0-76.0-0.0,0,0,99,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,53.391,0.609,,
61,,iti,,html-keyboard-response,61,190286,0.0-1.0-77.0,0,0,99,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.5,,
62,,size_choice,,html-keyboard-response,62,190987,0.0-1.0-79.0,0,0,99,,699.0,,,51.0,19.0,19.0,1.0,3000.0,M-L,0.0,M,L,2.0,3.0,basketball,deskchair,basketball3,deskchair10,52.0,19.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair2.jpg,0.0,deskchair,basketball,L,M,3.0,2.0,deskchair10,basketball3,1.0,55.5,0.699,0.0,
63,,size_choice_confirmation,,html-keyboard-response,63,191790,0.0-1.0-80.0-0.0,0,0,99,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.199,0.801,,
64,,iti,,html-keyboard-response,64,194793,0.0-1.0-81.0,0,0,99,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,3.0,,
65,,size_choice,,html-keyboard-response,65,195941,0.0-1.0-83.0,0,0,99,,1147.0,,,51.0,20.0,20.0,1.0,500.0,L-L,,L,L,3.0,3.0,garbagecan,deskchair,garbagecan8,deskchair6,37.0,15.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair5.jpg,0.0,deskchair,garbagecan,L,L,3.0,3.0,deskchair6,garbagecan8,,60.0,1.147,0.0,
66,,size_choice_confirmation,,html-keyboard-response,66,196297,0.0-1.0-84.0-0.0,0,0,99,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,61.147,0.353,,
67,,iti,,html-keyboard-response,67,196798,0.0-1.0-85.0,0,0,99,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,0.5,,
68,,size_choice,,html-keyboard-response,68,198302,0.0-1.0-87.0,0,0,99,,,,,,21.0,21.0,1.0,3000.0,L-L,,L,L,3.0,3.0,cooler,dishwasher,cooler2,dishwasher1,1.0,20.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher10.jpg,,,,,,,,,,,62.0,1.5,1.0,
69,,iti,,html-keyboard-response,69,201305,0.0-1.0-89.0,0,0,99,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,3.0,,
70,,size_choice,,html-keyboard-response,70,202066,0.0-1.0-91.0,0,0,99,,760.0,,,51.0,22.0,22.0,1.0,500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,tractor,handsaw1,tractor2,80.0,181.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor7.jpg,0.0,tractor,handsaw,XL,M,4.0,2.0,tractor2,handsaw1,1.0,66.5,0.76,0.0,
71,,size_choice_confirmation,,html-keyboard-response,71,202809,0.0-1.0-92.0-0.0,0,0,99,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.26,0.74,,
72,,iti,,html-keyboard-response,72,203310,0.0-1.0-93.0,0,0,99,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.5,,
73,,size_choice,,html-keyboard-response,73,204041,0.0-1.0-95.0,0,0,99,,730.0,,,50.0,23.0,23.0,1.0,1500.0,S-S,,S,S,1.0,1.0,die,screws,die3,screws8,102.0,127.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,1.0,die,screws,S,S,1.0,1.0,die3,screws8,,68.5,0.73,0.0,
74,,size_choice_confirmation,,html-keyboard-response,74,204814,0.0-1.0-96.0-0.0,0,0,99,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,69.23,0.77,,
75,,iti,,html-keyboard-response,75,206314,0.0-1.0-97.0,0,0,99,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,1.5,,
76,,size_choice,,html-keyboard-response,76,206965,0.0-1.0-99.0,0,0,99,,649.0,,,51.0,24.0,24.0,1.0,1500.0,S-L,0.0,S,L,1.0,3.0,screws,deskchair,screws5,deskchair3,124.0,12.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair10.jpg,0.0,deskchair,screws,L,S,3.0,1.0,deskchair3,screws5,1.0,71.5,0.649,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,207820,0.0-1.0-100.0-0.0,0,0,99,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,72.149,0.851,,
78,,iti,,html-keyboard-response,78,209326,0.0-1.0-101.0,0,0,99,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.5,,
79,,size_choice,,html-keyboard-response,79,210177,0.0-1.0-103.0,0,0,99,,850.0,,,51.0,25.0,25.0,1.0,500.0,M-M,,M,M,2.0,2.0,ketchup,handsaw,ketchup2,handsaw8,91.0,87.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,0.0,handsaw,ketchup,M,M,2.0,2.0,handsaw8,ketchup2,,74.5,0.85,0.0,
80,,size_choice_confirmation,,html-keyboard-response,80,210830,0.0-1.0-104.0-0.0,0,0,99,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.35,0.65,,
81,,iti,,html-keyboard-response,81,211331,0.0-1.0-105.0,0,0,99,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,0.5,,
82,,size_choice,,html-keyboard-response,82,212024,0.0-1.0-107.0,0,0,99,,690.0,,,50.0,26.0,26.0,1.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,tractor,die,tractor4,die9,183.0,108.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die7.jpg,1.0,tractor,die,XL,S,4.0,1.0,tractor4,die9,1.0,76.5,0.69,0.0,
83,,size_choice_confirmation,,html-keyboard-response,83,212835,0.0-1.0-108.0-0.0,0,0,99,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,77.19,0.81,,
84,,iti,,html-keyboard-response,84,214339,0.0-1.0-109.0,0,0,99,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.5,,
85,,size_choice,,html-keyboard-response,85,215381,0.0-1.0-111.0,0,0,99,,1040.0,,,50.0,27.0,27.0,1.0,500.0,S-L,1.0,L,S,3.0,1.0,garbagecan,die,garbagecan6,die4,35.0,103.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan14.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die2.jpg,1.0,garbagecan,die,L,S,3.0,1.0,garbagecan6,die4,1.0,79.5,1.04,0.0,
86,,size_choice_confirmation,,html-keyboard-response,86,215843,0.0-1.0-112.0-0.0,0,0,99,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.54,0.46,,
87,,iti,,html-keyboard-response,87,216345,0.0-1.0-113.0,0,0,99,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,0.5,,
88,,size_choice,,html-keyboard-response,88,217161,0.0-1.0-115.0,0,0,99,,815.0,,,51.0,28.0,28.0,1.0,1000.0,S-L,0.0,S,L,1.0,3.0,thread,cooler,thread8,cooler3,147.0,2.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler2.jpg,0.0,cooler,thread,L,S,3.0,1.0,cooler3,thread8,1.0,81.5,0.815,0.0,
89,,size_choice_confirmation,,html-keyboard-response,89,217848,0.0-1.0-116.0-0.0,0,0,99,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,82.315,0.685,,
90,,iti,,html-keyboard-response,90,218851,0.0-1.0-117.0,0,0,99,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.0,,
91,,size_choice,,html-keyboard-response,91,220050,0.0-1.0-119.0,0,0,99,,1198.0,,,51.0,29.0,29.0,1.0,500.0,S-S,,S,S,1.0,1.0,thread,teabag,thread6,teabag4,145.0,133.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag3.jpg,0.0,teabag,thread,S,S,1.0,1.0,teabag4,thread6,,84.0,1.198,0.0,
92,,size_choice_confirmation,,html-keyboard-response,92,220355,0.0-1.0-120.0-0.0,0,0,99,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,85.198,0.302,,
93,,iti,,html-keyboard-response,93,220857,0.0-1.0-121.0,0,0,99,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,0.5,,
