,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
12,,iti,,html-keyboard-response,12,54483,0.0-1.0-12.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,3.0,,
13,,size_choice,,html-keyboard-response,13,55329,0.0-1.0-14.0,0,0,64747,,843.0,,,68.0,3.0,3.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,garbagecan,ketchup,garbagecan10,ketchup8,39.0,97.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan11.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup5.jpg,1.0,garbagecan,ketchup,L,M,3.0,2.0,garbagecan10,ketchup8,1.0,11.343,0.843,0.0,
14,,size_choice_confirmation,,html-keyboard-response,14,55997,0.0-1.0-15.0-0.0,0,0,64747,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.657,,
15,,iti,,html-keyboard-response,15,57003,0.0-1.0-16.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,,
16,,size_choice,,html-keyboard-response,16,57782,0.0-1.0-18.0,0,0,64747,,774.0,,,75.0,4.0,4.0,1.0,2000.0,S-S,,S,S,1.0,1.0,thread,teabag,thread6,teabag4,145.0,133.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag3.jpg,0.0,teabag,thread,S,S,1.0,1.0,teabag4,thread6,,13.774,0.774,0.0,
17,,size_choice_confirmation,,html-keyboard-response,17,58515,0.0-1.0-19.0-0.0,0,0,64747,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,0.726,,
18,,iti,,html-keyboard-response,18,60523,0.0-1.0-20.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,2.0,,
19,,size_choice,,html-keyboard-response,19,61540,0.0-1.0-22.0,0,0,64747,,1014.0,,,68.0,5.0,5.0,1.0,3000.0,M-XL,1.0,XL,M,4.0,2.0,tractor,ketchup,tractor8,ketchup1,187.0,90.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup8.jpg,1.0,tractor,ketchup,XL,M,4.0,2.0,tractor8,ketchup1,1.0,17.514,1.014,0.0,
20,,size_choice_confirmation,,html-keyboard-response,20,62033,0.0-1.0-23.0-0.0,0,0,64747,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.486,,
21,,iti,,html-keyboard-response,21,65042,0.0-1.0-24.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.0,,
22,,size_choice,,html-keyboard-response,22,65724,0.0-1.0-26.0,0,0,64747,,677.0,,,68.0,6.0,6.0,1.0,1000.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip3,teabag2,112.0,131.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag8.jpg,1.0,paperclip,teabag,S,S,1.0,1.0,paperclip3,teabag2,,21.677,0.677,0.0,
23,,size_choice_confirmation,,html-keyboard-response,23,66553,0.0-1.0-27.0-0.0,0,0,64747,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,0.823,,
24,,iti,,html-keyboard-response,24,67562,0.0-1.0-28.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,
25,,size_choice,,html-keyboard-response,25,68164,0.0-1.0-30.0,0,0,64747,,598.0,,,75.0,7.0,7.0,1.0,1000.0,S-M,0.0,S,M,1.0,2.0,paperclip,hairdryer,paperclip1,hairdryer6,110.0,75.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer8.jpg,0.0,hairdryer,paperclip,M,S,2.0,1.0,hairdryer6,paperclip1,1.0,24.098,0.598,0.0,
26,,size_choice_confirmation,,html-keyboard-response,26,69084,0.0-1.0-31.0-0.0,0,0,64747,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.902,,
27,,iti,,html-keyboard-response,27,70106,0.0-1.0-32.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,,
28,,size_choice,,html-keyboard-response,28,71498,0.0-1.0-34.0,0,0,64747,,1388.0,,,68.0,8.0,8.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,garbagecan,die,garbagecan6,die4,35.0,103.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan14.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die2.jpg,1.0,garbagecan,die,L,S,3.0,1.0,garbagecan6,die4,1.0,27.388,1.388,0.0,
29,,size_choice_confirmation,,html-keyboard-response,29,71618,0.0-1.0-35.0-0.0,0,0,64747,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.112,,
30,,iti,,html-keyboard-response,30,73123,0.0-1.0-36.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.5,,
31,,size_choice,,html-keyboard-response,31,73934,0.0-1.0-38.0,0,0,64747,,807.0,,,68.0,9.0,9.0,1.0,1000.0,L-L,,L,L,3.0,3.0,garbagecan,deskchair,garbagecan8,deskchair6,37.0,15.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair5.jpg,1.0,garbagecan,deskchair,L,L,3.0,3.0,garbagecan8,deskchair6,,29.806999999999995,0.807,0.0,
32,,size_choice_confirmation,,html-keyboard-response,32,74637,0.0-1.0-39.0-0.0,0,0,64747,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,0.693,,
33,,iti,,html-keyboard-response,33,75642,0.0-1.0-40.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,,
34,,size_choice,,html-keyboard-response,34,76371,0.0-1.0-42.0,0,0,64747,,724.0,,,68.0,10.0,10.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,crane,screws,crane7,screws3,166.0,122.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws7.jpg,1.0,crane,screws,XL,S,4.0,1.0,crane7,screws3,1.0,32.224,0.724,0.0,
35,,size_choice_confirmation,,html-keyboard-response,35,77162,0.0-1.0-43.0-0.0,0,0,64747,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.776,,
36,,iti,,html-keyboard-response,36,78166,0.0-1.0-44.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,,
37,,size_choice,,html-keyboard-response,37,78862,0.0-1.0-46.0,0,0,64747,,692.0,,,68.0,11.0,11.0,1.0,2000.0,M-L,1.0,L,M,3.0,2.0,deskchair,coffeemaker,deskchair1,coffeemaker3,10.0,62.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker13.jpg,1.0,deskchair,coffeemaker,L,M,3.0,2.0,deskchair1,coffeemaker3,1.0,34.692,0.692,0.0,
38,,size_choice_confirmation,,html-keyboard-response,38,79678,0.0-1.0-47.0-0.0,0,0,64747,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,0.808,,
39,,iti,,html-keyboard-response,39,81684,0.0-1.0-48.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,2.0,,
40,,size_choice,,html-keyboard-response,40,82467,0.0-1.0-50.0,0,0,64747,,778.0,,,68.0,12.0,12.0,1.0,3500.0,L-L,,L,L,3.0,3.0,deskchair,garbagecan,deskchair2,garbagecan5,11.0,34.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan3.jpg,1.0,deskchair,garbagecan,L,L,3.0,3.0,deskchair2,garbagecan5,,38.278,0.778,0.0,
41,,size_choice_confirmation,,html-keyboard-response,41,83199,0.0-1.0-51.0-0.0,0,0,64747,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.722,,
42,,iti,,html-keyboard-response,42,86704,0.0-1.0-52.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,3.5,,
43,,size_choice,,html-keyboard-response,43,87949,0.0-1.0-54.0,0,0,64747,,1240.0,,,68.0,13.0,13.0,1.0,3500.0,M-L,1.0,L,M,3.0,2.0,dishwasher,coffeemaker,dishwasher6,coffeemaker7,25.0,66.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher6.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker9.jpg,1.0,dishwasher,coffeemaker,L,M,3.0,2.0,dishwasher6,coffeemaker7,1.0,43.74,1.24,0.0,
44,,size_choice_confirmation,,html-keyboard-response,44,88218,0.0-1.0-55.0-0.0,0,0,64747,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.26,,
45,,iti,,html-keyboard-response,45,91732,0.0-1.0-56.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,3.5,,
46,,size_choice,,html-keyboard-response,46,92565,0.0-1.0-58.0,0,0,64747,,829.0,,,75.0,14.0,14.0,1.0,1000.0,S-L,0.0,S,L,1.0,3.0,screws,deskchair,screws5,deskchair3,124.0,12.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair10.jpg,0.0,deskchair,screws,L,S,3.0,1.0,deskchair3,screws5,1.0,48.329,0.829,0.0,
47,,size_choice_confirmation,,html-keyboard-response,47,93242,0.0-1.0-59.0-0.0,0,0,64747,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.671,,
48,,iti,,html-keyboard-response,48,94251,0.0-1.0-60.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,,
49,,size_choice,,html-keyboard-response,49,95605,0.0-1.0-62.0,0,0,64747,,1351.0,,,75.0,15.0,15.0,1.0,2000.0,L-XL,1.0,XL,L,4.0,3.0,van,dishwasher,van9,dishwasher10,198.0,29.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher1.jpg,0.0,dishwasher,van,L,XL,3.0,4.0,dishwasher10,van9,0.0,51.351,1.351,0.0,
50,,size_choice_confirmation,,html-keyboard-response,50,95759,0.0-1.0-63.0-0.0,0,0,64747,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,0.149,,
51,,iti,,html-keyboard-response,51,97766,0.0-1.0-64.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,2.0,,
52,,size_choice,,html-keyboard-response,52,99076,0.0-1.0-66.0,0,0,64747,,1307.0,,,68.0,16.0,16.0,1.0,1500.0,S-S,,S,S,1.0,1.0,die,screws,die3,screws8,102.0,127.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws10.jpg,1.0,die,screws,S,S,1.0,1.0,die3,screws8,,54.807,1.307,0.0,
53,,size_choice_confirmation,,html-keyboard-response,53,99276,0.0-1.0-67.0-0.0,0,0,64747,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.193,,
54,,iti,,html-keyboard-response,54,100785,0.0-1.0-68.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.5,,
55,,size_choice,,html-keyboard-response,55,102223,0.0-1.0-70.0,0,0,64747,,1435.0,,,75.0,17.0,17.0,1.0,1500.0,M-M,,M,M,2.0,2.0,ketchup,handsaw,ketchup2,handsaw8,91.0,87.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,0.0,handsaw,ketchup,M,M,2.0,2.0,handsaw8,ketchup2,,57.935,1.435,0.0,
56,,size_choice_confirmation,,html-keyboard-response,56,102294,0.0-1.0-71.0-0.0,0,0,64747,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.065,,
57,,iti,,html-keyboard-response,57,103797,0.0-1.0-72.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,1.5,,
58,,size_choice,,html-keyboard-response,58,104871,0.0-1.0-74.0,0,0,64747,,1070.0,,,68.0,18.0,18.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,cooler,basketball,cooler4,basketball6,3.0,55.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball2.jpg,1.0,cooler,basketball,L,M,3.0,2.0,cooler4,basketball6,1.0,60.57,1.07,0.0,
59,,size_choice_confirmation,,html-keyboard-response,59,105313,0.0-1.0-75.0-0.0,0,0,64747,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.43,,
60,,iti,,html-keyboard-response,60,106322,0.0-1.0-76.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1.0,,
61,,size_choice,,html-keyboard-response,61,106957,0.0-1.0-78.0,0,0,64747,,630.0,,,68.0,19.0,19.0,1.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,tractor,teabag,tractor6,teabag10,185.0,139.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag4.jpg,1.0,tractor,teabag,XL,S,4.0,1.0,tractor6,teabag10,1.0,62.63,0.63,0.0,
62,,size_choice_confirmation,,html-keyboard-response,62,107837,0.0-1.0-79.0-0.0,0,0,64747,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,0.87,,
63,,iti,,html-keyboard-response,63,109347,0.0-1.0-80.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1.5,,
64,,size_choice,,html-keyboard-response,64,110037,0.0-1.0-82.0,0,0,64747,,684.0,,,75.0,20.0,20.0,1.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,tractor,handsaw1,tractor2,80.0,181.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor7.jpg,0.0,tractor,handsaw,XL,M,4.0,2.0,tractor2,handsaw1,1.0,65.684,0.684,0.0,
65,,size_choice_confirmation,,html-keyboard-response,65,110864,0.0-1.0-83.0-0.0,0,0,64747,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,0.816,,
66,,iti,,html-keyboard-response,66,112873,0.0-1.0-84.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,2.0,,
67,,size_choice,,html-keyboard-response,67,113638,0.0-1.0-86.0,0,0,64747,,761.0,,,75.0,21.0,21.0,1.0,1000.0,L-L,,L,L,3.0,3.0,mailbox,garbagecan,mailbox2,garbagecan7,41.0,36.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan16.jpg,0.0,garbagecan,mailbox,L,L,3.0,3.0,garbagecan7,mailbox2,,69.261,0.761,0.0,
68,,size_choice_confirmation,,html-keyboard-response,68,114390,0.0-1.0-87.0-0.0,0,0,64747,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.739,,
69,,iti,,html-keyboard-response,69,115401,0.0-1.0-88.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,,
70,,size_choice,,html-keyboard-response,70,116719,0.0-1.0-90.0,0,0,64747,,1315.0,,,75.0,22.0,22.0,1.0,2000.0,M-M,,M,M,2.0,2.0,ketchup,hairdryer,ketchup5,hairdryer5,94.0,74.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer15.jpg,0.0,hairdryer,ketchup,M,M,2.0,2.0,hairdryer5,ketchup5,,72.315,1.315,0.0,
71,,size_choice_confirmation,,html-keyboard-response,71,116915,0.0-1.0-91.0-0.0,0,0,64747,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,0.185,,
72,,iti,,html-keyboard-response,72,118922,0.0-1.0-92.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,2.0,,
73,,size_choice,,html-keyboard-response,73,119540,0.0-1.0-94.0,0,0,64747,,613.0,,,68.0,23.0,23.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,crane,basketball,crane6,basketball5,165.0,54.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane2.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball3.jpg,1.0,crane,basketball,XL,M,4.0,2.0,crane6,basketball5,1.0,75.113,0.613,0.0,
74,,size_choice_confirmation,,html-keyboard-response,74,120436,0.0-1.0-95.0-0.0,0,0,64747,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,0.887,,
75,,iti,,html-keyboard-response,75,121443,0.0-1.0-96.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,1.0,,
76,,size_choice,,html-keyboard-response,76,122335,0.0-1.0-98.0,0,0,64747,,889.0,,,75.0,24.0,24.0,1.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,tractor,coffeemaker5,tractor9,64.0,188.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker10.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor9.jpg,0.0,tractor,coffeemaker,XL,M,4.0,2.0,tractor9,coffeemaker5,1.0,77.889,0.889,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,122966,0.0-1.0-99.0-0.0,0,0,64747,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,0.611,,
78,,iti,,html-keyboard-response,78,124974,0.0-1.0-100.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,2.0,,
79,,size_choice,,html-keyboard-response,79,125602,0.0-1.0-102.0,0,0,64747,,623.0,,,68.0,25.0,25.0,1.0,1000.0,L-XL,1.0,XL,L,4.0,3.0,dumptruck,dishwasher,dumptruck10,dishwasher7,179.0,26.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher7.jpg,1.0,dumptruck,dishwasher,XL,L,4.0,3.0,dumptruck10,dishwasher7,1.0,81.123,0.623,0.0,
80,,size_choice_confirmation,,html-keyboard-response,80,126498,0.0-1.0-103.0-0.0,0,0,64747,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.877,,
81,,iti,,html-keyboard-response,81,127504,0.0-1.0-104.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.0,,
82,,size_choice,,html-keyboard-response,82,128106,0.0-1.0-106.0,0,0,64747,,598.0,,,68.0,26.0,26.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,die,dumptruck4,die1,173.0,100.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die8.jpg,1.0,dumptruck,die,XL,S,4.0,1.0,dumptruck4,die1,1.0,83.598,0.598,0.0,
83,,size_choice_confirmation,,html-keyboard-response,83,129013,0.0-1.0-107.0-0.0,0,0,64747,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,0.902,,
84,,iti,,html-keyboard-response,84,130019,0.0-1.0-108.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,1.0,,
85,,size_choice,,html-keyboard-response,85,130775,0.0-1.0-110.0,0,0,64747,,751.0,,,75.0,27.0,27.0,1.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,dumptruck,coffeemaker8,dumptruck5,67.0,174.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck3.jpg,0.0,dumptruck,coffeemaker,XL,M,4.0,2.0,dumptruck5,coffeemaker8,1.0,86.251,0.751,0.0,
86,,size_choice_confirmation,,html-keyboard-response,86,131530,0.0-1.0-111.0-0.0,0,0,64747,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,0.749,,
87,,iti,,html-keyboard-response,87,133045,0.0-1.0-112.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,1.5,,
88,,size_choice,,html-keyboard-response,88,134221,0.0-1.0-114.0,0,0,64747,,1172.0,,,68.0,28.0,28.0,1.0,1500.0,XL-XL,,XL,XL,4.0,4.0,van,car,van6,car4,195.0,153.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van2.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car6.jpg,1.0,van,car,XL,XL,4.0,4.0,van6,car4,,89.672,1.172,0.0,
89,,size_choice_confirmation,,html-keyboard-response,89,134553,0.0-1.0-115.0-0.0,0,0,64747,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.328,,
90,,iti,,html-keyboard-response,90,136059,0.0-1.0-116.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,1.5,,
91,,size_choice,,html-keyboard-response,91,136962,0.0-1.0-118.0,0,0,64747,,899.0,,,68.0,29.0,29.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,mailbox,thread,mailbox4,thread1,43.0,140.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread7.jpg,1.0,mailbox,thread,L,S,3.0,1.0,mailbox4,thread1,1.0,92.399,0.899,0.0,
92,,size_choice_confirmation,,html-keyboard-response,92,137570,0.0-1.0-119.0-0.0,0,0,64747,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,0.601,,
93,,iti,,html-keyboard-response,93,138579,0.0-1.0-120.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,1.0,,
