,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
16,,isi,,html-keyboard-response,16,75081,0.0-1.0-19.0,0,0,72837,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,17.0,2.0,,
17,,feedback,,html-keyboard-response,17,76093,0.0-1.0-20.0-0.0,0,0,72837,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,18.0,1.0,,
18,,iti,,html-keyboard-response,18,78099,0.0-1.0-21.0,0,0,72837,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,20.0,2.0,,
19,,rl_choice,,html-keyboard-response,19,78777,0.0-1.0-23.0,0,0,72837,,673.0,,,75.0,3.0,3.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,20.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,20.0,A,B,20.673,0.673,0.0,
20,,rl_choice_confirmation,,html-keyboard-response,20,79622,0.0-1.0-24.0-0.0,0,0,72837,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,21.5,0.827,,
21,,isi,,html-keyboard-response,21,80638,0.0-1.0-26.0,0,0,72837,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,22.5,1.0,,
22,,feedback,,html-keyboard-response,22,81649,0.0-1.0-27.0-0.0,0,0,72837,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,23.5,1.0,,
23,,iti,,html-keyboard-response,23,83158,0.0-1.0-28.0,0,0,72837,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,25.0,1.5,,
24,,rl_choice,,html-keyboard-response,24,83785,0.0-1.0-30.0,0,0,72837,,622.0,,,75.0,4.0,4.0,1.0,hard,1500.0,3000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,25.622,0.622,0.0,
25,,rl_choice_confirmation,,html-keyboard-response,25,84683,0.0-1.0-31.0-0.0,0,0,72837,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,26.5,0.878,,
26,,isi,,html-keyboard-response,26,87691,0.0-1.0-33.0,0,0,72837,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,29.5,3.0,,
27,,feedback,,html-keyboard-response,27,88700,0.0-1.0-34.0-0.0,0,0,72837,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,30.5,1.0,,
28,,iti,,html-keyboard-response,28,90222,0.0-1.0-35.0,0,0,72837,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,32.0,1.5,,
29,,rl_choice,,html-keyboard-response,29,90977,0.0-1.0-37.0,0,0,72837,,752.0,,,68.0,5.0,5.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,0.0,C,D,32.752,0.752,0.0,
30,,rl_choice_confirmation,,html-keyboard-response,30,91740,0.0-1.0-38.0-0.0,0,0,72837,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,33.5,0.748,,
31,,isi,,html-keyboard-response,31,93245,0.0-1.0-40.0,0,0,72837,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,35.0,1.5,,
32,,feedback,,html-keyboard-response,32,94254,0.0-1.0-41.0-0.0,0,0,72837,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,36.0,1.0,,
33,,iti,,html-keyboard-response,33,95762,0.0-1.0-42.0,0,0,72837,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,37.5,1.5,,
34,,rl_choice,,html-keyboard-response,34,96497,0.0-1.0-44.0,0,0,72837,,730.0,,,68.0,6.0,6.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,60.0,40.0,C,D,38.23,0.73,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,97282,0.0-1.0-45.0-0.0,0,0,72837,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,39.0,0.77,,
36,,isi,,html-keyboard-response,36,98301,0.0-1.0-47.0,0,0,72837,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,40.0,1.0,,
37,,feedback,,html-keyboard-response,37,99314,0.0-1.0-48.0-0.0,0,0,72837,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,41.0,1.0,,
38,,iti,,html-keyboard-response,38,100322,0.0-1.0-49.0,0,0,72837,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
39,,rl_choice,,html-keyboard-response,39,100968,0.0-1.0-51.0,0,0,72837,,640.0,,,75.0,7.0,7.0,1.0,easy,3000.0,2000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,80.0,0.0,C,D,42.64,0.64,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,101838,0.0-1.0-52.0-0.0,0,0,72837,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,43.5,0.86,,
41,,isi,,html-keyboard-response,41,103843,0.0-1.0-54.0,0,0,72837,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,45.5,2.0,,
42,,feedback,,html-keyboard-response,42,104860,0.0-1.0-55.0-0.0,0,0,72837,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,46.5,1.0,,
43,,iti,,html-keyboard-response,43,107862,0.0-1.0-56.0,0,0,72837,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,49.5,3.0,,
44,,rl_choice,,html-keyboard-response,44,108346,0.0-1.0-58.0,0,0,72837,,478.0,,,75.0,8.0,8.0,1.0,hard,2000.0,3500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,49.978,0.478,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,109395,0.0-1.0-59.0-0.0,0,0,72837,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,51.0,1.022,,
46,,isi,,html-keyboard-response,46,112911,0.0-1.0-61.0,0,0,72837,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,54.5,3.5,,
47,,feedback,,html-keyboard-response,47,113926,0.0-1.0-62.0-0.0,0,0,72837,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
48,,iti,,html-keyboard-response,48,115942,0.0-1.0-63.0,0,0,72837,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,57.5,2.0,,
49,,rl_choice,,html-keyboard-response,49,116817,0.0-1.0-65.0,0,0,72837,,869.0,,,68.0,9.0,9.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,58.369,0.869,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,117458,0.0-1.0-66.0-0.0,0,0,72837,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,59.0,0.631,,
51,,isi,,html-keyboard-response,51,118473,0.0-1.0-68.0,0,0,72837,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,60.0,1.0,,
52,,feedback,,html-keyboard-response,52,119481,0.0-1.0-69.0-0.0,0,0,72837,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
53,,iti,,html-keyboard-response,53,121496,0.0-1.0-70.0,0,0,72837,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,122307,0.0-1.0-72.0,0,0,72837,,808.0,,,75.0,10.0,10.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,80.0,0.0,C,D,63.808,0.808,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,123024,0.0-1.0-73.0-0.0,0,0,72837,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,64.5,0.692,,
56,,isi,,html-keyboard-response,56,124032,0.0-1.0-75.0,0,0,72837,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,65.5,1.0,,
57,,feedback,,html-keyboard-response,57,125067,0.0-1.0-76.0-0.0,0,0,72837,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,66.5,1.0,,
58,,iti,,html-keyboard-response,58,126090,0.0-1.0-77.0,0,0,72837,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,126905,0.0-1.0-79.0,0,0,72837,,809.0,,,68.0,11.0,11.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,40.0,60.0,40.0,60.0,B,A,68.309,0.809,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,127608,0.0-1.0-80.0-0.0,0,0,72837,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,69.0,0.691,,
61,,isi,,html-keyboard-response,61,129617,0.0-1.0-82.0,0,0,72837,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,71.0,2.0,,
62,,feedback,,html-keyboard-response,62,130644,0.0-1.0-83.0-0.0,0,0,72837,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,72.0,1.0,,
63,,iti,,html-keyboard-response,63,131663,0.0-1.0-84.0,0,0,72837,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,73.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,132250,0.0-1.0-86.0,0,0,72837,,581.0,,,75.0,12.0,12.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,80.0,60.0,A,B,73.581,0.581,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,133189,0.0-1.0-87.0-0.0,0,0,72837,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,74.5,0.919,,
66,,isi,,html-keyboard-response,66,134194,0.0-1.0-89.0,0,0,72837,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,75.5,1.0,,
67,,feedback,,html-keyboard-response,67,135216,0.0-1.0-90.0-0.0,0,0,72837,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,76.5,1.0,,
68,,iti,,html-keyboard-response,68,136231,0.0-1.0-91.0,0,0,72837,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,77.5,1.0,,
69,,rl_choice,,html-keyboard-response,69,137243,0.0-1.0-93.0,0,0,72837,,1008.0,,,68.0,13.0,13.0,1.0,hard,3000.0,1500.0,1.0,60.0,40.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,40.0,60.0,A,B,78.508,1.008,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,137746,0.0-1.0-94.0-0.0,0,0,72837,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,79.0,0.492,,
71,,isi,,html-keyboard-response,71,139249,0.0-1.0-96.0,0,0,72837,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,80.5,1.5,,
72,,feedback,,html-keyboard-response,72,140261,0.0-1.0-97.0-0.0,0,0,72837,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,81.5,1.0,,
73,,iti,,html-keyboard-response,73,143269,0.0-1.0-98.0,0,0,72837,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,84.5,3.0,,
74,,rl_choice,,html-keyboard-response,74,143862,0.0-1.0-100.0,0,0,72837,,589.0,,,68.0,14.0,14.0,1.0,easy,1500.0,1000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,85.089,0.589,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,144791,0.0-1.0-101.0-0.0,0,0,72837,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,86.0,0.911,,
76,,isi,,html-keyboard-response,76,145798,0.0-1.0-103.0,0,0,72837,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,87.0,1.0,,
77,,feedback,,html-keyboard-response,77,146820,0.0-1.0-104.0-0.0,0,0,72837,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,88.0,1.0,,
78,,iti,,html-keyboard-response,78,148331,0.0-1.0-105.0,0,0,72837,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,89.5,1.5,,
79,,rl_choice,,html-keyboard-response,79,148946,0.0-1.0-107.0,0,0,72837,,610.0,,,68.0,15.0,15.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,60.0,A,B,90.11,0.61,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,149860,0.0-1.0-108.0-0.0,0,0,72837,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,91.0,0.89,,
81,,isi,,html-keyboard-response,81,152870,0.0-1.0-110.0,0,0,72837,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,94.0,3.0,,
82,,feedback,,html-keyboard-response,82,153890,0.0-1.0-111.0-0.0,0,0,72837,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
83,,iti,,html-keyboard-response,83,154906,0.0-1.0-112.0,0,0,72837,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
84,,rl_choice,,html-keyboard-response,84,155608,0.0-1.0-114.0,0,0,72837,,698.0,,,68.0,16.0,16.0,1.0,hard,1500.0,1000.0,1.0,60.0,40.0,60.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,40.0,A,B,96.698,0.698,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,156427,0.0-1.0-115.0-0.0,0,0,72837,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,97.5,0.802,,
86,,isi,,html-keyboard-response,86,157441,0.0-1.0-117.0,0,0,72837,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
87,,feedback,,html-keyboard-response,87,158460,0.0-1.0-118.0-0.0,0,0,72837,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
88,,iti,,html-keyboard-response,88,159976,0.0-1.0-119.0,0,0,72837,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,101.0,1.5,,
89,,rl_choice,,html-keyboard-response,89,160554,0.0-1.0-121.0,0,0,72837,,574.0,,,68.0,17.0,17.0,1.0,easy,2000.0,2000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,101.574,0.574,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,161496,0.0-1.0-122.0-0.0,0,0,72837,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,102.5,0.926,,
91,,isi,,html-keyboard-response,91,163503,0.0-1.0-124.0,0,0,72837,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,104.5,2.0,,
92,,feedback,,html-keyboard-response,92,164519,0.0-1.0-125.0-0.0,0,0,72837,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,105.5,1.0,,
93,,iti,,html-keyboard-response,93,166521,0.0-1.0-126.0,0,0,72837,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,107.5,2.0,,
94,,rl_choice,,html-keyboard-response,94,167057,0.0-1.0-128.0,0,0,72837,,531.0,,,68.0,18.0,18.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,80.0,60.0,A,B,108.031,0.531,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,168050,0.0-1.0-129.0-0.0,0,0,72837,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,109.0,0.969,,
96,,isi,,html-keyboard-response,96,169559,0.0-1.0-131.0,0,0,72837,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,110.5,1.5,,
97,,feedback,,html-keyboard-response,97,170567,0.0-1.0-132.0-0.0,0,0,72837,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,111.5,1.0,,
98,,iti,,html-keyboard-response,98,171579,0.0-1.0-133.0,0,0,72837,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,112.5,1.0,,
99,,rl_choice,,html-keyboard-response,99,172089,0.0-1.0-135.0,0,0,72837,,506.0,,,68.0,19.0,19.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,113.006,0.506,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,173103,0.0-1.0-136.0-0.0,0,0,72837,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,114.0,0.994,,
101,,isi,,html-keyboard-response,101,174112,0.0-1.0-138.0,0,0,72837,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,115.0,1.0,,
102,,feedback,,html-keyboard-response,102,175126,0.0-1.0-139.0-0.0,0,0,72837,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,116.0,1.0,,
103,,iti,,html-keyboard-response,103,176145,0.0-1.0-140.0,0,0,72837,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,117.0,1.0,,
104,,rl_choice,,html-keyboard-response,104,176820,0.0-1.0-142.0,0,0,72837,,673.0,,,75.0,20.0,20.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,60.0,0.0,C,D,117.673,0.673,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,177675,0.0-1.0-143.0-0.0,0,0,72837,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,118.5,0.827,,
106,,isi,,html-keyboard-response,106,178684,0.0-1.0-145.0,0,0,72837,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
107,,feedback,,html-keyboard-response,107,179705,0.0-1.0-146.0-0.0,0,0,72837,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
108,,iti,,html-keyboard-response,108,180718,0.0-1.0-147.0,0,0,72837,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
109,,rl_choice,,html-keyboard-response,109,181457,0.0-1.0-149.0,0,0,72837,,736.0,,,75.0,21.0,21.0,1.0,easy,2000.0,1500.0,1.0,80.0,20.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,20.0,80.0,20.0,60.0,D,C,122.236,0.736,0.0,
110,,rl_choice_confirmation,,html-keyboard-response,110,182246,0.0-1.0-150.0-0.0,0,0,72837,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,123.0,0.764,,
111,,isi,,html-keyboard-response,111,183758,0.0-1.0-152.0,0,0,72837,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,124.5,1.5,,
112,,feedback,,html-keyboard-response,112,184776,0.0-1.0-153.0-0.0,0,0,72837,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,125.5,1.0,,
113,,iti,,html-keyboard-response,113,186777,0.0-1.0-154.0,0,0,72837,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,127.5,2.0,,
114,,rl_choice,,html-keyboard-response,114,187235,0.0-1.0-156.0,0,0,72837,,455.0,,,68.0,22.0,22.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,0.0,C,D,127.955,0.455,0.0,
115,,rl_choice_confirmation,,html-keyboard-response,115,188304,0.0-1.0-157.0-0.0,0,0,72837,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,129.0,1.045,,
116,,isi,,html-keyboard-response,116,189316,0.0-1.0-159.0,0,0,72837,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,130.0,1.0,,
117,,feedback,,html-keyboard-response,117,190332,0.0-1.0-160.0-0.0,0,0,72837,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,131.0,1.0,,
118,,iti,,html-keyboard-response,118,191350,0.0-1.0-161.0,0,0,72837,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,132.0,1.0,,
119,,rl_choice,,html-keyboard-response,119,191833,0.0-1.0-163.0,0,0,72837,,480.0,,,68.0,23.0,23.0,1.0,easy,1500.0,3000.0,1.0,80.0,20.0,80.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,20.0,C,D,132.48,0.48,0.0,
120,,rl_choice_confirmation,,html-keyboard-response,120,192858,0.0-1.0-164.0-0.0,0,0,72837,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,133.5,1.02,,
121,,isi,,html-keyboard-response,121,195874,0.0-1.0-166.0,0,0,72837,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,136.5,3.0,,
122,,feedback,,html-keyboard-response,122,196887,0.0-1.0-167.0-0.0,0,0,72837,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,137.5,1.0,,
