,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
34,,rl_choice,,html-keyboard-response,34,101883,0.0-1.0-44.0,0,0,47956,,839.0,,,75.0,6.0,6.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,60.0,40.0,80.0,40.0,D,C,39.839,0.839,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,102548,0.0-1.0-45.0-0.0,0,0,47956,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,40.5,0.661,,
36,,isi,,html-keyboard-response,36,103551,0.0-1.0-47.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,
37,,feedback,,html-keyboard-response,37,104555,0.0-1.0-48.0-0.0,0,0,47956,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,42.5,1.0,,
38,,iti,,html-keyboard-response,38,105557,0.0-1.0-49.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,1.0,,
39,,rl_choice,,html-keyboard-response,39,106171,0.0-1.0-51.0,0,0,47956,,609.0,,,68.0,7.0,7.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,60.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,40.0,60.0,60.0,80.0,C,D,44.109,0.609,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,107066,0.0-1.0-52.0-0.0,0,0,47956,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,45.0,0.891,,
41,,isi,,html-keyboard-response,41,108069,0.0-1.0-54.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1.0,,
42,,feedback,,html-keyboard-response,42,109073,0.0-1.0-55.0-0.0,0,0,47956,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,,
43,,iti,,html-keyboard-response,43,110575,0.0-1.0-56.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,1.5,,
44,,rl_choice,,html-keyboard-response,44,111058,0.0-1.0-58.0,0,0,47956,,479.0,,,75.0,8.0,8.0,1.0,easy,1500.0,2000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,100.0,0.0,B,A,48.979,0.479,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,112083,0.0-1.0-59.0-0.0,0,0,47956,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,50.0,1.021,,
46,,isi,,html-keyboard-response,46,114085,0.0-1.0-61.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,2.0,,
47,,feedback,,html-keyboard-response,47,115090,0.0-1.0-62.0-0.0,0,0,47956,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,
48,,iti,,html-keyboard-response,48,116592,0.0-1.0-63.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,1.5,,
49,,rl_choice,,html-keyboard-response,49,117339,0.0-1.0-65.0,0,0,47956,,742.0,,,75.0,9.0,9.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,60.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,0.0,60.0,A,B,55.242,0.742,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,118102,0.0-1.0-66.0-0.0,0,0,47956,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.758,,
51,,isi,,html-keyboard-response,51,119105,0.0-1.0-68.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,,
52,,feedback,,html-keyboard-response,52,120109,0.0-1.0-69.0-0.0,0,0,47956,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,58.0,1.0,,
53,,iti,,html-keyboard-response,53,122112,0.0-1.0-70.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,122682,0.0-1.0-72.0,0,0,47956,,567.0,,,68.0,10.0,10.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,60.0,40.0,40.0,40.0,D,C,60.567,0.567,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,123619,0.0-1.0-73.0-0.0,0,0,47956,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,61.5,0.933,,
56,,isi,,html-keyboard-response,56,124622,0.0-1.0-75.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,,
57,,feedback,,html-keyboard-response,57,125625,0.0-1.0-76.0-0.0,0,0,47956,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,63.5,1.0,,
58,,iti,,html-keyboard-response,58,126627,0.0-1.0-77.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,127242,0.0-1.0-79.0,0,0,47956,,613.0,,,75.0,11.0,11.0,1.0,easy,1000.0,3000.0,0.0,20.0,80.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,60.0,20.0,B,A,65.113,0.613,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,128133,0.0-1.0-80.0-0.0,0,0,47956,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,66.0,0.887,,
61,,isi,,html-keyboard-response,61,131135,0.0-1.0-82.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,3.0,,
62,,feedback,,html-keyboard-response,62,132139,0.0-1.0-83.0-0.0,0,0,47956,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,70.0,1.0,,
63,,iti,,html-keyboard-response,63,133142,0.0-1.0-84.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,133691,0.0-1.0-86.0,0,0,47956,,545.0,,,68.0,12.0,12.0,1.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,20.0,80.0,20.0,80.0,A,B,71.545,0.545,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,134650,0.0-1.0-87.0-0.0,0,0,47956,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,72.5,0.955,,
66,,isi,,html-keyboard-response,66,136152,0.0-1.0-89.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.5,,
67,,feedback,,html-keyboard-response,67,137156,0.0-1.0-90.0-0.0,0,0,47956,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,75.0,1.0,,
68,,iti,,html-keyboard-response,68,140158,0.0-1.0-91.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.0,,
69,,rl_choice,,html-keyboard-response,69,140674,0.0-1.0-93.0,0,0,47956,,512.0,,,75.0,13.0,13.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,60.0,40.0,80.0,40.0,D,C,78.512,0.512,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,141666,0.0-1.0-94.0-0.0,0,0,47956,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,79.5,0.988,,
71,,isi,,html-keyboard-response,71,143669,0.0-1.0-96.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,2.0,,
72,,feedback,,html-keyboard-response,72,144673,0.0-1.0-97.0-0.0,0,0,47956,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,82.5,1.0,,
73,,iti,,html-keyboard-response,73,145675,0.0-1.0-98.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,1.0,,
74,,rl_choice,,html-keyboard-response,74,146241,0.0-1.0-100.0,0,0,47956,,563.0,,,68.0,14.0,14.0,1.0,easy,1500.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,20.0,80.0,20.0,80.0,A,B,84.063,0.563,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,147181,0.0-1.0-101.0-0.0,0,0,47956,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,85.0,0.937,,
76,,isi,,html-keyboard-response,76,148684,0.0-1.0-103.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,1.5,,
77,,feedback,,html-keyboard-response,77,149688,0.0-1.0-104.0-0.0,0,0,47956,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,87.5,1.0,,
78,,iti,,html-keyboard-response,78,151190,0.0-1.0-105.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.5,,
79,,rl_choice,,html-keyboard-response,79,151897,0.0-1.0-107.0,0,0,47956,,704.0,,,75.0,15.0,15.0,1.0,hard,1500.0,2000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,60.0,40.0,C,D,89.704,0.704,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,152696,0.0-1.0-108.0-0.0,0,0,47956,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,90.5,0.796,,
81,,isi,,html-keyboard-response,81,154698,0.0-1.0-110.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,2.0,,
82,,feedback,,html-keyboard-response,82,155702,0.0-1.0-111.0-0.0,0,0,47956,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,93.5,1.0,,
83,,iti,,html-keyboard-response,83,157204,0.0-1.0-112.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,1.5,,
84,,rl_choice,,html-keyboard-response,84,157731,0.0-1.0-114.0,0,0,47956,,522.0,,,68.0,16.0,16.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,60.0,40.0,60.0,60.0,D,C,95.522,0.522,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,158713,0.0-1.0-115.0-0.0,0,0,47956,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,96.5,0.978,,
86,,isi,,html-keyboard-response,86,159716,0.0-1.0-117.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,1.0,,
87,,feedback,,html-keyboard-response,87,160719,0.0-1.0-118.0-0.0,0,0,47956,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
88,,iti,,html-keyboard-response,88,161724,0.0-1.0-119.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
89,,rl_choice,,html-keyboard-response,89,162410,0.0-1.0-121.0,0,0,47956,,683.0,,,75.0,17.0,17.0,1.0,easy,3000.0,1500.0,1.0,80.0,20.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,20.0,60.0,A,B,100.183,0.683,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,163232,0.0-1.0-122.0-0.0,0,0,47956,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,101.0,0.817,,
91,,isi,,html-keyboard-response,91,164735,0.0-1.0-124.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,1.5,,
92,,feedback,,html-keyboard-response,92,165739,0.0-1.0-125.0-0.0,0,0,47956,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,103.5,1.0,,
93,,iti,,html-keyboard-response,93,168742,0.0-1.0-126.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,3.0,,
94,,rl_choice,,html-keyboard-response,94,170245,0.0-1.0-128.0,0,0,47956,,,,,,18.0,18.0,1.0,hard,3500.0,1500.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,108.0,1.5,1.0,
95,,rl_choice_warning,,html-keyboard-response,95,171249,0.0-1.0-130.0-0.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,1.0,,
96,,isi,,html-keyboard-response,96,172752,0.0-1.0-131.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,1.5,,
97,,iti,,html-keyboard-response,97,176255,0.0-1.0-133.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,3.5,,
98,,rl_choice,,html-keyboard-response,98,176498,0.0-1.0-135.0,0,0,47956,,241.0,,,68.0,19.0,19.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,60.0,40.0,60.0,20.0,D,C,114.241,0.241,0.0,
99,,rl_choice_confirmation,,html-keyboard-response,99,177762,0.0-1.0-136.0-0.0,0,0,47956,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,115.5,1.259,,
100,,isi,,html-keyboard-response,100,179265,0.0-1.0-138.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.5,,
101,,feedback,,html-keyboard-response,101,180269,0.0-1.0-139.0-0.0,0,0,47956,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,118.0,1.0,,
102,,iti,,html-keyboard-response,102,182272,0.0-1.0-140.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,2.0,,
103,,rl_choice,,html-keyboard-response,103,182833,0.0-1.0-142.0,0,0,47956,,558.0,,,75.0,20.0,20.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,20.0,80.0,A,B,120.558,0.558,0.0,
104,,rl_choice_confirmation,,html-keyboard-response,104,183779,0.0-1.0-143.0-0.0,0,0,47956,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,121.5,0.942,,
105,,isi,,html-keyboard-response,105,184784,0.0-1.0-145.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,1.0,,
106,,feedback,,html-keyboard-response,106,185789,0.0-1.0-146.0-0.0,0,0,47956,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,123.5,1.0,,
107,,iti,,html-keyboard-response,107,187792,0.0-1.0-147.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,2.0,,
108,,rl_choice,,html-keyboard-response,108,188417,0.0-1.0-149.0,0,0,47956,,622.0,,,68.0,21.0,21.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,80.0,20.0,80.0,20.0,B,A,126.122,0.622,0.0,
109,,rl_choice_confirmation,,html-keyboard-response,109,189297,0.0-1.0-150.0-0.0,0,0,47956,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,127.0,0.878,,
110,,isi,,html-keyboard-response,110,191301,0.0-1.0-152.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,2.0,,
111,,feedback,,html-keyboard-response,111,192304,0.0-1.0-153.0-0.0,0,0,47956,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,130.0,1.0,,
112,,iti,,html-keyboard-response,112,193806,0.0-1.0-154.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,1.5,,
113,,rl_choice,,html-keyboard-response,113,194355,0.0-1.0-156.0,0,0,47956,,544.0,,,75.0,22.0,22.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,100.0,0.0,B,A,132.044,0.544,0.0,
114,,rl_choice_confirmation,,html-keyboard-response,114,195316,0.0-1.0-157.0-0.0,0,0,47956,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,133.0,0.956,,
115,,isi,,html-keyboard-response,115,196319,0.0-1.0-159.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.0,,
116,,feedback,,html-keyboard-response,116,197323,0.0-1.0-160.0-0.0,0,0,47956,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,135.0,1.0,,
117,,iti,,html-keyboard-response,117,198325,0.0-1.0-161.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1.0,,
118,,rl_choice,,html-keyboard-response,118,198906,0.0-1.0-163.0,0,0,47956,,579.0,,,68.0,23.0,23.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,60.0,40.0,80.0,60.0,D,C,136.579,0.579,0.0,
119,,rl_choice_confirmation,,html-keyboard-response,119,199832,0.0-1.0-164.0-0.0,0,0,47956,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,137.5,0.921,,
120,,isi,,html-keyboard-response,120,200834,0.0-1.0-166.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,1.0,,
121,,feedback,,html-keyboard-response,121,201838,0.0-1.0-167.0-0.0,0,0,47956,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,139.5,1.0,,
122,,iti,,html-keyboard-response,122,203841,0.0-1.0-168.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5,2.0,,
123,,rl_choice,,html-keyboard-response,123,204571,0.0-1.0-170.0,0,0,47956,,727.0,,,68.0,24.0,24.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,60.0,40.0,40.0,60.0,D,C,142.227,0.727,0.0,
124,,rl_choice_confirmation,,html-keyboard-response,124,205348,0.0-1.0-171.0-0.0,0,0,47956,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,143.0,0.773,,
125,,isi,,html-keyboard-response,125,208351,0.0-1.0-173.0,0,0,47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,3.0,,
126,,feedback,,html-keyboard-response,126,209354,0.0-1.0-174.0-0.0,0,0,47956,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,147.0,1.0,,
