,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
44,,rl_choice,,html-keyboard-response,44,127775,0.0-1.0-58.0,0,0,54497,,513.0,,,75.0,8.0,8.0,1.0,hard,2000.0,3500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,50.013,0.513,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,128766,0.0-1.0-59.0-0.0,0,0,54497,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,51.0,0.987,,
46,,isi,,html-keyboard-response,46,132268,0.0-1.0-61.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,3.5,,
47,,feedback,,html-keyboard-response,47,133272,0.0-1.0-62.0-0.0,0,0,54497,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
48,,iti,,html-keyboard-response,48,135284,0.0-1.0-63.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,2.0,,
49,,rl_choice,,html-keyboard-response,49,135894,0.0-1.0-65.0,0,0,54497,,608.0,,,68.0,9.0,9.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,58.108,0.608,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,136790,0.0-1.0-66.0-0.0,0,0,54497,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,59.0,0.892,,
51,,isi,,html-keyboard-response,51,137792,0.0-1.0-68.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,
52,,feedback,,html-keyboard-response,52,138796,0.0-1.0-69.0-0.0,0,0,54497,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
53,,iti,,html-keyboard-response,53,140799,0.0-1.0-70.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,141191,0.0-1.0-72.0,0,0,54497,,390.0,,,75.0,10.0,10.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,80.0,0.0,C,D,63.39,0.39,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,142305,0.0-1.0-73.0-0.0,0,0,54497,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,64.5,1.11,,
56,,isi,,html-keyboard-response,56,143308,0.0-1.0-75.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,1.0,,
57,,feedback,,html-keyboard-response,57,144312,0.0-1.0-76.0-0.0,0,0,54497,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,66.5,1.0,,
58,,iti,,html-keyboard-response,58,145315,0.0-1.0-77.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,145753,0.0-1.0-79.0,0,0,54497,,435.0,,,75.0,11.0,11.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,67.935,0.435,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,146821,0.0-1.0-80.0-0.0,0,0,54497,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,69.0,1.065,,
61,,isi,,html-keyboard-response,61,148823,0.0-1.0-82.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.0,,
62,,feedback,,html-keyboard-response,62,149827,0.0-1.0-83.0-0.0,0,0,54497,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,72.0,1.0,,
63,,iti,,html-keyboard-response,63,150830,0.0-1.0-84.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,151239,0.0-1.0-86.0,0,0,54497,,406.0,,,75.0,12.0,12.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,80.0,60.0,A,B,73.406,0.406,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,152341,0.0-1.0-87.0-0.0,0,0,54497,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,74.5,1.094,,
66,,isi,,html-keyboard-response,66,153343,0.0-1.0-89.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,1.0,,
67,,feedback,,html-keyboard-response,67,154346,0.0-1.0-90.0-0.0,0,0,54497,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,76.5,1.0,,
68,,iti,,html-keyboard-response,68,155349,0.0-1.0-91.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,1.0,,
69,,rl_choice,,html-keyboard-response,69,155767,0.0-1.0-93.0,0,0,54497,,415.0,,,68.0,13.0,13.0,1.0,hard,3000.0,1500.0,1.0,60.0,40.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,40.0,60.0,A,B,77.915,0.415,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,156855,0.0-1.0-94.0-0.0,0,0,54497,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,79.0,1.085,,
71,,isi,,html-keyboard-response,71,158359,0.0-1.0-96.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,1.5,,
72,,feedback,,html-keyboard-response,72,159362,0.0-1.0-97.0-0.0,0,0,54497,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,81.5,1.0,,
73,,iti,,html-keyboard-response,73,162365,0.0-1.0-98.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,3.0,,
74,,rl_choice,,html-keyboard-response,74,162831,0.0-1.0-100.0,0,0,54497,,463.0,,,68.0,14.0,14.0,1.0,easy,1500.0,1000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,84.963,0.463,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,163870,0.0-1.0-101.0-0.0,0,0,54497,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,86.0,1.037,,
76,,isi,,html-keyboard-response,76,164872,0.0-1.0-103.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,
77,,feedback,,html-keyboard-response,77,165876,0.0-1.0-104.0-0.0,0,0,54497,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,88.0,1.0,,
78,,iti,,html-keyboard-response,78,167382,0.0-1.0-105.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,1.5,,
79,,rl_choice,,html-keyboard-response,79,167843,0.0-1.0-107.0,0,0,54497,,459.0,,,68.0,15.0,15.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,60.0,A,B,89.959,0.459,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,168888,0.0-1.0-108.0-0.0,0,0,54497,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,91.0,1.041,,
81,,isi,,html-keyboard-response,81,171893,0.0-1.0-110.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,3.0,,
82,,feedback,,html-keyboard-response,82,172896,0.0-1.0-111.0-0.0,0,0,54497,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
83,,iti,,html-keyboard-response,83,173899,0.0-1.0-112.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
84,,rl_choice,,html-keyboard-response,84,174319,0.0-1.0-114.0,0,0,54497,,417.0,,,68.0,16.0,16.0,1.0,hard,1500.0,1000.0,1.0,60.0,40.0,60.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,40.0,A,B,96.417,0.417,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,175405,0.0-1.0-115.0-0.0,0,0,54497,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,97.5,1.083,,
86,,isi,,html-keyboard-response,86,176408,0.0-1.0-117.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
87,,feedback,,html-keyboard-response,87,177411,0.0-1.0-118.0-0.0,0,0,54497,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
88,,iti,,html-keyboard-response,88,178914,0.0-1.0-119.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1.5,,
89,,rl_choice,,html-keyboard-response,89,179305,0.0-1.0-121.0,0,0,54497,,389.0,,,68.0,17.0,17.0,1.0,easy,2000.0,2000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,101.389,0.389,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,180421,0.0-1.0-122.0-0.0,0,0,54497,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,102.5,1.111,,
91,,isi,,html-keyboard-response,91,182423,0.0-1.0-124.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,2.0,,
92,,feedback,,html-keyboard-response,92,183426,0.0-1.0-125.0-0.0,0,0,54497,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,105.5,1.0,,
93,,iti,,html-keyboard-response,93,185429,0.0-1.0-126.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,2.0,,
94,,rl_choice,,html-keyboard-response,94,185876,0.0-1.0-128.0,0,0,54497,,445.0,,,68.0,18.0,18.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,80.0,60.0,A,B,107.945,0.445,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,186934,0.0-1.0-129.0-0.0,0,0,54497,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,109.0,1.055,,
96,,isi,,html-keyboard-response,96,188437,0.0-1.0-131.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,1.5,,
97,,feedback,,html-keyboard-response,97,189440,0.0-1.0-132.0-0.0,0,0,54497,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,111.5,1.0,,
98,,iti,,html-keyboard-response,98,190442,0.0-1.0-133.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,
99,,rl_choice,,html-keyboard-response,99,190891,0.0-1.0-135.0,0,0,54497,,447.0,,,68.0,19.0,19.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,112.947,0.447,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,191948,0.0-1.0-136.0-0.0,0,0,54497,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,114.0,1.053,,
101,,isi,,html-keyboard-response,101,192951,0.0-1.0-138.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.0,,
102,,feedback,,html-keyboard-response,102,193954,0.0-1.0-139.0-0.0,0,0,54497,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,116.0,1.0,,
103,,iti,,html-keyboard-response,103,194957,0.0-1.0-140.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.0,,
104,,rl_choice,,html-keyboard-response,104,195342,0.0-1.0-142.0,0,0,54497,,383.0,,,75.0,20.0,20.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,60.0,0.0,C,D,117.383,0.383,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,196464,0.0-1.0-143.0-0.0,0,0,54497,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,118.5,1.117,,
106,,isi,,html-keyboard-response,106,197466,0.0-1.0-145.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
107,,feedback,,html-keyboard-response,107,198469,0.0-1.0-146.0-0.0,0,0,54497,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
108,,iti,,html-keyboard-response,108,199472,0.0-1.0-147.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
109,,rl_choice,,html-keyboard-response,109,199841,0.0-1.0-149.0,0,0,54497,,366.0,,,68.0,21.0,21.0,1.0,easy,2000.0,1500.0,1.0,80.0,20.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,60.0,20.0,C,D,121.866,0.366,0.0,
110,,rl_choice_confirmation,,html-keyboard-response,110,200979,0.0-1.0-150.0-0.0,0,0,54497,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,123.0,1.134,,
111,,isi,,html-keyboard-response,111,202480,0.0-1.0-152.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,1.5,,
112,,feedback,,html-keyboard-response,112,203484,0.0-1.0-153.0-0.0,0,0,54497,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,125.5,1.0,,
113,,iti,,html-keyboard-response,113,205486,0.0-1.0-154.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,2.0,,
114,,rl_choice,,html-keyboard-response,114,205905,0.0-1.0-156.0,0,0,54497,,414.0,,,68.0,22.0,22.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,0.0,C,D,127.914,0.414,0.0,
115,,rl_choice_confirmation,,html-keyboard-response,115,207001,0.0-1.0-157.0-0.0,0,0,54497,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,129.0,1.086,,
116,,isi,,html-keyboard-response,116,208004,0.0-1.0-159.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,1.0,,
117,,feedback,,html-keyboard-response,117,209008,0.0-1.0-160.0-0.0,0,0,54497,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,131.0,1.0,,
118,,iti,,html-keyboard-response,118,210010,0.0-1.0-161.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.0,,
119,,rl_choice,,html-keyboard-response,119,210424,0.0-1.0-163.0,0,0,54497,,412.0,,,68.0,23.0,23.0,1.0,easy,1500.0,3000.0,1.0,80.0,20.0,80.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,20.0,C,D,132.412,0.412,0.0,
120,,rl_choice_confirmation,,html-keyboard-response,120,211516,0.0-1.0-164.0-0.0,0,0,54497,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,133.5,1.088,,
121,,isi,,html-keyboard-response,121,214519,0.0-1.0-166.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,3.0,,
122,,feedback,,html-keyboard-response,122,215523,0.0-1.0-167.0-0.0,0,0,54497,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,137.5,1.0,,
123,,iti,,html-keyboard-response,123,217025,0.0-1.0-168.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,1.5,,
124,,rl_choice,,html-keyboard-response,124,217401,0.0-1.0-170.0,0,0,54497,,374.0,,,75.0,24.0,24.0,1.0,hard,2000.0,1500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,139.374,0.374,0.0,
125,,rl_choice_confirmation,,html-keyboard-response,125,218531,0.0-1.0-171.0-0.0,0,0,54497,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,140.5,1.126,,
