,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
10,,feedback,,html-keyboard-response,10,50476,0.0-1.0-6.0-0.0,0,0,18170,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,4.5,1.0,,
11,,iti,,html-keyboard-response,11,51978,0.0-1.0-7.0,0,0,18170,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,6.0,1.5,,
12,,rl_choice,,html-keyboard-response,12,52150,0.0-1.0-9.0,0,0,18170,,171.0,,,68.0,1.0,1.0,1.0,easy,1500.0,3000.0,1.0,80.0,20.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,60.0,40.0,D,C,6.171,0.171,0.0,
13,,rl_choice_confirmation,,html-keyboard-response,13,53481,0.0-1.0-10.0-0.0,0,0,18170,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,7.5,1.329,,
14,,isi,,html-keyboard-response,14,56483,0.0-1.0-12.0,0,0,18170,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,10.5,3.0,,
15,,feedback,,html-keyboard-response,15,57484,0.0-1.0-13.0-0.0,0,0,18170,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,11.5,1.0,,
16,,iti,,html-keyboard-response,16,58987,0.0-1.0-14.0,0,0,18170,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,13.0,1.5,,
17,,rl_choice,,html-keyboard-response,17,58999,0.0-1.0-16.0,0,0,18170,,11.0,,,68.0,2.0,2.0,1.0,hard,2000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,40.0,60.0,40.0,40.0,A,B,13.011,0.011,0.0,
18,,rl_choice_confirmation,,html-keyboard-response,18,60491,0.0-1.0-17.0-0.0,0,0,18170,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,14.5,1.489,,
19,,isi,,html-keyboard-response,19,63492,0.0-1.0-19.0,0,0,18170,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,17.5,3.0,,
20,,feedback,,html-keyboard-response,20,64493,0.0-1.0-20.0-0.0,0,0,18170,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,18.5,1.0,,
21,,iti,,html-keyboard-response,21,66496,0.0-1.0-21.0,0,0,18170,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,20.5,2.0,,
22,,rl_choice,,html-keyboard-response,22,66603,0.0-1.0-23.0,0,0,18170,,106.0,,,68.0,3.0,3.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,40.0,60.0,40.0,40.0,A,B,20.606,0.106,0.0,
23,,rl_choice_confirmation,,html-keyboard-response,23,67999,0.0-1.0-24.0-0.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,22.0,1.394,,
24,,isi,,html-keyboard-response,24,69001,0.0-1.0-26.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,23.0,1.0,,
25,,feedback,,html-keyboard-response,25,70003,0.0-1.0-27.0-0.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,24.0,1.0,,
26,,iti,,html-keyboard-response,26,71006,0.0-1.0-28.0,0,0,18170,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,25.0,1.0,,
27,,rl_choice,,html-keyboard-response,27,71022,0.0-1.0-30.0,0,0,18170,,16.0,,,68.0,4.0,4.0,1.0,hard,3500.0,3500.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,60.0,20.0,B,A,25.016,0.016,0.0,
28,,rl_choice_confirmation,,html-keyboard-response,28,72509,0.0-1.0-31.0-0.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,26.5,1.484,,
29,,isi,,html-keyboard-response,29,76011,0.0-1.0-33.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,30.0,3.5,,
30,,feedback,,html-keyboard-response,30,77013,0.0-1.0-34.0-0.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,31.0,1.0,,
31,,iti,,html-keyboard-response,31,80514,0.0-1.0-35.0,0,0,18170,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,34.5,3.5,,
32,,rl_choice,,html-keyboard-response,32,80544,0.0-1.0-37.0,0,0,18170,,29.0,,,75.0,5.0,5.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,60.0,20.0,B,A,34.529,0.029,0.0,
33,,rl_choice_confirmation,,html-keyboard-response,33,82017,0.0-1.0-38.0-0.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,36.0,1.471,,
34,,isi,,html-keyboard-response,34,83019,0.0-1.0-40.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,37.0,1.0,,
35,,feedback,,html-keyboard-response,35,84021,0.0-1.0-41.0-0.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,38.0,1.0,,
36,,iti,,html-keyboard-response,36,85522,0.0-1.0-42.0,0,0,18170,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,39.5,1.5,,
37,,rl_choice,,html-keyboard-response,37,85541,0.0-1.0-44.0,0,0,18170,,18.0,,,75.0,6.0,6.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,60.0,40.0,B,A,39.518,0.018,0.0,
38,,rl_choice_confirmation,,html-keyboard-response,38,87025,0.0-1.0-45.0-0.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,41.0,1.482,,
39,,isi,,html-keyboard-response,39,88027,0.0-1.0-47.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
40,,feedback,,html-keyboard-response,40,89028,0.0-1.0-48.0-0.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,43.0,1.0,,
41,,iti,,html-keyboard-response,41,90030,0.0-1.0-49.0,0,0,18170,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,44.0,1.0,,
42,,rl_choice,,html-keyboard-response,42,90039,0.0-1.0-51.0,0,0,18170,,8.0,,,68.0,7.0,7.0,1.0,hard,3000.0,1500.0,0.0,40.0,60.0,20.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,40.0,60.0,20.0,40.0,A,B,44.008,0.008,0.0,
43,,rl_choice_confirmation,,html-keyboard-response,43,91533,0.0-1.0-52.0-0.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,45.5,1.492,,
44,,isi,,html-keyboard-response,44,93034,0.0-1.0-54.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,47.0,1.5,,
45,,feedback,,html-keyboard-response,45,94036,0.0-1.0-55.0-0.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,48.0,1.0,,
46,,iti,,html-keyboard-response,46,97038,0.0-1.0-56.0,0,0,18170,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,51.0,3.0,,
47,,rl_choice,,html-keyboard-response,47,97084,0.0-1.0-58.0,0,0,18170,,45.0,,,75.0,8.0,8.0,1.0,hard,1000.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,40.0,60.0,60.0,60.0,A,B,51.045,0.045,0.0,
48,,rl_choice_confirmation,,html-keyboard-response,48,98541,0.0-1.0-59.0-0.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,52.5,1.455,,
49,,isi,,html-keyboard-response,49,100542,0.0-1.0-61.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,54.5,2.0,,
50,,feedback,,html-keyboard-response,50,101544,0.0-1.0-62.0-0.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
51,,iti,,html-keyboard-response,51,102546,0.0-1.0-63.0,0,0,18170,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,56.5,1.0,,
52,,rl_choice,,html-keyboard-response,52,102584,0.0-1.0-65.0,0,0,18170,,37.0,,,68.0,9.0,9.0,1.0,hard,2000.0,2000.0,1.0,60.0,40.0,80.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,80.0,60.0,B,A,56.537,0.037,0.0,
53,,rl_choice_confirmation,,html-keyboard-response,53,104049,0.0-1.0-66.0-0.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,58.0,1.463,,
54,,isi,,html-keyboard-response,54,106050,0.0-1.0-68.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,60.0,2.0,,
55,,feedback,,html-keyboard-response,55,107052,0.0-1.0-69.0-0.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
56,,iti,,html-keyboard-response,56,109055,0.0-1.0-70.0,0,0,18170,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
57,,rl_choice,,html-keyboard-response,57,109056,0.0-1.0-72.0,0,0,18170,,1.0,,,68.0,10.0,10.0,1.0,hard,2000.0,2000.0,0.0,40.0,60.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,40.0,60.0,20.0,60.0,A,B,63.001,0.001,0.0,
58,,rl_choice_confirmation,,html-keyboard-response,58,110557,0.0-1.0-73.0-0.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,64.5,1.499,,
59,,isi,,html-keyboard-response,59,112564,0.0-1.0-75.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,66.5,2.0,,
60,,feedback,,html-keyboard-response,60,113567,0.0-1.0-76.0-0.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
61,,iti,,html-keyboard-response,61,115570,0.0-1.0-77.0,0,0,18170,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,69.5,2.0,,
62,,rl_choice,,html-keyboard-response,62,115632,0.0-1.0-79.0,0,0,18170,,61.0,,,75.0,11.0,11.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,20.0,80.0,20.0,100.0,C,D,69.561,0.061,0.0,
63,,rl_choice_confirmation,,html-keyboard-response,63,117073,0.0-1.0-80.0-0.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,71.0,1.439,,
64,,isi,,html-keyboard-response,64,119075,0.0-1.0-82.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,73.0,2.0,,
65,,feedback,,html-keyboard-response,65,120077,0.0-1.0-83.0-0.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,74.0,1.0,,
66,,iti,,html-keyboard-response,66,121578,0.0-1.0-84.0,0,0,18170,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,75.5,1.5,,
67,,rl_choice,,html-keyboard-response,67,121595,0.0-1.0-86.0,0,0,18170,,16.0,,,68.0,12.0,12.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,40.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,40.0,20.0,B,A,75.516,0.016,0.0,
68,,rl_choice_confirmation,,html-keyboard-response,68,123082,0.0-1.0-87.0-0.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,77.0,1.484,,
69,,isi,,html-keyboard-response,69,124583,0.0-1.0-89.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,78.5,1.5,,
70,,feedback,,html-keyboard-response,70,125585,0.0-1.0-90.0-0.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,79.5,1.0,,
71,,iti,,html-keyboard-response,71,126587,0.0-1.0-91.0,0,0,18170,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,80.5,1.0,,
72,,rl_choice,,html-keyboard-response,72,126623,0.0-1.0-93.0,0,0,18170,,34.0,,,68.0,13.0,13.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,100.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,100.0,40.0,D,C,80.534,0.034,0.0,
73,,rl_choice_confirmation,,html-keyboard-response,73,128090,0.0-1.0-94.0-0.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,82.0,1.466,,
74,,isi,,html-keyboard-response,74,129592,0.0-1.0-96.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,83.5,1.5,,
75,,feedback,,html-keyboard-response,75,130594,0.0-1.0-97.0-0.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,84.5,1.0,,
76,,iti,,html-keyboard-response,76,132095,0.0-1.0-98.0,0,0,18170,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,86.0,1.5,,
77,,rl_choice,,html-keyboard-response,77,132157,0.0-1.0-100.0,0,0,18170,,61.0,,,68.0,14.0,14.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,20.0,80.0,0.0,60.0,C,D,86.061,0.061,0.0,
78,,rl_choice_confirmation,,html-keyboard-response,78,133598,0.0-1.0-101.0-0.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,87.5,1.439,,
79,,isi,,html-keyboard-response,79,134599,0.0-1.0-103.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,88.5,1.0,,
80,,feedback,,html-keyboard-response,80,135602,0.0-1.0-104.0-0.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,89.5,1.0,,
81,,iti,,html-keyboard-response,81,136604,0.0-1.0-105.0,0,0,18170,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,90.5,1.0,,
82,,rl_choice,,html-keyboard-response,82,136871,0.0-1.0-107.0,0,0,18170,,265.0,,,68.0,15.0,15.0,1.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,20.0,80.0,20.0,100.0,C,D,90.765,0.265,0.0,
83,,rl_choice_confirmation,,html-keyboard-response,83,138108,0.0-1.0-108.0-0.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,92.0,1.235,,
84,,isi,,html-keyboard-response,84,140109,0.0-1.0-110.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,94.0,2.0,,
85,,feedback,,html-keyboard-response,85,141111,0.0-1.0-111.0-0.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
86,,iti,,html-keyboard-response,86,142113,0.0-1.0-112.0,0,0,18170,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
87,,rl_choice,,html-keyboard-response,87,142589,0.0-1.0-114.0,0,0,18170,,475.0,,,68.0,16.0,16.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,60.0,20.0,B,A,96.475,0.475,0.0,
88,,rl_choice_confirmation,,html-keyboard-response,88,143617,0.0-1.0-115.0-0.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,97.5,1.025,,
89,,isi,,html-keyboard-response,89,144619,0.0-1.0-117.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
90,,feedback,,html-keyboard-response,90,145621,0.0-1.0-118.0-0.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
91,,iti,,html-keyboard-response,91,146623,0.0-1.0-119.0,0,0,18170,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,100.5,1.0,,
92,,rl_choice,,html-keyboard-response,92,146879,0.0-1.0-121.0,0,0,18170,,254.0,,,75.0,17.0,17.0,1.0,easy,1000.0,2000.0,0.0,20.0,80.0,40.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,100.0,40.0,D,C,100.754,0.254,0.0,
93,,rl_choice_confirmation,,html-keyboard-response,93,148127,0.0-1.0-122.0-0.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,102.0,1.246,,
94,,isi,,html-keyboard-response,94,150129,0.0-1.0-124.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,104.0,2.0,,
95,,feedback,,html-keyboard-response,95,151138,0.0-1.0-125.0-0.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,105.0,1.0,,
96,,iti,,html-keyboard-response,96,152141,0.0-1.0-126.0,0,0,18170,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,106.0,1.0,,
97,,rl_choice,,html-keyboard-response,97,152433,0.0-1.0-128.0,0,0,18170,,290.0,,,75.0,18.0,18.0,1.0,easy,2000.0,1000.0,0.0,20.0,80.0,0.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,100.0,0.0,D,C,106.29,0.29,0.0,
98,,rl_choice_confirmation,,html-keyboard-response,98,153644,0.0-1.0-129.0-0.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,107.5,1.21,,
99,,isi,,html-keyboard-response,99,154646,0.0-1.0-131.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,108.5,1.0,,
100,,feedback,,html-keyboard-response,100,155649,0.0-1.0-132.0-0.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,109.5,1.0,,
101,,iti,,html-keyboard-response,101,157651,0.0-1.0-133.0,0,0,18170,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,111.5,2.0,,
102,,rl_choice,,html-keyboard-response,102,158128,0.0-1.0-135.0,0,0,18170,,477.0,,,68.0,19.0,19.0,1.0,hard,1500.0,1500.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,40.0,60.0,60.0,60.0,A,B,111.977,0.477,0.0,
103,,rl_choice_confirmation,,html-keyboard-response,103,159153,0.0-1.0-136.0-0.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,113.0,1.023,,
104,,isi,,html-keyboard-response,104,160655,0.0-1.0-138.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,114.5,1.5,,
105,,feedback,,html-keyboard-response,105,161658,0.0-1.0-139.0-0.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,115.5,1.0,,
106,,iti,,html-keyboard-response,106,163159,0.0-1.0-140.0,0,0,18170,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,117.0,1.5,,
107,,rl_choice,,html-keyboard-response,107,163199,0.0-1.0-142.0,0,0,18170,,39.0,,,75.0,20.0,20.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,20.0,80.0,40.0,60.0,C,D,117.039,0.039,0.0,
108,,rl_choice_confirmation,,html-keyboard-response,108,164672,0.0-1.0-143.0-0.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,118.5,1.461,,
109,,isi,,html-keyboard-response,109,165673,0.0-1.0-145.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
110,,feedback,,html-keyboard-response,110,166675,0.0-1.0-146.0-0.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
111,,iti,,html-keyboard-response,111,167684,0.0-1.0-147.0,0,0,18170,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
112,,rl_choice,,html-keyboard-response,112,168051,0.0-1.0-149.0,0,0,18170,,366.0,,,68.0,21.0,21.0,1.0,easy,3500.0,1000.0,1.0,80.0,20.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,60.0,20.0,D,C,121.866,0.366,0.0,
113,,rl_choice_confirmation,,html-keyboard-response,113,169192,0.0-1.0-150.0-0.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,123.0,1.134,,
114,,isi,,html-keyboard-response,114,170194,0.0-1.0-152.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,124.0,1.0,,
115,,feedback,,html-keyboard-response,115,171197,0.0-1.0-153.0-0.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,125.0,1.0,,
116,,iti,,html-keyboard-response,116,174699,0.0-1.0-154.0,0,0,18170,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,128.5,3.5,,
117,,rl_choice,,html-keyboard-response,117,175121,0.0-1.0-156.0,0,0,18170,,420.0,,,68.0,22.0,22.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,80.0,20.0,D,C,128.92,0.42,0.0,
118,,rl_choice_confirmation,,html-keyboard-response,118,176202,0.0-1.0-157.0-0.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,130.0,1.08,,
119,,isi,,html-keyboard-response,119,177704,0.0-1.0-159.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,131.5,1.5,,
120,,feedback,,html-keyboard-response,120,178706,0.0-1.0-160.0-0.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,132.5,1.0,,
121,,iti,,html-keyboard-response,121,180207,0.0-1.0-161.0,0,0,18170,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,134.0,1.5,,
