,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
15,,rl_choice_confirmation,,html-keyboard-response,15,98773,0.0-1.0-17.0-0.0,0,0,27789,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,15.0,1.028,,
16,,isi,,html-keyboard-response,16,100776,0.0-1.0-19.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,,
17,,feedback,,html-keyboard-response,17,101780,0.0-1.0-20.0-0.0,0,0,27789,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,,
18,,iti,,html-keyboard-response,18,103783,0.0-1.0-21.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,,
19,,rl_choice,,html-keyboard-response,19,104543,0.0-1.0-23.0,0,0,27789,,757.0,,,68.0,3.0,3.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,20.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,40.0,60.0,20.0,60.0,B,A,20.757,0.757,0.0,
20,,rl_choice_confirmation,,html-keyboard-response,20,105289,0.0-1.0-24.0-0.0,0,0,27789,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,21.5,0.743,,
21,,isi,,html-keyboard-response,21,106292,0.0-1.0-26.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.0,,
22,,feedback,,html-keyboard-response,22,107296,0.0-1.0-27.0-0.0,0,0,27789,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,
23,,iti,,html-keyboard-response,23,108799,0.0-1.0-28.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.5,,
24,,rl_choice,,html-keyboard-response,24,109377,0.0-1.0-30.0,0,0,27789,,575.0,,,75.0,4.0,4.0,1.0,hard,1500.0,3000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,25.575,0.575,0.0,
25,,rl_choice_confirmation,,html-keyboard-response,25,110306,0.0-1.0-31.0-0.0,0,0,27789,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,26.5,0.925,,
26,,isi,,html-keyboard-response,26,113308,0.0-1.0-33.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,3.0,,
27,,feedback,,html-keyboard-response,27,114311,0.0-1.0-34.0-0.0,0,0,27789,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,30.5,1.0,,
28,,iti,,html-keyboard-response,28,115814,0.0-1.0-35.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1.5,,
29,,rl_choice,,html-keyboard-response,29,116698,0.0-1.0-37.0,0,0,27789,,881.0,,,75.0,5.0,5.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,20.0,80.0,0.0,80.0,D,C,32.881,0.881,0.0,
30,,rl_choice_confirmation,,html-keyboard-response,30,117321,0.0-1.0-38.0-0.0,0,0,27789,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,33.5,0.619,,
31,,isi,,html-keyboard-response,31,118825,0.0-1.0-40.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.5,,
32,,feedback,,html-keyboard-response,32,119829,0.0-1.0-41.0-0.0,0,0,27789,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,,
33,,iti,,html-keyboard-response,33,121332,0.0-1.0-42.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.5,,
34,,rl_choice,,html-keyboard-response,34,121940,0.0-1.0-44.0,0,0,27789,,605.0,,,68.0,6.0,6.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,60.0,40.0,C,D,38.105,0.605,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,122839,0.0-1.0-45.0-0.0,0,0,27789,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,39.0,0.895,,
36,,isi,,html-keyboard-response,36,123841,0.0-1.0-47.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,,
37,,feedback,,html-keyboard-response,37,124846,0.0-1.0-48.0-0.0,0,0,27789,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,41.0,1.0,,
38,,iti,,html-keyboard-response,38,125849,0.0-1.0-49.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
39,,rl_choice,,html-keyboard-response,39,126476,0.0-1.0-51.0,0,0,27789,,624.0,,,68.0,7.0,7.0,1.0,easy,3000.0,2000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,20.0,80.0,0.0,80.0,D,C,42.624,0.624,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,127357,0.0-1.0-52.0-0.0,0,0,27789,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,43.5,0.876,,
41,,isi,,html-keyboard-response,41,129360,0.0-1.0-54.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,2.0,,
42,,feedback,,html-keyboard-response,42,130364,0.0-1.0-55.0-0.0,0,0,27789,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,
43,,iti,,html-keyboard-response,43,133367,0.0-1.0-56.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,3.0,,
44,,rl_choice,,html-keyboard-response,44,134235,0.0-1.0-58.0,0,0,27789,,865.0,,,75.0,8.0,8.0,1.0,hard,2000.0,3500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,50.365,0.865,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,134875,0.0-1.0-59.0-0.0,0,0,27789,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,51.0,0.635,,
46,,isi,,html-keyboard-response,46,138386,0.0-1.0-61.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,3.5,,
47,,feedback,,html-keyboard-response,47,139390,0.0-1.0-62.0-0.0,0,0,27789,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
48,,iti,,html-keyboard-response,48,141393,0.0-1.0-63.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,2.0,,
49,,rl_choice,,html-keyboard-response,49,142014,0.0-1.0-65.0,0,0,27789,,618.0,,,68.0,9.0,9.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,58.118,0.618,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,142900,0.0-1.0-66.0-0.0,0,0,27789,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,59.0,0.882,,
51,,isi,,html-keyboard-response,51,143902,0.0-1.0-68.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,
52,,feedback,,html-keyboard-response,52,144906,0.0-1.0-69.0-0.0,0,0,27789,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
53,,iti,,html-keyboard-response,53,146916,0.0-1.0-70.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,147934,0.0-1.0-72.0,0,0,27789,,1015.0,,,75.0,10.0,10.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,80.0,0.0,C,D,64.015,1.015,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,148422,0.0-1.0-73.0-0.0,0,0,27789,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,64.5,0.485,,
56,,isi,,html-keyboard-response,56,149426,0.0-1.0-75.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,1.0,,
57,,feedback,,html-keyboard-response,57,150430,0.0-1.0-76.0-0.0,0,0,27789,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,66.5,1.0,,
58,,iti,,html-keyboard-response,58,151433,0.0-1.0-77.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,152277,0.0-1.0-79.0,0,0,27789,,841.0,,,75.0,11.0,11.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,68.341,0.841,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,152940,0.0-1.0-80.0-0.0,0,0,27789,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,69.0,0.659,,
61,,isi,,html-keyboard-response,61,154944,0.0-1.0-82.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.0,,
62,,feedback,,html-keyboard-response,62,155948,0.0-1.0-83.0-0.0,0,0,27789,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,72.0,1.0,,
63,,iti,,html-keyboard-response,63,156957,0.0-1.0-84.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,157637,0.0-1.0-86.0,0,0,27789,,677.0,,,75.0,12.0,12.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,80.0,60.0,A,B,73.677,0.677,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,158466,0.0-1.0-87.0-0.0,0,0,27789,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,74.5,0.823,,
66,,isi,,html-keyboard-response,66,159468,0.0-1.0-89.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,1.0,,
67,,feedback,,html-keyboard-response,67,160473,0.0-1.0-90.0-0.0,0,0,27789,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,76.5,1.0,,
68,,iti,,html-keyboard-response,68,161476,0.0-1.0-91.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,1.0,,
69,,rl_choice,,html-keyboard-response,69,162173,0.0-1.0-93.0,0,0,27789,,694.0,,,68.0,13.0,13.0,1.0,hard,3000.0,1500.0,1.0,60.0,40.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,40.0,60.0,A,B,78.194,0.694,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,162984,0.0-1.0-94.0-0.0,0,0,27789,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,79.0,0.806,,
71,,isi,,html-keyboard-response,71,164487,0.0-1.0-96.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,1.5,,
72,,feedback,,html-keyboard-response,72,165491,0.0-1.0-97.0-0.0,0,0,27789,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,81.5,1.0,,
73,,iti,,html-keyboard-response,73,168494,0.0-1.0-98.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,3.0,,
74,,rl_choice,,html-keyboard-response,74,169233,0.0-1.0-100.0,0,0,27789,,735.0,,,68.0,14.0,14.0,1.0,easy,1500.0,1000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,85.235,0.735,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,170002,0.0-1.0-101.0-0.0,0,0,27789,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,86.0,0.765,,
76,,isi,,html-keyboard-response,76,171005,0.0-1.0-103.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,
77,,feedback,,html-keyboard-response,77,172011,0.0-1.0-104.0-0.0,0,0,27789,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,88.0,1.0,,
78,,iti,,html-keyboard-response,78,173513,0.0-1.0-105.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,1.5,,
79,,rl_choice,,html-keyboard-response,79,174404,0.0-1.0-107.0,0,0,27789,,888.0,,,75.0,15.0,15.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,40.0,60.0,60.0,60.0,B,A,90.388,0.888,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,175020,0.0-1.0-108.0-0.0,0,0,27789,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,91.0,0.612,,
81,,isi,,html-keyboard-response,81,178022,0.0-1.0-110.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,3.0,,
82,,feedback,,html-keyboard-response,82,179027,0.0-1.0-111.0-0.0,0,0,27789,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
83,,iti,,html-keyboard-response,83,180030,0.0-1.0-112.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
84,,rl_choice,,html-keyboard-response,84,180825,0.0-1.0-114.0,0,0,27789,,792.0,,,75.0,16.0,16.0,1.0,hard,1500.0,1000.0,1.0,60.0,40.0,60.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,40.0,60.0,40.0,60.0,B,A,96.792,0.792,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,181538,0.0-1.0-115.0-0.0,0,0,27789,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,97.5,0.708,,
86,,isi,,html-keyboard-response,86,182540,0.0-1.0-117.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
87,,feedback,,html-keyboard-response,87,183544,0.0-1.0-118.0-0.0,0,0,27789,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
88,,iti,,html-keyboard-response,88,185047,0.0-1.0-119.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1.5,,
89,,rl_choice,,html-keyboard-response,89,186035,0.0-1.0-121.0,0,0,27789,,985.0,,,68.0,17.0,17.0,1.0,easy,2000.0,2000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,101.985,0.985,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,186555,0.0-1.0-122.0-0.0,0,0,27789,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,102.5,0.515,,
91,,isi,,html-keyboard-response,91,188558,0.0-1.0-124.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,2.0,,
92,,feedback,,html-keyboard-response,92,189563,0.0-1.0-125.0-0.0,0,0,27789,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,105.5,1.0,,
93,,iti,,html-keyboard-response,93,191566,0.0-1.0-126.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,2.0,,
94,,rl_choice,,html-keyboard-response,94,192369,0.0-1.0-128.0,0,0,27789,,800.0,,,68.0,18.0,18.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,80.0,60.0,A,B,108.3,0.8,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,193073,0.0-1.0-129.0-0.0,0,0,27789,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,109.0,0.7,,
96,,isi,,html-keyboard-response,96,194576,0.0-1.0-131.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,1.5,,
97,,feedback,,html-keyboard-response,97,195581,0.0-1.0-132.0-0.0,0,0,27789,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,111.5,1.0,,
98,,iti,,html-keyboard-response,98,196583,0.0-1.0-133.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,
99,,rl_choice,,html-keyboard-response,99,197305,0.0-1.0-135.0,0,0,27789,,719.0,,,75.0,19.0,19.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,40.0,60.0,20.0,60.0,B,A,113.219,0.719,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,198090,0.0-1.0-136.0-0.0,0,0,27789,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,114.0,0.781,,
101,,isi,,html-keyboard-response,101,199093,0.0-1.0-138.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.0,,
102,,feedback,,html-keyboard-response,102,200097,0.0-1.0-139.0-0.0,0,0,27789,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,116.0,1.0,,
103,,iti,,html-keyboard-response,103,201100,0.0-1.0-140.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.0,,
104,,rl_choice,,html-keyboard-response,104,201752,0.0-1.0-142.0,0,0,27789,,649.0,,,75.0,20.0,20.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,60.0,0.0,C,D,117.649,0.649,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,202608,0.0-1.0-143.0-0.0,0,0,27789,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,118.5,0.851,,
106,,isi,,html-keyboard-response,106,203610,0.0-1.0-145.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
107,,feedback,,html-keyboard-response,107,204613,0.0-1.0-146.0-0.0,0,0,27789,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
108,,iti,,html-keyboard-response,108,205616,0.0-1.0-147.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
109,,rl_choice,,html-keyboard-response,109,206284,0.0-1.0-149.0,0,0,27789,,665.0,,,68.0,21.0,21.0,1.0,easy,2000.0,1500.0,1.0,80.0,20.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,60.0,20.0,C,D,122.165,0.665,0.0,
110,,rl_choice_confirmation,,html-keyboard-response,110,207122,0.0-1.0-150.0-0.0,0,0,27789,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,123.0,0.835,,
111,,isi,,html-keyboard-response,111,208626,0.0-1.0-152.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,1.5,,
112,,feedback,,html-keyboard-response,112,209629,0.0-1.0-153.0-0.0,0,0,27789,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,125.5,1.0,,
113,,iti,,html-keyboard-response,113,211632,0.0-1.0-154.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,2.0,,
114,,rl_choice,,html-keyboard-response,114,212752,0.0-1.0-156.0,0,0,27789,,1116.0,,,68.0,22.0,22.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,0.0,C,D,128.616,1.116,0.0,
115,,rl_choice_confirmation,,html-keyboard-response,115,213140,0.0-1.0-157.0-0.0,0,0,27789,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,129.0,0.384,,
116,,isi,,html-keyboard-response,116,214143,0.0-1.0-159.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,1.0,,
117,,feedback,,html-keyboard-response,117,215146,0.0-1.0-160.0-0.0,0,0,27789,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,131.0,1.0,,
118,,iti,,html-keyboard-response,118,216149,0.0-1.0-161.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.0,,
119,,rl_choice,,html-keyboard-response,119,217038,0.0-1.0-163.0,0,0,27789,,886.0,,,68.0,23.0,23.0,1.0,easy,1500.0,3000.0,1.0,80.0,20.0,80.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,20.0,C,D,132.886,0.886,0.0,
120,,rl_choice_confirmation,,html-keyboard-response,120,217655,0.0-1.0-164.0-0.0,0,0,27789,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,133.5,0.614,,
121,,isi,,html-keyboard-response,121,220658,0.0-1.0-166.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,3.0,,
122,,feedback,,html-keyboard-response,122,221662,0.0-1.0-167.0-0.0,0,0,27789,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,137.5,1.0,,
123,,iti,,html-keyboard-response,123,223165,0.0-1.0-168.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,1.5,,
124,,rl_choice,,html-keyboard-response,124,223911,0.0-1.0-170.0,0,0,27789,,743.0,,,68.0,24.0,24.0,1.0,hard,2000.0,1500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,40.0,60.0,40.0,60.0,B,A,139.743,0.743,0.0,
125,,rl_choice_confirmation,,html-keyboard-response,125,224679,0.0-1.0-171.0-0.0,0,0,27789,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,140.5,0.757,,
