,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
125,,rl_choice_confirmation,,html-keyboard-response,125,341368,0.0-1.0-171.0-0.0,0,0,64747,,,,,,24.0,,,,,,,,,,,,,,,141.0,0.724,,,,,,,,,
126,,isi,,html-keyboard-response,126,342874,0.0-1.0-173.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,142.5,1.5,,,,,,,,,
127,,feedback,,html-keyboard-response,127,343885,0.0-1.0-174.0-0.0,0,0,64747,,,,,,24.0,,,,,,,,,,,,,,,143.5,1.0,,,,,,,,,
128,,iti,,html-keyboard-response,128,345396,0.0-1.0-175.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,145.0,1.5,,,,,,,,,
129,,rl_choice,,html-keyboard-response,129,346452,0.0-1.0-177.0,0,0,64747,,1052.0,,,68.0,25.0,25.0,1.0,easy,2000.0,3000.0,1.0,80.0,20.0,100.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,146.052,1.052,0.0,1.0,80.0,20.0,100.0,40.0,A,B,
130,,rl_choice_confirmation,,html-keyboard-response,130,346907,0.0-1.0-178.0-0.0,0,0,64747,,,,,,25.0,,,,,,,,,,,,,,,146.5,0.448,,,,,,,,,
131,,isi,,html-keyboard-response,131,349909,0.0-1.0-180.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,149.5,3.0,,,,,,,,,
132,,feedback,,html-keyboard-response,132,350915,0.0-1.0-181.0-0.0,0,0,64747,,,,,,25.0,,,,,,,,,,,,,,,150.5,1.0,,,,,,,,,
133,,iti,,html-keyboard-response,133,352926,0.0-1.0-182.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,152.5,2.0,,,,,,,,,
134,,rl_choice,,html-keyboard-response,134,353553,0.0-1.0-184.0,0,0,64747,,622.0,,,68.0,26.0,26.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,60.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,153.122,0.622,0.0,1.0,40.0,60.0,60.0,80.0,D,C,
135,,rl_choice_confirmation,,html-keyboard-response,135,354441,0.0-1.0-185.0-0.0,0,0,64747,,,,,,26.0,,,,,,,,,,,,,,,154.0,0.878,,,,,,,,,
136,,isi,,html-keyboard-response,136,356448,0.0-1.0-187.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,156.0,2.0,,,,,,,,,
137,,feedback,,html-keyboard-response,137,357454,0.0-1.0-188.0-0.0,0,0,64747,,,,,,26.0,,,,,,,,,,,,,,,157.0,1.0,,,,,,,,,
138,,iti,,html-keyboard-response,138,358464,0.0-1.0-189.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,158.0,1.0,,,,,,,,,
139,,rl_choice,,html-keyboard-response,139,359631,0.0-1.0-191.0,0,0,64747,,1164.0,,,75.0,27.0,27.0,1.0,easy,1500.0,1500.0,0.0,20.0,80.0,20.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,159.164,1.164,0.0,0.0,80.0,20.0,80.0,20.0,A,B,
140,,rl_choice_confirmation,,html-keyboard-response,140,359976,0.0-1.0-192.0-0.0,0,0,64747,,,,,,27.0,,,,,,,,,,,,,,,159.5,0.336,,,,,,,,,
141,,isi,,html-keyboard-response,141,361483,0.0-1.0-194.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,161.0,1.5,,,,,,,,,
142,,feedback,,html-keyboard-response,142,362494,0.0-1.0-195.0-0.0,0,0,64747,,,,,,27.0,,,,,,,,,,,,,,,162.0,1.0,,,,,,,,,
143,,iti,,html-keyboard-response,143,364004,0.0-1.0-196.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,163.5,1.5,,,,,,,,,
144,,rl_choice,,html-keyboard-response,144,364958,0.0-1.0-198.0,0,0,64747,,950.0,,,68.0,28.0,28.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,100.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,164.45,0.95,0.0,1.0,80.0,20.0,100.0,20.0,A,B,
145,,rl_choice_confirmation,,html-keyboard-response,145,365513,0.0-1.0-199.0-0.0,0,0,64747,,,,,,28.0,,,,,,,,,,,,,,,165.0,0.55,,,,,,,,,
146,,isi,,html-keyboard-response,146,366520,0.0-1.0-201.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,166.0,1.0,,,,,,,,,
147,,feedback,,html-keyboard-response,147,367531,0.0-1.0-202.0-0.0,0,0,64747,,,,,,28.0,,,,,,,,,,,,,,,167.0,1.0,,,,,,,,,
148,,iti,,html-keyboard-response,148,369542,0.0-1.0-203.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,169.0,2.0,,,,,,,,,
149,,rl_choice,,html-keyboard-response,149,370521,0.0-1.0-205.0,0,0,64747,,974.0,,,75.0,29.0,29.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,169.974,0.974,0.0,0.0,40.0,60.0,20.0,60.0,D,C,
150,,rl_choice_confirmation,,html-keyboard-response,150,371056,0.0-1.0-206.0-0.0,0,0,64747,,,,,,29.0,,,,,,,,,,,,,,,170.5,0.526,,,,,,,,,
151,,isi,,html-keyboard-response,151,372567,0.0-1.0-208.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,172.0,1.5,,,,,,,,,
152,,feedback,,html-keyboard-response,152,373595,0.0-1.0-209.0-0.0,0,0,64747,,,,,,29.0,,,,,,,,,,,,,,,173.0,1.0,,,,,,,,,
153,,iti,,html-keyboard-response,153,374604,0.0-1.0-210.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,174.0,1.0,,,,,,,,,
154,,rl_choice,,html-keyboard-response,154,374987,0.0-1.0-212.0,0,0,64747,,379.0,,,68.0,30.0,30.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,174.379,0.379,0.0,1.0,80.0,20.0,60.0,20.0,A,B,
155,,rl_choice_confirmation,,html-keyboard-response,155,376115,0.0-1.0-213.0-0.0,0,0,64747,,,,,,30.0,,,,,,,,,,,,,,,175.5,1.121,,,,,,,,,
156,,isi,,html-keyboard-response,156,378122,0.0-1.0-215.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,177.5,2.0,,,,,,,,,
157,,feedback,,html-keyboard-response,157,379129,0.0-1.0-216.0-0.0,0,0,64747,,,,,,30.0,,,,,,,,,,,,,,,178.5,1.0,,,,,,,,,
158,,iti,,html-keyboard-response,158,380638,0.0-1.0-217.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,180.0,1.5,,,,,,,,,
159,,rl_choice,,html-keyboard-response,159,381082,0.0-1.0-219.0,0,0,64747,,441.0,,,68.0,31.0,31.0,1.0,hard,1500.0,2000.0,0.0,40.0,60.0,40.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,180.441,0.441,0.0,1.0,40.0,60.0,40.0,80.0,D,C,
160,,rl_choice_confirmation,,html-keyboard-response,160,382151,0.0-1.0-220.0-0.0,0,0,64747,,,,,,31.0,,,,,,,,,,,,,,,181.5,1.059,,,,,,,,,
161,,isi,,html-keyboard-response,161,384157,0.0-1.0-222.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,183.5,2.0,,,,,,,,,
162,,feedback,,html-keyboard-response,162,385166,0.0-1.0-223.0-0.0,0,0,64747,,,,,,31.0,,,,,,,,,,,,,,,184.5,1.0,,,,,,,,,
163,,iti,,html-keyboard-response,163,386669,0.0-1.0-224.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,186.0,1.5,,,,,,,,,
164,,rl_choice,,html-keyboard-response,164,387161,0.0-1.0-226.0,0,0,64747,,488.0,,,75.0,32.0,32.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,20.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,186.488,0.488,0.0,0.0,80.0,20.0,80.0,20.0,A,B,
165,,rl_choice_confirmation,,html-keyboard-response,165,388180,0.0-1.0-227.0-0.0,0,0,64747,,,,,,32.0,,,,,,,,,,,,,,,187.5,1.012,,,,,,,,,
166,,isi,,html-keyboard-response,166,389186,0.0-1.0-229.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,188.5,1.0,,,,,,,,,
167,,feedback,,html-keyboard-response,167,390195,0.0-1.0-230.0-0.0,0,0,64747,,,,,,32.0,,,,,,,,,,,,,,,189.5,1.0,,,,,,,,,
168,,iti,,html-keyboard-response,168,391207,0.0-1.0-231.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
169,,rl_choice,,html-keyboard-response,169,391774,0.0-1.0-233.0,0,0,64747,,564.0,,,68.0,33.0,33.0,1.0,easy,3500.0,1000.0,1.0,80.0,20.0,80.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,191.064,0.564,0.0,1.0,80.0,20.0,80.0,40.0,A,B,
170,,rl_choice_confirmation,,html-keyboard-response,170,392714,0.0-1.0-234.0-0.0,0,0,64747,,,,,,33.0,,,,,,,,,,,,,,,192.0,0.936,,,,,,,,,
171,,isi,,html-keyboard-response,171,393722,0.0-1.0-236.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,193.0,1.0,,,,,,,,,
172,,feedback,,html-keyboard-response,172,394733,0.0-1.0-237.0-0.0,0,0,64747,,,,,,33.0,,,,,,,,,,,,,,,194.0,1.0,,,,,,,,,
173,,iti,,html-keyboard-response,173,398238,0.0-1.0-238.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,197.5,3.5,,,,,,,,,
174,,rl_choice,,html-keyboard-response,174,398753,0.0-1.0-240.0,0,0,64747,,510.0,,,68.0,34.0,34.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,198.01,0.51,0.0,1.0,60.0,40.0,60.0,20.0,C,D,
175,,rl_choice_confirmation,,html-keyboard-response,175,399749,0.0-1.0-241.0-0.0,0,0,64747,,,,,,34.0,,,,,,,,,,,,,,,199.0,0.99,,,,,,,,,
176,,isi,,html-keyboard-response,176,401261,0.0-1.0-243.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,200.5,1.5,,,,,,,,,
177,,feedback,,html-keyboard-response,177,402274,0.0-1.0-244.0-0.0,0,0,64747,,,,,,34.0,,,,,,,,,,,,,,,201.5,1.0,,,,,,,,,
178,,iti,,html-keyboard-response,178,404281,0.0-1.0-245.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,203.5,2.0,,,,,,,,,
179,,rl_choice,,html-keyboard-response,179,404882,0.0-1.0-247.0,0,0,64747,,597.0,,,68.0,35.0,35.0,1.0,hard,1000.0,3500.0,0.0,40.0,60.0,60.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,204.097,0.597,0.0,1.0,40.0,60.0,60.0,80.0,D,C,
180,,rl_choice_confirmation,,html-keyboard-response,180,405791,0.0-1.0-248.0-0.0,0,0,64747,,,,,,35.0,,,,,,,,,,,,,,,205.0,0.903,,,,,,,,,
181,,isi,,html-keyboard-response,181,409302,0.0-1.0-250.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,208.5,3.5,,,,,,,,,
182,,feedback,,html-keyboard-response,182,410314,0.0-1.0-251.0-0.0,0,0,64747,,,,,,35.0,,,,,,,,,,,,,,,209.5,1.0,,,,,,,,,
183,,iti,,html-keyboard-response,183,411320,0.0-1.0-252.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,210.5,1.0,,,,,,,,,
184,,rl_choice,,html-keyboard-response,184,411789,0.0-1.0-254.0,0,0,64747,,466.0,,,75.0,36.0,36.0,1.0,hard,1500.0,1000.0,1.0,60.0,40.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,210.966,0.466,0.0,0.0,40.0,60.0,40.0,40.0,D,C,
185,,rl_choice_confirmation,,html-keyboard-response,185,412835,0.0-1.0-255.0-0.0,0,0,64747,,,,,,36.0,,,,,,,,,,,,,,,212.0,1.034,,,,,,,,,
186,,isi,,html-keyboard-response,186,413843,0.0-1.0-257.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,213.0,1.0,,,,,,,,,
187,,feedback,,html-keyboard-response,187,414854,0.0-1.0-258.0-0.0,0,0,64747,,,,,,36.0,,,,,,,,,,,,,,,214.0,1.0,,,,,,,,,
188,,iti,,html-keyboard-response,188,416360,0.0-1.0-259.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,215.5,1.5,,,,,,,,,
189,,rl_choice,,html-keyboard-response,189,416881,0.0-1.0-261.0,0,0,64747,,518.0,,,75.0,37.0,37.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,100.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,216.018,0.518,0.0,0.0,80.0,20.0,100.0,0.0,A,B,
190,,rl_choice_confirmation,,html-keyboard-response,190,417873,0.0-1.0-262.0-0.0,0,0,64747,,,,,,37.0,,,,,,,,,,,,,,,217.0,0.982,,,,,,,,,
191,,isi,,html-keyboard-response,191,418878,0.0-1.0-264.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,218.0,1.0,,,,,,,,,
192,,feedback,,html-keyboard-response,192,419889,0.0-1.0-265.0-0.0,0,0,64747,,,,,,37.0,,,,,,,,,,,,,,,219.0,1.0,,,,,,,,,
193,,iti,,html-keyboard-response,193,420897,0.0-1.0-266.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,220.0,1.0,,,,,,,,,
194,,rl_choice,,html-keyboard-response,194,421531,0.0-1.0-268.0,0,0,64747,,629.0,,,68.0,38.0,38.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,220.629,0.629,0.0,1.0,40.0,60.0,40.0,60.0,D,C,
195,,rl_choice_confirmation,,html-keyboard-response,195,422419,0.0-1.0-269.0-0.0,0,0,64747,,,,,,38.0,,,,,,,,,,,,,,,221.5,0.871,,,,,,,,,
196,,isi,,html-keyboard-response,196,423423,0.0-1.0-271.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,222.5,1.0,,,,,,,,,
197,,feedback,,html-keyboard-response,197,424427,0.0-1.0-272.0-0.0,0,0,64747,,,,,,38.0,,,,,,,,,,,,,,,223.5,1.0,,,,,,,,,
198,,iti,,html-keyboard-response,198,425935,0.0-1.0-273.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,225.0,1.5,,,,,,,,,
199,,rl_choice,,html-keyboard-response,199,426416,0.0-1.0-275.0,0,0,64747,,477.0,,,68.0,39.0,39.0,1.0,hard,1500.0,3000.0,0.0,40.0,60.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,225.477,0.477,0.0,1.0,40.0,60.0,60.0,60.0,D,C,
200,,rl_choice_confirmation,,html-keyboard-response,200,427451,0.0-1.0-276.0-0.0,0,0,64747,,,,,,39.0,,,,,,,,,,,,,,,226.5,1.023,,,,,,,,,
201,,isi,,html-keyboard-response,201,430457,0.0-1.0-278.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,229.5,3.0,,,,,,,,,
202,,feedback,,html-keyboard-response,202,431466,0.0-1.0-279.0-0.0,0,0,64747,,,,,,39.0,,,,,,,,,,,,,,,230.5,1.0,,,,,,,,,
203,,iti,,html-keyboard-response,203,432978,0.0-1.0-280.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,232.0,1.5,,,,,,,,,
204,,block_over,,html-keyboard-response,204,450120,0.0-1.0-281.0-0.0,0,0,64747,,17138.0,,,68.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
205,,start_run,,html-keyboard-response,205,450780,0.0-1.0-281.0-1.0,0,0,64747,,658.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,rl_choice,,html-keyboard-response,206,451526,0.0-1.0-282.0,0,0,64747,,742.0,,,68.0,40.0,40.0,2.0,easy,3000.0,1000.0,1.0,80.0,20.0,80.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.742,0.742,0.0,1.0,80.0,20.0,80.0,40.0,A,B,
207,,rl_choice_confirmation,,html-keyboard-response,207,452295,0.0-1.0-283.0-0.0,0,0,64747,,,,,,40.0,,,,,,,,,,,,,,,1.5,0.758,,,,,,,,,
208,,isi,,html-keyboard-response,208,453303,0.0-1.0-285.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,,,,
209,,feedback,,html-keyboard-response,209,454311,0.0-1.0-286.0-0.0,0,0,64747,,,,,,40.0,,,,,,,,,,,,,,,3.5,1.0,,,,,,,,,
210,,iti,,html-keyboard-response,210,457316,0.0-1.0-287.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,6.5,3.0,,,,,,,,,
211,,rl_choice,,html-keyboard-response,211,458080,0.0-1.0-289.0,0,0,64747,,760.0,,,68.0,41.0,41.0,2.0,hard,1500.0,1000.0,1.0,60.0,40.0,60.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,7.26,0.76,0.0,1.0,60.0,40.0,60.0,40.0,C,D,
212,,rl_choice_confirmation,,html-keyboard-response,212,458825,0.0-1.0-290.0-0.0,0,0,64747,,,,,,41.0,,,,,,,,,,,,,,,8.0,0.74,,,,,,,,,
213,,isi,,html-keyboard-response,213,459828,0.0-1.0-292.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,
214,,feedback,,html-keyboard-response,214,460834,0.0-1.0-293.0-0.0,0,0,64747,,,,,,41.0,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,
215,,iti,,html-keyboard-response,215,462339,0.0-1.0-294.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,11.5,1.5,,,,,,,,,
216,,rl_choice,,html-keyboard-response,216,463001,0.0-1.0-296.0,0,0,64747,,658.0,,,75.0,42.0,42.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,12.158,0.658,0.0,0.0,80.0,20.0,60.0,20.0,A,B,
217,,rl_choice_confirmation,,html-keyboard-response,217,463855,0.0-1.0-297.0-0.0,0,0,64747,,,,,,42.0,,,,,,,,,,,,,,,13.0,0.842,,,,,,,,,
218,,isi,,html-keyboard-response,218,465864,0.0-1.0-299.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,,,,,
219,,feedback,,html-keyboard-response,219,466873,0.0-1.0-300.0-0.0,0,0,64747,,,,,,42.0,,,,,,,,,,,,,,,16.0,1.0,,,,,,,,,
220,,iti,,html-keyboard-response,220,467878,0.0-1.0-301.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,17.0,1.0,,,,,,,,,
221,,rl_choice,,html-keyboard-response,221,468511,0.0-1.0-303.0,0,0,64747,,629.0,,,75.0,43.0,43.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,17.629,0.629,0.0,0.0,60.0,40.0,40.0,60.0,C,D,
222,,rl_choice_confirmation,,html-keyboard-response,222,469390,0.0-1.0-304.0-0.0,0,0,64747,,,,,,43.0,,,,,,,,,,,,,,,18.5,0.871,,,,,,,,,
223,,isi,,html-keyboard-response,223,470396,0.0-1.0-306.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,,,,
224,,feedback,,html-keyboard-response,224,471402,0.0-1.0-307.0-0.0,0,0,64747,,,,,,43.0,,,,,,,,,,,,,,,20.5,1.0,,,,,,,,,
225,,iti,,html-keyboard-response,225,472412,0.0-1.0-308.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,21.5,1.0,,,,,,,,,
226,,rl_choice,,html-keyboard-response,226,473142,0.0-1.0-310.0,0,0,64747,,725.0,,,68.0,44.0,44.0,2.0,hard,2000.0,3000.0,0.0,40.0,60.0,20.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,22.225,0.725,0.0,1.0,40.0,60.0,20.0,40.0,D,C,
227,,rl_choice_confirmation,,html-keyboard-response,227,473929,0.0-1.0-311.0-0.0,0,0,64747,,,,,,44.0,,,,,,,,,,,,,,,23.0,0.775,,,,,,,,,
228,,isi,,html-keyboard-response,228,476940,0.0-1.0-313.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,26.0,3.0,,,,,,,,,
229,,feedback,,html-keyboard-response,229,477947,0.0-1.0-314.0-0.0,0,0,64747,,,,,,44.0,,,,,,,,,,,,,,,27.0,1.0,,,,,,,,,
230,,iti,,html-keyboard-response,230,479954,0.0-1.0-315.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,29.0,2.0,,,,,,,,,
231,,rl_choice,,html-keyboard-response,231,480658,0.0-1.0-317.0,0,0,64747,,699.0,,,75.0,45.0,45.0,2.0,hard,1500.0,3500.0,0.0,40.0,60.0,20.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,29.699,0.699,0.0,0.0,60.0,40.0,80.0,20.0,C,D,
232,,rl_choice_confirmation,,html-keyboard-response,232,481473,0.0-1.0-318.0-0.0,0,0,64747,,,,,,45.0,,,,,,,,,,,,,,,30.5,0.801,,,,,,,,,
233,,isi,,html-keyboard-response,233,484984,0.0-1.0-320.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,34.0,3.5,,,,,,,,,
234,,feedback,,html-keyboard-response,234,485992,0.0-1.0-321.0-0.0,0,0,64747,,,,,,45.0,,,,,,,,,,,,,,,35.0,1.0,,,,,,,,,
235,,iti,,html-keyboard-response,235,487498,0.0-1.0-322.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,36.5,1.5,,,,,,,,,
236,,rl_choice,,html-keyboard-response,236,488082,0.0-1.0-324.0,0,0,64747,,580.0,,,68.0,46.0,46.0,2.0,hard,1000.0,1000.0,1.0,60.0,40.0,80.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,37.08,0.58,0.0,1.0,60.0,40.0,80.0,60.0,C,D,
237,,rl_choice_confirmation,,html-keyboard-response,237,489009,0.0-1.0-325.0-0.0,0,0,64747,,,,,,46.0,,,,,,,,,,,,,,,38.0,0.92,,,,,,,,,
238,,isi,,html-keyboard-response,238,490020,0.0-1.0-327.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,39.0,1.0,,,,,,,,,
239,,feedback,,html-keyboard-response,239,491033,0.0-1.0-328.0-0.0,0,0,64747,,,,,,46.0,,,,,,,,,,,,,,,40.0,1.0,,,,,,,,,
240,,iti,,html-keyboard-response,240,492043,0.0-1.0-329.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,41.0,1.0,,,,,,,,,
241,,rl_choice,,html-keyboard-response,241,493384,0.0-1.0-331.0,0,0,64747,,1337.0,,,68.0,47.0,47.0,2.0,hard,1500.0,2000.0,0.0,40.0,60.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,42.337,1.337,0.0,1.0,40.0,60.0,40.0,60.0,D,C,
242,,rl_choice_confirmation,,html-keyboard-response,242,493552,0.0-1.0-332.0-0.0,0,0,64747,,,,,,47.0,,,,,,,,,,,,,,,42.5,0.163,,,,,,,,,
243,,isi,,html-keyboard-response,243,495561,0.0-1.0-334.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,44.5,2.0,,,,,,,,,
244,,feedback,,html-keyboard-response,244,496571,0.0-1.0-335.0-0.0,0,0,64747,,,,,,47.0,,,,,,,,,,,,,,,45.5,1.0,,,,,,,,,
245,,iti,,html-keyboard-response,245,498081,0.0-1.0-336.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,47.0,1.5,,,,,,,,,
246,,rl_choice,,html-keyboard-response,246,498685,0.0-1.0-338.0,0,0,64747,,601.0,,,68.0,48.0,48.0,2.0,easy,3500.0,1500.0,1.0,80.0,20.0,100.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,47.601,0.601,0.0,1.0,80.0,20.0,100.0,20.0,A,B,
247,,rl_choice_confirmation,,html-keyboard-response,247,499606,0.0-1.0-339.0-0.0,0,0,64747,,,,,,48.0,,,,,,,,,,,,,,,48.5,0.899,,,,,,,,,
248,,isi,,html-keyboard-response,248,501132,0.0-1.0-341.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,50.0,1.5,,,,,,,,,
249,,feedback,,html-keyboard-response,249,502144,0.0-1.0-342.0-0.0,0,0,64747,,,,,,48.0,,,,,,,,,,,,,,,51.0,1.0,,,,,,,,,
250,,iti,,html-keyboard-response,250,505649,0.0-1.0-343.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,54.5,3.5,,,,,,,,,
251,,rl_choice,,html-keyboard-response,251,506319,0.0-1.0-345.0,0,0,64747,,665.0,,,75.0,49.0,49.0,2.0,hard,2000.0,2000.0,1.0,60.0,40.0,80.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,55.165,0.665,0.0,0.0,40.0,60.0,40.0,80.0,D,C,
252,,rl_choice_confirmation,,html-keyboard-response,252,507164,0.0-1.0-346.0-0.0,0,0,64747,,,,,,49.0,,,,,,,,,,,,,,,56.0,0.835,,,,,,,,,
253,,isi,,html-keyboard-response,253,509169,0.0-1.0-348.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,58.0,2.0,,,,,,,,,
254,,feedback,,html-keyboard-response,254,510181,0.0-1.0-349.0-0.0,0,0,64747,,,,,,49.0,,,,,,,,,,,,,,,59.0,1.0,,,,,,,,,
255,,iti,,html-keyboard-response,255,512192,0.0-1.0-350.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,61.0,2.0,,,,,,,,,
