,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
0,True,full_screen,d06072022hr1157,fullscreen,0,3504,0.0-0.0,0,0,15677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,size_instructions,,instructions,1,34982,0.0-1.0-0.0-0.0,0,0,15677,"[{""page_index"":0,""viewing_time"":1820},{""page_index"":1,""viewing_time"":6424},{""page_index"":0,""viewing_time"":1528},{""page_index"":1,""viewing_time"":6824},{""page_index"":2,""viewing_time"":8040},{""page_index"":3,""viewing_time"":2352},{""page_index"":4,""viewing_time"":2672},{""page_index"":5,""viewing_time"":1816}]",31477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,rl_comprehension_check,,survey-multi-choice,2,55278,0.0-1.0-0.0-1.0,0,0,15677,,20293.0,"{""Q0"":""True"",""Q1"":""False"",""Q2"":""D for left and K for right""}",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,missed_instruction_checkup,,html-keyboard-response,3,57566,0.0-1.0-0.0-2.0-0.0,0,0,15677,,2284.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,size_instructions,,instructions,4,71501,0.0-1.0-0.1-0.1,0,0,15677,"[{""page_index"":0,""viewing_time"":2118},{""page_index"":1,""viewing_time"":4872},{""page_index"":2,""viewing_time"":3368},{""page_index"":3,""viewing_time"":1360},{""page_index"":4,""viewing_time"":608},{""page_index"":5,""viewing_time"":1608}]",13934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,rl_comprehension_check,,survey-multi-choice,5,75982,0.0-1.0-0.1-1.1,0,0,15677,,4478.0,"{""Q0"":""True"",""Q1"":""True"",""Q2"":""D for left and K for right""}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,html-keyboard-response,6,77024,0.0-1.0-1.0,0,0,15677,,1038.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,rl_choice,,html-keyboard-response,7,77904,0.0-1.0-2.0,0,0,15677,,879.0,,,75.0,0.0,0.0,1.0,hard,3500.0,2000.0,1.0,60.0,40.0,80.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,40.0,60.0,40.0,80.0,B,A,0.879,0.879,0.0,
8,,rl_choice_confirmation,,html-keyboard-response,8,78529,0.0-1.0-3.0-0.0,0,0,15677,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,1.5,0.621,,
9,,isi,,html-keyboard-response,9,80532,0.0-1.0-5.0,0,0,15677,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,3.5,2.0,,
10,,feedback,,html-keyboard-response,10,81534,0.0-1.0-6.0-0.0,0,0,15677,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,4.5,1.0,,
11,,iti,,html-keyboard-response,11,85037,0.0-1.0-7.0,0,0,15677,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,8.0,3.5,,
12,,rl_choice,,html-keyboard-response,12,85865,0.0-1.0-9.0,0,0,15677,,827.0,,,68.0,1.0,1.0,1.0,hard,1000.0,2000.0,1.0,60.0,40.0,80.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,80.0,20.0,A,B,8.827,0.827,0.0,
13,,rl_choice_confirmation,,html-keyboard-response,13,86542,0.0-1.0-10.0-0.0,0,0,15677,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,9.5,0.673,,
14,,isi,,html-keyboard-response,14,88543,0.0-1.0-12.0,0,0,15677,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,11.5,2.0,,
15,,feedback,,html-keyboard-response,15,89546,0.0-1.0-13.0-0.0,0,0,15677,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,12.5,1.0,,
16,,iti,,html-keyboard-response,16,90547,0.0-1.0-14.0,0,0,15677,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,13.5,1.0,,
17,,rl_choice,,html-keyboard-response,17,91506,0.0-1.0-16.0,0,0,15677,,957.0,,,68.0,2.0,2.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,40.0,100.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,20.0,80.0,40.0,100.0,D,C,14.457,0.957,0.0,
