,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
11,,isi,,html-keyboard-response,11,584657,0.0-1.0-12.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,2.0,,
12,,feedback,,html-keyboard-response,12,585668,0.0-1.0-13.0-0.0,0,0,26705,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.5,1.0,,
13,,iti,,html-keyboard-response,13,586672,0.0-1.0-14.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,1.0,,
14,,rl_choice,,html-keyboard-response,14,587553,0.0-1.0-16.0,0,0,26705,,878.0,,,75.0,2.0,2.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,40.0,100.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,100.0,40.0,C,D,14.378,0.878,0.0,
15,,rl_choice_confirmation,,html-keyboard-response,15,588185,0.0-1.0-17.0-0.0,0,0,26705,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,15.0,0.622,,
16,,isi,,html-keyboard-response,16,590192,0.0-1.0-19.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,,
17,,feedback,,html-keyboard-response,17,591202,0.0-1.0-20.0-0.0,0,0,26705,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,,
18,,iti,,html-keyboard-response,18,593222,0.0-1.0-21.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,,
19,,rl_choice,,html-keyboard-response,19,593923,0.0-1.0-23.0,0,0,26705,,696.0,,,68.0,3.0,3.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,20.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,40.0,60.0,20.0,60.0,B,A,20.696,0.696,0.0,
20,,rl_choice_confirmation,,html-keyboard-response,20,594733,0.0-1.0-24.0-0.0,0,0,26705,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,21.5,0.804,,
21,,isi,,html-keyboard-response,21,595748,0.0-1.0-26.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.0,,
22,,feedback,,html-keyboard-response,22,596753,0.0-1.0-27.0-0.0,0,0,26705,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,
23,,iti,,html-keyboard-response,23,598262,0.0-1.0-28.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.5,,
24,,rl_choice,,html-keyboard-response,24,598895,0.0-1.0-30.0,0,0,26705,,629.0,,,75.0,4.0,4.0,1.0,hard,1500.0,3000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,25.629,0.629,0.0,
25,,rl_choice_confirmation,,html-keyboard-response,25,599782,0.0-1.0-31.0-0.0,0,0,26705,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,26.5,0.871,,
26,,isi,,html-keyboard-response,26,602789,0.0-1.0-33.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,3.0,,
27,,feedback,,html-keyboard-response,27,603802,0.0-1.0-34.0-0.0,0,0,26705,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,30.5,1.0,,
28,,iti,,html-keyboard-response,28,605310,0.0-1.0-35.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1.5,,
29,,rl_choice,,html-keyboard-response,29,606173,0.0-1.0-37.0,0,0,26705,,858.0,,,68.0,5.0,5.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,0.0,C,D,32.858,0.858,0.0,
30,,rl_choice_confirmation,,html-keyboard-response,30,606832,0.0-1.0-38.0-0.0,0,0,26705,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,33.5,0.642,,
31,,isi,,html-keyboard-response,31,608353,0.0-1.0-40.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.5,,
32,,feedback,,html-keyboard-response,32,609362,0.0-1.0-41.0-0.0,0,0,26705,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,,
33,,iti,,html-keyboard-response,33,610874,0.0-1.0-42.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.5,,
34,,rl_choice,,html-keyboard-response,34,611517,0.0-1.0-44.0,0,0,26705,,638.0,,,68.0,6.0,6.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,60.0,40.0,C,D,38.138,0.638,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,612391,0.0-1.0-45.0-0.0,0,0,26705,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,39.0,0.862,,
36,,isi,,html-keyboard-response,36,613403,0.0-1.0-47.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,,
37,,feedback,,html-keyboard-response,37,614413,0.0-1.0-48.0-0.0,0,0,26705,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,41.0,1.0,,
38,,iti,,html-keyboard-response,38,615432,0.0-1.0-49.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
39,,rl_choice,,html-keyboard-response,39,615847,0.0-1.0-51.0,0,0,26705,,412.0,,,68.0,7.0,7.0,1.0,easy,3000.0,2000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,20.0,80.0,0.0,80.0,D,C,42.412,0.412,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,616950,0.0-1.0-52.0-0.0,0,0,26705,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,43.5,1.088,,
41,,isi,,html-keyboard-response,41,618967,0.0-1.0-54.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,2.0,,
42,,feedback,,html-keyboard-response,42,619988,0.0-1.0-55.0-0.0,0,0,26705,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,
43,,iti,,html-keyboard-response,43,622992,0.0-1.0-56.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,3.0,,
44,,rl_choice,,html-keyboard-response,44,623656,0.0-1.0-58.0,0,0,26705,,660.0,,,75.0,8.0,8.0,1.0,hard,2000.0,3500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,50.16,0.66,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,624512,0.0-1.0-59.0-0.0,0,0,26705,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,51.0,0.84,,
46,,isi,,html-keyboard-response,46,628022,0.0-1.0-61.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,3.5,,
47,,feedback,,html-keyboard-response,47,629034,0.0-1.0-62.0-0.0,0,0,26705,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
48,,iti,,html-keyboard-response,48,631039,0.0-1.0-63.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,2.0,,
49,,rl_choice,,html-keyboard-response,49,631981,0.0-1.0-65.0,0,0,26705,,937.0,,,68.0,9.0,9.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,58.437,0.937,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,632559,0.0-1.0-66.0-0.0,0,0,26705,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,59.0,0.563,,
51,,isi,,html-keyboard-response,51,633570,0.0-1.0-68.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,
52,,feedback,,html-keyboard-response,52,634581,0.0-1.0-69.0-0.0,0,0,26705,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
53,,iti,,html-keyboard-response,53,636591,0.0-1.0-70.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,637314,0.0-1.0-72.0,0,0,26705,,720.0,,,75.0,10.0,10.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,80.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,80.0,0.0,C,D,63.72,0.72,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,638112,0.0-1.0-73.0-0.0,0,0,26705,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,64.5,0.78,,
56,,isi,,html-keyboard-response,56,639132,0.0-1.0-75.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,1.0,,
57,,feedback,,html-keyboard-response,57,640143,0.0-1.0-76.0-0.0,0,0,26705,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,66.5,1.0,,
58,,iti,,html-keyboard-response,58,641160,0.0-1.0-77.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,641781,0.0-1.0-79.0,0,0,26705,,616.0,,,68.0,11.0,11.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,40.0,60.0,40.0,60.0,B,A,68.116,0.616,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,642682,0.0-1.0-80.0-0.0,0,0,26705,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,69.0,0.884,,
61,,isi,,html-keyboard-response,61,644685,0.0-1.0-82.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.0,,
62,,feedback,,html-keyboard-response,62,645693,0.0-1.0-83.0-0.0,0,0,26705,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,72.0,1.0,,
63,,iti,,html-keyboard-response,63,646696,0.0-1.0-84.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,647382,0.0-1.0-86.0,0,0,26705,,683.0,,,75.0,12.0,12.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,80.0,60.0,A,B,73.683,0.683,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,648210,0.0-1.0-87.0-0.0,0,0,26705,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,74.5,0.817,,
66,,isi,,html-keyboard-response,66,649223,0.0-1.0-89.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,1.0,,
67,,feedback,,html-keyboard-response,67,650239,0.0-1.0-90.0-0.0,0,0,26705,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,76.5,1.0,,
68,,iti,,html-keyboard-response,68,651243,0.0-1.0-91.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,1.0,,
69,,rl_choice,,html-keyboard-response,69,652097,0.0-1.0-93.0,0,0,26705,,850.0,,,68.0,13.0,13.0,1.0,hard,3000.0,1500.0,1.0,60.0,40.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,40.0,60.0,A,B,78.35,0.85,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,652757,0.0-1.0-94.0-0.0,0,0,26705,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,79.0,0.65,,
71,,isi,,html-keyboard-response,71,654272,0.0-1.0-96.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,1.5,,
72,,feedback,,html-keyboard-response,72,655279,0.0-1.0-97.0-0.0,0,0,26705,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,81.5,1.0,,
73,,iti,,html-keyboard-response,73,658292,0.0-1.0-98.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,3.0,,
74,,rl_choice,,html-keyboard-response,74,659114,0.0-1.0-100.0,0,0,26705,,819.0,,,68.0,14.0,14.0,1.0,easy,1500.0,1000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,85.319,0.819,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,659799,0.0-1.0-101.0-0.0,0,0,26705,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,86.0,0.681,,
76,,isi,,html-keyboard-response,76,660812,0.0-1.0-103.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,
77,,feedback,,html-keyboard-response,77,661823,0.0-1.0-104.0-0.0,0,0,26705,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,88.0,1.0,,
78,,iti,,html-keyboard-response,78,663343,0.0-1.0-105.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,1.5,,
79,,rl_choice,,html-keyboard-response,79,664236,0.0-1.0-107.0,0,0,26705,,889.0,,,68.0,15.0,15.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,60.0,A,B,90.389,0.889,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,664856,0.0-1.0-108.0-0.0,0,0,26705,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,91.0,0.611,,
81,,isi,,html-keyboard-response,81,667876,0.0-1.0-110.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,3.0,,
82,,feedback,,html-keyboard-response,82,668883,0.0-1.0-111.0-0.0,0,0,26705,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
83,,iti,,html-keyboard-response,83,669890,0.0-1.0-112.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
84,,rl_choice,,html-keyboard-response,84,670581,0.0-1.0-114.0,0,0,26705,,687.0,,,68.0,16.0,16.0,1.0,hard,1500.0,1000.0,1.0,60.0,40.0,60.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,40.0,A,B,96.687,0.687,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,671412,0.0-1.0-115.0-0.0,0,0,26705,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,97.5,0.813,,
86,,isi,,html-keyboard-response,86,672419,0.0-1.0-117.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
87,,feedback,,html-keyboard-response,87,673437,0.0-1.0-118.0-0.0,0,0,26705,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
88,,iti,,html-keyboard-response,88,674951,0.0-1.0-119.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1.5,,
89,,rl_choice,,html-keyboard-response,89,675688,0.0-1.0-121.0,0,0,26705,,733.0,,,68.0,17.0,17.0,1.0,easy,2000.0,2000.0,1.0,80.0,20.0,100.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,40.0,C,D,101.733,0.733,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,676472,0.0-1.0-122.0-0.0,0,0,26705,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,102.5,0.767,,
91,,isi,,html-keyboard-response,91,678483,0.0-1.0-124.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,2.0,,
92,,feedback,,html-keyboard-response,92,679492,0.0-1.0-125.0-0.0,0,0,26705,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,105.5,1.0,,
93,,iti,,html-keyboard-response,93,681497,0.0-1.0-126.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,2.0,,
94,,rl_choice,,html-keyboard-response,94,682236,0.0-1.0-128.0,0,0,26705,,734.0,,,68.0,18.0,18.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,80.0,60.0,A,B,108.234,0.734,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,683022,0.0-1.0-129.0-0.0,0,0,26705,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,109.0,0.766,,
96,,isi,,html-keyboard-response,96,684526,0.0-1.0-131.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,1.5,,
97,,feedback,,html-keyboard-response,97,685532,0.0-1.0-132.0-0.0,0,0,26705,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,111.5,1.0,,
98,,iti,,html-keyboard-response,98,686537,0.0-1.0-133.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,
99,,rl_choice,,html-keyboard-response,99,687141,0.0-1.0-135.0,0,0,26705,,600.0,,,68.0,19.0,19.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,1.0,60.0,40.0,60.0,20.0,A,B,113.1,0.6,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,688053,0.0-1.0-136.0-0.0,0,0,26705,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,114.0,0.9,,
101,,isi,,html-keyboard-response,101,689063,0.0-1.0-138.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.0,,
102,,feedback,,html-keyboard-response,102,690080,0.0-1.0-139.0-0.0,0,0,26705,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,116.0,1.0,,
103,,iti,,html-keyboard-response,103,691092,0.0-1.0-140.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.0,,
104,,rl_choice,,html-keyboard-response,104,691865,0.0-1.0-142.0,0,0,26705,,769.0,,,75.0,20.0,20.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,80.0,20.0,60.0,0.0,C,D,117.769,0.769,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,692602,0.0-1.0-143.0-0.0,0,0,26705,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,118.5,0.731,,
106,,isi,,html-keyboard-response,106,693611,0.0-1.0-145.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
107,,feedback,,html-keyboard-response,107,694628,0.0-1.0-146.0-0.0,0,0,26705,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
108,,iti,,html-keyboard-response,108,695642,0.0-1.0-147.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
109,,rl_choice,,html-keyboard-response,109,696377,0.0-1.0-149.0,0,0,26705,,731.0,,,75.0,21.0,21.0,1.0,easy,2000.0,1500.0,1.0,80.0,20.0,60.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,20.0,80.0,20.0,60.0,D,C,122.231,0.731,0.0,
110,,rl_choice_confirmation,,html-keyboard-response,110,697164,0.0-1.0-150.0-0.0,0,0,26705,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,123.0,0.769,,
111,,isi,,html-keyboard-response,111,698682,0.0-1.0-152.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,1.5,,
112,,feedback,,html-keyboard-response,112,699693,0.0-1.0-153.0-0.0,0,0,26705,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,125.5,1.0,,
113,,iti,,html-keyboard-response,113,701698,0.0-1.0-154.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,2.0,,
114,,rl_choice,,html-keyboard-response,114,702319,0.0-1.0-156.0,0,0,26705,,617.0,,,68.0,22.0,22.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,0.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,100.0,0.0,C,D,128.117,0.617,0.0,
115,,rl_choice_confirmation,,html-keyboard-response,115,703208,0.0-1.0-157.0-0.0,0,0,26705,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,129.0,0.883,,
116,,isi,,html-keyboard-response,116,704212,0.0-1.0-159.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,1.0,,
117,,feedback,,html-keyboard-response,117,705225,0.0-1.0-160.0-0.0,0,0,26705,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,131.0,1.0,,
118,,iti,,html-keyboard-response,118,706232,0.0-1.0-161.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.0,,
119,,rl_choice,,html-keyboard-response,119,707019,0.0-1.0-163.0,0,0,26705,,781.0,,,68.0,23.0,23.0,1.0,easy,1500.0,3000.0,1.0,80.0,20.0,80.0,20.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,1.0,80.0,20.0,80.0,20.0,C,D,132.781,0.781,0.0,
120,,rl_choice_confirmation,,html-keyboard-response,120,707744,0.0-1.0-164.0-0.0,0,0,26705,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,133.5,0.719,,
121,,isi,,html-keyboard-response,121,710753,0.0-1.0-166.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,3.0,,
122,,feedback,,html-keyboard-response,122,711761,0.0-1.0-167.0-0.0,0,0,26705,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,137.5,1.0,,
123,,iti,,html-keyboard-response,123,713272,0.0-1.0-168.0,0,0,26705,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,1.5,,
124,,rl_choice,,html-keyboard-response,124,714107,0.0-1.0-170.0,0,0,26705,,831.0,,,75.0,24.0,24.0,1.0,hard,2000.0,1500.0,0.0,40.0,60.0,40.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,60.0,40.0,60.0,40.0,A,B,139.831,0.831,0.0,
125,,rl_choice_confirmation,,html-keyboard-response,125,714780,0.0-1.0-171.0-0.0,0,0,26705,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,140.5,0.669,,
