,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
126,,feedback,,html-keyboard-response,126,188445,0.0-1.0-174.0-0.0,0,0,59346,,,,,,24.0,,,,,,,,,,,,,,,143.5,1.0,,,,,,,,,
127,,iti,,html-keyboard-response,127,189448,0.0-1.0-175.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,144.5,1.0,,,,,,,,,
128,,rl_choice,,html-keyboard-response,128,190180,0.0-1.0-177.0,0,0,59346,,730.0,,,68.0,25.0,25.0,1.0,easy,1000.0,1500.0,0.0,20.0,80.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,145.23,0.73,0.0,1.0,20.0,80.0,20.0,60.0,C,D,
129,,rl_choice_confirmation,,html-keyboard-response,129,190954,0.0-1.0-178.0-0.0,0,0,59346,,,,,,25.0,,,,,,,,,,,,,,,146.0,0.77,,,,,,,,,
130,,isi,,html-keyboard-response,130,192457,0.0-1.0-180.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,147.5,1.5,,,,,,,,,
131,,feedback,,html-keyboard-response,131,193462,0.0-1.0-181.0-0.0,0,0,59346,,,,,,25.0,,,,,,,,,,,,,,,148.5,1.0,,,,,,,,,
132,,iti,,html-keyboard-response,132,194465,0.0-1.0-182.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,149.5,1.0,,,,,,,,,
133,,rl_choice,,html-keyboard-response,133,194978,0.0-1.0-184.0,0,0,59346,,510.0,,,68.0,26.0,26.0,1.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,150.01,0.51,0.0,1.0,20.0,80.0,40.0,100.0,C,D,
134,,rl_choice_confirmation,,html-keyboard-response,134,195972,0.0-1.0-185.0-0.0,0,0,59346,,,,,,26.0,,,,,,,,,,,,,,,151.0,0.99,,,,,,,,,
135,,isi,,html-keyboard-response,135,196975,0.0-1.0-187.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,152.0,1.0,,,,,,,,,
136,,feedback,,html-keyboard-response,136,197980,0.0-1.0-188.0-0.0,0,0,59346,,,,,,26.0,,,,,,,,,,,,,,,153.0,1.0,,,,,,,,,
137,,iti,,html-keyboard-response,137,199982,0.0-1.0-189.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,155.0,2.0,,,,,,,,,
138,,rl_choice,,html-keyboard-response,138,200625,0.0-1.0-191.0,0,0,59346,,640.0,,,75.0,27.0,27.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.64,0.64,0.0,0.0,40.0,60.0,20.0,60.0,A,B,
139,,rl_choice_confirmation,,html-keyboard-response,139,201488,0.0-1.0-192.0-0.0,0,0,59346,,,,,,27.0,,,,,,,,,,,,,,,156.5,0.86,,,,,,,,,
140,,isi,,html-keyboard-response,140,202491,0.0-1.0-194.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,157.5,1.0,,,,,,,,,
141,,feedback,,html-keyboard-response,141,203494,0.0-1.0-195.0-0.0,0,0,59346,,,,,,27.0,,,,,,,,,,,,,,,158.5,1.0,,,,,,,,,
142,,iti,,html-keyboard-response,142,204497,0.0-1.0-196.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,159.5,1.0,,,,,,,,,
143,,rl_choice,,html-keyboard-response,143,204585,0.0-1.0-198.0,0,0,59346,,85.0,,,68.0,28.0,28.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,159.585,0.085,0.0,1.0,80.0,20.0,80.0,0.0,D,C,
144,,rl_choice_confirmation,,html-keyboard-response,144,206004,0.0-1.0-199.0-0.0,0,0,59346,,,,,,28.0,,,,,,,,,,,,,,,161.0,1.415,,,,,,,,,
145,,isi,,html-keyboard-response,145,207507,0.0-1.0-201.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,162.5,1.5,,,,,,,,,
146,,feedback,,html-keyboard-response,146,208511,0.0-1.0-202.0-0.0,0,0,59346,,,,,,28.0,,,,,,,,,,,,,,,163.5,1.0,,,,,,,,,
147,,iti,,html-keyboard-response,147,210014,0.0-1.0-203.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,165.0,1.5,,,,,,,,,
148,,rl_choice,,html-keyboard-response,148,210420,0.0-1.0-205.0,0,0,59346,,403.0,,,68.0,29.0,29.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,165.403,0.403,0.0,1.0,20.0,80.0,20.0,80.0,C,D,
149,,rl_choice_confirmation,,html-keyboard-response,149,211522,0.0-1.0-206.0-0.0,0,0,59346,,,,,,29.0,,,,,,,,,,,,,,,166.5,1.097,,,,,,,,,
150,,isi,,html-keyboard-response,150,213526,0.0-1.0-208.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,168.5,2.0,,,,,,,,,
151,,feedback,,html-keyboard-response,151,214530,0.0-1.0-209.0-0.0,0,0,59346,,,,,,29.0,,,,,,,,,,,,,,,169.5,1.0,,,,,,,,,
152,,iti,,html-keyboard-response,152,216532,0.0-1.0-210.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,171.5,2.0,,,,,,,,,
153,,rl_choice,,html-keyboard-response,153,216978,0.0-1.0-212.0,0,0,59346,,442.0,,,75.0,30.0,30.0,1.0,hard,1500.0,1500.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,171.942,0.442,0.0,0.0,40.0,60.0,60.0,60.0,A,B,
154,,rl_choice_confirmation,,html-keyboard-response,154,218041,0.0-1.0-213.0-0.0,0,0,59346,,,,,,30.0,,,,,,,,,,,,,,,173.0,1.058,,,,,,,,,
155,,isi,,html-keyboard-response,155,219544,0.0-1.0-215.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,174.5,1.5,,,,,,,,,
156,,feedback,,html-keyboard-response,156,220547,0.0-1.0-216.0-0.0,0,0,59346,,,,,,30.0,,,,,,,,,,,,,,,175.5,1.0,,,,,,,,,
157,,iti,,html-keyboard-response,157,222050,0.0-1.0-217.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,177.0,1.5,,,,,,,,,
158,,rl_choice,,html-keyboard-response,158,222763,0.0-1.0-219.0,0,0,59346,,710.0,,,68.0,31.0,31.0,1.0,easy,3000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,177.71,0.71,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
159,,rl_choice_confirmation,,html-keyboard-response,159,223556,0.0-1.0-220.0-0.0,0,0,59346,,,,,,31.0,,,,,,,,,,,,,,,178.5,0.79,,,,,,,,,
160,,isi,,html-keyboard-response,160,224559,0.0-1.0-222.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,179.5,1.0,,,,,,,,,
161,,feedback,,html-keyboard-response,161,225563,0.0-1.0-223.0-0.0,0,0,59346,,,,,,31.0,,,,,,,,,,,,,,,180.5,1.0,,,,,,,,,
162,,iti,,html-keyboard-response,162,228565,0.0-1.0-224.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,183.5,3.0,,,,,,,,,
163,,rl_choice,,html-keyboard-response,163,229141,0.0-1.0-226.0,0,0,59346,,573.0,,,68.0,32.0,32.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,184.073,0.573,0.0,1.0,80.0,20.0,80.0,20.0,D,C,
164,,rl_choice_confirmation,,html-keyboard-response,164,230072,0.0-1.0-227.0-0.0,0,0,59346,,,,,,32.0,,,,,,,,,,,,,,,185.0,0.927,,,,,,,,,
165,,isi,,html-keyboard-response,165,231074,0.0-1.0-229.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,186.0,1.0,,,,,,,,,
166,,feedback,,html-keyboard-response,166,232078,0.0-1.0-230.0-0.0,0,0,59346,,,,,,32.0,,,,,,,,,,,,,,,187.0,1.0,,,,,,,,,
167,,iti,,html-keyboard-response,167,233080,0.0-1.0-231.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,188.0,1.0,,,,,,,,,
168,,rl_choice,,html-keyboard-response,168,233946,0.0-1.0-233.0,0,0,59346,,863.0,,,68.0,33.0,33.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,188.863,0.863,0.0,1.0,20.0,80.0,40.0,60.0,C,D,
169,,rl_choice_confirmation,,html-keyboard-response,169,234586,0.0-1.0-234.0-0.0,0,0,59346,,,,,,33.0,,,,,,,,,,,,,,,189.5,0.637,,,,,,,,,
170,,isi,,html-keyboard-response,170,235589,0.0-1.0-236.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
171,,feedback,,html-keyboard-response,171,236593,0.0-1.0-237.0-0.0,0,0,59346,,,,,,33.0,,,,,,,,,,,,,,,191.5,1.0,,,,,,,,,
172,,iti,,html-keyboard-response,172,237596,0.0-1.0-238.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,192.5,1.0,,,,,,,,,
173,,rl_choice,,html-keyboard-response,173,239098,0.0-1.0-240.0,0,0,59346,,,,,,34.0,34.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,194.0,1.5,1.0,,,,,,,,
174,,rl_choice_warning,,html-keyboard-response,174,240101,0.0-1.0-242.0-0.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,195.0,1.0,,,,,,,,,
175,,isi,,html-keyboard-response,175,241104,0.0-1.0-243.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,196.0,1.0,,,,,,,,,
176,,iti,,html-keyboard-response,176,242606,0.0-1.0-245.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,197.5,1.5,,,,,,,,,
177,,rl_choice,,html-keyboard-response,177,243246,0.0-1.0-247.0,0,0,59346,,637.0,,,75.0,35.0,35.0,1.0,hard,1000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,198.137,0.637,0.0,0.0,60.0,40.0,40.0,40.0,B,A,
178,,rl_choice_confirmation,,html-keyboard-response,178,244113,0.0-1.0-248.0-0.0,0,0,59346,,,,,,35.0,,,,,,,,,,,,,,,199.0,0.863,,,,,,,,,
179,,isi,,html-keyboard-response,179,247115,0.0-1.0-250.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,202.0,3.0,,,,,,,,,
180,,feedback,,html-keyboard-response,180,248120,0.0-1.0-251.0-0.0,0,0,59346,,,,,,35.0,,,,,,,,,,,,,,,203.0,1.0,,,,,,,,,
181,,iti,,html-keyboard-response,181,249122,0.0-1.0-252.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,204.0,1.0,,,,,,,,,
182,,rl_choice,,html-keyboard-response,182,249946,0.0-1.0-254.0,0,0,59346,,821.0,,,75.0,36.0,36.0,1.0,easy,1000.0,3500.0,0.0,20.0,80.0,0.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,204.821,0.821,0.0,0.0,80.0,20.0,80.0,0.0,D,C,
183,,rl_choice_confirmation,,html-keyboard-response,183,250629,0.0-1.0-255.0-0.0,0,0,59346,,,,,,36.0,,,,,,,,,,,,,,,205.5,0.679,,,,,,,,,
184,,isi,,html-keyboard-response,184,254131,0.0-1.0-257.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,209.0,3.5,,,,,,,,,
185,,feedback,,html-keyboard-response,185,255135,0.0-1.0-258.0-0.0,0,0,59346,,,,,,36.0,,,,,,,,,,,,,,,210.0,1.0,,,,,,,,,
186,,iti,,html-keyboard-response,186,256138,0.0-1.0-259.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,211.0,1.0,,,,,,,,,
187,,rl_choice,,html-keyboard-response,187,257282,0.0-1.0-261.0,0,0,59346,,1140.0,,,68.0,37.0,37.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,40.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,212.14,1.14,0.0,1.0,60.0,40.0,40.0,20.0,B,A,
188,,rl_choice_confirmation,,html-keyboard-response,188,257645,0.0-1.0-262.0-0.0,0,0,59346,,,,,,37.0,,,,,,,,,,,,,,,212.5,0.36,,,,,,,,,
189,,isi,,html-keyboard-response,189,259148,0.0-1.0-264.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,214.0,1.5,,,,,,,,,
190,,feedback,,html-keyboard-response,190,260152,0.0-1.0-265.0-0.0,0,0,59346,,,,,,37.0,,,,,,,,,,,,,,,215.0,1.0,,,,,,,,,
191,,iti,,html-keyboard-response,191,262154,0.0-1.0-266.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,217.0,2.0,,,,,,,,,
192,,rl_choice,,html-keyboard-response,192,262203,0.0-1.0-268.0,0,0,59346,,47.0,,,75.0,38.0,38.0,1.0,hard,3000.0,1000.0,1.0,60.0,40.0,40.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,217.047,0.047,0.0,0.0,40.0,60.0,40.0,40.0,A,B,
193,,rl_choice_confirmation,,html-keyboard-response,193,263660,0.0-1.0-269.0-0.0,0,0,59346,,,,,,38.0,,,,,,,,,,,,,,,218.5,1.453,,,,,,,,,
194,,isi,,html-keyboard-response,194,264664,0.0-1.0-271.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,219.5,1.0,,,,,,,,,
195,,feedback,,html-keyboard-response,195,265667,0.0-1.0-272.0-0.0,0,0,59346,,,,,,38.0,,,,,,,,,,,,,,,220.5,1.0,,,,,,,,,
196,,iti,,html-keyboard-response,196,268670,0.0-1.0-273.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,223.5,3.0,,,,,,,,,
197,,rl_choice,,html-keyboard-response,197,269152,0.0-1.0-275.0,0,0,59346,,480.0,,,68.0,39.0,39.0,1.0,easy,3000.0,3000.0,1.0,80.0,20.0,100.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,223.98,0.48,0.0,1.0,80.0,20.0,100.0,0.0,D,C,
198,,rl_choice_confirmation,,html-keyboard-response,198,270176,0.0-1.0-276.0-0.0,0,0,59346,,,,,,39.0,,,,,,,,,,,,,,,225.0,1.02,,,,,,,,,
199,,isi,,html-keyboard-response,199,273179,0.0-1.0-278.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,228.0,3.0,,,,,,,,,
200,,feedback,,html-keyboard-response,200,274182,0.0-1.0-279.0-0.0,0,0,59346,,,,,,39.0,,,,,,,,,,,,,,,229.0,1.0,,,,,,,,,
201,,iti,,html-keyboard-response,201,277186,0.0-1.0-280.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,232.0,3.0,,,,,,,,,
202,,block_over,,html-keyboard-response,202,279949,0.0-1.0-281.0-0.0,0,0,59346,,2758.0,,,68.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
203,,start_run,,html-keyboard-response,203,282170,0.0-1.0-281.0-1.0,0,0,59346,,2219.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,rl_choice,,html-keyboard-response,204,282788,0.0-1.0-282.0,0,0,59346,,615.0,,,75.0,40.0,40.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.615,0.615,0.0,0.0,40.0,60.0,40.0,80.0,A,B,
205,,rl_choice_confirmation,,html-keyboard-response,205,283677,0.0-1.0-283.0-0.0,0,0,59346,,,,,,40.0,,,,,,,,,,,,,,,1.5,0.885,,,,,,,,,
206,,isi,,html-keyboard-response,206,284680,0.0-1.0-285.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,,,,
207,,feedback,,html-keyboard-response,207,285684,0.0-1.0-286.0-0.0,0,0,59346,,,,,,40.0,,,,,,,,,,,,,,,3.5,1.0,,,,,,,,,
208,,iti,,html-keyboard-response,208,287686,0.0-1.0-287.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,5.5,2.0,,,,,,,,,
209,,rl_choice,,html-keyboard-response,209,288087,0.0-1.0-289.0,0,0,59346,,398.0,,,68.0,41.0,41.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,5.898,0.398,0.0,1.0,20.0,80.0,20.0,80.0,C,D,
210,,rl_choice_confirmation,,html-keyboard-response,210,289193,0.0-1.0-290.0-0.0,0,0,59346,,,,,,41.0,,,,,,,,,,,,,,,7.0,1.102,,,,,,,,,
211,,isi,,html-keyboard-response,211,291196,0.0-1.0-292.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,
212,,feedback,,html-keyboard-response,212,292213,0.0-1.0-293.0-0.0,0,0,59346,,,,,,41.0,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,
213,,iti,,html-keyboard-response,213,293231,0.0-1.0-294.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,,
214,,rl_choice,,html-keyboard-response,214,293574,0.0-1.0-296.0,0,0,59346,,340.0,,,68.0,42.0,42.0,2.0,easy,3500.0,2000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,11.34,0.34,0.0,1.0,80.0,20.0,100.0,20.0,D,C,
215,,rl_choice_confirmation,,html-keyboard-response,215,294738,0.0-1.0-297.0-0.0,0,0,59346,,,,,,42.0,,,,,,,,,,,,,,,12.5,1.16,,,,,,,,,
216,,isi,,html-keyboard-response,216,296740,0.0-1.0-299.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,14.5,2.0,,,,,,,,,
217,,feedback,,html-keyboard-response,217,297745,0.0-1.0-300.0-0.0,0,0,59346,,,,,,42.0,,,,,,,,,,,,,,,15.5,1.0,,,,,,,,,
218,,iti,,html-keyboard-response,218,301248,0.0-1.0-301.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,19.0,3.5,,,,,,,,,
219,,rl_choice,,html-keyboard-response,219,301978,0.0-1.0-303.0,0,0,59346,,728.0,,,75.0,43.0,43.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,19.728,0.728,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
220,,rl_choice_confirmation,,html-keyboard-response,220,302753,0.0-1.0-304.0-0.0,0,0,59346,,,,,,43.0,,,,,,,,,,,,,,,20.5,0.772,,,,,,,,,
221,,isi,,html-keyboard-response,221,303756,0.0-1.0-306.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,21.5,1.0,,,,,,,,,
222,,feedback,,html-keyboard-response,222,304760,0.0-1.0-307.0-0.0,0,0,59346,,,,,,43.0,,,,,,,,,,,,,,,22.5,1.0,,,,,,,,,
223,,iti,,html-keyboard-response,223,306766,0.0-1.0-308.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,24.5,2.0,,,,,,,,,
224,,rl_choice,,html-keyboard-response,224,307091,0.0-1.0-310.0,0,0,59346,,322.0,,,68.0,44.0,44.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,24.822,0.322,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
225,,rl_choice_confirmation,,html-keyboard-response,225,308283,0.0-1.0-311.0-0.0,0,0,59346,,,,,,44.0,,,,,,,,,,,,,,,26.0,1.178,,,,,,,,,
226,,isi,,html-keyboard-response,226,309286,0.0-1.0-313.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,,,,
227,,feedback,,html-keyboard-response,227,310290,0.0-1.0-314.0-0.0,0,0,59346,,,,,,44.0,,,,,,,,,,,,,,,28.0,1.0,,,,,,,,,
228,,iti,,html-keyboard-response,228,312293,0.0-1.0-315.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,,,,,
229,,rl_choice,,html-keyboard-response,229,312571,0.0-1.0-317.0,0,0,59346,,275.0,,,68.0,45.0,45.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,30.275,0.275,0.0,1.0,80.0,20.0,100.0,20.0,D,C,
230,,rl_choice_confirmation,,html-keyboard-response,230,313801,0.0-1.0-318.0-0.0,0,0,59346,,,,,,45.0,,,,,,,,,,,,,,,31.5,1.225,,,,,,,,,
231,,isi,,html-keyboard-response,231,314805,0.0-1.0-320.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,32.5,1.0,,,,,,,,,
232,,feedback,,html-keyboard-response,232,315810,0.0-1.0-321.0-0.0,0,0,59346,,,,,,45.0,,,,,,,,,,,,,,,33.5,1.0,,,,,,,,,
233,,iti,,html-keyboard-response,233,316813,0.0-1.0-322.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,34.5,1.0,,,,,,,,,
234,,rl_choice,,html-keyboard-response,234,317485,0.0-1.0-324.0,0,0,59346,,669.0,,,75.0,46.0,46.0,2.0,easy,1000.0,1500.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,35.169,0.669,0.0,0.0,80.0,20.0,80.0,40.0,D,C,
235,,rl_choice_confirmation,,html-keyboard-response,235,318321,0.0-1.0-325.0-0.0,0,0,59346,,,,,,46.0,,,,,,,,,,,,,,,36.0,0.831,,,,,,,,,
236,,isi,,html-keyboard-response,236,319823,0.0-1.0-327.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,37.5,1.5,,,,,,,,,
237,,feedback,,html-keyboard-response,237,320828,0.0-1.0-328.0-0.0,0,0,59346,,,,,,46.0,,,,,,,,,,,,,,,38.5,1.0,,,,,,,,,
238,,iti,,html-keyboard-response,238,321833,0.0-1.0-329.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,,,,,,,,
239,,rl_choice,,html-keyboard-response,239,322573,0.0-1.0-331.0,0,0,59346,,737.0,,,68.0,47.0,47.0,2.0,easy,1000.0,3000.0,0.0,20.0,80.0,0.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,40.237,0.737,0.0,1.0,20.0,80.0,0.0,100.0,C,D,
240,,rl_choice_confirmation,,html-keyboard-response,240,323340,0.0-1.0-332.0-0.0,0,0,59346,,,,,,47.0,,,,,,,,,,,,,,,41.0,0.763,,,,,,,,,
241,,isi,,html-keyboard-response,241,326343,0.0-1.0-334.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,44.0,3.0,,,,,,,,,
242,,feedback,,html-keyboard-response,242,327345,0.0-1.0-335.0-0.0,0,0,59346,,,,,,47.0,,,,,,,,,,,,,,,45.0,1.0,,,,,,,,,
243,,iti,,html-keyboard-response,243,328348,0.0-1.0-336.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,46.0,1.0,,,,,,,,,
244,,rl_choice,,html-keyboard-response,244,328819,0.0-1.0-338.0,0,0,59346,,468.0,,,68.0,48.0,48.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,46.468,0.468,0.0,1.0,40.0,60.0,60.0,60.0,A,B,
245,,rl_choice_confirmation,,html-keyboard-response,245,329856,0.0-1.0-339.0-0.0,0,0,59346,,,,,,48.0,,,,,,,,,,,,,,,47.5,1.032,,,,,,,,,
246,,isi,,html-keyboard-response,246,330859,0.0-1.0-341.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,48.5,1.0,,,,,,,,,
247,,feedback,,html-keyboard-response,247,331864,0.0-1.0-342.0-0.0,0,0,59346,,,,,,48.0,,,,,,,,,,,,,,,49.5,1.0,,,,,,,,,
248,,iti,,html-keyboard-response,248,332868,0.0-1.0-343.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,50.5,1.0,,,,,,,,,
249,,rl_choice,,html-keyboard-response,249,333472,0.0-1.0-345.0,0,0,59346,,602.0,,,68.0,49.0,49.0,2.0,easy,1500.0,2000.0,0.0,20.0,80.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,51.102,0.602,0.0,1.0,20.0,80.0,40.0,60.0,C,D,
250,,rl_choice_confirmation,,html-keyboard-response,250,334375,0.0-1.0-346.0-0.0,0,0,59346,,,,,,49.0,,,,,,,,,,,,,,,52.0,0.898,,,,,,,,,
251,,isi,,html-keyboard-response,251,336379,0.0-1.0-348.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,54.0,2.0,,,,,,,,,
252,,feedback,,html-keyboard-response,252,337383,0.0-1.0-349.0-0.0,0,0,59346,,,,,,49.0,,,,,,,,,,,,,,,55.0,1.0,,,,,,,,,
253,,iti,,html-keyboard-response,253,338885,0.0-1.0-350.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,56.5,1.5,,,,,,,,,
254,,rl_choice,,html-keyboard-response,254,339321,0.0-1.0-352.0,0,0,59346,,433.0,,,68.0,50.0,50.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,56.933,0.433,0.0,1.0,80.0,20.0,80.0,0.0,D,C,
255,,rl_choice_confirmation,,html-keyboard-response,255,340391,0.0-1.0-353.0-0.0,0,0,59346,,,,,,50.0,,,,,,,,,,,,,,,58.0,1.067,,,,,,,,,
