,event,trial,time,PID
0,blur,0,1728,46320
1,focus,0,4368,46320
2,fullscreenenter,0,5781,46320
3,fullscreenexit,1,8107,46320
4,blur,1,21748,46320
5,focus,1,24479,46320
6,blur,350,483356,46320
7,focus,351,484622,46320
8,blur,359,495820,46320
9,focus,360,498327,46320
10,blur,393,537679,46320
11,focus,393,541059,46320
12,blur,401,692010,46320
13,focus,401,694700,46320
14,blur,406,813327,46320
15,focus,406,823937,46320
