,event,trial,time,PID
0,fullscreenenter,0,7737,1
1,fullscreenexit,11,29975,1
2,blur,13,31721,1
3,focus,146,355939,1
4,blur,170,1045153,1
5,focus,294,1426783,1
6,blur,306,1442273,1
7,focus,330,1477911,1
