,event,trial,time,PID
0,blur,0,16481,12
1,focus,0,87875,12
2,fullscreenenter,0,90840,12
3,blur,1,97330,12
4,focus,1,119984,12
5,blur,13,136779,12
6,focus,45,183187,12
7,blur,52,187496,12
8,focus,68,209448,12
