,event,trial,time,PID
0,blur,0,0,58537
1,focus,0,0,58537
2,fullscreenenter,0,2319,58537
3,blur,1,23417,58537
4,focus,1,25367,58537
5,blur,2,49028,58537
6,focus,2,49466,58537
7,blur,5,80163,58537
8,focus,5,80545,58537
9,fullscreenexit,561,847167,58537
10,blur,561,848023,58537
11,focus,565,856229,58537
