,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
12,,iti,,html-keyboard-response,12,98362,0.0-1.0-12.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,
13,,size_choice,,html-keyboard-response,13,99543,0.0-1.0-14.0,0,0,27789,,1178.0,,,68.0,3.0,3.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,van,basketball,van4,basketball9,193.0,58.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball5.jpg,1.0,van,basketball,XL,M,4.0,2.0,van4,basketball9,1.0,9.178,1.178,0.0,
14,,size_choice_confirmation,,html-keyboard-response,14,99879,0.0-1.0-15.0-0.0,0,0,27789,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.322,,
15,,iti,,html-keyboard-response,15,101382,0.0-1.0-16.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.5,,
16,,size_choice,,html-keyboard-response,16,102472,0.0-1.0-18.0,0,0,27789,,1087.0,,,68.0,4.0,4.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,crane,handsaw,crane4,handsaw4,163.0,83.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane5.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw3.jpg,1.0,crane,handsaw,XL,M,4.0,2.0,crane4,handsaw4,1.0,12.087,1.087,0.0,
17,,size_choice_confirmation,,html-keyboard-response,17,102889,0.0-1.0-19.0-0.0,0,0,27789,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.413,,
18,,iti,,html-keyboard-response,18,104392,0.0-1.0-20.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.5,,
19,,size_choice,,html-keyboard-response,19,105459,0.0-1.0-22.0,0,0,27789,,1064.0,,,68.0,5.0,5.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,deskchair,handsaw,deskchair9,handsaw9,18.0,88.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw6.jpg,1.0,deskchair,handsaw,L,M,3.0,2.0,deskchair9,handsaw9,1.0,15.064,1.064,0.0,
20,,size_choice_confirmation,,html-keyboard-response,20,105899,0.0-1.0-23.0-0.0,0,0,27789,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,0.436,,
21,,iti,,html-keyboard-response,21,106901,0.0-1.0-24.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,,
22,,size_choice,,html-keyboard-response,22,108200,0.0-1.0-26.0,0,0,27789,,1296.0,,,68.0,6.0,6.0,1.0,1500.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,mailbox,coffeemaker7,mailbox7,66.0,46.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox7.jpg,1.0,coffeemaker,mailbox,M,L,2.0,3.0,coffeemaker7,mailbox7,0.0,17.796,1.296,0.0,
23,,size_choice_confirmation,,html-keyboard-response,23,108409,0.0-1.0-27.0-0.0,0,0,27789,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.204,,
24,,iti,,html-keyboard-response,24,109912,0.0-1.0-28.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.5,,
25,,size_choice,,html-keyboard-response,25,110993,0.0-1.0-30.0,0,0,27789,,1078.0,,,68.0,7.0,7.0,1.0,1500.0,M-L,1.0,L,M,3.0,2.0,deskchair,ketchup,deskchair10,ketchup3,19.0,92.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair2.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup10.jpg,1.0,deskchair,ketchup,L,M,3.0,2.0,deskchair10,ketchup3,1.0,20.578,1.078,0.0,
26,,size_choice_confirmation,,html-keyboard-response,26,111418,0.0-1.0-31.0-0.0,0,0,27789,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.422,,
27,,iti,,html-keyboard-response,27,112921,0.0-1.0-32.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.5,,
28,,size_choice,,html-keyboard-response,28,113723,0.0-1.0-34.0,0,0,27789,,798.0,,,68.0,8.0,8.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,paperclip,cooler8,paperclip3,7.0,112.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip1.jpg,1.0,cooler,paperclip,L,S,3.0,1.0,cooler8,paperclip3,1.0,23.298,0.798,0.0,
29,,size_choice_confirmation,,html-keyboard-response,29,114428,0.0-1.0-35.0-0.0,0,0,27789,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.702,,
30,,iti,,html-keyboard-response,30,116431,0.0-1.0-36.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,,
31,,size_choice,,html-keyboard-response,31,117827,0.0-1.0-38.0,0,0,27789,,1393.0,,,75.0,9.0,9.0,1.0,1500.0,M-L,0.0,M,L,2.0,3.0,basketball,garbagecan,basketball10,garbagecan5,59.0,34.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan3.jpg,0.0,garbagecan,basketball,L,M,3.0,2.0,garbagecan5,basketball10,1.0,27.393,1.393,0.0,
32,,size_choice_confirmation,,html-keyboard-response,32,117938,0.0-1.0-39.0-0.0,0,0,27789,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.107,,
33,,iti,,html-keyboard-response,33,119441,0.0-1.0-40.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.5,,
34,,size_choice,,html-keyboard-response,34,120732,0.0-1.0-42.0,0,0,27789,,1287.0,,,68.0,10.0,10.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,teabag,dishwasher1,teabag5,20.0,134.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag2.jpg,1.0,dishwasher,teabag,L,S,3.0,1.0,dishwasher1,teabag5,1.0,30.287,1.287,0.0,
35,,size_choice_confirmation,,html-keyboard-response,35,120949,0.0-1.0-43.0-0.0,0,0,27789,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,0.213,,
36,,iti,,html-keyboard-response,36,122956,0.0-1.0-44.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,2.0,,
37,,size_choice,,html-keyboard-response,37,124315,0.0-1.0-46.0,0,0,27789,,1356.0,,,68.0,11.0,11.0,1.0,1000.0,S-S,,S,S,1.0,1.0,thread,die,thread10,die4,149.0,103.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die2.jpg,1.0,thread,die,S,S,1.0,1.0,thread10,die4,,33.856,1.356,0.0,
38,,size_choice_confirmation,,html-keyboard-response,38,124462,0.0-1.0-47.0-0.0,0,0,27789,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.144,,
39,,iti,,html-keyboard-response,39,125465,0.0-1.0-48.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.0,,
40,,size_choice,,html-keyboard-response,40,126699,0.0-1.0-50.0,0,0,27789,,1231.0,,,75.0,12.0,12.0,1.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,teabag,crane,teabag6,crane6,135.0,165.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane2.jpg,0.0,crane,teabag,XL,S,4.0,1.0,crane6,teabag6,1.0,36.231,1.231,0.0,
41,,size_choice_confirmation,,html-keyboard-response,41,126972,0.0-1.0-51.0-0.0,0,0,27789,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,0.269,,
42,,iti,,html-keyboard-response,42,127976,0.0-1.0-52.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.0,,
43,,size_choice,,html-keyboard-response,43,128900,0.0-1.0-54.0,0,0,27789,,921.0,,,75.0,13.0,13.0,1.0,1500.0,S-M,0.0,S,M,1.0,2.0,paperclip,ketchup,paperclip2,ketchup7,111.0,96.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip8.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup4.jpg,0.0,ketchup,paperclip,M,S,2.0,1.0,ketchup7,paperclip2,1.0,38.421,0.921,0.0,
44,,size_choice_confirmation,,html-keyboard-response,44,129483,0.0-1.0-55.0-0.0,0,0,27789,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.579,,
45,,iti,,html-keyboard-response,45,130985,0.0-1.0-56.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,1.5,,
46,,size_choice,,html-keyboard-response,46,132466,0.0-1.0-58.0,0,0,27789,,1477.0,,,75.0,14.0,14.0,1.0,2000.0,S-L,0.0,S,L,1.0,3.0,thread,garbagecan,thread6,garbagecan8,145.0,37.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan13.jpg,0.0,garbagecan,thread,L,S,3.0,1.0,garbagecan8,thread6,1.0,41.977,1.477,0.0,
47,,size_choice_confirmation,,html-keyboard-response,47,132492,0.0-1.0-59.0-0.0,0,0,27789,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.023,,
48,,iti,,html-keyboard-response,48,134495,0.0-1.0-60.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,2.0,,
49,,size_choice,,html-keyboard-response,49,135564,0.0-1.0-62.0,0,0,27789,,1066.0,,,75.0,15.0,15.0,1.0,1000.0,S-L,0.0,S,L,1.0,3.0,screws,dishwasher,screws4,dishwasher2,123.0,21.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws6.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher9.jpg,0.0,dishwasher,screws,L,S,3.0,1.0,dishwasher2,screws4,1.0,45.066,1.066,0.0,
50,,size_choice_confirmation,,html-keyboard-response,50,136001,0.0-1.0-63.0-0.0,0,0,27789,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,0.434,,
51,,iti,,html-keyboard-response,51,137003,0.0-1.0-64.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,
52,,size_choice,,html-keyboard-response,52,138238,0.0-1.0-66.0,0,0,27789,,1231.0,,,68.0,16.0,16.0,1.0,3000.0,XL-XL,,XL,XL,4.0,4.0,dumptruck,crane,dumptruck9,crane9,178.0,168.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,1.0,dumptruck,crane,XL,XL,4.0,4.0,dumptruck9,crane9,,47.731,1.231,0.0,
53,,size_choice_confirmation,,html-keyboard-response,53,138510,0.0-1.0-67.0-0.0,0,0,27789,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.269,,
54,,iti,,html-keyboard-response,54,141512,0.0-1.0-68.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,3.0,,
55,,size_choice,,html-keyboard-response,55,142559,0.0-1.0-70.0,0,0,27789,,1044.0,,,75.0,17.0,17.0,1.0,1000.0,L-L,,L,L,3.0,3.0,deskchair,mailbox,deskchair2,mailbox5,11.0,44.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox4.jpg,0.0,mailbox,deskchair,L,L,3.0,3.0,mailbox5,deskchair2,,52.044,1.044,0.0,
56,,size_choice_confirmation,,html-keyboard-response,56,143018,0.0-1.0-71.0-0.0,0,0,27789,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,0.456,,
57,,iti,,html-keyboard-response,57,144021,0.0-1.0-72.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,1.0,,
58,,size_choice,,html-keyboard-response,58,145263,0.0-1.0-74.0,0,0,27789,,1240.0,,,68.0,18.0,18.0,1.0,3000.0,M-XL,1.0,XL,M,4.0,2.0,van,coffeemaker,van2,coffeemaker8,191.0,67.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker5.jpg,1.0,van,coffeemaker,XL,M,4.0,2.0,van2,coffeemaker8,1.0,54.74,1.24,0.0,
59,,size_choice_confirmation,,html-keyboard-response,59,145527,0.0-1.0-75.0-0.0,0,0,27789,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.26,,
60,,iti,,html-keyboard-response,60,148529,0.0-1.0-76.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,3.0,,
61,,size_choice,,html-keyboard-response,61,149591,0.0-1.0-78.0,0,0,27789,,1059.0,,,68.0,19.0,19.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,tractor,handsaw,tractor6,handsaw1,185.0,80.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw8.jpg,1.0,tractor,handsaw,XL,M,4.0,2.0,tractor6,handsaw1,1.0,59.059,1.059,0.0,
62,,size_choice_confirmation,,html-keyboard-response,62,150037,0.0-1.0-79.0-0.0,0,0,27789,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,0.441,,
63,,iti,,html-keyboard-response,63,151039,0.0-1.0-80.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.0,,
64,,size_choice,,html-keyboard-response,64,152133,0.0-1.0-82.0,0,0,27789,,1091.0,,,75.0,20.0,20.0,1.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,hairdryer,van,hairdryer9,van1,78.0,190.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van5.jpg,0.0,van,hairdryer,XL,M,4.0,2.0,van1,hairdryer9,1.0,61.591,1.091,0.0,
65,,size_choice_confirmation,,html-keyboard-response,65,152545,0.0-1.0-83.0-0.0,0,0,27789,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.409,,
66,,iti,,html-keyboard-response,66,153557,0.0-1.0-84.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.0,,
67,,size_choice,,html-keyboard-response,67,154624,0.0-1.0-86.0,0,0,27789,,1065.0,,,75.0,21.0,21.0,1.0,1000.0,S-M,0.0,S,M,1.0,2.0,die,hairdryer,die6,hairdryer4,105.0,73.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer16.jpg,0.0,hairdryer,die,M,S,2.0,1.0,hairdryer4,die6,1.0,64.065,1.065,0.0,
68,,size_choice_confirmation,,html-keyboard-response,68,155063,0.0-1.0-87.0-0.0,0,0,27789,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,0.435,,
69,,iti,,html-keyboard-response,69,156065,0.0-1.0-88.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,1.0,,
70,,size_choice,,html-keyboard-response,70,156813,0.0-1.0-90.0,0,0,27789,,746.0,,,68.0,22.0,22.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,mailbox,teabag,mailbox3,teabag8,42.0,137.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag7.jpg,1.0,mailbox,teabag,L,S,3.0,1.0,mailbox3,teabag8,1.0,66.246,0.746,0.0,
71,,size_choice_confirmation,,html-keyboard-response,71,157571,0.0-1.0-91.0-0.0,0,0,27789,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,0.754,,
72,,iti,,html-keyboard-response,72,158574,0.0-1.0-92.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.0,,
73,,size_choice,,html-keyboard-response,73,159630,0.0-1.0-94.0,0,0,27789,,1053.0,,,68.0,23.0,23.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,tractor,basketball,tractor4,basketball4,183.0,53.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,1.0,tractor,basketball,XL,M,4.0,2.0,tractor4,basketball4,1.0,69.053,1.053,0.0,
74,,size_choice_confirmation,,html-keyboard-response,74,160082,0.0-1.0-95.0-0.0,0,0,27789,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,0.447,,
75,,iti,,html-keyboard-response,75,161585,0.0-1.0-96.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.5,,
76,,size_choice,,html-keyboard-response,76,162434,0.0-1.0-98.0,0,0,27789,,846.0,,,68.0,24.0,24.0,1.0,2000.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,die,dumptruck6,die8,175.0,107.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die5.jpg,1.0,dumptruck,die,XL,S,4.0,1.0,dumptruck6,die8,1.0,71.846,0.846,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,163091,0.0-1.0-99.0-0.0,0,0,27789,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,0.654,,
78,,iti,,html-keyboard-response,78,165093,0.0-1.0-100.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,2.0,,
79,,size_choice,,html-keyboard-response,79,165723,0.0-1.0-102.0,0,0,27789,,628.0,,,68.0,25.0,25.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,van,die,van10,die10,199.0,109.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die6.jpg,1.0,van,die,XL,S,4.0,1.0,van10,die10,1.0,75.128,0.628,0.0,
80,,size_choice_confirmation,,html-keyboard-response,80,166599,0.0-1.0-103.0-0.0,0,0,27789,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,0.872,,
81,,iti,,html-keyboard-response,81,167614,0.0-1.0-104.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,1.0,,
82,,size_choice,,html-keyboard-response,82,169121,0.0-1.0-106.0,0,0,27789,,,,,,26.0,26.0,1.0,2000.0,M-M,,M,M,2.0,2.0,coffeemaker,hairdryer,coffeemaker5,hairdryer1,64.0,70.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer11.jpg,,,,,,,,,,,78.5,1.5,1.0,
83,,iti,,html-keyboard-response,83,171124,0.0-1.0-108.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,2.0,,
84,,size_choice,,html-keyboard-response,84,172057,0.0-1.0-110.0,0,0,27789,,930.0,,,68.0,27.0,27.0,1.0,3000.0,XL-XL,,XL,XL,4.0,4.0,car,dumptruck,car7,dumptruck2,156.0,171.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car13.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck8.jpg,1.0,car,dumptruck,XL,XL,4.0,4.0,car7,dumptruck2,,81.43,0.93,0.0,
85,,size_choice_confirmation,,html-keyboard-response,85,172630,0.0-1.0-111.0-0.0,0,0,27789,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.57,,
86,,iti,,html-keyboard-response,86,175633,0.0-1.0-112.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,3.0,,
87,,size_choice,,html-keyboard-response,87,176596,0.0-1.0-114.0,0,0,27789,,960.0,,,68.0,28.0,28.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,mailbox,ketchup,mailbox2,ketchup6,41.0,95.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox2.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup1.jpg,1.0,mailbox,ketchup,L,M,3.0,2.0,mailbox2,ketchup6,1.0,85.96,0.96,0.0,
88,,size_choice_confirmation,,html-keyboard-response,88,177140,0.0-1.0-115.0-0.0,0,0,27789,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,0.54,,
89,,iti,,html-keyboard-response,89,178142,0.0-1.0-116.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,1.0,,
90,,size_choice,,html-keyboard-response,90,178876,0.0-1.0-118.0,0,0,27789,,732.0,,,68.0,29.0,29.0,1.0,3500.0,L-XL,1.0,XL,L,4.0,3.0,van,cooler,van7,cooler5,196.0,4.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler10.jpg,1.0,van,cooler,XL,L,4.0,3.0,van7,cooler5,1.0,88.232,0.732,0.0,
91,,size_choice_confirmation,,html-keyboard-response,91,179647,0.0-1.0-119.0-0.0,0,0,27789,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,0.768,,
92,,iti,,html-keyboard-response,92,183150,0.0-1.0-120.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,3.5,,
93,,size_choice,,html-keyboard-response,93,183997,0.0-1.0-122.0,0,0,27789,,844.0,,,75.0,30.0,30.0,1.0,1000.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip9,teabag2,118.0,131.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag8.jpg,0.0,teabag,paperclip,S,S,1.0,1.0,teabag2,paperclip9,,93.344,0.844,0.0,
