,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,accuracy,onset,duration,no_response,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,size_final_tally
91,,size_choice,,html-keyboard-response,91,128776,0.0-1.0-122.0,0,0,87963,,613.0,,,75.0,30.0,30.0,1.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,basketball,dumptruck,basketball4,dumptruck9,53.0,178.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck5.jpg,1.0,94.613,0.613,0.0,0.0,dumptruck,basketball,XL,M,4.0,2.0,dumptruck9,basketball4,
92,,size_choice_confirmation,,html-keyboard-response,92,129665,0.0-1.0-123.0-0.0,0,0,87963,,,,,,30.0,,1.0,,,,,,,,,,,,,,,,,95.5,0.887,,,,,,,,,,,
93,,iti,,html-keyboard-response,93,130667,0.0-1.0-124.0,0,0,87963,,,,,,30.0,,1.0,,,,,,,,,,,,,,,,,96.5,1.0,,,,,,,,,,,
94,,size_choice,,html-keyboard-response,94,131778,0.0-1.0-126.0,0,0,87963,,1108.0,,,75.0,31.0,31.0,1.0,1000.0,M-L,0.0,M,L,2.0,3.0,ketchup,cooler,ketchup6,cooler9,95.0,8.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler7.jpg,1.0,97.608,1.108,0.0,0.0,cooler,ketchup,L,M,3.0,2.0,cooler9,ketchup6,
95,,size_choice_confirmation,,html-keyboard-response,95,132172,0.0-1.0-127.0-0.0,0,0,87963,,,,,,31.0,,1.0,,,,,,,,,,,,,,,,,98.0,0.392,,,,,,,,,,,
96,,iti,,html-keyboard-response,96,133174,0.0-1.0-128.0,0,0,87963,,,,,,31.0,,1.0,,,,,,,,,,,,,,,,,99.0,1.0,,,,,,,,,,,
97,,size_choice,,html-keyboard-response,97,134318,0.0-1.0-130.0,0,0,87963,,1141.0,,,75.0,32.0,32.0,1.0,1000.0,XL-XL,,XL,XL,4.0,4.0,car,van,car6,van4,155.0,193.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,,100.141,1.141,0.0,0.0,van,car,XL,XL,4.0,4.0,van4,car6,
98,,size_choice_confirmation,,html-keyboard-response,98,134679,0.0-1.0-131.0-0.0,0,0,87963,,,,,,32.0,,1.0,,,,,,,,,,,,,,,,,100.5,0.359,,,,,,,,,,,
99,,iti,,html-keyboard-response,99,135681,0.0-1.0-132.0,0,0,87963,,,,,,32.0,,1.0,,,,,,,,,,,,,,,,,101.5,1.0,,,,,,,,,,,
100,,size_choice,,html-keyboard-response,100,137039,0.0-1.0-134.0,0,0,87963,,1355.0,,,75.0,33.0,33.0,1.0,1000.0,M-M,,M,M,2.0,2.0,hairdryer,basketball,hairdryer3,basketball10,72.0,59.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer17.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball4.jpg,,102.855,1.355,0.0,0.0,basketball,hairdryer,M,M,2.0,2.0,basketball10,hairdryer3,
101,,size_choice_confirmation,,html-keyboard-response,101,137188,0.0-1.0-135.0-0.0,0,0,87963,,,,,,33.0,,1.0,,,,,,,,,,,,,,,,,103.0,0.145,,,,,,,,,,,
102,,iti,,html-keyboard-response,102,138189,0.0-1.0-136.0,0,0,87963,,,,,,33.0,,1.0,,,,,,,,,,,,,,,,,104.0,1.0,,,,,,,,,,,
103,,size_choice,,html-keyboard-response,103,139182,0.0-1.0-138.0,0,0,87963,,989.0,,,75.0,34.0,34.0,1.0,3000.0,S-M,0.0,S,M,1.0,2.0,screws,hairdryer,screws7,hairdryer1,126.0,70.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer11.jpg,1.0,104.989,0.989,0.0,0.0,hairdryer,screws,M,S,2.0,1.0,hairdryer1,screws7,
104,,size_choice_confirmation,,html-keyboard-response,104,139695,0.0-1.0-139.0-0.0,0,0,87963,,,,,,34.0,,1.0,,,,,,,,,,,,,,,,,105.5,0.511,,,,,,,,,,,
105,,iti,,html-keyboard-response,105,142697,0.0-1.0-140.0,0,0,87963,,,,,,34.0,,1.0,,,,,,,,,,,,,,,,,108.5,3.0,,,,,,,,,,,
106,,size_choice,,html-keyboard-response,106,143357,0.0-1.0-142.0,0,0,87963,,658.0,,,68.0,35.0,35.0,1.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,thread,dumptruck2,thread3,171.0,142.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread4.jpg,1.0,109.158,0.658,0.0,1.0,dumptruck,thread,XL,S,4.0,1.0,dumptruck2,thread3,
107,,size_choice_confirmation,,html-keyboard-response,107,144207,0.0-1.0-143.0-0.0,0,0,87963,,,,,,35.0,,1.0,,,,,,,,,,,,,,,,,110.0,0.842,,,,,,,,,,,
108,,iti,,html-keyboard-response,108,145708,0.0-1.0-144.0,0,0,87963,,,,,,35.0,,1.0,,,,,,,,,,,,,,,,,111.5,1.5,,,,,,,,,,,
109,,size_choice,,html-keyboard-response,109,146581,0.0-1.0-146.0,0,0,87963,,870.0,,,75.0,36.0,36.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,basketball,mailbox,basketball8,mailbox9,57.0,48.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,1.0,112.37,0.87,0.0,0.0,mailbox,basketball,L,M,3.0,2.0,mailbox9,basketball8,
110,,size_choice_confirmation,,html-keyboard-response,110,147213,0.0-1.0-147.0-0.0,0,0,87963,,,,,,36.0,,1.0,,,,,,,,,,,,,,,,,113.0,0.63,,,,,,,,,,,
111,,iti,,html-keyboard-response,111,149215,0.0-1.0-148.0,0,0,87963,,,,,,36.0,,1.0,,,,,,,,,,,,,,,,,115.0,2.0,,,,,,,,,,,
112,,size_choice,,html-keyboard-response,112,149740,0.0-1.0-150.0,0,0,87963,,523.0,,,75.0,37.0,37.0,1.0,2000.0,S-XL,0.0,S,XL,1.0,4.0,thread,crane,thread5,crane8,144.0,167.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread1.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,1.0,115.523,0.523,0.0,0.0,crane,thread,XL,S,4.0,1.0,crane8,thread5,
113,,size_choice_confirmation,,html-keyboard-response,113,150725,0.0-1.0-151.0-0.0,0,0,87963,,,,,,37.0,,1.0,,,,,,,,,,,,,,,,,116.5,0.977,,,,,,,,,,,
114,,iti,,html-keyboard-response,114,152727,0.0-1.0-152.0,0,0,87963,,,,,,37.0,,1.0,,,,,,,,,,,,,,,,,118.5,2.0,,,,,,,,,,,
115,,size_choice,,html-keyboard-response,115,153300,0.0-1.0-154.0,0,0,87963,,571.0,,,75.0,38.0,38.0,1.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,van,paperclip4,van3,113.0,192.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van6.jpg,1.0,119.071,0.571,0.0,0.0,van,paperclip,XL,S,4.0,1.0,van3,paperclip4,
116,,size_choice_confirmation,,html-keyboard-response,116,154233,0.0-1.0-155.0-0.0,0,0,87963,,,,,,38.0,,1.0,,,,,,,,,,,,,,,,,120.0,0.929,,,,,,,,,,,
117,,iti,,html-keyboard-response,117,155236,0.0-1.0-156.0,0,0,87963,,,,,,38.0,,1.0,,,,,,,,,,,,,,,,,121.0,1.0,,,,,,,,,,,
118,,size_choice,,html-keyboard-response,118,155989,0.0-1.0-158.0,0,0,87963,,750.0,,,68.0,39.0,39.0,1.0,3500.0,L-XL,1.0,XL,L,4.0,3.0,van,mailbox,van10,mailbox10,199.0,49.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox8.jpg,1.0,121.75,0.75,0.0,1.0,van,mailbox,XL,L,4.0,3.0,van10,mailbox10,
119,,size_choice_confirmation,,html-keyboard-response,119,156741,0.0-1.0-159.0-0.0,0,0,87963,,,,,,39.0,,1.0,,,,,,,,,,,,,,,,,122.5,0.75,,,,,,,,,,,
120,,iti,,html-keyboard-response,120,160243,0.0-1.0-160.0,0,0,87963,,,,,,39.0,,1.0,,,,,,,,,,,,,,,,,126.0,3.5,,,,,,,,,,,
121,,size_choice,,html-keyboard-response,121,161092,0.0-1.0-162.0,0,0,87963,,847.0,,,68.0,40.0,40.0,1.0,3000.0,S-L,1.0,L,S,3.0,1.0,mailbox,paperclip,mailbox7,paperclip5,46.0,114.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox7.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip2.jpg,1.0,126.847,0.847,0.0,1.0,mailbox,paperclip,L,S,3.0,1.0,mailbox7,paperclip5,
122,,size_choice_confirmation,,html-keyboard-response,122,161747,0.0-1.0-163.0-0.0,0,0,87963,,,,,,40.0,,1.0,,,,,,,,,,,,,,,,,127.5,0.653,,,,,,,,,,,
123,,iti,,html-keyboard-response,123,164748,0.0-1.0-164.0,0,0,87963,,,,,,40.0,,1.0,,,,,,,,,,,,,,,,,130.5,3.0,,,,,,,,,,,
124,,size_choice,,html-keyboard-response,124,165699,0.0-1.0-166.0,0,0,87963,,949.0,,,68.0,41.0,41.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,thread,dishwasher3,thread2,22.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,1.0,131.449,0.949,0.0,1.0,dishwasher,thread,L,S,3.0,1.0,dishwasher3,thread2,
125,,size_choice_confirmation,,html-keyboard-response,125,166253,0.0-1.0-167.0-0.0,0,0,87963,,,,,,41.0,,1.0,,,,,,,,,,,,,,,,,132.0,0.551,,,,,,,,,,,
126,,iti,,html-keyboard-response,126,167255,0.0-1.0-168.0,0,0,87963,,,,,,41.0,,1.0,,,,,,,,,,,,,,,,,133.0,1.0,,,,,,,,,,,
127,,size_choice,,html-keyboard-response,127,168340,0.0-1.0-170.0,0,0,87963,,1082.0,,,68.0,42.0,42.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,cooler,paperclip,cooler6,paperclip2,5.0,111.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip8.jpg,1.0,134.082,1.082,0.0,1.0,cooler,paperclip,L,S,3.0,1.0,cooler6,paperclip2,
128,,size_choice_confirmation,,html-keyboard-response,128,168764,0.0-1.0-171.0-0.0,0,0,87963,,,,,,42.0,,1.0,,,,,,,,,,,,,,,,,134.5,0.418,,,,,,,,,,,
129,,iti,,html-keyboard-response,129,170266,0.0-1.0-172.0,0,0,87963,,,,,,42.0,,1.0,,,,,,,,,,,,,,,,,136.0,1.5,,,,,,,,,,,
130,,size_choice,,html-keyboard-response,130,171167,0.0-1.0-174.0,0,0,87963,,900.0,,,75.0,43.0,43.0,1.0,1500.0,M-L,0.0,M,L,2.0,3.0,handsaw,garbagecan,handsaw3,garbagecan2,82.0,31.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan5.jpg,1.0,136.9,0.9,0.0,0.0,garbagecan,handsaw,L,M,3.0,2.0,garbagecan2,handsaw3,
131,,size_choice_confirmation,,html-keyboard-response,131,171769,0.0-1.0-175.0-0.0,0,0,87963,,,,,,43.0,,1.0,,,,,,,,,,,,,,,,,137.5,0.6,,,,,,,,,,,
132,,iti,,html-keyboard-response,132,173273,0.0-1.0-176.0,0,0,87963,,,,,,43.0,,1.0,,,,,,,,,,,,,,,,,139.0,1.5,,,,,,,,,,,
133,,size_choice,,html-keyboard-response,133,173895,0.0-1.0-178.0,0,0,87963,,619.0,,,75.0,44.0,44.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,thread,tractor,thread4,tractor1,143.0,180.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor6.jpg,1.0,139.619,0.619,0.0,0.0,tractor,thread,XL,S,4.0,1.0,tractor1,thread4,
134,,size_choice_confirmation,,html-keyboard-response,134,174778,0.0-1.0-179.0-0.0,0,0,87963,,,,,,44.0,,1.0,,,,,,,,,,,,,,,,,140.5,0.881,,,,,,,,,,,
135,,iti,,html-keyboard-response,135,176280,0.0-1.0-180.0,0,0,87963,,,,,,44.0,,1.0,,,,,,,,,,,,,,,,,142.0,1.5,,,,,,,,,,,
136,,block_over,,html-keyboard-response,136,178086,0.0-1.0-181.0-0.0,0,0,87963,,1805.0,,,68.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,size_choice,,html-keyboard-response,137,178958,0.0-1.0-182.0,0,0,87963,,869.0,,,68.0,45.0,45.0,2.0,1000.0,XL-XL,,XL,XL,4.0,4.0,crane,van,crane10,van8,169.0,197.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van10.jpg,,142.869,0.869,0.0,1.0,crane,van,XL,XL,4.0,4.0,crane10,van8,
138,,size_choice_confirmation,,html-keyboard-response,138,179617,0.0-1.0-183.0-0.0,0,0,87963,,,,,,45.0,,2.0,,,,,,,,,,,,,,,,,143.5,0.631,,,,,,,,,,,
139,,iti,,html-keyboard-response,139,180619,0.0-1.0-184.0,0,0,87963,,,,,,45.0,,2.0,,,,,,,,,,,,,,,,,144.5,1.0,,,,,,,,,,,
140,,size_choice,,html-keyboard-response,140,181334,0.0-1.0-186.0,0,0,87963,,713.0,,,75.0,46.0,46.0,2.0,3500.0,S-L,0.0,S,L,1.0,3.0,thread,cooler,thread8,cooler3,147.0,2.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler2.jpg,1.0,145.213,0.713,0.0,0.0,cooler,thread,L,S,3.0,1.0,cooler3,thread8,
141,,size_choice_confirmation,,html-keyboard-response,141,182124,0.0-1.0-187.0-0.0,0,0,87963,,,,,,46.0,,2.0,,,,,,,,,,,,,,,,,146.0,0.787,,,,,,,,,,,
142,,iti,,html-keyboard-response,142,185626,0.0-1.0-188.0,0,0,87963,,,,,,46.0,,2.0,,,,,,,,,,,,,,,,,149.5,3.5,,,,,,,,,,,
143,,size_choice,,html-keyboard-response,143,186461,0.0-1.0-190.0,0,0,87963,,834.0,,,75.0,47.0,47.0,2.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,crane,coffeemaker9,crane2,68.0,161.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane6.jpg,1.0,150.334,0.834,0.0,0.0,crane,coffeemaker,XL,M,4.0,2.0,crane2,coffeemaker9,
144,,size_choice_confirmation,,html-keyboard-response,144,187130,0.0-1.0-191.0-0.0,0,0,87963,,,,,,47.0,,2.0,,,,,,,,,,,,,,,,,151.0,0.666,,,,,,,,,,,
145,,iti,,html-keyboard-response,145,188132,0.0-1.0-192.0,0,0,87963,,,,,,47.0,,2.0,,,,,,,,,,,,,,,,,152.0,1.0,,,,,,,,,,,
146,,size_choice,,html-keyboard-response,146,189094,0.0-1.0-194.0,0,0,87963,,959.0,,,68.0,48.0,48.0,2.0,1000.0,S-L,1.0,L,S,3.0,1.0,garbagecan,die,garbagecan1,die5,30.0,104.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,1.0,152.959,0.959,0.0,1.0,garbagecan,die,L,S,3.0,1.0,garbagecan1,die5,
147,,size_choice_confirmation,,html-keyboard-response,147,189640,0.0-1.0-195.0-0.0,0,0,87963,,,,,,48.0,,2.0,,,,,,,,,,,,,,,,,153.5,0.541,,,,,,,,,,,
148,,iti,,html-keyboard-response,148,190642,0.0-1.0-196.0,0,0,87963,,,,,,48.0,,2.0,,,,,,,,,,,,,,,,,154.5,1.0,,,,,,,,,,,
149,,size_choice,,html-keyboard-response,149,191213,0.0-1.0-198.0,0,0,87963,,570.0,,,75.0,49.0,49.0,2.0,1500.0,M-L,0.0,M,L,2.0,3.0,hairdryer,deskchair,hairdryer8,deskchair5,77.0,14.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair7.jpg,1.0,155.07,0.57,0.0,0.0,deskchair,hairdryer,L,M,3.0,2.0,deskchair5,hairdryer8,
150,,size_choice_confirmation,,html-keyboard-response,150,192146,0.0-1.0-199.0-0.0,0,0,87963,,,,,,49.0,,2.0,,,,,,,,,,,,,,,,,156.0,0.93,,,,,,,,,,,
151,,iti,,html-keyboard-response,151,193648,0.0-1.0-200.0,0,0,87963,,,,,,49.0,,2.0,,,,,,,,,,,,,,,,,157.5,1.5,,,,,,,,,,,
152,,size_choice,,html-keyboard-response,152,194178,0.0-1.0-202.0,0,0,87963,,528.0,,,75.0,50.0,50.0,2.0,3500.0,S-XL,0.0,S,XL,1.0,4.0,die,tractor,die10,tractor3,109.0,182.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor5.jpg,1.0,158.028,0.528,0.0,0.0,tractor,die,XL,S,4.0,1.0,tractor3,die10,
153,,size_choice_confirmation,,html-keyboard-response,153,195153,0.0-1.0-203.0-0.0,0,0,87963,,,,,,50.0,,2.0,,,,,,,,,,,,,,,,,159.0,0.972,,,,,,,,,,,
154,,iti,,html-keyboard-response,154,198656,0.0-1.0-204.0,0,0,87963,,,,,,50.0,,2.0,,,,,,,,,,,,,,,,,162.5,3.5,,,,,,,,,,,
155,,size_choice,,html-keyboard-response,155,199213,0.0-1.0-206.0,0,0,87963,,553.0,,,75.0,51.0,51.0,2.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,screws,van,screws4,van1,123.0,190.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van5.jpg,1.0,163.053,0.553,0.0,0.0,van,screws,XL,S,4.0,1.0,van1,screws4,
156,,size_choice_confirmation,,html-keyboard-response,156,200162,0.0-1.0-207.0-0.0,0,0,87963,,,,,,51.0,,2.0,,,,,,,,,,,,,,,,,164.0,0.947,,,,,,,,,,,
157,,iti,,html-keyboard-response,157,201164,0.0-1.0-208.0,0,0,87963,,,,,,51.0,,2.0,,,,,,,,,,,,,,,,,165.0,1.0,,,,,,,,,,,
158,,size_choice,,html-keyboard-response,158,202094,0.0-1.0-210.0,0,0,87963,,928.0,,,68.0,52.0,52.0,2.0,1500.0,S-L,1.0,L,S,3.0,1.0,cooler,paperclip,cooler10,paperclip8,9.0,117.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler6.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip5.jpg,1.0,165.928,0.928,0.0,1.0,cooler,paperclip,L,S,3.0,1.0,cooler10,paperclip8,
159,,size_choice_confirmation,,html-keyboard-response,159,202668,0.0-1.0-211.0-0.0,0,0,87963,,,,,,52.0,,2.0,,,,,,,,,,,,,,,,,166.5,0.572,,,,,,,,,,,
160,,iti,,html-keyboard-response,160,204172,0.0-1.0-212.0,0,0,87963,,,,,,52.0,,2.0,,,,,,,,,,,,,,,,,168.0,1.5,,,,,,,,,,,
161,,size_choice,,html-keyboard-response,161,204765,0.0-1.0-214.0,0,0,87963,,590.0,,,75.0,53.0,53.0,2.0,2000.0,S-L,0.0,S,L,1.0,3.0,screws,mailbox,screws1,mailbox5,120.0,44.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox4.jpg,1.0,168.59,0.59,0.0,0.0,mailbox,screws,L,S,3.0,1.0,mailbox5,screws1,
162,,size_choice_confirmation,,html-keyboard-response,162,205679,0.0-1.0-215.0-0.0,0,0,87963,,,,,,53.0,,2.0,,,,,,,,,,,,,,,,,169.5,0.91,,,,,,,,,,,
163,,iti,,html-keyboard-response,163,207681,0.0-1.0-216.0,0,0,87963,,,,,,53.0,,2.0,,,,,,,,,,,,,,,,,171.5,2.0,,,,,,,,,,,
164,,size_choice,,html-keyboard-response,164,208242,0.0-1.0-218.0,0,0,87963,,559.0,,,75.0,54.0,54.0,2.0,1000.0,S-L,0.0,S,L,1.0,3.0,screws,deskchair,screws2,deskchair7,121.0,16.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair4.jpg,1.0,172.059,0.559,0.0,0.0,deskchair,screws,L,S,3.0,1.0,deskchair7,screws2,
165,,size_choice_confirmation,,html-keyboard-response,165,209185,0.0-1.0-219.0-0.0,0,0,87963,,,,,,54.0,,2.0,,,,,,,,,,,,,,,,,173.0,0.941,,,,,,,,,,,
166,,iti,,html-keyboard-response,166,210192,0.0-1.0-220.0,0,0,87963,,,,,,54.0,,2.0,,,,,,,,,,,,,,,,,174.0,1.0,,,,,,,,,,,
167,,size_choice,,html-keyboard-response,167,211012,0.0-1.0-222.0,0,0,87963,,817.0,,,68.0,55.0,55.0,2.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,ketchup,dumptruck1,ketchup10,170.0,99.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup6.jpg,1.0,174.817,0.817,0.0,1.0,dumptruck,ketchup,XL,M,4.0,2.0,dumptruck1,ketchup10,
168,,size_choice_confirmation,,html-keyboard-response,168,211697,0.0-1.0-223.0-0.0,0,0,87963,,,,,,55.0,,2.0,,,,,,,,,,,,,,,,,175.5,0.683,,,,,,,,,,,
169,,iti,,html-keyboard-response,169,213216,0.0-1.0-224.0,0,0,87963,,,,,,55.0,,2.0,,,,,,,,,,,,,,,,,177.0,1.5,,,,,,,,,,,
170,,size_choice,,html-keyboard-response,170,214109,0.0-1.0-226.0,0,0,87963,,889.0,,,68.0,56.0,56.0,2.0,1500.0,L-XL,1.0,XL,L,4.0,3.0,car,dishwasher,car10,dishwasher2,159.0,21.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher9.jpg,1.0,177.889,0.889,0.0,1.0,car,dishwasher,XL,L,4.0,3.0,car10,dishwasher2,
171,,size_choice_confirmation,,html-keyboard-response,171,214724,0.0-1.0-227.0-0.0,0,0,87963,,,,,,56.0,,2.0,,,,,,,,,,,,,,,,,178.5,0.611,,,,,,,,,,,
172,,iti,,html-keyboard-response,172,216226,0.0-1.0-228.0,0,0,87963,,,,,,56.0,,2.0,,,,,,,,,,,,,,,,,180.0,1.5,,,,,,,,,,,
173,,size_choice,,html-keyboard-response,173,217276,0.0-1.0-230.0,0,0,87963,,1048.0,,,68.0,57.0,57.0,2.0,1000.0,S-S,,S,S,1.0,1.0,die,paperclip,die8,paperclip9,107.0,118.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,,181.048,1.048,0.0,1.0,die,paperclip,S,S,1.0,1.0,die8,paperclip9,
174,,size_choice_confirmation,,html-keyboard-response,174,217731,0.0-1.0-231.0-0.0,0,0,87963,,,,,,57.0,,2.0,,,,,,,,,,,,,,,,,181.5,0.452,,,,,,,,,,,
175,,iti,,html-keyboard-response,175,218733,0.0-1.0-232.0,0,0,87963,,,,,,57.0,,2.0,,,,,,,,,,,,,,,,,182.5,1.0,,,,,,,,,,,
176,,size_choice,,html-keyboard-response,176,220242,0.0-1.0-234.0,0,0,87963,,,,,,58.0,58.0,2.0,2000.0,M-M,,M,M,2.0,2.0,ketchup,handsaw,ketchup9,handsaw5,98.0,84.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw1.jpg,,184.0,1.5,1.0,,,,,,,,,,
177,,iti,,html-keyboard-response,177,222244,0.0-1.0-236.0,0,0,87963,,,,,,58.0,,2.0,,,,,,,,,,,,,,,,,186.0,2.0,,,,,,,,,,,
178,,size_choice,,html-keyboard-response,178,222884,0.0-1.0-238.0,0,0,87963,,638.0,,,75.0,59.0,59.0,2.0,2000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,crane,coffeemaker1,crane9,60.0,168.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker14.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,1.0,186.638,0.638,0.0,0.0,crane,coffeemaker,XL,M,4.0,2.0,crane9,coffeemaker1,
179,,size_choice_confirmation,,html-keyboard-response,179,223749,0.0-1.0-239.0-0.0,0,0,87963,,,,,,59.0,,2.0,,,,,,,,,,,,,,,,,187.5,0.862,,,,,,,,,,,
180,,iti,,html-keyboard-response,180,225757,0.0-1.0-240.0,0,0,87963,,,,,,59.0,,2.0,,,,,,,,,,,,,,,,,189.5,2.0,,,,,,,,,,,
181,,size_choice,,html-keyboard-response,181,226427,0.0-1.0-242.0,0,0,87963,,668.0,,,75.0,60.0,60.0,2.0,1000.0,M-L,0.0,M,L,2.0,3.0,hairdryer,mailbox,hairdryer9,mailbox6,78.0,45.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox6.jpg,1.0,190.168,0.668,0.0,0.0,mailbox,hairdryer,L,M,3.0,2.0,mailbox6,hairdryer9,
182,,size_choice_confirmation,,html-keyboard-response,182,227261,0.0-1.0-243.0-0.0,0,0,87963,,,,,,60.0,,2.0,,,,,,,,,,,,,,,,,191.0,0.832,,,,,,,,,,,
183,,iti,,html-keyboard-response,183,228263,0.0-1.0-244.0,0,0,87963,,,,,,60.0,,2.0,,,,,,,,,,,,,,,,,192.0,1.0,,,,,,,,,,,
184,,size_choice,,html-keyboard-response,184,228831,0.0-1.0-246.0,0,0,87963,,565.0,,,68.0,61.0,61.0,2.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,tractor,die,tractor4,die9,183.0,108.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die7.jpg,1.0,192.565,0.565,0.0,1.0,tractor,die,XL,S,4.0,1.0,tractor4,die9,
185,,size_choice_confirmation,,html-keyboard-response,185,229768,0.0-1.0-247.0-0.0,0,0,87963,,,,,,61.0,,2.0,,,,,,,,,,,,,,,,,193.5,0.935,,,,,,,,,,,
