,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
10,,size_choice,,html-keyboard-response,10,45994,0.0-1.0-10.0,0,0,44248,,806.0,,,68.0,2.0,2.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,mailbox,ketchup,mailbox9,ketchup7,48.0,96.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup4.jpg,1.0,mailbox,ketchup,L,M,3.0,2.0,mailbox9,ketchup7,1.0,6.806,0.806,0.0,
11,,size_choice_confirmation,,html-keyboard-response,11,46689,0.0-1.0-11.0-0.0,0,0,44248,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.694,,
12,,iti,,html-keyboard-response,12,47691,0.0-1.0-12.0,0,0,44248,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,1.0,,
13,,size_choice,,html-keyboard-response,13,48370,0.0-1.0-14.0,0,0,44248,,678.0,,,68.0,3.0,3.0,1.0,2000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,ketchup,dumptruck4,ketchup2,173.0,91.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,1.0,dumptruck,ketchup,XL,M,4.0,2.0,dumptruck4,ketchup2,1.0,9.178,0.678,0.0,
14,,size_choice_confirmation,,html-keyboard-response,14,49194,0.0-1.0-15.0-0.0,0,0,44248,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.822,,
15,,iti,,html-keyboard-response,15,51195,0.0-1.0-16.0,0,0,44248,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,,
16,,size_choice,,html-keyboard-response,16,51938,0.0-1.0-18.0,0,0,44248,,742.0,,,68.0,4.0,4.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,garbagecan,dumptruck,garbagecan9,dumptruck7,38.0,176.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan12.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck6.jpg,1.0,garbagecan,dumptruck,L,XL,3.0,4.0,garbagecan9,dumptruck7,0.0,12.742,0.742,0.0,
17,,size_choice_confirmation,,html-keyboard-response,17,52698,0.0-1.0-19.0-0.0,0,0,44248,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.758,,
18,,iti,,html-keyboard-response,18,53699,0.0-1.0-20.0,0,0,44248,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,
19,,size_choice,,html-keyboard-response,19,54626,0.0-1.0-22.0,0,0,44248,,926.0,,,68.0,5.0,5.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,mailbox,thread,mailbox8,thread8,47.0,147.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread10.jpg,1.0,mailbox,thread,L,S,3.0,1.0,mailbox8,thread8,1.0,15.426,0.926,0.0,
20,,size_choice_confirmation,,html-keyboard-response,20,55202,0.0-1.0-23.0-0.0,0,0,44248,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.574,,
21,,iti,,html-keyboard-response,21,56703,0.0-1.0-24.0,0,0,44248,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,1.5,,
22,,size_choice,,html-keyboard-response,22,57915,0.0-1.0-26.0,0,0,44248,,1211.0,,,68.0,6.0,6.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,garbagecan,teabag,garbagecan6,teabag10,35.0,139.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan14.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag4.jpg,1.0,garbagecan,teabag,L,S,3.0,1.0,garbagecan6,teabag10,1.0,18.711,1.211,0.0,
23,,size_choice_confirmation,,html-keyboard-response,23,58206,0.0-1.0-27.0-0.0,0,0,44248,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.289,,
24,,iti,,html-keyboard-response,24,60208,0.0-1.0-28.0,0,0,44248,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,,
25,,size_choice,,html-keyboard-response,25,60802,0.0-1.0-30.0,0,0,44248,,594.0,,,68.0,7.0,7.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,car,ketchup,car2,ketchup5,151.0,94.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup3.jpg,1.0,car,ketchup,XL,M,4.0,2.0,car2,ketchup5,1.0,21.594,0.594,0.0,
26,,size_choice_confirmation,,html-keyboard-response,26,61709,0.0-1.0-31.0-0.0,0,0,44248,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,0.906,,
27,,iti,,html-keyboard-response,27,62711,0.0-1.0-32.0,0,0,44248,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,
28,,size_choice,,html-keyboard-response,28,63642,0.0-1.0-34.0,0,0,44248,,930.0,,,68.0,8.0,8.0,1.0,1000.0,XL-XL,,XL,XL,4.0,4.0,van,car,van3,car4,192.0,153.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car6.jpg,1.0,van,car,XL,XL,4.0,4.0,van3,car4,,24.43,0.93,0.0,
29,,size_choice_confirmation,,html-keyboard-response,29,64213,0.0-1.0-35.0-0.0,0,0,44248,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.57,,
30,,iti,,html-keyboard-response,30,65214,0.0-1.0-36.0,0,0,44248,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,,
31,,size_choice,,html-keyboard-response,31,65938,0.0-1.0-38.0,0,0,44248,,723.0,,,75.0,9.0,9.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,teabag,dumptruck,teabag8,dumptruck8,137.0,177.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck7.jpg,0.0,dumptruck,teabag,XL,S,4.0,1.0,dumptruck8,teabag8,1.0,26.723,0.723,0.0,
32,,size_choice_confirmation,,html-keyboard-response,32,66717,0.0-1.0-39.0-0.0,0,0,44248,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,0.777,,
33,,iti,,html-keyboard-response,33,68219,0.0-1.0-40.0,0,0,44248,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.5,,
34,,size_choice,,html-keyboard-response,34,69434,0.0-1.0-42.0,0,0,44248,,1215.0,,,68.0,10.0,10.0,1.0,1000.0,M-M,,M,M,2.0,2.0,handsaw,ketchup,handsaw4,ketchup9,83.0,98.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup7.jpg,1.0,handsaw,ketchup,M,M,2.0,2.0,handsaw4,ketchup9,,30.215,1.215,0.0,
35,,size_choice_confirmation,,html-keyboard-response,35,69722,0.0-1.0-43.0-0.0,0,0,44248,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,0.285,,
36,,iti,,html-keyboard-response,36,70723,0.0-1.0-44.0,0,0,44248,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,,
37,,size_choice,,html-keyboard-response,37,71810,0.0-1.0-46.0,0,0,44248,,1087.0,,,75.0,11.0,11.0,1.0,1000.0,M-L,0.0,M,L,2.0,3.0,hairdryer,garbagecan,hairdryer6,garbagecan3,75.0,32.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan7.jpg,0.0,garbagecan,hairdryer,L,M,3.0,2.0,garbagecan3,hairdryer6,1.0,32.587,1.087,0.0,
38,,size_choice_confirmation,,html-keyboard-response,38,72225,0.0-1.0-47.0-0.0,0,0,44248,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.413,,
39,,iti,,html-keyboard-response,39,73226,0.0-1.0-48.0,0,0,44248,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,,
40,,size_choice,,html-keyboard-response,40,74258,0.0-1.0-50.0,0,0,44248,,1031.0,,,75.0,12.0,12.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,garbagecan,coffeemaker5,garbagecan4,64.0,33.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan6.jpg,0.0,garbagecan,coffeemaker,L,M,3.0,2.0,garbagecan4,coffeemaker5,1.0,35.031,1.031,0.0,
41,,size_choice_confirmation,,html-keyboard-response,41,74728,0.0-1.0-51.0-0.0,0,0,44248,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,0.469,,
42,,iti,,html-keyboard-response,42,76730,0.0-1.0-52.0,0,0,44248,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,2.0,,
43,,size_choice,,html-keyboard-response,43,77418,0.0-1.0-54.0,0,0,44248,,688.0,,,75.0,13.0,13.0,1.0,1000.0,S-L,0.0,S,L,1.0,3.0,screws,garbagecan,screws10,garbagecan2,129.0,31.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan5.jpg,0.0,garbagecan,screws,L,S,3.0,1.0,garbagecan2,screws10,1.0,38.188,0.688,0.0,
44,,size_choice_confirmation,,html-keyboard-response,44,78243,0.0-1.0-55.0-0.0,0,0,44248,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.812,,
45,,iti,,html-keyboard-response,45,79245,0.0-1.0-56.0,0,0,44248,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,,
46,,size_choice,,html-keyboard-response,46,80258,0.0-1.0-58.0,0,0,44248,,1012.0,,,68.0,14.0,14.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,hairdryer,dumptruck5,hairdryer4,174.0,73.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer16.jpg,1.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck5,hairdryer4,1.0,41.012,1.012,0.0,
47,,size_choice_confirmation,,html-keyboard-response,47,80747,0.0-1.0-59.0-0.0,0,0,44248,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,0.488,,
48,,iti,,html-keyboard-response,48,81749,0.0-1.0-60.0,0,0,44248,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,1.0,,
49,,size_choice,,html-keyboard-response,49,82626,0.0-1.0-62.0,0,0,44248,,877.0,,,68.0,15.0,15.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,van,screws,van5,screws1,194.0,120.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws4.jpg,1.0,van,screws,XL,S,4.0,1.0,van5,screws1,1.0,43.377,0.877,0.0,
50,,size_choice_confirmation,,html-keyboard-response,50,83251,0.0-1.0-63.0-0.0,0,0,44248,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.623,,
51,,iti,,html-keyboard-response,51,84253,0.0-1.0-64.0,0,0,44248,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,,
52,,size_choice,,html-keyboard-response,52,84866,0.0-1.0-66.0,0,0,44248,,613.0,,,75.0,16.0,16.0,1.0,3000.0,S-M,0.0,S,M,1.0,2.0,teabag,coffeemaker,teabag9,coffeemaker8,138.0,67.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag5.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker5.jpg,0.0,coffeemaker,teabag,M,S,2.0,1.0,coffeemaker8,teabag9,1.0,45.613,0.613,0.0,
53,,size_choice_confirmation,,html-keyboard-response,53,85756,0.0-1.0-67.0-0.0,0,0,44248,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,0.887,,
54,,iti,,html-keyboard-response,54,88757,0.0-1.0-68.0,0,0,44248,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,3.0,,
55,,size_choice,,html-keyboard-response,55,89458,0.0-1.0-70.0,0,0,44248,,701.0,,,68.0,17.0,17.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,hairdryer,dumptruck10,hairdryer8,179.0,77.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer1.jpg,1.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck10,hairdryer8,1.0,50.201,0.701,0.0,
56,,size_choice_confirmation,,html-keyboard-response,56,90261,0.0-1.0-71.0-0.0,0,0,44248,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.799,,
57,,iti,,html-keyboard-response,57,91264,0.0-1.0-72.0,0,0,44248,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1.0,,
58,,size_choice,,html-keyboard-response,58,91930,0.0-1.0-74.0,0,0,44248,,666.0,,,75.0,18.0,18.0,1.0,1500.0,S-L,0.0,S,L,1.0,3.0,die,mailbox,die10,mailbox10,109.0,49.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die6.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox8.jpg,0.0,mailbox,die,L,S,3.0,1.0,mailbox10,die10,1.0,52.666,0.666,0.0,
59,,size_choice_confirmation,,html-keyboard-response,59,92766,0.0-1.0-75.0-0.0,0,0,44248,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,0.834,,
60,,iti,,html-keyboard-response,60,94267,0.0-1.0-76.0,0,0,44248,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.5,,
61,,size_choice,,html-keyboard-response,61,94794,0.0-1.0-78.0,0,0,44248,,527.0,,,68.0,19.0,19.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,die,dumptruck1,die6,170.0,105.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,1.0,dumptruck,die,XL,S,4.0,1.0,dumptruck1,die6,1.0,55.527,0.527,0.0,
62,,size_choice_confirmation,,html-keyboard-response,62,95769,0.0-1.0-79.0-0.0,0,0,44248,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,0.973,,
63,,iti,,html-keyboard-response,63,96771,0.0-1.0-80.0,0,0,44248,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,1.0,,
64,,size_choice,,html-keyboard-response,64,97514,0.0-1.0-82.0,0,0,44248,,742.0,,,75.0,20.0,20.0,1.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,basketball,tractor,basketball7,tractor6,56.0,185.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,0.0,tractor,basketball,XL,M,4.0,2.0,tractor6,basketball7,1.0,58.242,0.742,0.0,
65,,size_choice_confirmation,,html-keyboard-response,65,98274,0.0-1.0-83.0-0.0,0,0,44248,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,0.758,,
66,,iti,,html-keyboard-response,66,99775,0.0-1.0-84.0,0,0,44248,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.5,,
67,,size_choice,,html-keyboard-response,67,100322,0.0-1.0-86.0,0,0,44248,,546.0,,,68.0,21.0,21.0,1.0,3000.0,M-M,,M,M,2.0,2.0,handsaw,ketchup,handsaw10,ketchup8,89.0,97.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup5.jpg,1.0,handsaw,ketchup,M,M,2.0,2.0,handsaw10,ketchup8,,61.046,0.546,0.0,
68,,size_choice_confirmation,,html-keyboard-response,68,101278,0.0-1.0-87.0-0.0,0,0,44248,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.954,,
69,,iti,,html-keyboard-response,69,104279,0.0-1.0-88.0,0,0,44248,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,3.0,,
70,,size_choice,,html-keyboard-response,70,104962,0.0-1.0-90.0,0,0,44248,,683.0,,,75.0,22.0,22.0,1.0,1000.0,S-S,,S,S,1.0,1.0,thread,paperclip,thread7,paperclip1,146.0,110.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip9.jpg,0.0,paperclip,thread,S,S,1.0,1.0,paperclip1,thread7,,65.683,0.683,0.0,
71,,size_choice_confirmation,,html-keyboard-response,71,105781,0.0-1.0-91.0-0.0,0,0,44248,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,0.817,,
72,,iti,,html-keyboard-response,72,106782,0.0-1.0-92.0,0,0,44248,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
73,,size_choice,,html-keyboard-response,73,107578,0.0-1.0-94.0,0,0,44248,,795.0,,,68.0,23.0,23.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,car,handsaw,car6,handsaw2,155.0,81.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw9.jpg,1.0,car,handsaw,XL,M,4.0,2.0,car6,handsaw2,1.0,68.295,0.795,0.0,
74,,size_choice_confirmation,,html-keyboard-response,74,108284,0.0-1.0-95.0-0.0,0,0,44248,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.705,,
75,,iti,,html-keyboard-response,75,109786,0.0-1.0-96.0,0,0,44248,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,1.5,,
76,,size_choice,,html-keyboard-response,76,110354,0.0-1.0-98.0,0,0,44248,,567.0,,,75.0,24.0,24.0,1.0,1500.0,S-L,0.0,S,L,1.0,3.0,die,deskchair,die3,deskchair6,102.0,15.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair5.jpg,0.0,deskchair,die,L,S,3.0,1.0,deskchair6,die3,1.0,71.067,0.567,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,111288,0.0-1.0-99.0-0.0,0,0,44248,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.933,,
78,,iti,,html-keyboard-response,78,112790,0.0-1.0-100.0,0,0,44248,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1.5,,
79,,size_choice,,html-keyboard-response,79,113530,0.0-1.0-102.0,0,0,44248,,739.0,,,68.0,25.0,25.0,1.0,1500.0,S-S,,S,S,1.0,1.0,paperclip,die,paperclip9,die1,118.0,100.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die8.jpg,1.0,paperclip,die,S,S,1.0,1.0,paperclip9,die1,,74.239,0.739,0.0,
80,,size_choice_confirmation,,html-keyboard-response,80,114293,0.0-1.0-103.0-0.0,0,0,44248,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.761,,
81,,iti,,html-keyboard-response,81,115794,0.0-1.0-104.0,0,0,44248,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,1.5,,
82,,size_choice,,html-keyboard-response,82,116738,0.0-1.0-106.0,0,0,44248,,943.0,,,75.0,26.0,26.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,basketball,deskchair,basketball4,deskchair9,53.0,18.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair3.jpg,0.0,deskchair,basketball,L,M,3.0,2.0,deskchair9,basketball4,1.0,77.443,0.943,0.0,
83,,size_choice_confirmation,,html-keyboard-response,83,117297,0.0-1.0-107.0-0.0,0,0,44248,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.557,,
84,,iti,,html-keyboard-response,84,119298,0.0-1.0-108.0,0,0,44248,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,2.0,,
85,,size_choice,,html-keyboard-response,85,119898,0.0-1.0-110.0,0,0,44248,,599.0,,,75.0,27.0,27.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,screws,crane,screws6,crane6,125.0,165.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane2.jpg,0.0,crane,screws,XL,S,4.0,1.0,crane6,screws6,1.0,80.599,0.599,0.0,
86,,size_choice_confirmation,,html-keyboard-response,86,120801,0.0-1.0-111.0-0.0,0,0,44248,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,0.901,,
87,,iti,,html-keyboard-response,87,122302,0.0-1.0-112.0,0,0,44248,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.5,,
88,,size_choice,,html-keyboard-response,88,123426,0.0-1.0-114.0,0,0,44248,,1124.0,,,75.0,28.0,28.0,1.0,3000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,dishwasher,coffeemaker1,dishwasher7,60.0,26.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker14.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher7.jpg,0.0,dishwasher,coffeemaker,L,M,3.0,2.0,dishwasher7,coffeemaker1,1.0,84.124,1.124,0.0,
89,,size_choice_confirmation,,html-keyboard-response,89,123804,0.0-1.0-115.0-0.0,0,0,44248,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,0.376,,
90,,iti,,html-keyboard-response,90,126806,0.0-1.0-116.0,0,0,44248,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,3.0,,
91,,size_choice,,html-keyboard-response,91,127858,0.0-1.0-118.0,0,0,44248,,1050.0,,,75.0,29.0,29.0,1.0,2000.0,L-XL,0.0,L,XL,3.0,4.0,mailbox,tractor,mailbox6,tractor2,45.0,181.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor7.jpg,0.0,tractor,mailbox,XL,L,4.0,3.0,tractor2,mailbox6,1.0,88.55,1.05,0.0,
