,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
33,,practice_over,,html-keyboard-response,33,110470,0.0-1.0-6.0-0.0-6.0-0.0,0,0,15677,,1934.0,,,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,start_run,,html-keyboard-response,34,112887,0.0-1.0-6.0-0.0-6.0-1.0,0,0,15677,,2415.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,choice,,html-keyboard-response,35,113719,0.0-1.0-7.0-0.0-0.0,0,0,15677,,827.0,,,68.0,5.0,5.0,1000.0,1500.0,0.0,1.0,0.0,40-40,,,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,Legacy_oval.jpg,desk 189dr96dr chr.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg,1.0,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,0.0,0.827,0.827,,,,,,
36,,confirmation,,html-keyboard-response,36,114396,0.0-1.0-7.0-0.0-1.0-0.0,0,0,15677,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.673,,,,,,
37,,isi,,html-keyboard-response,37,115400,0.0-1.0-7.0-0.0-2.0,0,0,15677,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,
38,,feedback,,html-keyboard-response,38,116404,0.0-1.0-7.0-0.0-3.0-0.0,0,0,15677,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,,,,,,
39,,iti,,html-keyboard-response,39,117907,0.0-1.0-7.0-0.0-5.0,0,0,15677,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.5,,,,,,
40,,choice,,html-keyboard-response,40,118592,0.0-1.0-8.0-0.0-0.0,0,0,15677,,678.0,,,75.0,6.0,6.0,1500.0,2000.0,0.0,1.0,0.0,40-80,,1.0,pen,door knob,80.0,40.0,pen12,door knob7,100.0,20.0,pen02.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen02.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,0.0,door knob,pen,40.0,80.0,door knob7,pen12,20.0,100.0,0.0,5.678,0.678,,,,,,
41,,confirmation,,html-keyboard-response,41,119417,0.0-1.0-8.0-0.0-1.0-0.0,0,0,15677,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.822,,,,,,
42,,isi,,html-keyboard-response,42,120921,0.0-1.0-8.0-0.0-2.0,0,0,15677,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.5,,,,,,
43,,feedback,,html-keyboard-response,43,121926,0.0-1.0-8.0-0.0-3.0-0.0,0,0,15677,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,
44,,iti,,html-keyboard-response,44,123929,0.0-1.0-8.0-0.0-5.0,0,0,15677,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,,,,
45,,choice,,html-keyboard-response,45,124633,0.0-1.0-9.0-0.0-0.0,0,0,15677,,700.0,,,75.0,7.0,7.0,1000.0,1500.0,0.0,1.0,0.0,80-80,,,seashell,pen,80.0,80.0,seashell3,pen3,80.0,80.0,coquillage.jpg,pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/coquillage.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,0.0,pen,seashell,80.0,80.0,pen3,seashell3,80.0,80.0,0.0,11.7,0.7,,,,,,
46,,confirmation,,html-keyboard-response,46,125436,0.0-1.0-9.0-0.0-1.0-0.0,0,0,15677,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.8,,,,,,
47,,isi,,html-keyboard-response,47,126440,0.0-1.0-9.0-0.0-2.0,0,0,15677,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,1.0,,,,,,
48,,feedback,,html-keyboard-response,48,127443,0.0-1.0-9.0-0.0-3.0-0.0,0,0,15677,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,,,,,
49,,iti,,html-keyboard-response,49,128946,0.0-1.0-9.0-0.0-5.0,0,0,15677,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.5,,,,,,
50,,choice,,html-keyboard-response,50,129737,0.0-1.0-10.0-0.0-0.0,0,0,15677,,787.0,,,68.0,8.0,8.0,1000.0,2000.0,0.0,1.0,0.0,60-60,,,lipstick,key chain,60.0,60.0,lipstick10,key chain1,60.0,80.0,21K0D7QKFAL._SS500_.jpg,jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/21K0D7QKFAL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,1.0,lipstick,key chain,60.0,60.0,lipstick10,key chain1,60.0,80.0,0.0,16.787,0.787,,,,,,
51,,confirmation,,html-keyboard-response,51,130454,0.0-1.0-10.0-0.0-1.0-0.0,0,0,15677,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.713,,,,,,
52,,isi,,html-keyboard-response,52,131457,0.0-1.0-10.0-0.0-2.0,0,0,15677,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,1.0,,,,,,
53,,feedback,,html-keyboard-response,53,132462,0.0-1.0-10.0-0.0-3.0-0.0,0,0,15677,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,
54,,iti,,html-keyboard-response,54,134464,0.0-1.0-10.0-0.0-5.0,0,0,15677,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,2.0,,,,,,
55,,choice,,html-keyboard-response,55,135330,0.0-1.0-11.0-0.0-0.0,0,0,15677,,862.0,,,75.0,9.0,9.0,3000.0,1500.0,0.0,1.0,0.0,60-80,,0.0,makeup compact,patio lounge chair,60.0,80.0,makeup compact4,patio lounge chair15,40.0,60.0,262668_fpx.jpg,phpThumb.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg,0.0,patio lounge chair,makeup compact,80.0,60.0,patio lounge chair15,makeup compact4,60.0,40.0,0.0,22.362,0.862,,,,,,
56,,confirmation,,html-keyboard-response,56,135972,0.0-1.0-11.0-0.0-1.0-0.0,0,0,15677,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.638,,,,,,
57,,isi,,html-keyboard-response,57,138977,0.0-1.0-11.0-0.0-2.0,0,0,15677,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,,,,,,
58,,feedback,,html-keyboard-response,58,139980,0.0-1.0-11.0-0.0-3.0-0.0,0,0,15677,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,
59,,iti,,html-keyboard-response,59,141483,0.0-1.0-11.0-0.0-5.0,0,0,15677,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.5,,,,,,
60,,choice,,html-keyboard-response,60,142819,0.0-1.0-12.0-0.0-0.0,0,0,15677,,1332.0,,,75.0,10.0,10.0,2000.0,1500.0,0.0,1.0,1.0,40-40,1.0,,door knob,door knob,40.0,40.0,door knob15,door knob7,60.0,20.0,Legacy_oval.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,0.0,door knob,door knob,40.0,40.0,door knob7,door knob15,20.0,60.0,0.0,29.832,1.332,,,,,,
61,,confirmation,,html-keyboard-response,61,142989,0.0-1.0-12.0-0.0-1.0-0.0,0,0,15677,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.168,,,,,,
62,,isi,,html-keyboard-response,62,144992,0.0-1.0-12.0-0.0-2.0,0,0,15677,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,,,,,,
63,,feedback,,html-keyboard-response,63,145996,0.0-1.0-12.0-0.0-3.0-0.0,0,0,15677,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,,,,,,
64,,iti,,html-keyboard-response,64,147500,0.0-1.0-12.0-0.0-5.0,0,0,15677,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1.5,,,,,,
65,,choice,,html-keyboard-response,65,148324,0.0-1.0-13.0-0.0-0.0,0,0,15677,,820.0,,,75.0,11.0,11.0,3500.0,1000.0,0.0,1.0,0.0,40-40,,,bongo,flashlight,40.0,40.0,bongo3,flashlight5,60.0,60.0,26390697.thl.jpg,Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390697.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,0.0,flashlight,bongo,40.0,40.0,flashlight5,bongo3,60.0,60.0,0.0,35.32,0.82,,,,,,
66,,confirmation,,html-keyboard-response,66,149007,0.0-1.0-13.0-0.0-1.0-0.0,0,0,15677,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.68,,,,,,
67,,isi,,html-keyboard-response,67,152510,0.0-1.0-13.0-0.0-2.0,0,0,15677,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,3.5,,,,,,
68,,feedback,,html-keyboard-response,68,153513,0.0-1.0-13.0-0.0-3.0-0.0,0,0,15677,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,1.0,,,,,,
69,,iti,,html-keyboard-response,69,154517,0.0-1.0-13.0-0.0-5.0,0,0,15677,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,,,,,
70,,choice,,html-keyboard-response,70,155149,0.0-1.0-14.0-0.0-0.0,0,0,15677,,628.0,,,68.0,12.0,12.0,1500.0,1000.0,0.0,1.0,1.0,60-80,0.0,,lipstick,patio lounge chair,60.0,80.0,lipstick10,patio lounge chair15,60.0,60.0,21K0D7QKFAL._SS500_.jpg,phpThumb.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/21K0D7QKFAL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg,1.0,lipstick,patio lounge chair,60.0,80.0,lipstick10,patio lounge chair15,60.0,60.0,0.0,42.128,0.628,,,,,,
71,,confirmation,,html-keyboard-response,71,156035,0.0-1.0-14.0-0.0-1.0-0.0,0,0,15677,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.872,,,,,,
72,,isi,,html-keyboard-response,72,157538,0.0-1.0-14.0-0.0-2.0,0,0,15677,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.5,,,,,,
73,,feedback,,html-keyboard-response,73,158540,0.0-1.0-14.0-0.0-3.0-0.0,0,0,15677,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1.0,,,,,,
74,,iti,,html-keyboard-response,74,159543,0.0-1.0-14.0-0.0-5.0,0,0,15677,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,,,,,
75,,choice,,html-keyboard-response,75,160357,0.0-1.0-15.0-0.0-0.0,0,0,15677,,809.0,,,75.0,13.0,13.0,2000.0,1000.0,0.0,1.0,0.0,40-60,,0.0,desk,hammer,40.0,60.0,desk8,hammer2,60.0,40.0,26370118.thl.jpg,hammer04.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26370118.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer04.jpg,0.0,hammer,desk,60.0,40.0,hammer2,desk8,40.0,60.0,0.0,47.309,0.809,,,,,,
76,,confirmation,,html-keyboard-response,76,161051,0.0-1.0-15.0-0.0-1.0-0.0,0,0,15677,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.691,,,,,,
77,,isi,,html-keyboard-response,77,163055,0.0-1.0-15.0-0.0-2.0,0,0,15677,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2.0,,,,,,
78,,feedback,,html-keyboard-response,78,164059,0.0-1.0-15.0-0.0-3.0-0.0,0,0,15677,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1.0,,,,,,
79,,iti,,html-keyboard-response,79,165066,0.0-1.0-15.0-0.0-5.0,0,0,15677,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1.0,,,,,,
80,,choice,,html-keyboard-response,80,165910,0.0-1.0-16.0-0.0-0.0,0,0,15677,,840.0,,,68.0,14.0,14.0,2000.0,2000.0,0.0,1.0,0.0,60-60,,,license plate,hammer,60.0,60.0,license plate2,hammer5,60.0,60.0,ny-u93-8zs.jpg,hammer02.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer02.jpg,1.0,license plate,hammer,60.0,60.0,license plate2,hammer5,60.0,60.0,0.0,52.84,0.84,,,,,,
81,,confirmation,,html-keyboard-response,81,166575,0.0-1.0-16.0-0.0-1.0-0.0,0,0,15677,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,0.66,,,,,,
82,,isi,,html-keyboard-response,82,168577,0.0-1.0-16.0-0.0-2.0,0,0,15677,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,2.0,,,,,,
83,,feedback,,html-keyboard-response,83,169580,0.0-1.0-16.0-0.0-3.0-0.0,0,0,15677,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.0,,,,,,
84,,iti,,html-keyboard-response,84,171583,0.0-1.0-16.0-0.0-5.0,0,0,15677,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,2.0,,,,,,
85,,choice,,html-keyboard-response,85,172583,0.0-1.0-17.0-0.0-0.0,0,0,15677,,996.0,,,68.0,15.0,15.0,1500.0,2000.0,0.0,1.0,0.0,20-20,,,train,tape,20.0,20.0,train9,tape13,20.0,20.0,train2.jpg,920152.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/920152.jpg,1.0,train,tape,20.0,20.0,train9,tape13,20.0,20.0,0.0,59.496,0.996,,,,,,
86,,confirmation,,html-keyboard-response,86,173089,0.0-1.0-17.0-0.0-1.0-0.0,0,0,15677,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.504,,,,,,
87,,isi,,html-keyboard-response,87,174594,0.0-1.0-17.0-0.0-2.0,0,0,15677,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,1.5,,,,,,
88,,feedback,,html-keyboard-response,88,175597,0.0-1.0-17.0-0.0-3.0-0.0,0,0,15677,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,,,,,,
89,,iti,,html-keyboard-response,89,177600,0.0-1.0-17.0-0.0-5.0,0,0,15677,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,2.0,,,,,,
90,,choice,,html-keyboard-response,90,178464,0.0-1.0-18.0-0.0-0.0,0,0,15677,,860.0,,,68.0,16.0,16.0,1500.0,2000.0,0.0,1.0,0.0,20-40,,0.0,trumpet,bongo,20.0,40.0,trumpet10,bongo14,40.0,40.0,trumpet2.jpg,26390667.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet2.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390667.thl.jpg,1.0,trumpet,bongo,20.0,40.0,trumpet10,bongo14,40.0,40.0,0.0,65.36,0.86,,,,,,
