,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,no_response,onset,duration,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
0,True,full_screen,d06032022hr1517,fullscreen,0,6320,0.0-0.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,category_learning_instructions,,instructions,1,101427,0.0-1.0-0.0-0.0,0,0,59346,"[{""page_index"":0,""viewing_time"":19629},{""page_index"":1,""viewing_time"":17805},{""page_index"":2,""viewing_time"":15348},{""page_index"":3,""viewing_time"":14023},{""page_index"":4,""viewing_time"":8981},{""page_index"":5,""viewing_time"":15363},{""page_index"":6,""viewing_time"":3950}]",95100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,category_learning_comprehension_check,,survey-multi-choice,2,126771,0.0-1.0-0.0-1.0,0,0,59346,,25330.0,"{""Q0"":""True"",""Q1"":""False"",""Q2"":""Change"",""Q3"":""D for left and K for right""}",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,missed_instruction_checkup,,html-keyboard-response,3,129856,0.0-1.0-0.0-2.0-0.0,0,0,59346,,3064.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,category_learning_instructions,,instructions,4,187536,0.0-1.0-0.1-0.1,0,0,59346,"[{""page_index"":0,""viewing_time"":4602},{""page_index"":1,""viewing_time"":23526},{""page_index"":2,""viewing_time"":7318},{""page_index"":3,""viewing_time"":8574},{""page_index"":4,""viewing_time"":7384},{""page_index"":5,""viewing_time"":4405},{""page_index"":6,""viewing_time"":1864}]",57673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,category_learning_comprehension_check,,survey-multi-choice,5,308273,0.0-1.0-0.1-1.1,0,0,59346,,120725.0,"{""Q0"":""False"",""Q1"":""False"",""Q2"":""Stay the same"",""Q3"":""D for left and K for right""}",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,missed_instruction_checkup,,html-keyboard-response,6,310600,0.0-1.0-0.1-2.1-0.1,0,0,59346,,2309.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,category_learning_instructions,,instructions,7,326166,0.0-1.0-0.2-0.2,0,0,59346,"[{""page_index"":0,""viewing_time"":8762},{""page_index"":1,""viewing_time"":2194},{""page_index"":2,""viewing_time"":1290},{""page_index"":3,""viewing_time"":738},{""page_index"":4,""viewing_time"":738},{""page_index"":5,""viewing_time"":1028},{""page_index"":6,""viewing_time"":807}]",15558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,category_learning_comprehension_check,,survey-multi-choice,8,347148,0.0-1.0-0.2-1.2,0,0,59346,,20957.0,"{""Q0"":""True"",""Q1"":""False"",""Q2"":""Stay the same"",""Q3"":""D for left and K for right""}",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,missed_instruction_checkup,,html-keyboard-response,9,348828,0.0-1.0-0.2-2.2-0.2,0,0,59346,,1664.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,category_learning_instructions,,instructions,10,354900,0.0-1.0-0.3-0.3,0,0,59346,"[{""page_index"":0,""viewing_time"":2144},{""page_index"":1,""viewing_time"":990},{""page_index"":2,""viewing_time"":621},{""page_index"":3,""viewing_time"":631},{""page_index"":4,""viewing_time"":582},{""page_index"":5,""viewing_time"":495},{""page_index"":6,""viewing_time"":601}]",6065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,category_learning_comprehension_check,,survey-multi-choice,11,382818,0.0-1.0-0.3-1.3,0,0,59346,,27907.0,"{""Q0"":""False"",""Q1"":""True"",""Q2"":""Stay the same"",""Q3"":""D for left and K for right""}",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,missed_instruction_checkup,,html-keyboard-response,12,384625,0.0-1.0-0.3-2.3-0.3,0,0,59346,,1787.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,category_learning_instructions,,instructions,13,414181,0.0-1.0-0.4-0.4,0,0,59346,"[{""page_index"":0,""viewing_time"":2281},{""page_index"":1,""viewing_time"":747},{""page_index"":2,""viewing_time"":602},{""page_index"":3,""viewing_time"":601},{""page_index"":4,""viewing_time"":893},{""page_index"":3,""viewing_time"":437},{""page_index"":2,""viewing_time"":863},{""page_index"":1,""viewing_time"":4823},{""page_index"":2,""viewing_time"":11306},{""page_index"":3,""viewing_time"":4658},{""page_index"":4,""viewing_time"":786},{""page_index"":5,""viewing_time"":863},{""page_index"":6,""viewing_time"":690}]",29551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,category_learning_comprehension_check,,survey-multi-choice,14,461378,0.0-1.0-0.4-1.4,0,0,59346,,47185.0,"{""Q0"":""True"",""Q1"":""True"",""Q2"":""Stay the same"",""Q3"":""D for left and K for right""}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,html-keyboard-response,15,463601,0.0-1.0-1.0,0,0,59346,,2200.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,choice,,html-keyboard-response,16,465119,0.0-1.0-2.0-0.0-0.0,0,0,59346,,,,,,0.0,0.0,1500.0,1000.0,1.0,0.0,0.0,20-80,,0.0,bagel,dumbbell,20.0,80.0,bagel1,dumbbell1,0.0,80.0,bagels_pumpernickel_large.jpg,31B64EN68AL._AA280_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/bagels_pumpernickel_large.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31B64EN68AL._AA280_.jpg,1.0,1.5,1.5,,,,,,,,,,,,,,,
17,,isi,,html-keyboard-response,17,466633,0.0-1.0-2.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.5,,,,,,,,,,,,,,,
18,,no_response,,html-keyboard-response,18,467640,0.0-1.0-2.0-0.0-4.0-0.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,
19,,iti,,html-keyboard-response,19,468658,0.0-1.0-2.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,
20,,choice,,html-keyboard-response,20,469532,0.0-1.0-2.0-0.1-0.1,0,0,59346,,866.0,,,68.0,0.0,0.0,1500.0,1000.0,1.0,0.0,0.0,20-80,,0.0,bagel,dumbbell,20.0,80.0,bagel1,dumbbell1,0.0,80.0,bagels_pumpernickel_large.jpg,31B64EN68AL._AA280_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/bagels_pumpernickel_large.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31B64EN68AL._AA280_.jpg,0.0,5.866,0.866,1.0,bagel,dumbbell,20.0,80.0,bagel1,dumbbell1,0.0,80.0,,,,,,
21,,confirmation,,html-keyboard-response,21,470180,0.0-1.0-2.0-0.1-1.1-0.1,0,0,59346,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.5,0.634,,,,,,,,,,,,,,,
22,,isi,,html-keyboard-response,22,471692,0.0-1.0-2.0-0.1-2.1,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.5,,,,,,,,,,,,,,,
23,,feedback,,html-keyboard-response,23,472711,0.0-1.0-2.0-0.1-3.1-0.1,0,0,59346,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,
24,,iti,,html-keyboard-response,24,473733,0.0-1.0-2.0-0.1-5.1,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,
25,,choice,,html-keyboard-response,25,474492,0.0-1.0-3.0-0.0-0.0,0,0,59346,,752.0,,,68.0,1.0,1.0,3000.0,1500.0,1.0,0.0,0.0,20-40,,1.0,calculator,bagel,40.0,20.0,calculator2,bagel2,20.0,20.0,22829064.thl.jpg,bagels_cinnraisin_large.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829064.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/bagels_cinnraisin_large.jpg,0.0,10.752,0.752,1.0,calculator,bagel,40.0,20.0,calculator2,bagel2,20.0,20.0,,,,,,
26,,confirmation,,html-keyboard-response,26,475261,0.0-1.0-3.0-0.0-1.0-0.0,0,0,59346,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.5,0.748,,,,,,,,,,,,,,,
27,,isi,,html-keyboard-response,27,478284,0.0-1.0-3.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,3.0,,,,,,,,,,,,,,,
28,,feedback,,html-keyboard-response,28,479300,0.0-1.0-3.0-0.0-3.0-0.0,0,0,59346,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,15.5,1.0,,,,,,,,,,,,,,,
29,,iti,,html-keyboard-response,29,480815,0.0-1.0-3.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.5,,,,,,,,,,,,,,,
30,,choice,,html-keyboard-response,30,481647,0.0-1.0-4.0-0.0-0.0,0,0,59346,,821.0,,,75.0,2.0,2.0,2000.0,3000.0,1.0,0.0,0.0,60-80,,0.0,clock,dumbbell,60.0,80.0,clock2,dumbbell2,60.0,100.0,26373355.thl.jpg,31K8MR6TMBL._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/26373355.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31K8MR6TMBL._SS500_.jpg,0.0,17.821,0.821,0.0,dumbbell,clock,80.0,60.0,dumbbell2,clock2,100.0,60.0,,,,,,
31,,confirmation,,html-keyboard-response,31,482353,0.0-1.0-4.0-0.0-1.0-0.0,0,0,59346,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,18.5,0.679,,,,,,,,,,,,,,,
32,,isi,,html-keyboard-response,32,484371,0.0-1.0-4.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2.0,,,,,,,,,,,,,,,
33,,feedback,,html-keyboard-response,33,485390,0.0-1.0-4.0-0.0-3.0-0.0,0,0,59346,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,21.5,1.0,,,,,,,,,,,,,,,
34,,iti,,html-keyboard-response,34,488408,0.0-1.0-4.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,3.0,,,,,,,,,,,,,,,
35,,choice,,html-keyboard-response,35,489288,0.0-1.0-5.0-0.0-0.0,0,0,59346,,871.0,,,68.0,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,0.0,25.371,0.871,1.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,,,,,,
36,,confirmation,,html-keyboard-response,36,489938,0.0-1.0-5.0-0.0-1.0-0.0,0,0,59346,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,26.0,0.629,,,,,,,,,,,,,,,
37,,isi,,html-keyboard-response,37,490951,0.0-1.0-5.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,,,,,,,,,,
38,,feedback,,html-keyboard-response,38,491966,0.0-1.0-5.0-0.0-3.0-0.0,0,0,59346,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,,,,,,,,,,,,,,,
39,,iti,,html-keyboard-response,39,493974,0.0-1.0-5.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,,,,,,,,,,,
40,,choice,,html-keyboard-response,40,494568,0.0-1.0-6.0-0.0-0.0,0,0,59346,,585.0,,,68.0,4.0,4.0,2500.0,2500.0,1.0,0.0,0.0,20-60,,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,41K7QVRX50L._SS500_.jpg,photo-169.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/41K7QVRX50L._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/photo-169.jpg,0.0,30.585,0.585,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,1.0,,,,,
41,,confirmation,,html-keyboard-response,41,495493,0.0-1.0-6.0-0.0-1.0-0.0,0,0,59346,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,31.5,0.915,,,,,,,,,,,,,,,
42,,isi,,html-keyboard-response,42,498005,0.0-1.0-6.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,2.5,,,,,,,,,,,,,,,
43,,feedback,,html-keyboard-response,43,499021,0.0-1.0-6.0-0.0-3.0-0.0,0,0,59346,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,35.0,1.0,,,,,,,,,,,,,,,
44,,iti,,html-keyboard-response,44,501536,0.0-1.0-6.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,2.5,,,,,,,,,,,,,,,
45,,practice_over,,html-keyboard-response,45,505165,0.0-1.0-6.0-0.0-6.0-0.0,0,0,59346,,3623.0,,,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,start_run,,html-keyboard-response,46,507846,0.0-1.0-6.0-0.0-6.0-1.0,0,0,59346,,2673.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,choice,,html-keyboard-response,47,509367,0.0-1.0-7.0-0.0-0.0,0,0,59346,,,,,,5.0,5.0,2000.0,3500.0,0.0,1.0,0.0,20-60,,0.0,necklace,bench,20.0,60.0,necklace15,bench3,40.0,40.0,necklascenew04.jpg,26419540.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26419540.thl.jpg,1.0,1.5,1.5,,,,,,,,,,,,,,,
48,,isi,,html-keyboard-response,48,511388,0.0-1.0-7.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2.0,,,,,,,,,,,,,,,
49,,no_response,,html-keyboard-response,49,512409,0.0-1.0-7.0-0.0-4.0-0.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.0,,,,,,,,,,,,,,,
50,,iti,,html-keyboard-response,50,515963,0.0-1.0-7.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.5,,,,,,,,,,,,,,,
51,,choice,,html-keyboard-response,51,516256,0.0-1.0-7.0-0.1-0.1,0,0,59346,,283.0,,,75.0,5.0,5.0,2000.0,3500.0,0.0,1.0,0.0,20-60,,0.0,necklace,bench,20.0,60.0,necklace15,bench3,40.0,40.0,necklascenew04.jpg,26419540.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew04.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26419540.thl.jpg,0.0,8.283,0.283,0.0,bench,necklace,60.0,20.0,bench3,necklace15,40.0,40.0,,,,,,
52,,confirmation,,html-keyboard-response,52,517490,0.0-1.0-7.0-0.1-1.1-0.1,0,0,59346,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,9.5,1.217,,,,,,,,,,,,,,,
53,,isi,,html-keyboard-response,53,519509,0.0-1.0-7.0-0.1-2.1,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,2.0,,,,,,,,,,,,,,,
54,,feedback,,html-keyboard-response,54,520518,0.0-1.0-7.0-0.1-3.1-0.1,0,0,59346,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,12.5,1.0,,,,,,,,,,,,,,,
55,,iti,,html-keyboard-response,55,522027,0.0-1.0-7.0-0.1-5.1,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.5,,,,,,,,,,,,,,,
56,,choice,,html-keyboard-response,56,522331,0.0-1.0-8.0-0.0-0.0,0,0,59346,,296.0,,,68.0,6.0,6.0,2000.0,1000.0,0.0,1.0,0.0,20-20,,,power strip,seashell,20.0,20.0,power strip8,seashell7,40.0,20.0,3118YGHQWXL._AA262_.jpg,seashell34.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/3118YGHQWXL._AA262_.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/seashell34.jpg,0.0,14.296,0.296,1.0,power strip,seashell,20.0,20.0,power strip8,seashell7,40.0,20.0,,,,,,
57,,confirmation,,html-keyboard-response,57,523546,0.0-1.0-8.0-0.0-1.0-0.0,0,0,59346,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,15.5,1.204,,,,,,,,,,,,,,,
58,,isi,,html-keyboard-response,58,525566,0.0-1.0-8.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,2.0,,,,,,,,,,,,,,,
59,,feedback,,html-keyboard-response,59,526581,0.0-1.0-8.0-0.0-3.0-0.0,0,0,59346,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,18.5,1.0,,,,,,,,,,,,,,,
60,,iti,,html-keyboard-response,60,527601,0.0-1.0-8.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,,,,,,,,,,
61,,choice,,html-keyboard-response,61,528223,0.0-1.0-9.0-0.0-0.0,0,0,59346,,613.0,,,68.0,7.0,7.0,1500.0,2000.0,0.0,1.0,0.0,20-40,,1.0,telescope,poker card,40.0,20.0,telescope1,poker card9,20.0,40.0,celestron nexstar 114 gt reflector telescope.jpg,9817230.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/celestron nexstar 114 gt reflector telescope.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817230.thl.jpg,0.0,20.113,0.613,1.0,telescope,poker card,40.0,20.0,telescope1,poker card9,20.0,40.0,,,,,,
62,,confirmation,,html-keyboard-response,62,529131,0.0-1.0-9.0-0.0-1.0-0.0,0,0,59346,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,21.0,0.887,,,,,,,,,,,,,,,
63,,isi,,html-keyboard-response,63,530640,0.0-1.0-9.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.5,,,,,,,,,,,,,,,
64,,feedback,,html-keyboard-response,64,531656,0.0-1.0-9.0-0.0-3.0-0.0,0,0,59346,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,,,,,,,,,,,,,,
65,,iti,,html-keyboard-response,65,533671,0.0-1.0-9.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,2.0,,,,,,,,,,,,,,,
66,,choice,,html-keyboard-response,66,534523,0.0-1.0-10.0-0.0-0.0,0,0,59346,,843.0,,,68.0,8.0,8.0,3500.0,1000.0,0.0,1.0,0.0,60-60,,,door knob,dresser,60.0,60.0,door knob7,dresser4,40.0,80.0,doorknob2.jpg,ADRESSE40.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE40.jpg,0.0,26.343,0.843,1.0,door knob,dresser,60.0,60.0,door knob7,dresser4,40.0,80.0,,,,,,
67,,confirmation,,html-keyboard-response,67,535199,0.0-1.0-10.0-0.0-1.0-0.0,0,0,59346,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,27.0,0.657,,,,,,,,,,,,,,,
68,,isi,,html-keyboard-response,68,538708,0.0-1.0-10.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,3.5,,,,,,,,,,,,,,,
69,,feedback,,html-keyboard-response,69,539728,0.0-1.0-10.0-0.0-3.0-0.0,0,0,59346,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,,,,,,,,,,,,,,,
70,,iti,,html-keyboard-response,70,540742,0.0-1.0-10.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,1.0,,,,,,,,,,,,,,,
71,,choice,,html-keyboard-response,71,541374,0.0-1.0-11.0-0.0-0.0,0,0,59346,,622.0,,,68.0,9.0,9.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,0.0,poker card,desk,20.0,60.0,poker card8,desk13,20.0,80.0,22864392.thl.jpg,26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864392.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,0.0,33.122,0.622,1.0,poker card,desk,20.0,60.0,poker card8,desk13,20.0,80.0,,,,,,
72,,confirmation,,html-keyboard-response,72,542263,0.0-1.0-11.0-0.0-1.0-0.0,0,0,59346,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,34.0,0.878,,,,,,,,,,,,,,,
73,,isi,,html-keyboard-response,73,543281,0.0-1.0-11.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.0,,,,,,,,,,,,,,,
74,,feedback,,html-keyboard-response,74,544300,0.0-1.0-11.0-0.0-3.0-0.0,0,0,59346,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,,,,,,,,,,,,,,,
75,,iti,,html-keyboard-response,75,545320,0.0-1.0-11.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,,,,,,,,,,,,,,
76,,choice,,html-keyboard-response,76,546168,0.0-1.0-12.0-0.0-0.0,0,0,59346,,842.0,,,68.0,10.0,10.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,1.0,bench,nail polish,60.0,20.0,bench8,nail polish6,80.0,0.0,APARKBE14.jpg,127_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/APARKBE14.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/127_t.jpg,0.0,37.842,0.842,1.0,bench,nail polish,60.0,20.0,bench8,nail polish6,80.0,0.0,,,,,,
77,,confirmation,,html-keyboard-response,77,546840,0.0-1.0-12.0-0.0-1.0-0.0,0,0,59346,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,38.5,0.658,,,,,,,,,,,,,,,
78,,isi,,html-keyboard-response,78,547853,0.0-1.0-12.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,,,,,,,,,,,,,,
79,,feedback,,html-keyboard-response,79,548868,0.0-1.0-12.0-0.0-3.0-0.0,0,0,59346,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,40.5,1.0,,,,,,,,,,,,,,,
80,,iti,,html-keyboard-response,80,549888,0.0-1.0-12.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,,,,,,,,,,,,,,
81,,choice,,html-keyboard-response,81,550651,0.0-1.0-13.0-0.0-0.0,0,0,59346,,754.0,,,75.0,11.0,11.0,1500.0,3000.0,0.0,1.0,0.0,20-80,,0.0,pen,microscope,20.0,80.0,pen11,microscope4,0.0,80.0,pen01.jpg,55071208.JPG,/static/Category_learning/Stimuli/Experimental_stims/pen/pen01.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/55071208.JPG,0.0,42.254,0.754,0.0,microscope,pen,80.0,20.0,microscope4,pen11,80.0,0.0,,,,,,
82,,confirmation,,html-keyboard-response,82,551415,0.0-1.0-13.0-0.0-1.0-0.0,0,0,59346,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,43.0,0.746,,,,,,,,,,,,,,,
83,,isi,,html-keyboard-response,83,552931,0.0-1.0-13.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.5,,,,,,,,,,,,,,,
84,,feedback,,html-keyboard-response,84,553951,0.0-1.0-13.0-0.0-3.0-0.0,0,0,59346,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,45.5,1.0,,,,,,,,,,,,,,,
85,,iti,,html-keyboard-response,85,556969,0.0-1.0-13.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,3.0,,,,,,,,,,,,,,,
86,,choice,,html-keyboard-response,86,557720,0.0-1.0-14.0-0.0-0.0,0,0,59346,,743.0,,,68.0,12.0,12.0,1500.0,2000.0,0.0,1.0,0.0,20-60,,0.0,necklace,bowl,20.0,60.0,necklace1,bowl14,0.0,60.0,26443173.thl.jpg,Aredglassbowl.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/26443173.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,0.0,49.243,0.743,1.0,necklace,bowl,20.0,60.0,necklace1,bowl14,0.0,60.0,,,,,,
87,,confirmation,,html-keyboard-response,87,558500,0.0-1.0-14.0-0.0-1.0-0.0,0,0,59346,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,50.0,0.757,,,,,,,,,,,,,,,
88,,isi,,html-keyboard-response,88,560023,0.0-1.0-14.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.5,,,,,,,,,,,,,,,
89,,feedback,,html-keyboard-response,89,561042,0.0-1.0-14.0-0.0-3.0-0.0,0,0,59346,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,52.5,1.0,,,,,,,,,,,,,,,
90,,iti,,html-keyboard-response,90,563053,0.0-1.0-14.0-0.0-5.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,2.0,,,,,,,,,,,,,,,
91,,choice,,html-keyboard-response,91,563932,0.0-1.0-15.0-0.0-0.0,0,0,59346,,869.0,,,68.0,13.0,13.0,3500.0,3500.0,0.0,1.0,1.0,60-60,1.0,,bench,bench,60.0,60.0,bench8,bench3,80.0,40.0,APARKBE14.jpg,26419540.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/APARKBE14.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26419540.thl.jpg,0.0,55.369,0.869,1.0,bench,bench,60.0,60.0,bench8,bench3,80.0,40.0,,,,,,
92,,confirmation,,html-keyboard-response,92,564586,0.0-1.0-15.0-0.0-1.0-0.0,0,0,59346,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,56.0,0.631,,,,,,,,,,,,,,,
93,,isi,,html-keyboard-response,93,568096,0.0-1.0-15.0-0.0-2.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,3.5,,,,,,,,,,,,,,,
