,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
51,,choice,,html-keyboard-response,51,158594,0.0-1.0-11.0-0.0-0.0,0,0,64747,,984.0,,,68.0,9.0,9.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,1.0,watch,frame,60.0,20.0,watch8,frame6,60.0,40.0,2239.jpg,AFRAME123.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/2239.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME123.jpg,1.0,watch,frame,60.0,20.0,watch8,frame6,60.0,40.0,0.0,24.484,0.984,,,,,,
52,,confirmation,,html-keyboard-response,52,159117,0.0-1.0-11.0-0.0-1.0-0.0,0,0,64747,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.516,,,,,,
53,,isi,,html-keyboard-response,53,160126,0.0-1.0-11.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,,,,,,
54,,feedback,,html-keyboard-response,54,161131,0.0-1.0-11.0-0.0-3.0-0.0,0,0,64747,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,
55,,iti,,html-keyboard-response,55,162135,0.0-1.0-11.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,,,,,,
56,,choice,,html-keyboard-response,56,163408,0.0-1.0-12.0-0.0-0.0,0,0,64747,,1267.0,,,68.0,10.0,10.0,3000.0,2000.0,0.0,1.0,1.0,60-60,1.0,,tent,tent,60.0,60.0,tent9,tent14,60.0,60.0,Red Canyon Tent.jpg,inflatable-tent.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Red Canyon Tent.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/inflatable-tent.jpg,1.0,tent,tent,60.0,60.0,tent9,tent14,60.0,60.0,0.0,29.267,1.267,,,,,,
57,,confirmation,,html-keyboard-response,57,163649,0.0-1.0-12.0-0.0-1.0-0.0,0,0,64747,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,0.233,,,,,,
58,,isi,,html-keyboard-response,58,166657,0.0-1.0-12.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,3.0,,,,,,
59,,feedback,,html-keyboard-response,59,167664,0.0-1.0-12.0-0.0-3.0-0.0,0,0,64747,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,1.0,,,,,,
60,,iti,,html-keyboard-response,60,169671,0.0-1.0-12.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,2.0,,,,,,
61,,choice,,html-keyboard-response,61,170527,0.0-1.0-13.0-0.0-0.0,0,0,64747,,848.0,,,75.0,11.0,11.0,1000.0,2000.0,0.0,1.0,0.0,40-60,,1.0,tape,nail polish,60.0,40.0,tape12,nail polish5,60.0,40.0,Frog-Tape-Dispenser_F02218A2.jpg,182_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Frog-Tape-Dispenser_F02218A2.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/182_t.jpg,0.0,nail polish,tape,40.0,60.0,nail polish5,tape12,40.0,60.0,0.0,36.348,0.848,,,,,,
62,,confirmation,,html-keyboard-response,62,171187,0.0-1.0-13.0-0.0-1.0-0.0,0,0,64747,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.652,,,,,,
63,,isi,,html-keyboard-response,63,172195,0.0-1.0-13.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,1.0,,,,,,
64,,feedback,,html-keyboard-response,64,173204,0.0-1.0-13.0-0.0-3.0-0.0,0,0,64747,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,1.0,,,,,,
65,,iti,,html-keyboard-response,65,175211,0.0-1.0-13.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,,,,,,
66,,choice,,html-keyboard-response,66,175688,0.0-1.0-14.0-0.0-0.0,0,0,64747,,468.0,,,68.0,12.0,12.0,3500.0,1500.0,0.0,1.0,0.0,20-60,,1.0,tape,makeup compact,60.0,20.0,tape7,makeup compact6,60.0,40.0,tape dispenser.jpg,P0754_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/tape dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P0754_hero.jpg,1.0,tape,makeup compact,60.0,20.0,tape7,makeup compact6,60.0,40.0,0.0,41.468,0.468,,,,,,
67,,confirmation,,html-keyboard-response,67,176729,0.0-1.0-14.0-0.0-1.0-0.0,0,0,64747,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,1.032,,,,,,
68,,isi,,html-keyboard-response,68,180236,0.0-1.0-14.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,3.5,,,,,,
69,,feedback,,html-keyboard-response,69,181243,0.0-1.0-14.0-0.0-3.0-0.0,0,0,64747,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,,,,,,
70,,iti,,html-keyboard-response,70,182750,0.0-1.0-14.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,1.5,,,,,,
71,,choice,,html-keyboard-response,71,183555,0.0-1.0-15.0-0.0-0.0,0,0,64747,,799.0,,,68.0,13.0,13.0,2000.0,1500.0,0.0,1.0,0.0,20-80,,1.0,bowl,microscope,80.0,20.0,bowl3,microscope15,60.0,40.0,ABOWL8.jpg,Amicroscope23.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/ABOWL8.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/Amicroscope23.jpg,1.0,bowl,microscope,80.0,20.0,bowl3,microscope15,60.0,40.0,0.0,49.299,0.799,,,,,,
72,,confirmation,,html-keyboard-response,72,184265,0.0-1.0-15.0-0.0-1.0-0.0,0,0,64747,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.701,,,,,,
73,,isi,,html-keyboard-response,73,186271,0.0-1.0-15.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,2.0,,,,,,
74,,feedback,,html-keyboard-response,74,187278,0.0-1.0-15.0-0.0-3.0-0.0,0,0,64747,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,,,,,
75,,iti,,html-keyboard-response,75,188784,0.0-1.0-15.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,1.5,,,,,,
76,,choice,,html-keyboard-response,76,189645,0.0-1.0-16.0-0.0-0.0,0,0,64747,,852.0,,,68.0,14.0,14.0,1000.0,2000.0,0.0,1.0,0.0,40-80,,1.0,door knob,necklace,80.0,40.0,door knob10,necklace14,80.0,20.0,c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,necklascenew05.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew05.jpg,1.0,door knob,necklace,80.0,40.0,door knob10,necklace14,80.0,20.0,0.0,55.352,0.852,,,,,,
77,,confirmation,,html-keyboard-response,77,190302,0.0-1.0-16.0-0.0-1.0-0.0,0,0,64747,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.648,,,,,,
78,,isi,,html-keyboard-response,78,191309,0.0-1.0-16.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,,,,,,
79,,feedback,,html-keyboard-response,79,192316,0.0-1.0-16.0-0.0-3.0-0.0,0,0,64747,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,1.0,,,,,,
80,,iti,,html-keyboard-response,80,194326,0.0-1.0-16.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,,,,,,
81,,choice,,html-keyboard-response,81,195031,0.0-1.0-17.0-0.0-0.0,0,0,64747,,697.0,,,75.0,15.0,15.0,1000.0,1500.0,0.0,1.0,0.0,20-40,,0.0,motorcycle,sofa,20.0,40.0,motorcycle10,sofa5,20.0,60.0,motorcycle17.jpg,ALOVSEA14.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle17.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ALOVSEA14.jpg,0.0,sofa,motorcycle,40.0,20.0,sofa5,motorcycle10,60.0,20.0,0.0,60.697,0.697,,,,,,
82,,confirmation,,html-keyboard-response,82,195842,0.0-1.0-17.0-0.0-1.0-0.0,0,0,64747,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,0.803,,,,,,
83,,isi,,html-keyboard-response,83,196848,0.0-1.0-17.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,,,,,,
84,,feedback,,html-keyboard-response,84,197855,0.0-1.0-17.0-0.0-3.0-0.0,0,0,64747,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1.0,,,,,,
85,,iti,,html-keyboard-response,85,199361,0.0-1.0-17.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1.5,,,,,,
86,,choice,,html-keyboard-response,86,200078,0.0-1.0-18.0-0.0-0.0,0,0,64747,,708.0,,,68.0,16.0,16.0,1000.0,3000.0,0.0,1.0,0.0,60-60,,,telescope,yarn,60.0,60.0,telescope6,yarn15,80.0,80.0,LO-telescope-89769.jpg,rainbowscarf-600x394.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/LO-telescope-89769.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/rainbowscarf-600x394.jpg,1.0,telescope,yarn,60.0,60.0,telescope6,yarn15,80.0,80.0,0.0,65.708,0.708,,,,,,
87,,confirmation,,html-keyboard-response,87,200879,0.0-1.0-18.0-0.0-1.0-0.0,0,0,64747,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,0.792,,,,,,
88,,isi,,html-keyboard-response,88,201885,0.0-1.0-18.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,,,,,
89,,feedback,,html-keyboard-response,89,202894,0.0-1.0-18.0-0.0-3.0-0.0,0,0,64747,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,1.0,,,,,,
90,,iti,,html-keyboard-response,90,205899,0.0-1.0-18.0-0.0-5.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,3.0,,,,,,
91,,choice,,html-keyboard-response,91,206598,0.0-1.0-19.0-0.0-0.0,0,0,64747,,690.0,,,75.0,17.0,17.0,1500.0,2000.0,0.0,1.0,0.0,20-20,,,license plate,makeup compact,20.0,20.0,license plate10,makeup compact7,40.0,0.0,pa-nfn-011.jpg,P187133_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/pa-nfn-011.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P187133_hero.jpg,0.0,makeup compact,license plate,20.0,20.0,makeup compact7,license plate10,0.0,40.0,0.0,72.19,0.69,,,,,,
92,,confirmation,,html-keyboard-response,92,207415,0.0-1.0-19.0-0.0-1.0-0.0,0,0,64747,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,0.81,,,,,,
93,,isi,,html-keyboard-response,93,208921,0.0-1.0-19.0-0.0-2.0,0,0,64747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,1.5,,,,,,
