,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
40,,iti,,html-keyboard-response,40,56400,0.0-1.0-8.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.5,,,,,
41,,choice,,html-keyboard-response,41,56436,0.0-1.0-9.0-0.0-0.0,0,0,32,,33.0,,,51.0,7.0,307.0,3500.0,1500.0,0.0,6.0,0.0,60-80,,1.0,train,nail polish,80.0,60.0,train10,nail polish10,100.0,80.0,train3.jpg,NLM23_opi_nail_polish.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train3.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/NLM23_opi_nail_polish.jpg,0.0,nail polish,train,60.0,80.0,nail polish10,train10,80.0,100.0,0.0,14.033,0.033,,,,,
42,,confirmation,,html-keyboard-response,42,57910,0.0-1.0-9.0-0.0-1.0-0.0,0,0,32,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,1.467,,,,,
43,,isi,,html-keyboard-response,43,58018,0.0-1.0-9.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.5,,,,,
44,,feedback,,html-keyboard-response,44,59022,0.0-1.0-9.0-0.0-3.0-0.0,0,0,32,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,
45,,iti,,html-keyboard-response,45,59129,0.0-1.0-9.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,1.5,,,,,
46,,choice,,html-keyboard-response,46,59455,0.0-1.0-10.0-0.0-0.0,0,0,32,,322.0,,,51.0,8.0,308.0,1000.0,2000.0,0.0,6.0,0.0,40-60,,1.0,sofa,key chain,60.0,40.0,sofa5,key chain12,60.0,40.0,ALOVSEA14.jpg,keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ALOVSEA14.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain.jpg,0.0,key chain,sofa,40.0,60.0,key chain12,sofa5,40.0,60.0,0.0,21.822,0.322,,,,,
47,,confirmation,,html-keyboard-response,47,60638,0.0-1.0-10.0-0.0-1.0-0.0,0,0,32,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.178,,,,,
48,,isi,,html-keyboard-response,48,60745,0.0-1.0-10.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,,,,,
49,,feedback,,html-keyboard-response,49,61751,0.0-1.0-10.0-0.0-3.0-0.0,0,0,32,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,
50,,iti,,html-keyboard-response,50,61857,0.0-1.0-10.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2.0,,,,,
51,,choice,,html-keyboard-response,51,62093,0.0-1.0-11.0-0.0-0.0,0,0,32,,234.0,,,51.0,9.0,309.0,2000.0,3500.0,0.0,6.0,0.0,20-60,,0.0,bench,patio lounge chair,20.0,60.0,bench11,patio lounge chair11,40.0,80.0,22928468.thl.jpg,51830.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/22928468.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51830.jpg,0.0,patio lounge chair,bench,60.0,20.0,patio lounge chair11,bench11,80.0,40.0,0.0,27.234,0.234,,,,,
52,,confirmation,,html-keyboard-response,52,63367,0.0-1.0-11.0-0.0-1.0-0.0,0,0,32,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.266,,,,,
53,,isi,,html-keyboard-response,53,63473,0.0-1.0-11.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,2.0,,,,,
54,,feedback,,html-keyboard-response,54,64477,0.0-1.0-11.0-0.0-3.0-0.0,0,0,32,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.0,,,,,
55,,iti,,html-keyboard-response,55,64584,0.0-1.0-11.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,3.5,,,,,
56,,choice,,html-keyboard-response,56,64746,0.0-1.0-12.0-0.0-0.0,0,0,32,,157.0,,,51.0,10.0,310.0,1000.0,1000.0,0.0,6.0,1.0,40-60,0.0,,patio lounge chair,lipstick,60.0,40.0,patio lounge chair11,lipstick5,80.0,20.0,51830.jpg,P35719_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51830.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P35719_hero.jpg,0.0,lipstick,patio lounge chair,40.0,60.0,lipstick5,patio lounge chair11,20.0,80.0,0.0,35.157,0.157,,,,,
57,,confirmation,,html-keyboard-response,57,66095,0.0-1.0-12.0-0.0-1.0-0.0,0,0,32,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,1.343,,,,,
58,,isi,,html-keyboard-response,58,66201,0.0-1.0-12.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.0,,,,,
59,,feedback,,html-keyboard-response,59,67209,0.0-1.0-12.0-0.0-3.0-0.0,0,0,32,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,1.0,,,,,
60,,iti,,html-keyboard-response,60,67316,0.0-1.0-12.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,,,,
61,,choice,,html-keyboard-response,61,67486,0.0-1.0-13.0-0.0-0.0,0,0,32,,166.0,,,51.0,11.0,311.0,1500.0,2000.0,0.0,6.0,1.0,20-60,0.0,,flashlight,nail polish,20.0,60.0,flashlight11,nail polish10,40.0,80.0,new04.jpg,NLM23_opi_nail_polish.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new04.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/NLM23_opi_nail_polish.jpg,0.0,nail polish,flashlight,60.0,20.0,nail polish10,flashlight11,80.0,40.0,0.0,39.666,0.166,,,,,
62,,confirmation,,html-keyboard-response,62,68828,0.0-1.0-13.0-0.0-1.0-0.0,0,0,32,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,1.334,,,,,
63,,isi,,html-keyboard-response,63,68936,0.0-1.0-13.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,1.5,,,,,
64,,feedback,,html-keyboard-response,64,69942,0.0-1.0-13.0-0.0-3.0-0.0,0,0,32,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,1.0,,,,,
65,,iti,,html-keyboard-response,65,70047,0.0-1.0-13.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,2.0,,,,,
66,,choice,,html-keyboard-response,66,70318,0.0-1.0-14.0-0.0-0.0,0,0,32,,268.0,,,51.0,12.0,312.0,1500.0,1000.0,0.0,6.0,0.0,40-60,,0.0,key chain,necklace,40.0,60.0,key chain6,necklace1,40.0,80.0,highboy_keychain_ItemCA75384.jpg,26443173.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/highboy_keychain_ItemCA75384.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/26443173.thl.jpg,0.0,necklace,key chain,60.0,40.0,necklace1,key chain6,80.0,40.0,0.0,45.768,0.268,,,,,
67,,confirmation,,html-keyboard-response,67,71558,0.0-1.0-14.0-0.0-1.0-0.0,0,0,32,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.232,,,,,
68,,isi,,html-keyboard-response,68,71663,0.0-1.0-14.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,1.5,,,,,
69,,feedback,,html-keyboard-response,69,72670,0.0-1.0-14.0-0.0-3.0-0.0,0,0,32,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,1.0,,,,,
70,,iti,,html-keyboard-response,70,72776,0.0-1.0-14.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,1.0,,,,,
71,,choice,,html-keyboard-response,71,72998,0.0-1.0-15.0-0.0-0.0,0,0,32,,219.0,,,51.0,13.0,313.0,1000.0,1500.0,0.0,6.0,0.0,40-80,,1.0,tent,microscope,80.0,40.0,tent5,microscope10,100.0,20.0,Dome Tentnb87r67.jpg,DS-2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Dome Tentnb87r67.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/DS-2.jpg,0.0,microscope,tent,40.0,80.0,microscope10,tent5,20.0,100.0,0.0,50.719,0.219,,,,,
72,,confirmation,,html-keyboard-response,72,74286,0.0-1.0-15.0-0.0-1.0-0.0,0,0,32,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1.281,,,,,
73,,isi,,html-keyboard-response,73,74393,0.0-1.0-15.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,,,,
74,,feedback,,html-keyboard-response,74,75400,0.0-1.0-15.0-0.0-3.0-0.0,0,0,32,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,,,,,
75,,iti,,html-keyboard-response,75,75503,0.0-1.0-15.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,1.5,,,,,
76,,choice,,html-keyboard-response,76,75990,0.0-1.0-16.0-0.0-0.0,0,0,32,,484.0,,,51.0,14.0,314.0,1000.0,1500.0,0.0,6.0,0.0,60-80,,1.0,tape,poker card,80.0,60.0,tape14,poker card1,60.0,40.0,922544.jpg,22864704.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/922544.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864704.thl.jpg,0.0,poker card,tape,60.0,80.0,poker card1,tape14,40.0,60.0,0.0,55.984,0.484,,,,,
77,,confirmation,,html-keyboard-response,77,77012,0.0-1.0-16.0-0.0-1.0-0.0,0,0,32,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.016,,,,,
78,,isi,,html-keyboard-response,78,77119,0.0-1.0-16.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,1.0,,,,,
79,,feedback,,html-keyboard-response,79,78127,0.0-1.0-16.0-0.0-3.0-0.0,0,0,32,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,1.0,,,,,
80,,iti,,html-keyboard-response,80,78234,0.0-1.0-16.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.5,,,,,
81,,choice,,html-keyboard-response,81,78893,0.0-1.0-17.0-0.0-0.0,0,0,32,,656.0,,,51.0,15.0,315.0,1000.0,1000.0,0.0,6.0,0.0,60-60,,,small table,seashell,60.0,60.0,small table2,seashell8,60.0,40.0,Atable126.jpg,ASEASHEL9.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Atable126.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/ASEASHEL9.jpg,0.0,seashell,small table,60.0,60.0,seashell8,small table2,40.0,60.0,0.0,61.156,0.656,,,,,
82,,confirmation,,html-keyboard-response,82,79741,0.0-1.0-17.0-0.0-1.0-0.0,0,0,32,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.844,,,,,
83,,isi,,html-keyboard-response,83,79849,0.0-1.0-17.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.0,,,,,
84,,feedback,,html-keyboard-response,84,80857,0.0-1.0-17.0-0.0-3.0-0.0,0,0,32,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,,,,,
85,,iti,,html-keyboard-response,85,80963,0.0-1.0-17.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1.0,,,,,
86,,choice,,html-keyboard-response,86,80989,0.0-1.0-18.0-0.0-0.0,0,0,32,,24.0,,,51.0,16.0,316.0,1500.0,1000.0,0.0,6.0,1.0,60-60,0.0,,seashell,necklace,60.0,60.0,seashell8,necklace1,40.0,80.0,ASEASHEL9.jpg,26443173.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/ASEASHEL9.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/26443173.thl.jpg,0.0,necklace,seashell,60.0,60.0,necklace1,seashell8,80.0,40.0,0.0,65.024,0.024,,,,,
87,,confirmation,,html-keyboard-response,87,82474,0.0-1.0-18.0-0.0-1.0-0.0,0,0,32,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,1.476,,,,,
88,,isi,,html-keyboard-response,88,82580,0.0-1.0-18.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.5,,,,,
89,,feedback,,html-keyboard-response,89,83588,0.0-1.0-18.0-0.0-3.0-0.0,0,0,32,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,1.0,,,,,
90,,iti,,html-keyboard-response,90,83694,0.0-1.0-18.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,
91,,choice,,html-keyboard-response,91,84162,0.0-1.0-19.0-0.0-0.0,0,0,32,,466.0,,,51.0,17.0,317.0,2000.0,2000.0,0.0,6.0,0.0,20-60,,1.0,nail polish,bowl,60.0,20.0,nail polish7,bowl10,40.0,0.0,117BDAkbo5L._AA160_.jpg,Abowl50.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Abowl50.jpg,0.0,bowl,nail polish,20.0,60.0,bowl10,nail polish7,0.0,40.0,0.0,70.466,0.466,,,,,
92,,confirmation,,html-keyboard-response,92,85202,0.0-1.0-19.0-0.0-1.0-0.0,0,0,32,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,1.034,,,,,
93,,isi,,html-keyboard-response,93,85308,0.0-1.0-19.0-0.0-2.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,2.0,,,,,
94,,feedback,,html-keyboard-response,94,86315,0.0-1.0-19.0-0.0-3.0-0.0,0,0,32,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,1.0,,,,,
95,,iti,,html-keyboard-response,95,86420,0.0-1.0-19.0-0.0-5.0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,2.0,,,,,
