,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,no_response,onset,duration,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
251,,choice,,html-keyboard-response,251,2494021,0.0-1.0-47.0-0.0-0.0,0,0,98,,1451.0,,,51.0,45.0,45.0,2000.0,3500.0,0.0,1.0,1.0,80-80,1.0,,makeup compact,makeup compact,80.0,80.0,makeup compact10,makeup compact6,60.0,80.0,P95108_hero.jpg,P0754_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P95108_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P0754_hero.jpg,0.0,261.5,1.451,0.0,makeup compact,makeup compact,80.0,80.0,makeup compact6,makeup compact10,80.0,60.0,,,,,,
252,,confirmation,,html-keyboard-response,252,2494075,0.0-1.0-47.0-0.0-1.0-0.0,0,0,98,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,262.951,0.049,,,,,,,,,,,,,,,
253,,isi,,html-keyboard-response,253,2496081,0.0-1.0-47.0-0.0-2.0,0,0,98,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,263.0,2.0,,,,,,,,,,,,,,,
254,,feedback,,html-keyboard-response,254,2497089,0.0-1.0-47.0-0.0-3.0-0.0,0,0,98,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,265.0,1.0,,,,,,,,,,,,,,,
255,,iti,,html-keyboard-response,255,2500593,0.0-1.0-47.0-0.0-5.0,0,0,98,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,266.0,3.5,,,,,,,,,,,,,,,
256,,choice,,html-keyboard-response,256,2501800,0.0-1.0-48.0-0.0-0.0,0,0,98,,1203.0,,,51.0,46.0,46.0,2000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,yarn,lipstick,40.0,80.0,yarn8,lipstick9,60.0,100.0,smonlineyarn-285x250.jpg,P189145_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/smonlineyarn-285x250.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P189145_hero.jpg,0.0,269.5,1.203,0.0,lipstick,yarn,80.0,40.0,lipstick9,yarn8,100.0,60.0,,,,,,
257,,confirmation,,html-keyboard-response,257,2502101,0.0-1.0-48.0-0.0-1.0-0.0,0,0,98,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,270.703,0.297,,,,,,,,,,,,,,,
258,,isi,,html-keyboard-response,258,2504108,0.0-1.0-48.0-0.0-2.0,0,0,98,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,271.0,2.0,,,,,,,,,,,,,,,
259,,feedback,,html-keyboard-response,259,2505116,0.0-1.0-48.0-0.0-3.0-0.0,0,0,98,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,273.0,1.0,,,,,,,,,,,,,,,
260,,iti,,html-keyboard-response,260,2506619,0.0-1.0-48.0-0.0-5.0,0,0,98,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,274.0,1.5,,,,,,,,,,,,,,,
261,,choice,,html-keyboard-response,261,2508004,0.0-1.0-49.0-0.0-0.0,0,0,98,,1381.0,,,51.0,47.0,47.0,1000.0,1000.0,0.0,1.0,1.0,60-80,0.0,,baby carriage,key chain,60.0,80.0,baby carriage5,key chain8,80.0,100.0,Baby_Stroller.jpg,Keychain01.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Baby_Stroller.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Keychain01.jpg,0.0,275.5,1.381,0.0,key chain,baby carriage,80.0,60.0,key chain8,baby carriage5,100.0,80.0,,,,,,
262,,confirmation,,html-keyboard-response,262,2508128,0.0-1.0-49.0-0.0-1.0-0.0,0,0,98,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,276.881,0.119,,,,,,,,,,,,,,,
263,,isi,,html-keyboard-response,263,2509137,0.0-1.0-49.0-0.0-2.0,0,0,98,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,277.0,1.0,,,,,,,,,,,,,,,
264,,feedback,,html-keyboard-response,264,2510144,0.0-1.0-49.0-0.0-3.0-0.0,0,0,98,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,278.0,1.0,,,,,,,,,,,,,,,
265,,iti,,html-keyboard-response,265,2511151,0.0-1.0-49.0-0.0-5.0,0,0,98,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,279.0,1.0,,,,,,,,,,,,,,,
266,,choice,,html-keyboard-response,266,2512052,0.0-1.0-50.0-0.0-0.0,0,0,98,,898.0,,,51.0,48.0,48.0,1500.0,1000.0,0.0,1.0,0.0,40-60,,0.0,train,flashlight,40.0,60.0,train8,flashlight12,40.0,60.0,PL51190.jpg,new05.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/PL51190.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new05.jpg,0.0,280.0,0.898,0.0,flashlight,train,60.0,40.0,flashlight12,train8,60.0,40.0,,,,,,
267,,confirmation,,html-keyboard-response,267,2512658,0.0-1.0-50.0-0.0-1.0-0.0,0,0,98,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,280.898,0.602,,,,,,,,,,,,,,,
268,,isi,,html-keyboard-response,268,2514162,0.0-1.0-50.0-0.0-2.0,0,0,98,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,281.5,1.5,,,,,,,,,,,,,,,
269,,feedback,,html-keyboard-response,269,2515169,0.0-1.0-50.0-0.0-3.0-0.0,0,0,98,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,283.0,1.0,,,,,,,,,,,,,,,
270,,iti,,html-keyboard-response,270,2516177,0.0-1.0-50.0-0.0-5.0,0,0,98,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,284.0,1.0,,,,,,,,,,,,,,,
271,,choice,,html-keyboard-response,271,2517138,0.0-1.0-51.0-0.0-0.0,0,0,98,,957.0,,,51.0,49.0,49.0,1000.0,1000.0,0.0,1.0,1.0,60-80,0.0,,flashlight,lipstick,60.0,80.0,flashlight12,lipstick9,60.0,100.0,new05.jpg,P189145_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new05.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P189145_hero.jpg,0.0,285.0,0.957,0.0,lipstick,flashlight,80.0,60.0,lipstick9,flashlight12,100.0,60.0,,,,,,
272,,confirmation,,html-keyboard-response,272,2517686,0.0-1.0-51.0-0.0-1.0-0.0,0,0,98,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,285.957,0.543,,,,,,,,,,,,,,,
273,,isi,,html-keyboard-response,273,2518694,0.0-1.0-51.0-0.0-2.0,0,0,98,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,286.5,1.0,,,,,,,,,,,,,,,
274,,feedback,,html-keyboard-response,274,2519702,0.0-1.0-51.0-0.0-3.0-0.0,0,0,98,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,287.5,1.0,,,,,,,,,,,,,,,
275,,iti,,html-keyboard-response,275,2520710,0.0-1.0-51.0-0.0-5.0,0,0,98,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,288.5,1.0,,,,,,,,,,,,,,,
276,,choice,,html-keyboard-response,276,2521969,0.0-1.0-52.0-0.0-0.0,0,0,98,,1255.0,,,51.0,50.0,50.0,1000.0,2000.0,0.0,1.0,0.0,20-80,,1.0,lipstick,sofa,80.0,20.0,lipstick13,sofa8,60.0,20.0,P184708_hero.jpg,allegro-leather-sofa-med2.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P184708_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/allegro-leather-sofa-med2.jpg,0.0,289.5,1.255,0.0,sofa,lipstick,20.0,80.0,sofa8,lipstick13,20.0,60.0,,,,,,
277,,confirmation,,html-keyboard-response,277,2522218,0.0-1.0-52.0-0.0-1.0-0.0,0,0,98,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,290.755,0.245,,,,,,,,,,,,,,,
278,,isi,,html-keyboard-response,278,2523225,0.0-1.0-52.0-0.0-2.0,0,0,98,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,291.0,1.0,,,,,,,,,,,,,,,
279,,feedback,,html-keyboard-response,279,2524230,0.0-1.0-52.0-0.0-3.0-0.0,0,0,98,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,292.0,1.0,,,,,,,,,,,,,,,
280,,iti,,html-keyboard-response,280,2526235,0.0-1.0-52.0-0.0-5.0,0,0,98,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,293.0,2.0,,,,,,,,,,,,,,,
281,,choice,,html-keyboard-response,281,2527719,0.0-1.0-53.0-0.0-0.0,0,0,98,,1479.0,,,50.0,51.0,51.0,1000.0,2000.0,0.0,1.0,0.0,40-60,,0.0,stool,baby carriage,40.0,60.0,stool5,baby carriage11,40.0,80.0,ASTOOL23.jpg,Baby_Carriage-2.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL23.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Baby_Carriage-2.jpg,0.0,295.0,1.479,1.0,stool,baby carriage,40.0,60.0,stool5,baby carriage11,40.0,80.0,,,,,,
282,,confirmation,,html-keyboard-response,282,2527744,0.0-1.0-53.0-0.0-1.0-0.0,0,0,98,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,296.479,0.021,,,,,,,,,,,,,,,
283,,isi,,html-keyboard-response,283,2528752,0.0-1.0-53.0-0.0-2.0,0,0,98,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,296.5,1.0,,,,,,,,,,,,,,,
284,,feedback,,html-keyboard-response,284,2529760,0.0-1.0-53.0-0.0-3.0-0.0,0,0,98,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,297.5,1.0,,,,,,,,,,,,,,,
285,,iti,,html-keyboard-response,285,2531766,0.0-1.0-53.0-0.0-5.0,0,0,98,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,298.5,2.0,,,,,,,,,,,,,,,
286,,choice,,html-keyboard-response,286,2532890,0.0-1.0-54.0-0.0-0.0,0,0,98,,1120.0,,,50.0,52.0,52.0,1000.0,2000.0,0.0,1.0,0.0,40-40,,,telescope,vase,40.0,40.0,telescope10,vase4,20.0,60.0,digimarc.ms02.jpg,Avase111.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase111.jpg,0.0,300.5,1.12,1.0,telescope,vase,40.0,40.0,telescope10,vase4,20.0,60.0,,,,,,
287,,confirmation,,html-keyboard-response,287,2533274,0.0-1.0-54.0-0.0-1.0-0.0,0,0,98,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,301.62,0.38,,,,,,,,,,,,,,,
288,,isi,,html-keyboard-response,288,2534277,0.0-1.0-54.0-0.0-2.0,0,0,98,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,302.0,1.0,,,,,,,,,,,,,,,
289,,feedback,,html-keyboard-response,289,2535283,0.0-1.0-54.0-0.0-3.0-0.0,0,0,98,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,303.0,1.0,,,,,,,,,,,,,,,
290,,iti,,html-keyboard-response,290,2537288,0.0-1.0-54.0-0.0-5.0,0,0,98,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,304.0,2.0,,,,,,,,,,,,,,,
291,,choice,,html-keyboard-response,291,2538675,0.0-1.0-55.0-0.0-0.0,0,0,98,,1383.0,,,51.0,53.0,53.0,1000.0,1500.0,0.0,1.0,1.0,20-20,1.0,,sofa,sofa,20.0,20.0,sofa8,sofa9,20.0,20.0,allegro-leather-sofa-med2.jpg,ALOVSEAT9.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/allegro-leather-sofa-med2.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ALOVSEAT9.jpg,0.0,306.0,1.383,0.0,sofa,sofa,20.0,20.0,sofa9,sofa8,20.0,20.0,,,,,,
292,,confirmation,,html-keyboard-response,292,2538796,0.0-1.0-55.0-0.0-1.0-0.0,0,0,98,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,307.383,0.117,,,,,,,,,,,,,,,
293,,isi,,html-keyboard-response,293,2539803,0.0-1.0-55.0-0.0-2.0,0,0,98,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,307.5,1.0,,,,,,,,,,,,,,,
294,,feedback,,html-keyboard-response,294,2540810,0.0-1.0-55.0-0.0-3.0-0.0,0,0,98,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,308.5,1.0,,,,,,,,,,,,,,,
295,,iti,,html-keyboard-response,295,2542315,0.0-1.0-55.0-0.0-5.0,0,0,98,,,,,,53.0,,,,,1.0,,,,,,,,,,,,,,,,,,309.5,1.5,,,,,,,,,,,,,,,
296,,choice,,html-keyboard-response,296,2543664,0.0-1.0-56.0-0.0-0.0,0,0,98,,1345.0,,,50.0,54.0,54.0,2000.0,1500.0,0.0,1.0,0.0,20-80,,1.0,hat,nail polish,80.0,20.0,hat3,nail polish14,100.0,40.0,Astrawhat49.jpg,38031405.JPG,/static/Category_learning/Stimuli/Experimental_stims/hat/Astrawhat49.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/38031405.JPG,0.0,311.0,1.345,1.0,hat,nail polish,80.0,20.0,hat3,nail polish14,100.0,40.0,,,,,,
297,,confirmation,,html-keyboard-response,297,2543824,0.0-1.0-56.0-0.0-1.0-0.0,0,0,98,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,312.345,0.155,,,,,,,,,,,,,,,
298,,isi,,html-keyboard-response,298,2545832,0.0-1.0-56.0-0.0-2.0,0,0,98,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,312.5,2.0,,,,,,,,,,,,,,,
299,,feedback,,html-keyboard-response,299,2546837,0.0-1.0-56.0-0.0-3.0-0.0,0,0,98,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,314.5,1.0,,,,,,,,,,,,,,,
300,,iti,,html-keyboard-response,300,2548341,0.0-1.0-56.0-0.0-5.0,0,0,98,,,,,,54.0,,,,,1.0,,,,,,,,,,,,,,,,,,315.5,1.5,,,,,,,,,,,,,,,
301,,choice,,html-keyboard-response,301,2549843,0.0-1.0-57.0-0.0-0.0,0,0,98,,1498.0,,,51.0,55.0,55.0,3000.0,1000.0,0.0,1.0,0.0,20-60,,0.0,necklace,bench,20.0,60.0,necklace6,bench4,0.0,40.0,Agoldnecklace.jpg,30892819.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Agoldnecklace.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/30892819.thl.jpg,0.0,317.0,1.498,0.0,bench,necklace,60.0,20.0,bench4,necklace6,40.0,0.0,,,,,,
302,,confirmation,,html-keyboard-response,302,2549848,0.0-1.0-57.0-0.0-1.0-0.0,0,0,98,,,,,,55.0,,,,,1.0,,,,,,,,,,,,,,,,,,318.498,0.002,,,,,,,,,,,,,,,
303,,isi,,html-keyboard-response,303,2552853,0.0-1.0-57.0-0.0-2.0,0,0,98,,,,,,55.0,,,,,1.0,,,,,,,,,,,,,,,,,,318.5,3.0,,,,,,,,,,,,,,,
304,,feedback,,html-keyboard-response,304,2553861,0.0-1.0-57.0-0.0-3.0-0.0,0,0,98,,,,,,55.0,,,,,1.0,,,,,,,,,,,,,,,,,,321.5,1.0,,,,,,,,,,,,,,,
305,,iti,,html-keyboard-response,305,2554868,0.0-1.0-57.0-0.0-5.0,0,0,98,,,,,,55.0,,,,,1.0,,,,,,,,,,,,,,,,,,322.5,1.0,,,,,,,,,,,,,,,
306,,choice,,html-keyboard-response,306,2555760,0.0-1.0-58.0-0.0-0.0,0,0,98,,890.0,,,50.0,56.0,56.0,1000.0,1500.0,0.0,1.0,0.0,20-80,,1.0,key chain,sofa,80.0,20.0,key chain1,sofa13,80.0,40.0,jm05s16.jpg,ACOUCH25.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ACOUCH25.jpg,0.0,323.5,0.89,1.0,key chain,sofa,80.0,20.0,key chain1,sofa13,80.0,40.0,,,,,,
307,,confirmation,,html-keyboard-response,307,2556374,0.0-1.0-58.0-0.0-1.0-0.0,0,0,98,,,,,,56.0,,,,,1.0,,,,,,,,,,,,,,,,,,324.39,0.61,,,,,,,,,,,,,,,
308,,isi,,html-keyboard-response,308,2557381,0.0-1.0-58.0-0.0-2.0,0,0,98,,,,,,56.0,,,,,1.0,,,,,,,,,,,,,,,,,,325.0,1.0,,,,,,,,,,,,,,,
309,,feedback,,html-keyboard-response,309,2558389,0.0-1.0-58.0-0.0-3.0-0.0,0,0,98,,,,,,56.0,,,,,1.0,,,,,,,,,,,,,,,,,,326.0,1.0,,,,,,,,,,,,,,,
310,,iti,,html-keyboard-response,310,2559893,0.0-1.0-58.0-0.0-5.0,0,0,98,,,,,,56.0,,,,,1.0,,,,,,,,,,,,,,,,,,327.0,1.5,,,,,,,,,,,,,,,
311,,choice,,html-keyboard-response,311,2561370,0.0-1.0-59.0-0.0-0.0,0,0,98,,1472.0,,,50.0,57.0,57.0,1500.0,1000.0,0.0,1.0,1.0,60-60,1.0,,bench,bench,60.0,60.0,bench7,bench4,40.0,40.0,ACONBENCH.jpg,30892819.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/ACONBENCH.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/30892819.thl.jpg,0.0,328.5,1.472,1.0,bench,bench,60.0,60.0,bench7,bench4,40.0,40.0,,,,,,
312,,confirmation,,html-keyboard-response,312,2561402,0.0-1.0-59.0-0.0-1.0-0.0,0,0,98,,,,,,57.0,,,,,1.0,,,,,,,,,,,,,,,,,,329.972,0.028,,,,,,,,,,,,,,,
313,,isi,,html-keyboard-response,313,2562906,0.0-1.0-59.0-0.0-2.0,0,0,98,,,,,,57.0,,,,,1.0,,,,,,,,,,,,,,,,,,330.0,1.5,,,,,,,,,,,,,,,
314,,feedback,,html-keyboard-response,314,2563914,0.0-1.0-59.0-0.0-3.0-0.0,0,0,98,,,,,,57.0,,,,,1.0,,,,,,,,,,,,,,,,,,331.5,1.0,,,,,,,,,,,,,,,
315,,iti,,html-keyboard-response,315,2564921,0.0-1.0-59.0-0.0-5.0,0,0,98,,,,,,57.0,,,,,1.0,,,,,,,,,,,,,,,,,,332.5,1.0,,,,,,,,,,,,,,,
316,,choice,,html-keyboard-response,316,2565983,0.0-1.0-60.0-0.0-0.0,0,0,98,,1059.0,,,50.0,58.0,58.0,3000.0,1000.0,0.0,1.0,0.0,40-80,,0.0,tent,hat,40.0,80.0,tent14,hat14,20.0,60.0,inflatable-tent.jpg,Ahat136.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/inflatable-tent.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/Ahat136.jpg,0.0,333.5,1.059,1.0,tent,hat,40.0,80.0,tent14,hat14,20.0,60.0,,,,,,
317,,confirmation,,html-keyboard-response,317,2566432,0.0-1.0-60.0-0.0-1.0-0.0,0,0,98,,,,,,58.0,,,,,1.0,,,,,,,,,,,,,,,,,,334.559,0.441,,,,,,,,,,,,,,,
318,,isi,,html-keyboard-response,318,2569440,0.0-1.0-60.0-0.0-2.0,0,0,98,,,,,,58.0,,,,,1.0,,,,,,,,,,,,,,,,,,335.0,3.0,,,,,,,,,,,,,,,
319,,feedback,,html-keyboard-response,319,2570447,0.0-1.0-60.0-0.0-3.0-0.0,0,0,98,,,,,,58.0,,,,,1.0,,,,,,,,,,,,,,,,,,338.0,1.0,,,,,,,,,,,,,,,
320,,iti,,html-keyboard-response,320,2571455,0.0-1.0-60.0-0.0-5.0,0,0,98,,,,,,58.0,,,,,1.0,,,,,,,,,,,,,,,,,,339.0,1.0,,,,,,,,,,,,,,,
321,,choice,,html-keyboard-response,321,2572931,0.0-1.0-61.0-0.0-0.0,0,0,98,,1471.0,,,51.0,59.0,59.0,1500.0,1500.0,0.0,1.0,0.0,20-80,,1.0,frame,sofa,80.0,20.0,frame5,sofa11,60.0,0.0,AFRAME136.jpg,ALOVSEA19.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME136.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ALOVSEA19.jpg,0.0,340.0,1.471,0.0,sofa,frame,20.0,80.0,sofa11,frame5,0.0,60.0,,,,,,
322,,confirmation,,html-keyboard-response,322,2572964,0.0-1.0-61.0-0.0-1.0-0.0,0,0,98,,,,,,59.0,,,,,1.0,,,,,,,,,,,,,,,,,,341.471,0.029,,,,,,,,,,,,,,,
323,,isi,,html-keyboard-response,323,2574469,0.0-1.0-61.0-0.0-2.0,0,0,98,,,,,,59.0,,,,,1.0,,,,,,,,,,,,,,,,,,341.5,1.5,,,,,,,,,,,,,,,
324,,feedback,,html-keyboard-response,324,2575476,0.0-1.0-61.0-0.0-3.0-0.0,0,0,98,,,,,,59.0,,,,,1.0,,,,,,,,,,,,,,,,,,343.0,1.0,,,,,,,,,,,,,,,
325,,iti,,html-keyboard-response,325,2576981,0.0-1.0-61.0-0.0-5.0,0,0,98,,,,,,59.0,,,,,1.0,,,,,,,,,,,,,,,,,,344.0,1.5,,,,,,,,,,,,,,,
326,,choice,,html-keyboard-response,326,2578013,0.0-1.0-62.0-0.0-0.0,0,0,98,,1028.0,,,50.0,60.0,60.0,1000.0,2000.0,0.0,1.0,1.0,40-40,1.0,,tent,tent,40.0,40.0,tent14,tent5,20.0,60.0,inflatable-tent.jpg,Dome Tentnb87r67.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/inflatable-tent.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Dome Tentnb87r67.jpg,0.0,345.5,1.028,1.0,tent,tent,40.0,40.0,tent14,tent5,20.0,60.0,,,,,,
327,,confirmation,,html-keyboard-response,327,2578490,0.0-1.0-62.0-0.0-1.0-0.0,0,0,98,,,,,,60.0,,,,,1.0,,,,,,,,,,,,,,,,,,346.528,0.472,,,,,,,,,,,,,,,
328,,isi,,html-keyboard-response,328,2579498,0.0-1.0-62.0-0.0-2.0,0,0,98,,,,,,60.0,,,,,1.0,,,,,,,,,,,,,,,,,,347.0,1.0,,,,,,,,,,,,,,,
329,,feedback,,html-keyboard-response,329,2580506,0.0-1.0-62.0-0.0-3.0-0.0,0,0,98,,,,,,60.0,,,,,1.0,,,,,,,,,,,,,,,,,,348.0,1.0,,,,,,,,,,,,,,,
330,,iti,,html-keyboard-response,330,2582511,0.0-1.0-62.0-0.0-5.0,0,0,98,,,,,,60.0,,,,,1.0,,,,,,,,,,,,,,,,,,349.0,2.0,,,,,,,,,,,,,,,
331,,block_over,,html-keyboard-response,331,2607079,0.0-1.0-62.0-0.0-7.0-0.0,0,0,98,,24561.0,,,83.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,start_run,,html-keyboard-response,332,2636053,0.0-1.0-62.0-0.0-7.0-1.0,0,0,98,,28971.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,choice,,html-keyboard-response,333,2637059,0.0-1.0-63.0-0.0-0.0,0,0,98,,1002.0,,,50.0,61.0,65.0,3000.0,2000.0,0.0,2.0,0.0,40-40,,,watch,tape,40.0,40.0,watch9,tape2,40.0,20.0,mens-diamond-watches-euro-48733-ab.jpg,Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/mens-diamond-watches-euro-48733-ab.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,0.0,0.0,1.002,1.0,watch,tape,40.0,40.0,watch9,tape2,40.0,20.0,,,,,,
334,,confirmation,,html-keyboard-response,334,2637559,0.0-1.0-63.0-0.0-1.0-0.0,0,0,98,,,,,,61.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.002,0.498,,,,,,,,,,,,,,,
335,,isi,,html-keyboard-response,335,2640563,0.0-1.0-63.0-0.0-2.0,0,0,98,,,,,,61.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.5,3.0,,,,,,,,,,,,,,,
336,,feedback,,html-keyboard-response,336,2641571,0.0-1.0-63.0-0.0-3.0-0.0,0,0,98,,,,,,61.0,,,,,2.0,,,,,,,,,,,,,,,,,,4.5,1.0,,,,,,,,,,,,,,,
337,,iti,,html-keyboard-response,337,2643575,0.0-1.0-63.0-0.0-5.0,0,0,98,,,,,,61.0,,,,,2.0,,,,,,,,,,,,,,,,,,5.5,2.0,,,,,,,,,,,,,,,
338,,choice,,html-keyboard-response,338,2644301,0.0-1.0-64.0-0.0-0.0,0,0,98,,722.0,,,50.0,62.0,66.0,3000.0,1500.0,0.0,2.0,0.0,20-60,,0.0,pen,bowl,20.0,60.0,pen3,bowl13,0.0,80.0,pen08.jpg,Asoupbowl8.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Asoupbowl8.jpg,0.0,7.5,0.722,1.0,pen,bowl,20.0,60.0,pen3,bowl13,0.0,80.0,,,,,,
339,,confirmation,,html-keyboard-response,339,2645084,0.0-1.0-64.0-0.0-1.0-0.0,0,0,98,,,,,,62.0,,,,,2.0,,,,,,,,,,,,,,,,,,8.222,0.778,,,,,,,,,,,,,,,
340,,isi,,html-keyboard-response,340,2648089,0.0-1.0-64.0-0.0-2.0,0,0,98,,,,,,62.0,,,,,2.0,,,,,,,,,,,,,,,,,,9.0,3.0,,,,,,,,,,,,,,,
341,,feedback,,html-keyboard-response,341,2649096,0.0-1.0-64.0-0.0-3.0-0.0,0,0,98,,,,,,62.0,,,,,2.0,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,
342,,iti,,html-keyboard-response,342,2650600,0.0-1.0-64.0-0.0-5.0,0,0,98,,,,,,62.0,,,,,2.0,,,,,,,,,,,,,,,,,,13.0,1.5,,,,,,,,,,,,,,,
343,,choice,,html-keyboard-response,343,2652226,0.0-1.0-65.0-0.0-0.0,0,0,98,,,,,,63.0,67.0,1000.0,3000.0,0.0,2.0,0.0,20-60,,0.0,nail polish,bongo,20.0,60.0,nail polish1,bongo8,20.0,80.0,200.jpg,26390661.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/200.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390661.thl.jpg,1.0,14.5,1.5,,,,,,,,,,,,,,,
344,,isi,,html-keyboard-response,344,2653233,0.0-1.0-65.0-0.0-2.0,0,0,98,,,,,,63.0,,,,,2.0,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,,,,,,,,,,
345,,no_response,,html-keyboard-response,345,2654242,0.0-1.0-65.0-0.0-4.0-0.0,0,0,98,,,,,,63.0,,,,,2.0,,,,,,,,,,,,,,,,,,17.0,1.0,,,,,,,,,,,,,,,
