,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
253,,iti,,html-keyboard-response,253,167696,0.0-1.0-49.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5,1.0,
254,,choice,,html-keyboard-response,254,167969,0.0-1.0-50.0-0.0-0.0,0,0,3,,269.0,,,51.0,48.0,48.0,1000.0,1500.0,0.0,1.0,0.0,20-60,,1.0,tape,hammer,60.0,20.0,tape2,hammer10,40.0,40.0,Tape_Dispenser.jpg,Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,0.0,hammer,tape,20.0,60.0,hammer10,tape2,40.0,40.0,0.0,271.769,0.269,
255,,confirmation,,html-keyboard-response,255,169206,0.0-1.0-50.0-0.0-1.0-0.0,0,0,3,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,1.231,
256,,isi,,html-keyboard-response,256,169314,0.0-1.0-50.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,1.0,
257,,feedback,,html-keyboard-response,257,170322,0.0-1.0-50.0-0.0-3.0-0.0,0,0,3,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,1.0,
258,,iti,,html-keyboard-response,258,170428,0.0-1.0-50.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5,1.5,
259,,choice,,html-keyboard-response,259,170618,0.0-1.0-51.0-0.0-0.0,0,0,3,,186.0,,,51.0,49.0,49.0,1500.0,1500.0,0.0,1.0,1.0,60-60,1.0,,telescope,telescope,60.0,60.0,telescope6,telescope12,80.0,40.0,LO-telescope-89769.jpg,Junior Land and Sky Telescope.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/LO-telescope-89769.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Junior Land and Sky Telescope.jpg,0.0,telescope,telescope,60.0,60.0,telescope12,telescope6,40.0,80.0,0.0,276.686,0.186,
260,,confirmation,,html-keyboard-response,260,171938,0.0-1.0-51.0-0.0-1.0-0.0,0,0,3,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,1.314,
261,,isi,,html-keyboard-response,261,172042,0.0-1.0-51.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5,1.5,
262,,feedback,,html-keyboard-response,262,173047,0.0-1.0-51.0-0.0-3.0-0.0,0,0,3,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5,1.0,
263,,iti,,html-keyboard-response,263,173156,0.0-1.0-51.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,1.5,
264,,choice,,html-keyboard-response,264,173556,0.0-1.0-52.0-0.0-0.0,0,0,3,,396.0,,,51.0,50.0,50.0,2000.0,1000.0,0.0,1.0,1.0,20-20,1.0,,hammer,hammer,20.0,20.0,hammer10,hammer11,40.0,0.0,Tabla Hammer.JPG,8oz-hammer-copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/hammer/8oz-hammer-copy.jpg,0.0,hammer,hammer,20.0,20.0,hammer11,hammer10,0.0,40.0,0.0,282.396,0.396,
265,,confirmation,,html-keyboard-response,265,174666,0.0-1.0-52.0-0.0-1.0-0.0,0,0,3,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5,1.104,
266,,isi,,html-keyboard-response,266,174771,0.0-1.0-52.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5,2.0,
267,,feedback,,html-keyboard-response,267,175778,0.0-1.0-52.0-0.0-3.0-0.0,0,0,3,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5,1.0,
268,,iti,,html-keyboard-response,268,175882,0.0-1.0-52.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.5,1.0,
269,,choice,,html-keyboard-response,269,176110,0.0-1.0-53.0-0.0-0.0,0,0,3,,224.0,,,51.0,51.0,51.0,3500.0,1500.0,0.0,1.0,0.0,20-80,,1.0,bench,frame,80.0,20.0,bench6,frame7,60.0,20.0,26370121.thl.jpg,AFRAME152.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26370121.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME152.jpg,0.0,frame,bench,20.0,80.0,frame7,bench6,20.0,60.0,0.0,287.724,0.224,
270,,confirmation,,html-keyboard-response,270,177390,0.0-1.0-53.0-0.0-1.0-0.0,0,0,3,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,1.276,
271,,isi,,html-keyboard-response,271,177499,0.0-1.0-53.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,3.5,
272,,feedback,,html-keyboard-response,272,178508,0.0-1.0-53.0-0.0-3.0-0.0,0,0,3,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5,1.0,
273,,iti,,html-keyboard-response,273,178616,0.0-1.0-53.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,1.5,
274,,choice,,html-keyboard-response,274,178970,0.0-1.0-54.0-0.0-0.0,0,0,3,,351.0,,,51.0,52.0,52.0,1000.0,1000.0,0.0,1.0,0.0,20-80,,1.0,bench,motorcycle,80.0,20.0,bench5,motorcycle7,60.0,20.0,APARKBEN8.jpg,MotoSmall.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/APARKBEN8.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/MotoSmall.jpg,0.0,motorcycle,bench,20.0,80.0,motorcycle7,bench5,20.0,60.0,0.0,295.351,0.351,
275,,confirmation,,html-keyboard-response,275,180126,0.0-1.0-54.0-0.0-1.0-0.0,0,0,3,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.5,1.149,
276,,isi,,html-keyboard-response,276,180233,0.0-1.0-54.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5,1.0,
277,,feedback,,html-keyboard-response,277,181241,0.0-1.0-54.0-0.0-3.0-0.0,0,0,3,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.5,1.0,
278,,iti,,html-keyboard-response,278,181348,0.0-1.0-54.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,1.0,
279,,choice,,html-keyboard-response,279,181549,0.0-1.0-55.0-0.0-0.0,0,0,3,,197.0,,,51.0,53.0,53.0,2000.0,2000.0,0.0,1.0,0.0,60-60,,,stool,yarn,60.0,60.0,stool9,yarn9,60.0,40.0,ASTOOL7.jpg,Aballofyarn26.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL7.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn26.jpg,0.0,yarn,stool,60.0,60.0,yarn9,stool9,40.0,60.0,0.0,299.697,0.197,
280,,confirmation,,html-keyboard-response,280,182858,0.0-1.0-55.0-0.0-1.0-0.0,0,0,3,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,1.303,
281,,isi,,html-keyboard-response,281,182961,0.0-1.0-55.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,2.0,
282,,feedback,,html-keyboard-response,282,183968,0.0-1.0-55.0-0.0-3.0-0.0,0,0,3,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,1.0,
283,,iti,,html-keyboard-response,283,184074,0.0-1.0-55.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,2.0,
284,,choice,,html-keyboard-response,284,184663,0.0-1.0-56.0-0.0-0.0,0,0,3,,584.0,,,51.0,54.0,54.0,1000.0,1000.0,0.0,1.0,0.0,60-80,,0.0,stool,bench,60.0,80.0,stool7,bench7,60.0,100.0,ASTOOL25.jpg,ACONBENCH.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL25.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/ACONBENCH.jpg,0.0,bench,stool,80.0,60.0,bench7,stool7,100.0,60.0,0.0,306.584,0.584,
285,,confirmation,,html-keyboard-response,285,185584,0.0-1.0-56.0-0.0-1.0-0.0,0,0,3,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5,0.916,
286,,isi,,html-keyboard-response,286,185689,0.0-1.0-56.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.5,1.0,
287,,feedback,,html-keyboard-response,287,186694,0.0-1.0-56.0-0.0-3.0-0.0,0,0,3,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.5,1.0,
288,,iti,,html-keyboard-response,288,186803,0.0-1.0-56.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5,1.0,
289,,choice,,html-keyboard-response,289,187502,0.0-1.0-57.0-0.0-0.0,0,0,3,,696.0,,,51.0,55.0,55.0,1000.0,1000.0,0.0,1.0,1.0,60-60,1.0,,yarn,yarn,60.0,60.0,yarn8,yarn9,40.0,40.0,smonlineyarn-285x250.jpg,Aballofyarn26.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/smonlineyarn-285x250.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn26.jpg,0.0,yarn,yarn,60.0,60.0,yarn9,yarn8,40.0,40.0,0.0,311.196,0.696,
290,,confirmation,,html-keyboard-response,290,188311,0.0-1.0-57.0-0.0-1.0-0.0,0,0,3,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,0.804,
291,,isi,,html-keyboard-response,291,188414,0.0-1.0-57.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,1.0,
292,,feedback,,html-keyboard-response,292,189423,0.0-1.0-57.0-0.0-3.0-0.0,0,0,3,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,1.0,
293,,iti,,html-keyboard-response,293,189532,0.0-1.0-57.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,1.0,
294,,choice,,html-keyboard-response,294,189913,0.0-1.0-58.0-0.0-0.0,0,0,3,,377.0,,,51.0,56.0,56.0,3000.0,1000.0,0.0,1.0,0.0,40-60,,1.0,train,poker card,60.0,40.0,train11,poker card6,80.0,40.0,train1.jpg,22864212.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train1.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864212.thl.jpg,0.0,poker card,train,40.0,60.0,poker card6,train11,40.0,80.0,0.0,315.377,0.377,
295,,confirmation,,html-keyboard-response,295,191041,0.0-1.0-58.0-0.0-1.0-0.0,0,0,3,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5,1.123,
296,,isi,,html-keyboard-response,296,191145,0.0-1.0-58.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.5,3.0,
297,,feedback,,html-keyboard-response,297,192154,0.0-1.0-58.0-0.0-3.0-0.0,0,0,3,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5,1.0,
298,,iti,,html-keyboard-response,298,192261,0.0-1.0-58.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5,1.0,
299,,choice,,html-keyboard-response,299,192452,0.0-1.0-59.0-0.0-0.0,0,0,3,,187.0,,,51.0,57.0,57.0,1000.0,1500.0,0.0,1.0,0.0,80-80,,,door knob,baby carriage,80.0,80.0,door knob7,baby carriage9,60.0,100.0,doorknob2.jpg,Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,0.0,baby carriage,door knob,80.0,80.0,baby carriage9,door knob7,100.0,60.0,0.0,321.687,0.187,
300,,confirmation,,html-keyboard-response,300,193775,0.0-1.0-59.0-0.0-1.0-0.0,0,0,3,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,1.313,
301,,isi,,html-keyboard-response,301,193879,0.0-1.0-59.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,1.0,
302,,feedback,,html-keyboard-response,302,194885,0.0-1.0-59.0-0.0-3.0-0.0,0,0,3,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,1.0,
303,,iti,,html-keyboard-response,303,194990,0.0-1.0-59.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5,1.5,
304,,choice,,html-keyboard-response,304,195125,0.0-1.0-60.0-0.0-0.0,0,0,3,,130.0,,,51.0,58.0,58.0,1500.0,1000.0,0.0,1.0,1.0,80-80,0.0,,fan,door knob,80.0,80.0,fan7,door knob13,80.0,100.0,250679_lg.jpg,500_CLAWALBC.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/250679_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/500_CLAWALBC.jpg,0.0,door knob,fan,80.0,80.0,door knob13,fan7,100.0,80.0,0.0,326.63,0.13,
305,,confirmation,,html-keyboard-response,305,196504,0.0-1.0-60.0-0.0-1.0-0.0,0,0,3,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,1.37,
306,,isi,,html-keyboard-response,306,196608,0.0-1.0-60.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5,1.5,
307,,feedback,,html-keyboard-response,307,197613,0.0-1.0-60.0-0.0-3.0-0.0,0,0,3,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5,1.0,
308,,iti,,html-keyboard-response,308,197720,0.0-1.0-60.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5,1.0,
309,,choice,,html-keyboard-response,309,198057,0.0-1.0-61.0-0.0-0.0,0,0,3,,334.0,,,51.0,59.0,59.0,3500.0,1000.0,0.0,1.0,0.0,60-80,,0.0,watch,bench,60.0,80.0,watch9,bench10,40.0,100.0,mens-diamond-watches-euro-48733-ab.jpg,APARKBE16.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/mens-diamond-watches-euro-48733-ab.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/APARKBE16.jpg,0.0,bench,watch,80.0,60.0,bench10,watch9,100.0,40.0,0.0,331.834,0.334,
310,,confirmation,,html-keyboard-response,310,199232,0.0-1.0-61.0-0.0-1.0-0.0,0,0,3,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,1.166,
311,,isi,,html-keyboard-response,311,199341,0.0-1.0-61.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.5,3.5,
312,,feedback,,html-keyboard-response,312,200348,0.0-1.0-61.0-0.0-3.0-0.0,0,0,3,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,1.0,
313,,iti,,html-keyboard-response,313,200455,0.0-1.0-61.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5,1.0,
314,,choice,,html-keyboard-response,314,200463,0.0-1.0-62.0-0.0-0.0,0,0,3,,3.0,,,51.0,60.0,60.0,1500.0,1000.0,0.0,1.0,0.0,40-40,,,pen,necklace,40.0,40.0,pen8,necklace12,60.0,40.0,1383_1749_popup copy.jpg,necklascenew07.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/1383_1749_popup copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew07.jpg,0.0,necklace,pen,40.0,40.0,necklace12,pen8,40.0,60.0,0.0,338.503,0.003,
315,,confirmation,,html-keyboard-response,315,201968,0.0-1.0-62.0-0.0-1.0-0.0,0,0,3,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,1.497,
316,,isi,,html-keyboard-response,316,202072,0.0-1.0-62.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5,1.5,
317,,feedback,,html-keyboard-response,317,203076,0.0-1.0-62.0-0.0-3.0-0.0,0,0,3,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.5,1.0,
318,,iti,,html-keyboard-response,318,203180,0.0-1.0-62.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5,1.0,
319,,choice,,html-keyboard-response,319,203843,0.0-1.0-63.0-0.0-0.0,0,0,3,,659.0,,,51.0,61.0,61.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,1.0,train,hammer,60.0,20.0,train15,hammer14,40.0,40.0,master-TD006.jpg,hammer.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/master-TD006.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer.jpg,0.0,hammer,train,20.0,60.0,hammer14,train15,40.0,40.0,0.0,344.159,0.659,
320,,confirmation,,html-keyboard-response,320,204692,0.0-1.0-63.0-0.0-1.0-0.0,0,0,3,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,0.841,
321,,isi,,html-keyboard-response,321,204798,0.0-1.0-63.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,1.0,
322,,feedback,,html-keyboard-response,322,205804,0.0-1.0-63.0-0.0-3.0-0.0,0,0,3,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,1.0,
323,,iti,,html-keyboard-response,323,205909,0.0-1.0-63.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,1.0,
324,,choice,,html-keyboard-response,324,205966,0.0-1.0-64.0-0.0-0.0,0,0,3,,52.0,,,51.0,62.0,62.0,1000.0,1000.0,0.0,1.0,0.0,20-80,,1.0,dresser,key chain,80.0,20.0,dresser13,key chain7,80.0,40.0,ADRESSE70.jpg,keychain-gentoo-linux.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE70.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain-gentoo-linux.jpg,0.0,key chain,dresser,20.0,80.0,key chain7,dresser13,40.0,80.0,0.0,348.052,0.052,
325,,confirmation,,html-keyboard-response,325,207422,0.0-1.0-64.0-0.0-1.0-0.0,0,0,3,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5,1.448,
326,,isi,,html-keyboard-response,326,207530,0.0-1.0-64.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5,1.0,
327,,feedback,,html-keyboard-response,327,208535,0.0-1.0-64.0-0.0-3.0-0.0,0,0,3,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.5,1.0,
328,,iti,,html-keyboard-response,328,208641,0.0-1.0-64.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5,1.0,
329,,block_over,,html-keyboard-response,329,217149,0.0-1.0-64.0-0.0-7.0-0.0,0,0,3,,8481.0,,,50.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,start_run,,html-keyboard-response,330,218297,0.0-1.0-64.0-0.0-7.0-1.0,0,0,3,,1145.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,choice,,html-keyboard-response,331,218786,0.0-1.0-65.0-0.0-0.0,0,0,3,,484.0,,,50.0,63.0,65.0,3500.0,1000.0,0.0,2.0,0.0,20-60,,1.0,telescope,key chain,60.0,20.0,telescope4,key chain14,60.0,0.0,TELESCOPE_BLACK_GOOD_SMALL.jpg,Jif Keychain 285.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/TELESCOPE_BLACK_GOOD_SMALL.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Jif Keychain 285.jpg,1.0,telescope,key chain,60.0,20.0,telescope4,key chain14,60.0,0.0,0.0,0.484,0.484,
332,,confirmation,,html-keyboard-response,332,219809,0.0-1.0-65.0-0.0-1.0-0.0,0,0,3,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.016,
333,,isi,,html-keyboard-response,333,219913,0.0-1.0-65.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.5,
334,,feedback,,html-keyboard-response,334,220920,0.0-1.0-65.0-0.0-3.0-0.0,0,0,3,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,
335,,iti,,html-keyboard-response,335,221028,0.0-1.0-65.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,
336,,choice,,html-keyboard-response,336,221626,0.0-1.0-66.0-0.0-0.0,0,0,3,,595.0,,,50.0,64.0,66.0,2000.0,1000.0,0.0,2.0,0.0,20-60,,0.0,key chain,yarn,20.0,60.0,key chain3,yarn2,20.0,80.0,Keychain_Voice_Recorder.jpg,Aballofyarn66.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Keychain_Voice_Recorder.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn66.jpg,1.0,key chain,yarn,20.0,60.0,key chain3,yarn2,20.0,80.0,0.0,7.595,0.595,
337,,confirmation,,html-keyboard-response,337,222540,0.0-1.0-66.0-0.0-1.0-0.0,0,0,3,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,0.905,
338,,isi,,html-keyboard-response,338,222648,0.0-1.0-66.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,2.0,
339,,feedback,,html-keyboard-response,339,223657,0.0-1.0-66.0-0.0-3.0-0.0,0,0,3,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,1.0,
340,,iti,,html-keyboard-response,340,223765,0.0-1.0-66.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,1.0,
341,,choice,,html-keyboard-response,341,223894,0.0-1.0-67.0-0.0-0.0,0,0,3,,125.0,,,50.0,65.0,67.0,1000.0,1000.0,0.0,2.0,0.0,40-60,,0.0,small table,watch,40.0,60.0,small table15,watch2,60.0,60.0,ATABLE20.jpg,AL0004-03E_MED.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE20.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/AL0004-03E_MED.jpg,1.0,small table,watch,40.0,60.0,small table15,watch2,60.0,60.0,0.0,12.625,0.125,
342,,confirmation,,html-keyboard-response,342,225273,0.0-1.0-67.0-0.0-1.0-0.0,0,0,3,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.375,
343,,isi,,html-keyboard-response,343,225379,0.0-1.0-67.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,
344,,feedback,,html-keyboard-response,344,226387,0.0-1.0-67.0-0.0-3.0-0.0,0,0,3,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,
345,,iti,,html-keyboard-response,345,226495,0.0-1.0-67.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,
346,,choice,,html-keyboard-response,346,228002,0.0-1.0-68.0-0.0-0.0,0,0,3,,,,,,66.0,68.0,3500.0,1000.0,0.0,2.0,0.0,40-60,,1.0,yarn,necklace,60.0,40.0,yarn11,necklace7,60.0,60.0,Aballofpinky2.jpg,Anecklace12.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofpinky2.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace12.jpg,,,,,,,,,,1.0,18.5,1.5,
347,,isi,,html-keyboard-response,347,228109,0.0-1.0-68.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,3.5,
348,,no_response,,html-keyboard-response,348,229114,0.0-1.0-68.0-0.0-4.0-0.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,
349,,iti,,html-keyboard-response,349,229231,0.0-1.0-68.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,
350,,choice,,html-keyboard-response,350,230741,0.0-1.0-68.0-0.1-0.1,0,0,3,,,,,,66.0,68.0,3500.0,1000.0,0.0,2.0,0.0,40-60,,1.0,yarn,necklace,60.0,40.0,yarn11,necklace7,60.0,60.0,Aballofpinky2.jpg,Anecklace12.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofpinky2.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace12.jpg,,,,,,,,,,1.0,25.5,1.5,
351,,isi,,html-keyboard-response,351,230847,0.0-1.0-68.0-0.1-2.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,1.0,
352,,no_response,,html-keyboard-response,352,231854,0.0-1.0-68.0-0.1-4.1-0.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,1.0,
353,,iti,,html-keyboard-response,353,231979,0.0-1.0-68.0-0.1-5.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.0,
