,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally
439,,confirmation,,html-keyboard-response,439,628469,0.0-1.0-88.0-0.0-1.0-0.0,0,0,96511,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,0.689,,
440,,isi,,html-keyboard-response,440,629972,0.0-1.0-88.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,1.5,,
441,,feedback,,html-keyboard-response,441,630980,0.0-1.0-88.0-0.0-3.0-0.0,0,0,96511,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
442,,iti,,html-keyboard-response,442,632985,0.0-1.0-88.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,2.0,,
443,,choice,,html-keyboard-response,443,633597,0.0-1.0-89.0-0.0-0.0,0,0,96511,,609.0,,,75.0,87.0,87.0,1500.0,1500.0,0.0,2.0,1.0,40-40,1.0,,power strip,power strip,40.0,40.0,power strip11,power strip5,60.0,60.0,41Bw7Tl1G7L._AA262_.jpg,93e4a283-bcd6-4ad1-8add-339658cda0fc_400.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/41Bw7Tl1G7L._AA262_.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/93e4a283-bcd6-4ad1-8add-339658cda0fc_400.jpg,0.0,power strip,power strip,40.0,40.0,power strip5,power strip11,60.0,60.0,0.0,122.109,0.609,,
444,,confirmation,,html-keyboard-response,444,634495,0.0-1.0-89.0-0.0-1.0-0.0,0,0,96511,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,0.891,,
445,,isi,,html-keyboard-response,445,635999,0.0-1.0-89.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,1.5,,
446,,feedback,,html-keyboard-response,446,637006,0.0-1.0-89.0-0.0-3.0-0.0,0,0,96511,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,1.0,,
447,,iti,,html-keyboard-response,447,638511,0.0-1.0-89.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,1.5,,
448,,choice,,html-keyboard-response,448,639058,0.0-1.0-90.0-0.0-0.0,0,0,96511,,544.0,,,68.0,88.0,88.0,1000.0,1500.0,0.0,2.0,0.0,20-20,,,key chain,motorcycle,20.0,20.0,key chain13,motorcycle14,0.0,20.0,Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,motorcycle11.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle11.jpg,1.0,key chain,motorcycle,20.0,20.0,key chain13,motorcycle14,0.0,20.0,0.0,127.544,0.544,,
449,,confirmation,,html-keyboard-response,449,640019,0.0-1.0-90.0-0.0-1.0-0.0,0,0,96511,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5,0.956,,
450,,isi,,html-keyboard-response,450,641022,0.0-1.0-90.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5,1.0,,
451,,feedback,,html-keyboard-response,451,642026,0.0-1.0-90.0-0.0-3.0-0.0,0,0,96511,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5,1.0,,
452,,iti,,html-keyboard-response,452,643529,0.0-1.0-90.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.5,,
453,,choice,,html-keyboard-response,453,644175,0.0-1.0-91.0-0.0-0.0,0,0,96511,,643.0,,,68.0,89.0,89.0,2000.0,2000.0,0.0,2.0,0.0,40-80,,0.0,small table,fan,40.0,80.0,small table14,fan11,40.0,80.0,Awoodtable13.jpg,n_sf.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Awoodtable13.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/n_sf.jpg,1.0,small table,fan,40.0,80.0,small table14,fan11,40.0,80.0,0.0,132.643,0.643,,
454,,confirmation,,html-keyboard-response,454,645035,0.0-1.0-91.0-0.0-1.0-0.0,0,0,96511,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5,0.857,,
455,,isi,,html-keyboard-response,455,647038,0.0-1.0-91.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5,2.0,,
456,,feedback,,html-keyboard-response,456,648046,0.0-1.0-91.0-0.0-3.0-0.0,0,0,96511,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,1.0,,
457,,iti,,html-keyboard-response,457,650051,0.0-1.0-91.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,2.0,,
458,,choice,,html-keyboard-response,458,650513,0.0-1.0-92.0-0.0-0.0,0,0,96511,,457.0,,,75.0,90.0,90.0,2000.0,3500.0,0.0,2.0,0.0,40-80,,1.0,baby carriage,patio lounge chair,80.0,40.0,baby carriage1,patio lounge chair6,100.0,40.0,babycarriage16.jpg,Lounge_Chair_with_Pillow.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/babycarriage16.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair_with_Pillow.jpg,0.0,patio lounge chair,baby carriage,40.0,80.0,patio lounge chair6,baby carriage1,40.0,100.0,0.0,138.957,0.457,,
459,,confirmation,,html-keyboard-response,459,651561,0.0-1.0-92.0-0.0-1.0-0.0,0,0,96511,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,1.043,,
460,,isi,,html-keyboard-response,460,653566,0.0-1.0-92.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,2.0,,
461,,feedback,,html-keyboard-response,461,654570,0.0-1.0-92.0-0.0-3.0-0.0,0,0,96511,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,1.0,,
462,,iti,,html-keyboard-response,462,658073,0.0-1.0-92.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5,3.5,,
463,,choice,,html-keyboard-response,463,658852,0.0-1.0-93.0-0.0-0.0,0,0,96511,,776.0,,,68.0,91.0,91.0,1000.0,2000.0,0.0,2.0,0.0,40-80,,0.0,patio lounge chair,bowl,40.0,80.0,patio lounge chair10,bowl2,20.0,100.0,51831.jpg,AMIXBOWL2.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51831.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/AMIXBOWL2.jpg,1.0,patio lounge chair,bowl,40.0,80.0,patio lounge chair10,bowl2,20.0,100.0,0.0,147.276,0.776,,
464,,confirmation,,html-keyboard-response,464,659583,0.0-1.0-93.0-0.0-1.0-0.0,0,0,96511,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,0.724,,
465,,isi,,html-keyboard-response,465,660591,0.0-1.0-93.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,1.0,,
466,,feedback,,html-keyboard-response,466,661598,0.0-1.0-93.0-0.0-3.0-0.0,0,0,96511,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,1.0,,
467,,iti,,html-keyboard-response,467,663604,0.0-1.0-93.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,2.0,,
468,,choice,,html-keyboard-response,468,664220,0.0-1.0-94.0-0.0-0.0,0,0,96511,,613.0,,,75.0,92.0,92.0,1500.0,1500.0,0.0,2.0,0.0,60-80,,0.0,tent,dresser,60.0,80.0,tent12,dresser10,40.0,60.0,31316-AZU_m.jpg,ADRESSE14.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/31316-AZU_m.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE14.jpg,0.0,dresser,tent,80.0,60.0,dresser10,tent12,60.0,40.0,0.0,152.613,0.613,,
469,,confirmation,,html-keyboard-response,469,665113,0.0-1.0-94.0-0.0-1.0-0.0,0,0,96511,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5,0.887,,
470,,isi,,html-keyboard-response,470,666616,0.0-1.0-94.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,1.5,,
471,,feedback,,html-keyboard-response,471,667621,0.0-1.0-94.0-0.0-3.0-0.0,0,0,96511,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,1.0,,
472,,iti,,html-keyboard-response,472,669124,0.0-1.0-94.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5,1.5,,
473,,choice,,html-keyboard-response,473,669823,0.0-1.0-95.0-0.0-0.0,0,0,96511,,696.0,,,68.0,93.0,93.0,1000.0,1000.0,0.0,2.0,1.0,60-60,1.0,,telescope,telescope,60.0,60.0,telescope2,telescope4,60.0,60.0,Brass-telescope-60700.jpg,TELESCOPE_BLACK_GOOD_SMALL.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/TELESCOPE_BLACK_GOOD_SMALL.jpg,1.0,telescope,telescope,60.0,60.0,telescope2,telescope4,60.0,60.0,0.0,158.196,0.696,,
474,,confirmation,,html-keyboard-response,474,670634,0.0-1.0-95.0-0.0-1.0-0.0,0,0,96511,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,0.804,,
475,,isi,,html-keyboard-response,475,671641,0.0-1.0-95.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,1.0,,
476,,feedback,,html-keyboard-response,476,672648,0.0-1.0-95.0-0.0-3.0-0.0,0,0,96511,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,1.0,,
477,,iti,,html-keyboard-response,477,673652,0.0-1.0-95.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,1.0,,
478,,choice,,html-keyboard-response,478,674295,0.0-1.0-96.0-0.0-0.0,0,0,96511,,640.0,,,75.0,94.0,94.0,1500.0,1000.0,0.0,2.0,0.0,40-80,,0.0,necklace,fan,40.0,80.0,necklace5,fan9,60.0,80.0,necklascenew08.jpg,FT-40A.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew08.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/FT-40A.jpg,0.0,fan,necklace,80.0,40.0,fan9,necklace5,80.0,60.0,0.0,162.64,0.64,,
479,,confirmation,,html-keyboard-response,479,675161,0.0-1.0-96.0-0.0-1.0-0.0,0,0,96511,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5,0.86,,
480,,isi,,html-keyboard-response,480,676665,0.0-1.0-96.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,1.5,,
481,,feedback,,html-keyboard-response,481,677668,0.0-1.0-96.0-0.0-3.0-0.0,0,0,96511,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,1.0,,
482,,iti,,html-keyboard-response,482,678670,0.0-1.0-96.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,1.0,,
483,,choice,,html-keyboard-response,483,679512,0.0-1.0-97.0-0.0-0.0,0,0,96511,,839.0,,,68.0,95.0,95.0,1000.0,1500.0,0.0,2.0,1.0,40-40,1.0,,patio lounge chair,patio lounge chair,40.0,40.0,patio lounge chair6,patio lounge chair10,40.0,20.0,Lounge_Chair_with_Pillow.jpg,51831.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair_with_Pillow.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51831.jpg,1.0,patio lounge chair,patio lounge chair,40.0,40.0,patio lounge chair6,patio lounge chair10,40.0,20.0,0.0,167.839,0.839,,
484,,confirmation,,html-keyboard-response,484,680180,0.0-1.0-97.0-0.0-1.0-0.0,0,0,96511,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5,0.661,,
485,,isi,,html-keyboard-response,485,681183,0.0-1.0-97.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,1.0,,
486,,feedback,,html-keyboard-response,486,682191,0.0-1.0-97.0-0.0-3.0-0.0,0,0,96511,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5,1.0,,
487,,iti,,html-keyboard-response,487,683694,0.0-1.0-97.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,1.5,,
488,,choice,,html-keyboard-response,488,684226,0.0-1.0-98.0-0.0-0.0,0,0,96511,,529.0,,,68.0,96.0,96.0,2000.0,3500.0,0.0,2.0,0.0,60-60,,,train,watch,60.0,60.0,train10,watch5,60.0,60.0,train3.jpg,B000GB0Q2K.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_V66976251_.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train3.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B000GB0Q2K.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_V66976251_.jpg,1.0,train,watch,60.0,60.0,train10,watch5,60.0,60.0,0.0,172.529,0.529,,
489,,confirmation,,html-keyboard-response,489,685203,0.0-1.0-98.0-0.0-1.0-0.0,0,0,96511,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5,0.971,,
490,,isi,,html-keyboard-response,490,687210,0.0-1.0-98.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5,2.0,,
491,,feedback,,html-keyboard-response,491,688218,0.0-1.0-98.0-0.0-3.0-0.0,0,0,96511,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,1.0,,
492,,iti,,html-keyboard-response,492,691722,0.0-1.0-98.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,3.5,,
493,,choice,,html-keyboard-response,493,692266,0.0-1.0-99.0-0.0-0.0,0,0,96511,,541.0,,,68.0,97.0,97.0,1000.0,1500.0,0.0,2.0,0.0,40-60,,0.0,small table,stool,40.0,60.0,small table11,stool14,40.0,40.0,ATABLE83.jpg,hjscott-sbs-b-bar-stool.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE83.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/hjscott-sbs-b-bar-stool.jpg,1.0,small table,stool,40.0,60.0,small table11,stool14,40.0,40.0,0.0,180.541,0.541,,
494,,confirmation,,html-keyboard-response,494,693232,0.0-1.0-99.0-0.0-1.0-0.0,0,0,96511,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,0.959,,
495,,isi,,html-keyboard-response,495,694242,0.0-1.0-99.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5,1.0,,
496,,feedback,,html-keyboard-response,496,695248,0.0-1.0-99.0-0.0-3.0-0.0,0,0,96511,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5,1.0,,
497,,iti,,html-keyboard-response,497,696751,0.0-1.0-99.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,1.5,,
498,,choice,,html-keyboard-response,498,697267,0.0-1.0-100.0-0.0-0.0,0,0,96511,,512.0,,,68.0,98.0,98.0,1000.0,1000.0,0.0,2.0,0.0,40-60,,0.0,small table,stool,40.0,60.0,small table9,stool8,60.0,80.0,ATABLE79.jpg,ASTOOL33.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE79.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL33.jpg,1.0,small table,stool,40.0,60.0,small table9,stool8,60.0,80.0,0.0,185.512,0.512,,
499,,confirmation,,html-keyboard-response,499,698261,0.0-1.0-100.0-0.0-1.0-0.0,0,0,96511,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5,0.988,,
500,,isi,,html-keyboard-response,500,699269,0.0-1.0-100.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5,1.0,,
501,,feedback,,html-keyboard-response,501,700276,0.0-1.0-100.0-0.0-3.0-0.0,0,0,96511,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5,1.0,,
502,,iti,,html-keyboard-response,502,701279,0.0-1.0-100.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.5,1.0,,
503,,choice,,html-keyboard-response,503,701784,0.0-1.0-101.0-0.0-0.0,0,0,96511,,502.0,,,68.0,99.0,99.0,1000.0,2000.0,0.0,2.0,0.0,20-60,,1.0,tent,microscope,60.0,20.0,tent5,microscope1,80.0,20.0,Dome Tentnb87r67.jpg,digital-blue-microscope-qx5-md.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Dome Tentnb87r67.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/digital-blue-microscope-qx5-md.jpg,1.0,tent,microscope,60.0,20.0,tent5,microscope1,80.0,20.0,0.0,190.002,0.502,,
504,,confirmation,,html-keyboard-response,504,702788,0.0-1.0-101.0-0.0-1.0-0.0,0,0,96511,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,0.998,,
505,,isi,,html-keyboard-response,505,703794,0.0-1.0-101.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,1.0,,
506,,feedback,,html-keyboard-response,506,704799,0.0-1.0-101.0-0.0-3.0-0.0,0,0,96511,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,1.0,,
507,,iti,,html-keyboard-response,507,706805,0.0-1.0-101.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,2.0,,
508,,choice,,html-keyboard-response,508,707363,0.0-1.0-102.0-0.0-0.0,0,0,96511,,556.0,,,68.0,100.0,100.0,3000.0,1500.0,0.0,2.0,1.0,20-20,1.0,,key chain,key chain,20.0,20.0,key chain13,key chain7,0.0,40.0,Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,keychain-gentoo-linux.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain-gentoo-linux.jpg,1.0,key chain,key chain,20.0,20.0,key chain13,key chain7,0.0,40.0,0.0,195.556,0.556,,
509,,confirmation,,html-keyboard-response,509,708315,0.0-1.0-102.0-0.0-1.0-0.0,0,0,96511,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.5,0.944,,
510,,isi,,html-keyboard-response,510,711322,0.0-1.0-102.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.5,3.0,,
511,,feedback,,html-keyboard-response,511,712328,0.0-1.0-102.0-0.0-3.0-0.0,0,0,96511,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.5,1.0,,
512,,iti,,html-keyboard-response,512,713834,0.0-1.0-102.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,1.5,,
513,,choice,,html-keyboard-response,513,714455,0.0-1.0-103.0-0.0-0.0,0,0,96511,,616.0,,,68.0,101.0,101.0,1000.0,1000.0,0.0,2.0,0.0,20-60,,1.0,telescope,key chain,60.0,20.0,telescope5,key chain4,80.0,40.0,digimarc.jpg,Gumby_Green-Keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/digimarc.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,1.0,telescope,key chain,60.0,20.0,telescope5,key chain4,80.0,40.0,0.0,202.616,0.616,,
514,,confirmation,,html-keyboard-response,514,715343,0.0-1.0-103.0-0.0-1.0-0.0,0,0,96511,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5,0.884,,
515,,isi,,html-keyboard-response,515,716346,0.0-1.0-103.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5,1.0,,
516,,feedback,,html-keyboard-response,516,717351,0.0-1.0-103.0-0.0-3.0-0.0,0,0,96511,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5,1.0,,
517,,iti,,html-keyboard-response,517,718354,0.0-1.0-103.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5,1.0,,
518,,choice,,html-keyboard-response,518,719861,0.0-1.0-104.0-0.0-0.0,0,0,96511,,,,,,102.0,102.0,3000.0,2000.0,0.0,2.0,0.0,20-80,,1.0,bongo,motorcycle,80.0,20.0,bongo2,motorcycle13,60.0,0.0,26390663.thl.jpg,2005-Buell-FireboltXB12R.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390663.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/2005-Buell-FireboltXB12R.jpg,,,,,,,,,,1.0,208.0,1.5,,
519,,isi,,html-keyboard-response,519,722869,0.0-1.0-104.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,3.0,,
520,,no_response,,html-keyboard-response,520,723875,0.0-1.0-104.0-0.0-4.0-0.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,,
521,,iti,,html-keyboard-response,521,725894,0.0-1.0-104.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,2.0,,
522,,choice,,html-keyboard-response,522,726281,0.0-1.0-104.0-0.1-0.1,0,0,96511,,382.0,,,68.0,102.0,102.0,3000.0,2000.0,0.0,2.0,0.0,20-80,,1.0,bongo,motorcycle,80.0,20.0,bongo2,motorcycle13,60.0,0.0,26390663.thl.jpg,2005-Buell-FireboltXB12R.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390663.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/2005-Buell-FireboltXB12R.jpg,1.0,bongo,motorcycle,80.0,20.0,bongo2,motorcycle13,60.0,0.0,0.0,214.382,0.382,,
523,,confirmation,,html-keyboard-response,523,727402,0.0-1.0-104.0-0.1-1.1-0.1,0,0,96511,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5,1.118,,
524,,isi,,html-keyboard-response,524,728409,0.0-1.0-104.0-0.1-2.1,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.5,1.0,,
525,,feedback,,html-keyboard-response,525,729413,0.0-1.0-104.0-0.1-3.1-0.1,0,0,96511,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5,1.0,,
526,,iti,,html-keyboard-response,526,730917,0.0-1.0-104.0-0.1-5.1,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1.5,,
527,,choice,,html-keyboard-response,527,731258,0.0-1.0-105.0-0.0-0.0,0,0,96511,,339.0,,,68.0,103.0,103.0,1000.0,3000.0,0.0,2.0,0.0,20-60,,0.0,microscope,tent,20.0,60.0,microscope9,tent4,20.0,60.0,AMICROS34.jpg,Atent12.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/AMICROS34.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Atent12.jpg,1.0,microscope,tent,20.0,60.0,microscope9,tent4,20.0,60.0,0.0,219.339,0.339,,
528,,confirmation,,html-keyboard-response,528,732426,0.0-1.0-105.0-0.0-1.0-0.0,0,0,96511,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5,1.161,,
529,,isi,,html-keyboard-response,529,733433,0.0-1.0-105.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5,1.0,,
530,,feedback,,html-keyboard-response,530,734437,0.0-1.0-105.0-0.0-3.0-0.0,0,0,96511,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.5,1.0,,
531,,iti,,html-keyboard-response,531,737445,0.0-1.0-105.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,3.0,,
532,,choice,,html-keyboard-response,532,737944,0.0-1.0-106.0-0.0-0.0,0,0,96511,,495.0,,,68.0,104.0,104.0,2000.0,2000.0,0.0,2.0,1.0,60-60,1.0,,train,train,60.0,60.0,train15,train10,40.0,60.0,master-TD006.jpg,train3.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/master-TD006.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train3.jpg,1.0,train,train,60.0,60.0,train15,train10,40.0,60.0,0.0,225.995,0.495,,
533,,confirmation,,html-keyboard-response,533,738954,0.0-1.0-106.0-0.0-1.0-0.0,0,0,96511,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,1.005,,
534,,isi,,html-keyboard-response,534,740961,0.0-1.0-106.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2.0,,
535,,feedback,,html-keyboard-response,535,741969,0.0-1.0-106.0-0.0-3.0-0.0,0,0,96511,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,1.0,,
536,,iti,,html-keyboard-response,536,743973,0.0-1.0-106.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,2.0,,
