,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
97,,iti,,html-keyboard-response,97,77924,0.0-1.0-17.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,1.0,,,,,
98,,choice,,html-keyboard-response,98,78185,0.0-1.0-18.0-0.0-0.0,0,0,4,,257.0,,,50.0,16.0,316.0,1500.0,1000.0,0.0,6.0,1.0,60-60,0.0,,poker card,seashell,60.0,60.0,poker card1,seashell8,40.0,40.0,22864704.thl.jpg,ASEASHEL9.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864704.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/ASEASHEL9.jpg,1.0,poker card,seashell,60.0,60.0,poker card1,seashell8,40.0,40.0,0.0,82.757,0.257,,,,,
99,,confirmation,,html-keyboard-response,99,79437,0.0-1.0-18.0-0.0-1.0-0.0,0,0,4,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,1.243,,,,,
100,,isi,,html-keyboard-response,100,79540,0.0-1.0-18.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,1.5,,,,,
101,,feedback,,html-keyboard-response,101,80546,0.0-1.0-18.0-0.0-3.0-0.0,0,0,4,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,1.0,,,,,
102,,iti,,html-keyboard-response,102,80653,0.0-1.0-18.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,1.0,,,,,
103,,choice,,html-keyboard-response,103,81031,0.0-1.0-19.0-0.0-0.0,0,0,4,,375.0,,,51.0,17.0,317.0,2000.0,2000.0,0.0,6.0,0.0,20-60,,1.0,nail polish,bowl,60.0,20.0,nail polish7,bowl10,40.0,0.0,117BDAkbo5L._AA160_.jpg,Abowl50.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Abowl50.jpg,0.0,bowl,nail polish,20.0,60.0,bowl10,nail polish7,0.0,40.0,0.0,87.875,0.375,,,,,
104,,confirmation,,html-keyboard-response,104,82162,0.0-1.0-19.0-0.0-1.0-0.0,0,0,4,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.125,,,,,
105,,isi,,html-keyboard-response,105,82269,0.0-1.0-19.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,2.0,,,,,
106,,feedback,,html-keyboard-response,106,83274,0.0-1.0-19.0-0.0-3.0-0.0,0,0,4,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1.0,,,,,
107,,iti,,html-keyboard-response,107,83378,0.0-1.0-19.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,2.0,,,,,
108,,choice,,html-keyboard-response,108,83815,0.0-1.0-20.0-0.0-0.0,0,0,4,,433.0,,,51.0,18.0,318.0,1000.0,1000.0,0.0,6.0,0.0,20-80,,1.0,trumpet,flashlight,80.0,20.0,trumpet4,flashlight13,60.0,0.0,JUPITER+JTR1000S.jpg,834808_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUPITER+JTR1000S.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/834808_sk_lg.jpg,0.0,flashlight,trumpet,20.0,80.0,flashlight13,trumpet4,0.0,60.0,0.0,94.433,0.433,,,,,
109,,confirmation,,html-keyboard-response,109,84888,0.0-1.0-20.0-0.0-1.0-0.0,0,0,4,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,1.067,,,,,
110,,isi,,html-keyboard-response,110,84994,0.0-1.0-20.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,1.0,,,,,
111,,feedback,,html-keyboard-response,111,85998,0.0-1.0-20.0-0.0-3.0-0.0,0,0,4,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,1.0,,,,,
112,,iti,,html-keyboard-response,112,86104,0.0-1.0-20.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,,,,
113,,choice,,html-keyboard-response,113,86235,0.0-1.0-21.0-0.0-0.0,0,0,4,,129.0,,,50.0,19.0,319.0,1000.0,2000.0,0.0,6.0,0.0,80-80,,,vase,telescope,80.0,80.0,vase8,telescope10,60.0,100.0,Avase171.jpg,digimarc.ms02.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase171.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg,1.0,vase,telescope,80.0,80.0,vase8,telescope10,60.0,100.0,0.0,98.629,0.129,,,,,
114,,confirmation,,html-keyboard-response,114,87611,0.0-1.0-21.0-0.0-1.0-0.0,0,0,4,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.371,,,,,
115,,isi,,html-keyboard-response,115,87714,0.0-1.0-21.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1.0,,,,,
116,,feedback,,html-keyboard-response,116,88717,0.0-1.0-21.0-0.0-3.0-0.0,0,0,4,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,1.0,,,,,
117,,iti,,html-keyboard-response,117,88824,0.0-1.0-21.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,2.0,,,,,
118,,choice,,html-keyboard-response,118,88928,0.0-1.0-22.0-0.0-0.0,0,0,4,,101.0,,,51.0,20.0,320.0,1000.0,1000.0,0.0,6.0,0.0,40-80,,0.0,frame,telescope,40.0,80.0,frame15,telescope2,20.0,100.0,AFRAME13.jpg,Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME13.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,0.0,telescope,frame,80.0,40.0,telescope2,frame15,100.0,20.0,0.0,104.101,0.101,,,,,
119,,confirmation,,html-keyboard-response,119,90333,0.0-1.0-22.0-0.0-1.0-0.0,0,0,4,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,1.399,,,,,
120,,isi,,html-keyboard-response,120,90440,0.0-1.0-22.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,1.0,,,,,
121,,feedback,,html-keyboard-response,121,91448,0.0-1.0-22.0-0.0-3.0-0.0,0,0,4,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,1.0,,,,,
122,,iti,,html-keyboard-response,122,91555,0.0-1.0-22.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,1.0,,,,,
123,,choice,,html-keyboard-response,123,91898,0.0-1.0-23.0-0.0-0.0,0,0,4,,340.0,,,51.0,21.0,321.0,1500.0,1500.0,0.0,6.0,0.0,40-40,,,license plate,makeup compact,40.0,40.0,license plate15,makeup compact14,40.0,60.0,hi-hwr-837.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,0.0,makeup compact,license plate,40.0,40.0,makeup compact14,license plate15,60.0,40.0,0.0,108.84,0.34,,,,,
124,,confirmation,,html-keyboard-response,124,93064,0.0-1.0-23.0-0.0-1.0-0.0,0,0,4,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,1.16,,,,,
125,,isi,,html-keyboard-response,125,93170,0.0-1.0-23.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,1.5,,,,,
126,,feedback,,html-keyboard-response,126,94177,0.0-1.0-23.0-0.0-3.0-0.0,0,0,4,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,,,,
127,,iti,,html-keyboard-response,127,94283,0.0-1.0-23.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,1.5,,,,,
128,,choice,,html-keyboard-response,128,94454,0.0-1.0-24.0-0.0-0.0,0,0,4,,167.0,,,50.0,22.0,322.0,3500.0,1500.0,0.0,6.0,0.0,20-40,,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,AFISHHAT2.jpg,26423282.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,0.0,114.167,0.167,,,,,
129,,confirmation,,html-keyboard-response,129,95794,0.0-1.0-24.0-0.0-1.0-0.0,0,0,4,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,1.333,,,,,
130,,isi,,html-keyboard-response,130,95901,0.0-1.0-24.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,3.5,,,,,
131,,feedback,,html-keyboard-response,131,96904,0.0-1.0-24.0-0.0-3.0-0.0,0,0,4,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.0,,,,,
132,,iti,,html-keyboard-response,132,97011,0.0-1.0-24.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.5,,,,,
133,,choice,,html-keyboard-response,133,97017,0.0-1.0-25.0-0.0-0.0,0,0,4,,4.0,,,50.0,23.0,323.0,3000.0,1000.0,0.0,6.0,0.0,20-60,,0.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,26427865.thl.jpg,31cR10fzlML._AA280_.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg,1.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,0.0,121.504,0.004,,,,,
134,,confirmation,,html-keyboard-response,134,98520,0.0-1.0-25.0-0.0-1.0-0.0,0,0,4,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,1.496,,,,,
135,,isi,,html-keyboard-response,135,98628,0.0-1.0-25.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,3.0,,,,,
136,,feedback,,html-keyboard-response,136,99631,0.0-1.0-25.0-0.0-3.0-0.0,0,0,4,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,1.0,,,,,
137,,iti,,html-keyboard-response,137,99736,0.0-1.0-25.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,1.0,,,,,
138,,choice,,html-keyboard-response,138,100066,0.0-1.0-26.0-0.0-0.0,0,0,4,,327.0,,,50.0,24.0,324.0,1000.0,1000.0,0.0,6.0,1.0,20-80,0.0,,bowl,telescope,20.0,80.0,bowl10,telescope2,0.0,100.0,Abowl50.jpg,Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Abowl50.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,1.0,bowl,telescope,20.0,80.0,bowl10,telescope2,0.0,100.0,0.0,128.327,0.327,,,,,
139,,confirmation,,html-keyboard-response,139,101246,0.0-1.0-26.0-0.0-1.0-0.0,0,0,4,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5,1.173,,,,,
140,,isi,,html-keyboard-response,140,101352,0.0-1.0-26.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5,1.0,,,,,
141,,feedback,,html-keyboard-response,141,102360,0.0-1.0-26.0-0.0-3.0-0.0,0,0,4,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,1.0,,,,,
142,,iti,,html-keyboard-response,142,102467,0.0-1.0-26.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.5,1.0,,,,,
143,,choice,,html-keyboard-response,143,102763,0.0-1.0-27.0-0.0-0.0,0,0,4,,293.0,,,51.0,25.0,325.0,1500.0,1000.0,0.0,6.0,0.0,40-60,,1.0,necklace,hammer,60.0,40.0,necklace14,hammer10,80.0,20.0,necklascenew05.jpg,Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew05.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,0.0,hammer,necklace,40.0,60.0,hammer10,necklace14,20.0,80.0,0.0,132.793,0.293,,,,,
144,,confirmation,,html-keyboard-response,144,103978,0.0-1.0-27.0-0.0-1.0-0.0,0,0,4,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.207,,,,,
145,,isi,,html-keyboard-response,145,104083,0.0-1.0-27.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5,1.5,,,,,
146,,feedback,,html-keyboard-response,146,105091,0.0-1.0-27.0-0.0-3.0-0.0,0,0,4,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,1.0,,,,,
147,,iti,,html-keyboard-response,147,105197,0.0-1.0-27.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,1.0,,,,,
148,,choice,,html-keyboard-response,148,105418,0.0-1.0-28.0-0.0-0.0,0,0,4,,219.0,,,50.0,26.0,326.0,1500.0,1500.0,0.0,6.0,1.0,40-60,0.0,,necklace,hat,60.0,40.0,necklace1,hat15,80.0,40.0,26443173.thl.jpg,AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/26443173.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,1.0,necklace,hat,60.0,40.0,necklace1,hat15,80.0,40.0,0.0,137.719,0.219,,,,,
149,,confirmation,,html-keyboard-response,149,106705,0.0-1.0-28.0-0.0-1.0-0.0,0,0,4,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,1.281,,,,,
150,,isi,,html-keyboard-response,150,106811,0.0-1.0-28.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,1.5,,,,,
151,,feedback,,html-keyboard-response,151,107816,0.0-1.0-28.0-0.0-3.0-0.0,0,0,4,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5,1.0,,,,,
152,,iti,,html-keyboard-response,152,107923,0.0-1.0-28.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,1.5,,,,,
153,,choice,,html-keyboard-response,153,108088,0.0-1.0-29.0-0.0-0.0,0,0,4,,163.0,,,50.0,27.0,327.0,1000.0,1500.0,0.0,6.0,0.0,20-80,,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,trumpet33.jpg,22945915.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/22945915.thl.jpg,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,0.0,143.163,0.163,,,,,
154,,confirmation,,html-keyboard-response,154,109432,0.0-1.0-29.0-0.0-1.0-0.0,0,0,4,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5,1.337,,,,,
155,,isi,,html-keyboard-response,155,109539,0.0-1.0-29.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5,1.0,,,,,
156,,feedback,,html-keyboard-response,156,110547,0.0-1.0-29.0-0.0-3.0-0.0,0,0,4,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5,1.0,,,,,
157,,iti,,html-keyboard-response,157,110653,0.0-1.0-29.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.5,,,,,
158,,choice,,html-keyboard-response,158,111541,0.0-1.0-30.0-0.0-0.0,0,0,4,,884.0,,,51.0,28.0,328.0,1000.0,2000.0,0.0,6.0,1.0,40-40,0.0,,microscope,hammer,40.0,40.0,microscope10,hammer10,20.0,20.0,DS-2.jpg,Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/microscope/DS-2.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,0.0,hammer,microscope,40.0,40.0,hammer10,microscope10,20.0,20.0,0.0,148.884,0.884,,,,,
159,,confirmation,,html-keyboard-response,159,112163,0.0-1.0-30.0-0.0-1.0-0.0,0,0,4,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5,0.616,,,,,
160,,isi,,html-keyboard-response,160,112270,0.0-1.0-30.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5,1.0,,,,,
161,,feedback,,html-keyboard-response,161,113278,0.0-1.0-30.0-0.0-3.0-0.0,0,0,4,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5,1.0,,,,,
162,,iti,,html-keyboard-response,162,113381,0.0-1.0-30.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5,2.0,,,,,
163,,choice,,html-keyboard-response,163,114018,0.0-1.0-31.0-0.0-0.0,0,0,4,,635.0,,,51.0,29.0,329.0,2000.0,1000.0,0.0,6.0,0.0,40-60,,0.0,motorcycle,small table,40.0,60.0,motorcycle4,small table15,20.0,40.0,motorcycle46.jpg,ATABLE20.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE20.jpg,0.0,small table,motorcycle,60.0,40.0,small table15,motorcycle4,40.0,20.0,0.0,154.135,0.635,,,,,
164,,confirmation,,html-keyboard-response,164,114888,0.0-1.0-31.0-0.0-1.0-0.0,0,0,4,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,0.865,,,,,
165,,isi,,html-keyboard-response,165,114994,0.0-1.0-31.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,2.0,,,,,
166,,feedback,,html-keyboard-response,166,115998,0.0-1.0-31.0-0.0-3.0-0.0,0,0,4,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,1.0,,,,,
167,,iti,,html-keyboard-response,167,116104,0.0-1.0-31.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,1.0,,,,,
168,,choice,,html-keyboard-response,168,116341,0.0-1.0-32.0-0.0-0.0,0,0,4,,233.0,,,51.0,30.0,330.0,1000.0,3500.0,0.0,6.0,0.0,40-80,,1.0,tape,hammer,80.0,40.0,tape2,hammer15,100.0,60.0,Tape_Dispenser.jpg,Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,0.0,hammer,tape,40.0,80.0,hammer15,tape2,60.0,100.0,0.0,159.233,0.233,,,,,
169,,confirmation,,html-keyboard-response,169,117614,0.0-1.0-32.0-0.0-1.0-0.0,0,0,4,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5,1.267,,,,,
170,,isi,,html-keyboard-response,170,117720,0.0-1.0-32.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5,1.0,,,,,
171,,feedback,,html-keyboard-response,171,118728,0.0-1.0-32.0-0.0-3.0-0.0,0,0,4,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5,1.0,,,,,
172,,iti,,html-keyboard-response,172,118832,0.0-1.0-32.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,3.5,,,,,
173,,choice,,html-keyboard-response,173,119309,0.0-1.0-33.0-0.0-0.0,0,0,4,,474.0,,,51.0,31.0,331.0,1000.0,1000.0,0.0,6.0,1.0,20-40,0.0,,makeup compact,desk,40.0,20.0,makeup compact14,desk13,60.0,0.0,262597_fpx.jpg,26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,0.0,desk,makeup compact,20.0,40.0,desk13,makeup compact14,0.0,60.0,0.0,166.474,0.474,,,,,
174,,confirmation,,html-keyboard-response,174,120342,0.0-1.0-33.0-0.0-1.0-0.0,0,0,4,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5,1.026,,,,,
175,,isi,,html-keyboard-response,175,120445,0.0-1.0-33.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5,1.0,,,,,
176,,feedback,,html-keyboard-response,176,121452,0.0-1.0-33.0-0.0-3.0-0.0,0,0,4,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,1.0,,,,,
177,,iti,,html-keyboard-response,177,121558,0.0-1.0-33.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5,1.0,,,,,
178,,choice,,html-keyboard-response,178,121935,0.0-1.0-34.0-0.0-0.0,0,0,4,,374.0,,,50.0,32.0,332.0,1500.0,3500.0,0.0,6.0,0.0,40-60,,0.0,key chain,poker card,40.0,60.0,key chain4,poker card3,20.0,40.0,Gumby_Green-Keychain.jpg,9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,1.0,key chain,poker card,40.0,60.0,key chain4,poker card3,20.0,40.0,0.0,170.874,0.374,,,,,
179,,confirmation,,html-keyboard-response,179,123066,0.0-1.0-34.0-0.0-1.0-0.0,0,0,4,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,1.126,,,,,
180,,isi,,html-keyboard-response,180,123171,0.0-1.0-34.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5,1.5,,,,,
181,,feedback,,html-keyboard-response,181,124179,0.0-1.0-34.0-0.0-3.0-0.0,0,0,4,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.5,1.0,,,,,
182,,iti,,html-keyboard-response,182,124286,0.0-1.0-34.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,3.5,,,,,
183,,choice,,html-keyboard-response,183,124573,0.0-1.0-35.0-0.0-0.0,0,0,4,,284.0,,,51.0,33.0,333.0,1500.0,2000.0,0.0,6.0,1.0,60-80,0.0,,patio lounge chair,trumpet,60.0,80.0,patio lounge chair11,trumpet8,80.0,80.0,51830.jpg,trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/51830.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,0.0,trumpet,patio lounge chair,80.0,60.0,trumpet8,patio lounge chair11,80.0,80.0,0.0,178.284,0.284,,,,,
184,,confirmation,,html-keyboard-response,184,125798,0.0-1.0-35.0-0.0-1.0-0.0,0,0,4,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5,1.216,,,,,
185,,isi,,html-keyboard-response,185,125904,0.0-1.0-35.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,1.5,,,,,
186,,feedback,,html-keyboard-response,186,126912,0.0-1.0-35.0-0.0-3.0-0.0,0,0,4,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,1.0,,,,,
187,,iti,,html-keyboard-response,187,127016,0.0-1.0-35.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,2.0,,,,,
188,,choice,,html-keyboard-response,188,127431,0.0-1.0-36.0-0.0-0.0,0,0,4,,411.0,,,51.0,34.0,334.0,1500.0,2000.0,0.0,6.0,0.0,80-80,,,telescope,trumpet,80.0,80.0,telescope8,trumpet6,80.0,60.0,p0006439g.jpg,JUP416S.JPG,/static/Category_learning/Stimuli/Experimental_stims/telescope/p0006439g.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUP416S.JPG,0.0,trumpet,telescope,80.0,80.0,trumpet6,telescope8,60.0,80.0,0.0,184.411,0.411,,,,,
189,,confirmation,,html-keyboard-response,189,128528,0.0-1.0-36.0-0.0-1.0-0.0,0,0,4,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5,1.089,,,,,
190,,isi,,html-keyboard-response,190,128632,0.0-1.0-36.0-0.0-2.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,1.5,,,,,
191,,feedback,,html-keyboard-response,191,129641,0.0-1.0-36.0-0.0-3.0-0.0,0,0,4,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,1.0,,,,,
192,,iti,,html-keyboard-response,192,129747,0.0-1.0-36.0-0.0-5.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,2.0,,,,,
