trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
109,2,0,0,80-80,80,80,0,NA,2000,2000,door knob,desk,door knob6,desk9,100,60,90,76,30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg,desk 189dr96dr chr.jpg,Stimuli/Experimental_stims/door knob/30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg,Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg
110,2,0,0,40-80,80,40,40,1,3500,2000,fan,power strip,fan2,power strip3,100,20,120,393,507349_sk_lg.jpg,67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,Stimuli/Experimental_stims/fan/507349_sk_lg.jpg,Stimuli/Experimental_stims/power strip/67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg
111,2,0,0,20-80,80,20,60,1,1000,3500,desk,motorcycle,desk2,motorcycle2,80,0,69,290,AA Luffield Radial crescent Desk 1600mm x 1200mm.jpg,motorcycle33.jpg,Stimuli/Experimental_stims/desk/AA Luffield Radial crescent Desk 1600mm x 1200mm.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle33.jpg
112,2,0,0,40-60,40,60,-20,0,3000,1000,sofa,yarn,sofa1,yarn3,60,80,442,597,sofa-Nicholassingleseater-th.jpg,Aballofblueya.jpg,Stimuli/Experimental_stims/sofa/sofa-Nicholassingleseater-th.jpg,Stimuli/Experimental_stims/yarn/Aballofblueya.jpg
113,2,0,0,40-80,40,80,-40,0,3000,1500,power strip,bowl,power strip7,bowl15,40,60,397,65,412YZ25RFBL._AA262_.jpg,Awhitebowl2.jpg,Stimuli/Experimental_stims/power strip/412YZ25RFBL._AA262_.jpg,Stimuli/Experimental_stims/bowl/Awhitebowl2.jpg
114,2,0,0,40-60,40,60,-20,0,1000,1000,seashell,trumpet,seashell5,trumpet2,20,40,412,545,429345994_b87bb03366.jpg,Matt-Stevens-Pocket-Trumpet.jpg,Stimuli/Experimental_stims/seashell/429345994_b87bb03366.jpg,Stimuli/Experimental_stims/trumpet/Matt-Stevens-Pocket-Trumpet.jpg
115,2,0,0,60-60,60,60,0,NA,2000,1000,yarn,vase,yarn4,vase10,40,60,598,570,amethyst dreaming boho hy sml.jpg,Avase143.jpg,Stimuli/Experimental_stims/yarn/amethyst dreaming boho hy sml.jpg,Stimuli/Experimental_stims/vase/Avase143.jpg
116,2,0,0,40-80,40,80,-40,0,2000,1000,poker card,bench,poker card2,bench14,20,80,375,30,22864716.thl.jpg,APARKBENC.jpg,Stimuli/Experimental_stims/poker card/22864716.thl.jpg,Stimuli/Experimental_stims/bench/APARKBENC.jpg
117,2,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
118,2,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
119,2,0,0,80-80,80,80,0,NA,1000,1000,door knob,baby carriage,door knob2,baby carriage14,80,80,86,13,500_DECWHIPB.jpg,peg_perego_uno_verde.jpg,Stimuli/Experimental_stims/door knob/500_DECWHIPB.jpg,Stimuli/Experimental_stims/baby carriage/peg_perego_uno_verde.jpg
120,2,0,0,40-40,40,40,0,NA,1000,3000,seashell,necklace,seashell7,necklace13,60,40,414,335,seashell34.jpg,Anecklace19.jpg,Stimuli/Experimental_stims/seashell/seashell34.jpg,Stimuli/Experimental_stims/necklace/Anecklace19.jpg
121,2,0,0,80-80,80,80,0,NA,1500,2000,bongo,fan,bongo12,fan6,100,60,45,124,26686609.thl.jpg,30090.fpx.jpg,Stimuli/Experimental_stims/bongo/26686609.thl.jpg,Stimuli/Experimental_stims/fan/30090.fpx.jpg
122,2,0,0,20-80,20,80,-60,0,1000,3000,license plate,dresser,license plate6,dresser7,20,60,226,108,ak-cru-684.jpg,ADRESSE43.jpg,Stimuli/Experimental_stims/license plate/ak-cru-684.jpg,Stimuli/Experimental_stims/dresser/ADRESSE43.jpg
123,2,0,0,20-40,20,40,-20,0,1000,1000,frame,nail polish,frame9,nail polish2,40,40,161,307,AFRAME188.jpg,froggy_t.jpg,Stimuli/Experimental_stims/frame/AFRAME188.jpg,Stimuli/Experimental_stims/nail polish/froggy_t.jpg
124,2,0,0,60-80,80,60,20,1,1500,1000,fan,train,fan5,train14,100,60,123,540,Table_Fan.jpg,images-products-childcraft-g83501.jpg,Stimuli/Experimental_stims/fan/Table_Fan.jpg,Stimuli/Experimental_stims/train/images-products-childcraft-g83501.jpg
125,3,0,0,80-80,80,80,0,NA,3500,2000,bench,door knob,bench8,door knob5,100,60,24,89,APARKBE14.jpg,Parth_Portofino_500.jpg,Stimuli/Experimental_stims/bench/APARKBE14.jpg,Stimuli/Experimental_stims/door knob/Parth_Portofino_500.jpg
126,3,0,0,60-60,60,60,0,NA,1000,2000,watch,tape,watch11,tape1,80,40,588,476,B00020ODHO.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V65957276_.jpg,aktotape_01.jpg,Stimuli/Experimental_stims/watch/B00020ODHO.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V65957276_.jpg,Stimuli/Experimental_stims/tape/aktotape_01.jpg
127,3,0,0,40-80,40,80,-40,0,2000,1000,small table,dresser,small table12,dresser11,20,80,436,112,ATABLE54.jpg,ADRESSE66.jpg,Stimuli/Experimental_stims/small table/ATABLE54.jpg,Stimuli/Experimental_stims/dresser/ADRESSE66.jpg
128,3,0,0,20-60,60,20,40,1,1000,1000,trumpet,hammer,trumpet13,hammer4,60,0,556,173,JUPITER+JTR1600GS.jpg,hammernew01.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR1600GS.jpg,Stimuli/Experimental_stims/hammer/hammernew01.jpg
129,3,0,0,40-80,80,40,40,1,2000,2000,flashlight,seashell,flashlight8,seashell11,60,60,143,418,Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,ASEASH12.jpg,Stimuli/Experimental_stims/flashlight/Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,Stimuli/Experimental_stims/seashell/ASEASH12.jpg
130,3,0,0,60-60,60,60,0,NA,3500,1500,train,tape,train1,tape4,60,40,527,479,Model_Train.jpg,70924.jpg,Stimuli/Experimental_stims/train/Model_Train.jpg,Stimuli/Experimental_stims/tape/70924.jpg
131,3,0,0,20-20,20,20,0,NA,1000,2000,key chain,lipstick,key chain9,lipstick8,20,20,212,245,sfx8832-ferrari-shield-keychain.jpg,P174215_hero.jpg,Stimuli/Experimental_stims/key chain/sfx8832-ferrari-shield-keychain.jpg,Stimuli/Experimental_stims/lipstick/P174215_hero.jpg
132,3,0,0,60-80,80,60,20,1,1000,1500,baby carriage,tape,baby carriage5,tape11,80,40,4,486,Baby_Stroller.jpg,41FZA73H4JL._AA280_.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Stroller.jpg,Stimuli/Experimental_stims/tape/41FZA73H4JL._AA280_.jpg
133,3,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
134,3,0,0,40-80,80,40,40,1,1000,2000,bongo,sofa,bongo5,sofa7,60,20,38,448,ABONGDRUM.jpg,JACKSON-MS6007loveseat59X36X33.jpg,Stimuli/Experimental_stims/bongo/ABONGDRUM.jpg,Stimuli/Experimental_stims/sofa/JACKSON-MS6007loveseat59X36X33.jpg
135,3,0,0,20-80,80,20,60,1,1500,1500,dresser,key chain,dresser14,key chain2,60,40,115,205,Adressertabl3.jpg,superman_returns_pewter_keychain_2.jpg,Stimuli/Experimental_stims/dresser/Adressertabl3.jpg,Stimuli/Experimental_stims/key chain/superman_returns_pewter_keychain_2.jpg
136,3,0,0,40-60,40,60,-20,0,2000,1500,small table,stool,small table7,stool3,40,60,431,461,ATABLE89.jpg,ASTOOL44.jpg,Stimuli/Experimental_stims/small table/ATABLE89.jpg,Stimuli/Experimental_stims/stool/ASTOOL44.jpg
137,3,0,1,NaN,NA,NA,NA,NA,3000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
138,3,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
139,3,0,0,40-80,40,80,-40,0,2000,2000,small table,bowl,small table5,bowl14,20,80,429,64,Atable145.jpg,Aredglassbowl.jpg,Stimuli/Experimental_stims/small table/Atable145.jpg,Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg
140,3,0,0,40-60,40,60,-20,0,1500,1000,seashell,trumpet,seashell14,trumpet1,20,40,421,544,ASEASHE17.jpg,JUPITER+TROMPETTE+606MRL.JPG,Stimuli/Experimental_stims/seashell/ASEASHE17.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+TROMPETTE+606MRL.JPG
141,3,0,0,20-80,20,80,-60,0,1000,1000,lipstick,fan,lipstick9,fan4,0,100,246,122,P189145_hero.jpg,AFAN39.jpg,Stimuli/Experimental_stims/lipstick/P189145_hero.jpg,Stimuli/Experimental_stims/fan/AFAN39.jpg
142,3,0,0,80-80,80,80,0,NA,2000,1000,flashlight,bench,flashlight1,bench2,100,80,136,18,Graphite3D.jpg,26369969.thl.jpg,Stimuli/Experimental_stims/flashlight/Graphite3D.jpg,Stimuli/Experimental_stims/bench/26369969.thl.jpg
143,3,0,0,40-40,40,40,0,NA,1000,1500,sofa,poker card,sofa14,poker card3,60,60,455,376,HENRY-Sofa-falg8068-05-72X34X34.jpg,9817131.thl.jpg,Stimuli/Experimental_stims/sofa/HENRY-Sofa-falg8068-05-72X34X34.jpg,Stimuli/Experimental_stims/poker card/9817131.thl.jpg
144,3,0,0,40-80,40,80,-40,0,1000,1000,sofa,desk,sofa8,desk15,60,60,449,82,allegro-leather-sofa-med2.jpg,ADESK21.jpg,Stimuli/Experimental_stims/sofa/allegro-leather-sofa-med2.jpg,Stimuli/Experimental_stims/desk/ADESK21.jpg
145,3,0,0,20-60,20,60,-40,0,2000,1000,frame,tape,frame3,tape5,40,60,155,480,AFRAME132.jpg,910372_sk_lg.jpg,Stimuli/Experimental_stims/frame/AFRAME132.jpg,Stimuli/Experimental_stims/tape/910372_sk_lg.jpg
146,3,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
147,3,0,0,60-60,60,60,0,NA,1000,1000,trumpet,train,trumpet5,train7,60,60,548,533,408l.jpg,thomas-tank-pedal-car-lg.jpg,Stimuli/Experimental_stims/trumpet/408l.jpg,Stimuli/Experimental_stims/train/thomas-tank-pedal-car-lg.jpg
148,3,0,0,20-80,80,20,60,1,3500,3500,bench,lipstick,bench4,lipstick12,60,40,20,249,30892819.thl.jpg,P173709_hero.jpg,Stimuli/Experimental_stims/bench/30892819.thl.jpg,Stimuli/Experimental_stims/lipstick/P173709_hero.jpg
149,3,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
150,3,0,0,20-40,20,40,-20,0,2000,2000,key chain,seashell,key chain6,seashell9,0,40,209,416,highboy_keychain_ItemCA75384.jpg,ASEASH5.jpg,Stimuli/Experimental_stims/key chain/highboy_keychain_ItemCA75384.jpg,Stimuli/Experimental_stims/seashell/ASEASH5.jpg
151,3,0,0,40-60,60,40,20,1,2000,3500,stool,pen,stool6,pen10,40,20,464,366,ASTOOL30.jpg,VP-Raden-FP-L copy.jpg,Stimuli/Experimental_stims/stool/ASTOOL30.jpg,Stimuli/Experimental_stims/pen/VP-Raden-FP-L copy.jpg
152,3,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
153,3,0,0,20-80,80,20,60,1,2000,1500,bongo,hammer,bongo13,hammer1,100,0,46,170,26388718.thl.jpg,fosnaugh.hammer.jpg,Stimuli/Experimental_stims/bongo/26388718.thl.jpg,Stimuli/Experimental_stims/hammer/fosnaugh.hammer.jpg
154,3,0,0,40-60,60,40,20,1,1500,2000,watch,poker card,watch7,poker card13,60,40,584,386,0900631b80baee56M.jpg,9817197.thl.jpg,Stimuli/Experimental_stims/watch/0900631b80baee56M.jpg,Stimuli/Experimental_stims/poker card/9817197.thl.jpg
155,3,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
156,3,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
157,3,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
158,3,0,1,NaN,NA,NA,NA,NA,3000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
159,3,0,0,20-80,80,20,60,1,1000,3000,dresser,makeup compact,dresser8,makeup compact3,100,0,109,257,Adresser14.jpg,P181006_hero.jpg,Stimuli/Experimental_stims/dresser/Adresser14.jpg,Stimuli/Experimental_stims/makeup compact/P181006_hero.jpg
160,3,0,0,40-60,60,40,20,1,2000,3500,tent,sofa,tent10,sofa10,40,40,519,451,TENT-DUTCH-GD1-1.jpg,AREDCOUC5.jpg,Stimuli/Experimental_stims/tent/TENT-DUTCH-GD1-1.jpg,Stimuli/Experimental_stims/sofa/AREDCOUC5.jpg
161,3,0,0,20-60,20,60,-40,0,1500,2000,microscope,vase,microscope4,vase4,20,80,275,564,55071208.JPG,Avase111.jpg,Stimuli/Experimental_stims/microscope/55071208.JPG,Stimuli/Experimental_stims/vase/Avase111.jpg
162,3,0,0,20-40,20,40,-20,0,1000,1000,lipstick,power strip,lipstick15,power strip8,20,40,252,398,P9436_hero.jpg,3118YGHQWXL._AA262_.jpg,Stimuli/Experimental_stims/lipstick/P9436_hero.jpg,Stimuli/Experimental_stims/power strip/3118YGHQWXL._AA262_.jpg
163,3,0,0,40-60,60,40,20,1,1000,1500,vase,sofa,vase15,sofa6,40,20,575,447,catphoto.jpg,wilkie-sofa-250h-new-cd.jpg,Stimuli/Experimental_stims/vase/catphoto.jpg,Stimuli/Experimental_stims/sofa/wilkie-sofa-250h-new-cd.jpg
164,3,0,0,40-60,60,40,20,1,2000,1500,vase,patio lounge chair,vase12,patio lounge chair12,80,60,572,351,Abluevase2.jpg,rw-mendocinoultrachaisepc032-lg.jpg,Stimuli/Experimental_stims/vase/Abluevase2.jpg,Stimuli/Experimental_stims/patio lounge chair/rw-mendocinoultrachaisepc032-lg.jpg
165,3,0,0,20-80,20,80,-60,0,1000,2000,microscope,dresser,microscope14,dresser3,40,100,285,104,AMICROS40.jpg,ADRESSE79.jpg,Stimuli/Experimental_stims/microscope/AMICROS40.jpg,Stimuli/Experimental_stims/dresser/ADRESSE79.jpg
166,3,0,0,20-40,40,20,20,1,1500,1000,nail polish,makeup compact,nail polish9,makeup compact9,60,0,314,263,8037_O.jpg,b_102019.jpg,Stimuli/Experimental_stims/nail polish/8037_O.jpg,Stimuli/Experimental_stims/makeup compact/b_102019.jpg
167,3,0,0,20-20,20,20,0,NA,1500,1000,license plate,lipstick,license plate5,lipstick1,20,40,225,238,va-eew.jpg,P170102_hero.jpg,Stimuli/Experimental_stims/license plate/va-eew.jpg,Stimuli/Experimental_stims/lipstick/P170102_hero.jpg
168,3,0,0,20-60,20,60,-40,0,1500,1000,motorcycle,tape,motorcycle11,tape3,40,80,299,478,sportmotorcycle.jpg,ATAPEDIS7.jpg,Stimuli/Experimental_stims/motorcycle/sportmotorcycle.jpg,Stimuli/Experimental_stims/tape/ATAPEDIS7.jpg
169,3,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
170,3,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
171,3,0,0,60-80,60,80,-20,0,1500,1500,train,flashlight,train8,flashlight15,80,100,534,150,PL51190.jpg,freeplay-xray-wind-up-led-flashlight.jpg,Stimuli/Experimental_stims/train/PL51190.jpg,Stimuli/Experimental_stims/flashlight/freeplay-xray-wind-up-led-flashlight.jpg
172,3,0,0,20-80,80,20,60,1,1500,1000,door knob,license plate,door knob14,license plate15,80,40,98,235,500_CLANYKAB.jpg,hi-hwr-837.jpg,Stimuli/Experimental_stims/door knob/500_CLANYKAB.jpg,Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg
173,3,0,0,60-80,80,60,20,1,1500,1500,desk,stool,desk5,stool12,100,40,72,470,ADESK6.jpg,henrybar_stool1.jpg,Stimuli/Experimental_stims/desk/ADESK6.jpg,Stimuli/Experimental_stims/stool/henrybar_stool1.jpg
174,3,0,0,40-40,40,40,0,NA,1000,2000,seashell,poker card,seashell12,poker card8,60,20,419,381,groscoquilagecreux.jpg,22864392.thl.jpg,Stimuli/Experimental_stims/seashell/groscoquilagecreux.jpg,Stimuli/Experimental_stims/poker card/22864392.thl.jpg
175,3,0,0,40-80,80,40,40,1,1000,3500,bongo,patio lounge chair,bongo7,patio lounge chair3,80,20,40,342,26461075.thl.jpg,Lounge_Chair.jpg,Stimuli/Experimental_stims/bongo/26461075.thl.jpg,Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair.jpg
176,3,0,0,20-20,20,20,0,NA,2000,1000,motorcycle,license plate,motorcycle4,license plate9,20,20,292,229,motorcycle46.jpg,nm-dhg089.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,Stimuli/Experimental_stims/license plate/nm-dhg089.jpg
177,3,0,1,NaN,NA,NA,NA,NA,2000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
178,3,0,0,20-60,60,20,40,1,1500,1000,tent,microscope,tent3,microscope8,60,20,512,279,73697pp.jpg,AMICROS21.jpg,Stimuli/Experimental_stims/tent/73697pp.jpg,Stimuli/Experimental_stims/microscope/AMICROS21.jpg
179,3,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
180,3,0,0,40-80,80,40,40,1,3000,1000,baby carriage,poker card,baby carriage2,poker card1,100,20,1,374,Baby_Carriage.jpg,22864704.thl.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Carriage.jpg,Stimuli/Experimental_stims/poker card/22864704.thl.jpg
181,3,0,1,NaN,NA,NA,NA,NA,3000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
182,3,0,0,40-40,40,40,0,NA,1500,1000,nail polish,seashell,nail polish13,seashell13,40,40,318,420,31cR10fzlML._AA280_.jpg,coquillage22.jpg,Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg,Stimuli/Experimental_stims/seashell/coquillage22.jpg
183,3,0,0,20-60,20,60,-40,0,1000,2000,key chain,trumpet,key chain12,trumpet4,0,80,215,547,keychain.jpg,JUPITER+JTR1000S.jpg,Stimuli/Experimental_stims/key chain/keychain.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR1000S.jpg
184,3,0,0,20-60,60,20,40,1,1000,1500,telescope,key chain,telescope13,key chain15,40,20,505,218,Telescope_Pewter_br48540a.jpg,Soft_PVC_Keychain.jpg,Stimuli/Experimental_stims/telescope/Telescope_Pewter_br48540a.jpg,Stimuli/Experimental_stims/key chain/Soft_PVC_Keychain.jpg
185,4,0,0,20-80,80,20,60,1,3000,2000,flashlight,hammer,flashlight3,hammer9,80,20,138,178,sl_tasklight_2l3w.jpg,AHAMMER5.jpg,Stimuli/Experimental_stims/flashlight/sl_tasklight_2l3w.jpg,Stimuli/Experimental_stims/hammer/AHAMMER5.jpg
186,4,0,0,20-60,60,20,40,1,1000,3000,trumpet,microscope,trumpet12,microscope6,40,0,555,277,hornabariton.jpg,AMICROS25.jpg,Stimuli/Experimental_stims/trumpet/hornabariton.jpg,Stimuli/Experimental_stims/microscope/AMICROS25.jpg
187,4,0,0,60-60,60,60,0,NA,3000,2000,tape,train,tape14,train9,80,80,489,535,922544.jpg,train2.jpg,Stimuli/Experimental_stims/tape/922544.jpg,Stimuli/Experimental_stims/train/train2.jpg
188,4,0,0,40-40,40,40,0,NA,1000,1000,necklace,nail polish,necklace10,nail polish11,20,60,332,316,necklascenew03.jpg,Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg,Stimuli/Experimental_stims/necklace/necklascenew03.jpg,Stimuli/Experimental_stims/nail polish/Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg
189,4,0,0,20-80,80,20,60,1,2000,1000,baby carriage,frame,baby carriage7,frame5,80,20,6,157,26423282.thl.jpg,AFRAME136.jpg,Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,Stimuli/Experimental_stims/frame/AFRAME136.jpg
190,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
191,4,0,0,40-80,40,80,-40,0,2000,1000,power strip,bench,power strip10,bench1,20,60,400,17,6bd437c9-6165-4d36-bf75-9a1038783c6a_400.jpg,26419975.thl.jpg,Stimuli/Experimental_stims/power strip/6bd437c9-6165-4d36-bf75-9a1038783c6a_400.jpg,Stimuli/Experimental_stims/bench/26419975.thl.jpg
192,4,0,0,20-20,20,20,0,NA,1500,1500,frame,hat,frame2,hat11,20,40,154,197,AFRAME23.jpg,AFELTHAT.jpg,Stimuli/Experimental_stims/frame/AFRAME23.jpg,Stimuli/Experimental_stims/hat/AFELTHAT.jpg
193,4,0,0,20-60,20,60,-40,0,1000,3500,makeup compact,watch,makeup compact4,watch10,20,60,258,587,262668_fpx.jpg,HEU0102124_zoom.jpg,Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg,Stimuli/Experimental_stims/watch/HEU0102124_zoom.jpg
194,4,0,0,20-60,60,20,40,1,3500,2000,telescope,lipstick,telescope8,lipstick7,60,20,500,244,p0006439g.jpg,P101401_hero.jpg,Stimuli/Experimental_stims/telescope/p0006439g.jpg,Stimuli/Experimental_stims/lipstick/P101401_hero.jpg
195,4,0,1,NaN,NA,NA,NA,NA,1500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
196,4,0,0,40-80,40,80,-40,0,1000,1500,seashell,door knob,seashell10,door knob1,20,100,417,85,ASEASHE47.jpg,Brass_Door_Handle.jpg,Stimuli/Experimental_stims/seashell/ASEASHE47.jpg,Stimuli/Experimental_stims/door knob/Brass_Door_Handle.jpg
197,4,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
198,4,0,0,40-80,80,40,40,1,1000,1500,bongo,pen,bongo6,pen14,100,40,39,370,ABONGO9.jpg,pen05.jpg,Stimuli/Experimental_stims/bongo/ABONGO9.jpg,Stimuli/Experimental_stims/pen/pen05.jpg
199,4,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
200,4,0,0,40-60,40,60,-20,0,1000,1500,pen,vase,pen11,vase7,60,40,367,567,pen01.jpg,8246344.thl.jpg,Stimuli/Experimental_stims/pen/pen01.jpg,Stimuli/Experimental_stims/vase/8246344.thl.jpg
201,4,0,0,20-20,20,20,0,NA,1500,1000,microscope,license plate,microscope2,license plate12,0,20,273,232,3090-b.jpg,TurtleLicensePlate.jpg,Stimuli/Experimental_stims/microscope/3090-b.jpg,Stimuli/Experimental_stims/license plate/TurtleLicensePlate.jpg
202,4,0,0,80-80,80,80,0,NA,2000,1000,dresser,bongo,dresser2,bongo9,80,60,103,42,ADRESSE46.jpg,22946035.thl.jpg,Stimuli/Experimental_stims/dresser/ADRESSE46.jpg,Stimuli/Experimental_stims/bongo/22946035.thl.jpg
203,4,0,0,20-40,40,20,20,1,1000,1500,pen,motorcycle,pen13,motorcycle8,20,20,369,296,pen07.jpg,Motorcycle903425j2.jpg,Stimuli/Experimental_stims/pen/pen07.jpg,Stimuli/Experimental_stims/motorcycle/Motorcycle903425j2.jpg
204,4,0,0,40-80,40,80,-40,0,2000,1000,seashell,flashlight,seashell3,flashlight9,60,100,410,144,coquillage.jpg,new06.jpg,Stimuli/Experimental_stims/seashell/coquillage.jpg,Stimuli/Experimental_stims/flashlight/new06.jpg
205,4,0,0,20-80,20,80,-60,0,1000,1500,makeup compact,bench,makeup compact14,bench9,40,100,268,25,262597_fpx.jpg,26419898.thl.jpg,Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,Stimuli/Experimental_stims/bench/26419898.thl.jpg
206,4,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
207,4,0,1,NaN,NA,NA,NA,NA,1500,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
208,4,0,0,20-40,40,20,20,1,2000,1000,seashell,hat,seashell8,hat1,60,40,415,187,ASEASHEL9.jpg,AGREENHAT.jpg,Stimuli/Experimental_stims/seashell/ASEASHEL9.jpg,Stimuli/Experimental_stims/hat/AGREENHAT.jpg
209,4,0,0,40-80,80,40,40,1,3500,1000,desk,pen,desk7,pen1,100,40,74,357,D-3  One drawer desk  Ming 41.5x25x32.jpg,pen09.jpg,Stimuli/Experimental_stims/desk/D-3  One drawer desk  Ming 41.5x25x32.jpg,Stimuli/Experimental_stims/pen/pen09.jpg
210,4,0,0,20-60,60,20,40,1,1500,2000,tape,makeup compact,tape13,makeup compact2,60,20,488,256,920152.jpg,P183922_hero.jpg,Stimuli/Experimental_stims/tape/920152.jpg,Stimuli/Experimental_stims/makeup compact/P183922_hero.jpg
211,4,0,0,20-80,20,80,-60,0,1500,1500,key chain,bowl,key chain5,bowl1,20,80,208,51,keychain-metal-logo.jpg,ABOWLS6.jpg,Stimuli/Experimental_stims/key chain/keychain-metal-logo.jpg,Stimuli/Experimental_stims/bowl/ABOWLS6.jpg
212,4,0,0,20-60,60,20,40,1,2000,1000,telescope,hat,telescope10,hat12,80,0,502,198,digimarc.ms02.jpg,Aformalhat5.jpg,Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg,Stimuli/Experimental_stims/hat/Aformalhat5.jpg
213,4,0,0,80-80,80,80,0,NA,1500,1000,desk,flashlight,desk12,flashlight6,100,60,79,141,ADESK19.jpg,Flashlight.jpg,Stimuli/Experimental_stims/desk/ADESK19.jpg,Stimuli/Experimental_stims/flashlight/Flashlight.jpg
214,4,0,0,20-80,20,80,-60,0,1500,1500,license plate,desk,license plate4,desk6,0,60,224,73,ca-2flt842.jpg,0051507b.jpg,Stimuli/Experimental_stims/license plate/ca-2flt842.jpg,Stimuli/Experimental_stims/desk/0051507b.jpg
215,4,0,0,40-60,40,60,-20,0,1000,2000,nail polish,trumpet,nail polish7,trumpet6,20,60,312,549,117BDAkbo5L._AA160_.jpg,JUP416S.JPG,Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,Stimuli/Experimental_stims/trumpet/JUP416S.JPG
